from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,62,88,172,90,1020
8000001,8000085,12,20,80,30,780
8000001,8000086,12,15,224,150,1020
8000001,8000207,8,8,488,390,900
8000001,8000208,29,42,114,45,720
8000001,8000266,2,2,420,420,510
8000002,8000078,15,17,115,60,420
8000002,8000170,9,9,620,630,1650
8000004,8000004,55,109,255,30,5490
8000004,8000036,10,13,76,60,210
8000004,8000152,18,19,284,210,870
8000004,8000162,15,18,132,90,360
8000004,8000196,12,17,761,60,5430
8000004,8000297,37,55,245,60,1920
8000009,8000009,69,80,273,90,2850
8000009,8000067,9,10,168,150,390
8000009,8000091,17,21,291,60,1800
8000009,8000122,13,23,90,30,570
8000009,8000260,1,1,30,30,30
8000009,8000284,47,56,239,90,3090
8000013,8000013,192,223,581,270,5430
8000013,8000057,29,48,106,45,1410
8000013,8000078,51,58,452,270,4410
8000013,8000139,28,33,487,210,2250
8000013,8000170,27,30,655,240,5430
8000013,8000261,9,9,1393,750,4500
8000013,8004158,93,107,657,330,3930
8000025,8000025,103,124,420,210,3900
8000025,8000228,46,56,254,135,1440
8000025,8000260,32,36,222,120,1830
8000025,8000284,5,7,150,90,450
8000025,8001844,72,77,325,120,2250
8000025,8010101,13,15,1048,780,3810
8000029,8000029,69,76,229,150,960
8000029,8000115,21,27,216,120,1200
8000029,8000128,2,3,120,60,300
8000029,8003200,33,39,162,120,810
8000029,8010097,12,18,150,90,570
8000031,8000031,110,150,207,60,3930
8000031,8000068,59,77,234,120,3090
8000031,8000244,1,1,450,450,450
8000031,8000377,62,93,147,30,3990
8000036,8000004,12,14,146,135,360
8000036,8000036,87,103,877,390,6960
8000036,8000149,28,30,668,510,2100
8000036,8000152,32,32,1502,1155,4860
8000036,8000162,46,69,359,60,6720
8000036,8002461,41,64,90,30,600
8000039,8000039,75,97,820,210,5190
8000039,8000045,31,41,525,120,3240
8000039,8000189,23,25,259,120,3060
8000039,8000206,5,6,1160,390,3870
8000039,8000240,45,55,966,330,4950
8000041,8000041,330,420,476,150,4890
8000041,8000080,154,176,738,210,4890
8000041,8000098,153,209,318,90,3660
8000041,8000192,36,36,126,90,720
8000041,8000251,28,35,249,150,2130
8000044,8000044,157,186,873,615,5130
8000044,8000085,1,1,780,780,780
8000044,8000206,17,19,1296,1260,4230
8000044,8000207,95,106,902,555,5160
8000044,8000310,61,68,896,690,4590
8000045,8000039,30,39,924,330,4230
8000045,8000045,62,81,679,270,4140
8000045,8000206,29,42,616,210,4080
8000046,8000046,18,24,770,120,3120
8000046,8000074,12,14,1144,750,2970
8000046,8000532,2,2,135,135,210
8000046,8003020,30,41,109,60,1380
8000046,8005556,14,18,87,60,300
8000049,8000049,47,59,395,150,3810
8000049,8000128,8,9,447,210,2310
8000049,8000152,16,19,381,210,2130
8000049,8000159,24,32,82,45,480
8000049,8004760,0,1,0,0,0
8000049,8006552,9,10,651,270,2430
8000049,8010224,10,10,540,135,3690
8000050,8000050,73,88,567,150,9600
8000050,8000070,24,29,484,90,8940
8000050,8000147,16,20,992,180,4800
