from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,58,87,274,60,3300
8000001,8000085,13,20,712,105,9540
8000001,8000086,19,21,464,270,1950
8000001,8000207,7,7,763,570,2340
8000001,8000208,33,41,196,90,1350
8000002,8000002,12,16,206,150,1500
8000002,8000078,14,18,300,90,3810
8000002,8000170,8,9,60,60,90
8000002,8000329,7,8,300,165,1500
8000002,8001751,5,8,109,30,330
8000004,8000004,54,103,150,30,2010
8000004,8000036,6,13,194,0,1020
8000004,8000152,11,18,98,60,390
8000004,8000162,12,17,111,30,540
8000004,8000196,10,16,272,120,1320
8000004,8000297,38,52,219,45,1980
8000009,8000009,82,95,458,120,9630
8000009,8000067,15,18,240,120,1350
8000009,8000091,16,22,293,30,2070
8000009,8000122,19,24,1058,135,9630
8000009,8000284,52,63,148,90,1380
8000013,8000013,140,175,1208,390,11460
8000013,8000057,34,48,451,150,7890
8000013,8000078,24,25,698,390,3450
8000013,8000139,27,32,1190,150,6600
8000013,8000170,22,30,1250,150,6840
8000013,8000260,4,5,4128,3690,8250
8000013,8000261,5,6,2115,1755,4260
8000013,8000320,1,1,7200,7200,7200
8000013,8004158,76,94,1021,450,11850
8000025,8000025,82,106,557,180,8820
8000025,8000228,35,52,136,75,750
8000025,8000260,32,36,164,120,690
8000025,8000284,5,7,1234,300,4290
8000025,8001844,66,73,311,150,2490
8000025,8010101,15,16,2070,600,8820
8000029,8000029,67,75,358,180,2010
8000029,8000115,20,25,512,210,1890
8000029,8000128,3,3,130,150,180
8000029,8003200,32,39,339,150,1920
8000029,8010097,15,18,330,150,1500
8000031,8000031,118,146,260,75,7860
8000031,8000068,66,72,372,90,7740
8000031,8000244,1,1,120,120,120
8000031,8000377,62,92,132,60,1950
8000036,8000004,8,14,396,105,1350
8000036,8000036,96,111,608,210,4500
8000036,8000149,21,22,547,480,1230
8000036,8000152,22,23,1372,1230,4470
8000036,8000162,57,77,279,90,3750
8000036,8000252,1,1,630,630,630
8000036,8000732,1,1,90,90,90
8000036,8002461,61,67,247,90,2880
8000039,8000039,72,92,313,105,3840
8000039,8000045,36,41,234,180,1380
8000039,8000189,22,24,161,150,510
8000039,8000206,4,5,1170,390,3570
8000039,8000236,1,1,360,360,360
8000039,8000240,44,53,329,150,2460
8000041,8000041,333,402,527,210,11730
8000041,8000080,149,170,733,300,11610
8000041,8000098,157,198,355,120,2970
8000041,8000192,31,34,70,60,150
8000041,8000251,28,34,502,120,4020
8000044,8000044,135,177,664,330,4890
8000044,8000085,16,16,579,375,2130
8000044,8000206,16,17,792,450,2820
8000044,8000207,68,85,498,150,3630
8000044,8000310,61,68,746,495,5010
8000045,8000039,28,38,235,60,2220
8000045,8000045,66,80,263,135,2010
8000045,8000206,37,42,243,150,1500
8000046,8000046,24,24,859,240,3840
8000046,8000074,14,14,705,345,2700
8000046,8000532,2,2,960,960,1590
8000046,8003020,26,41,558,60,3840
8000049,8000049,51,55,641,300,4170
8000049,8000128,8,9,587,270,1980
8000049,8000152,16,17,778,450,4020
8000049,8000159,20,31,276,30,4140
8000049,8004760,1,1,30,30,30
8000049,8006552,9,10,393,420,960
8000049,8010224,9,9,637,390,1860
8000050,8000050,100,118,711,165,6720
8000050,8000070,25,29,520,60,6630
8000050,8000147,15,19,1454,1170,6090
