from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,47,87,128,30,1230
8000001,8000085,15,22,413,45,5160
8000001,8000086,19,20,362,210,2010
8000001,8000207,7,7,326,240,720
8000001,8000208,24,41,320,30,5340
8000002,8000002,15,16,422,240,1590
8000002,8000078,16,18,438,210,3240
8000002,8000170,9,9,193,180,300
8000002,8000329,7,8,154,165,330
8000002,8001751,8,8,754,795,1560
8000004,8000004,51,103,134,0,3240
8000004,8000036,7,13,42,30,180
8000004,8000152,12,18,220,60,2010
8000004,8000162,12,17,116,30,570
8000004,8000196,10,16,86,30,630
8000004,8000297,39,52,196,60,3210
8000009,8000009,75,95,202,90,2460
8000009,8000067,18,18,200,135,780
8000009,8000091,13,22,263,30,1680
8000009,8000122,17,24,98,60,450
8000009,8000284,52,63,196,90,2490
8000013,8000013,202,263,519,150,5220
8000013,8000057,31,48,189,30,1500
8000013,8000078,58,64,396,150,2370
8000013,8000139,27,33,640,120,3810
8000013,8000170,21,30,243,60,2940
8000013,8000260,11,15,452,120,2430
8000013,8000261,5,7,321,60,1590
8000013,8000262,4,4,1770,1905,2700
8000013,8004158,99,119,566,150,2850
8000025,8000025,85,118,404,90,7470
8000025,8000228,41,53,250,90,1980
8000025,8000260,33,36,122,90,930
8000025,8000284,6,7,609,60,2430
8000025,8001844,69,73,483,180,7530
8000025,8010101,13,15,330,180,2460
8000029,8000029,60,76,300,150,3150
8000029,8000115,21,25,294,180,1320
8000029,8000128,2,3,80,60,180
8000029,8003200,24,39,235,90,3030
8000029,8010097,14,18,213,90,1710
8000031,8000031,100,149,174,60,4230
8000031,8000068,53,74,241,60,4170
8000031,8000244,0,1,0,0,0
8000031,8000377,62,93,104,30,1590
8000036,8000004,13,14,154,120,450
8000036,8000036,86,103,597,300,5010
8000036,8000149,21,22,721,450,3720
8000036,8000152,22,23,815,630,3090
8000036,8000162,49,74,339,60,4980
8000036,8000252,1,1,450,450,450
8000036,8002461,43,63,237,90,2280
8000039,8000039,71,92,398,120,4500
8000039,8000045,35,40,283,150,2280
8000039,8000189,23,24,210,180,810
8000039,8000206,5,6,1080,915,2460
8000039,8000236,1,1,30,30,30
8000039,8000240,33,53,362,60,4440
8000041,8000041,347,427,459,150,5670
8000041,8000080,157,182,566,180,5610
8000041,8000098,168,211,429,150,6120
8000041,8000192,33,34,101,60,630
8000041,8000251,26,34,356,270,1590
8000044,8000044,139,180,583,270,4110
8000044,8000206,15,16,945,540,4200
8000044,8000207,85,104,624,255,3600
8000044,8000310,51,68,402,165,3120
8000045,8000039,29,38,346,90,2220
8000045,8000045,63,79,342,180,2340
8000045,8000206,33,41,312,180,2220
8000046,8000046,23,24,366,270,1020
8000046,8000074,12,14,302,270,990
8000046,8000532,1,2,30,30,60
8000046,8003020,29,41,172,60,1080
8000046,8005556,13,20,148,30,1650
8000049,8000049,30,39,542,120,4890
8000049,8000128,0,1,0,0,0
8000049,8000152,13,17,275,60,1620
8000049,8000159,27,31,368,150,4980
8000049,8003487,2,2,1455,1455,2490
8000049,8004760,1,1,60,60,60
8000049,8010224,8,9,1193,600,3540
8000050,8000050,109,120,459,150,3390
8000050,8000070,25,29,368,60,2280
8000050,8000147,18,20,1068,705,3210
8000050,8000152,6,7,94,90,270
8000050,8000168,0,9,0,0,0
8000050,8000263,4,4,998,1110,1530
8000050,8000291,1,1,870,870,870
8000050,8000294,18,19,586,300,2400
8000050,8001443,20,22,185,150,630
8000050,8006076,25,33,105,60,810
8000055,8000055,211,302,142,60,2160
8000055,8000096,3,5,192,180,510
8000055,8000156,1,1,30,30,30
8000055,8000191,5,15,52,0,300
8000055,8000339,9,13,78,30,330
8000055,8001920,1,6,-5,-15,180
8000055,8003184,101,138,180,60,1500
8000055,8006053,0,1,-30,-30,-30
8000055,8006421,41,74,161,30,2280
8000057,8000013,42,48,358,180,1620
8000057,8000057,142,167,271,120,1980
8000057,8000194,45,51,241,120,1500
8000057,8000249,20,30,127,60,900
8000057,8004158,43,50,352,195,2010
8000058,8000058,38,46,323,150,2040
8000058,8002549,6,6,585,195,2250
8000058,8002554,19,28,166,60,1230
8000058,8010216,7,7,711,480,2280
8000058,8010324,13,16,212,180,630
8000059,8000059,60,87,366,90,7590
8000059,8000162,22,35,163,60,1410
8000059,8000252,3,6,1615,450,7410
8000059,8000294,24,27,586,120,5880
8000059,8000732,0,2,0,0,0
8000064,8000064,20,28,401,105,1740
8000064,8000152,31,52,354,30,3300
8000064,8000168,11,13,305,120,840
8000067,8000009,14,18,438,165,2220
8000067,8000067,30,34,300,120,2010
8000067,8001751,6,8,139,105,360
8000068,8000031,53,75,112,30,1710
8000068,8000068,117,154,199,60,3660
8000068,8000096,1,1,60,60,60
8000068,8000105,61,78,259,90,3360
8000068,8000156,1,1,30,30,30
8000068,8000191,1,1,3990,3990,3990
8000068,8000377,1,1,180,180,180
8000068,8002041,41,44,94,60,570
8000068,8070003,0,1,-30,-30,-30
8000070,8000050,21,29,40,30,300
8000070,8000070,46,58,213,60,2250
8000070,8000291,2,2,480,480,750
8000070,8000522,18,27,343,60,2190
8000073,8000073,17,33,145,30,1950
8000073,8000290,1,1,60,60,60
8000073,8001790,4,9,20,0,60
8000073,8003400,5,11,259,0,1830
8000074,8000046,12,13,346,390,810
8000074,8000074,12,16,308,315,960
8000074,8000383,24,29,323,120,2070
8000076,8000076,53,101,66,30,990
8000076,8000149,27,51,38,30,180
8000076,8000571,33,50,109,45,1050
8000076,8000961,13,34,41,0,480
8000078,8000002,15,18,348,360,900
8000078,8000013,54,70,360,120,2670
8000078,8000078,71,88,365,180,2760
8000078,8000122,21,28,334,180,1710
8000078,8000284,5,5,198,240,330
8000080,8000041,149,176,398,120,5340
8000080,8000080,203,239,596,180,5610
8000080,8000098,1,1,60,60,60
8000080,8000142,36,39,352,150,2550
8000080,8000149,92,103,618,210,5730
8000080,8000192,56,69,174,90,1980
8000080,8000251,65,78,142,60,1320
8000080,8000263,31,38,658,285,4110
8000080,8000307,6,6,170,150,270
8000080,8000961,11,20,36,30,120
8000082,8000082,298,378,440,195,6000
8000082,8000085,162,184,550,270,6000
8000082,8000086,156,194,399,180,5430
8000085,8000001,16,22,132,105,630
8000085,8000082,149,194,351,120,5460
8000085,8000085,379,458,461,180,5970
8000085,8000086,51,53,731,450,3030
8000085,8000087,52,58,447,255,2760
8000085,8000207,90,116,369,120,4020
8000085,8003368,36,40,773,285,5880
8000085,8073368,20,27,494,240,2460
8000086,8000001,12,18,185,75,1260
8000086,8000082,154,184,496,210,6000
8000086,8000085,35,39,673,390,3780
8000086,8000086,438,513,526,210,6030
8000086,8000098,77,85,706,330,6720
8000086,8000118,6,6,665,510,1740
8000086,8000259,136,161,425,150,5400
8000087,8000085,41,57,195,120,960
8000087,8000087,111,144,636,255,5580
8000087,8000207,18,18,883,690,2820
8000087,8000266,61,72,732,315,5580
8000087,8003368,47,57,479,150,4500
8000091,8000009,16,22,124,60,570
8000091,8000091,26,44,159,60,1320
8000091,8000260,14,22,188,30,1260
8000095,8000095,34,38,189,120,1140
8000095,8000301,1,1,30,30,30
8000095,8000309,1,2,180,180,360
8000096,8000055,3,5,372,240,1290
8000096,8000096,52,55,791,540,4170
8000096,8000156,3,4,120,75,330
8000096,8000170,18,20,555,240,2010
8000096,8000191,2,2,2640,2640,3870
8000096,8000235,27,30,571,330,4200
8000096,8000244,21,25,570,330,2130
8000096,8000302,2,2,435,435,630
8000096,8000377,1,1,390,390,390
8000096,8001055,20,36,75,30,1500
8000096,8001920,20,24,412,165,4530
8000096,8005424,1,1,900,900,900
8000096,8005776,8,9,1233,1260,2640
8000096,8006053,25,34,266,90,3420
8000096,8006421,2,5,30,0,90
8000096,8070003,1,1,330,330,330
8000098,8000041,171,216,483,150,5580
8000098,8000085,14,19,330,240,1290
8000098,8000086,55,65,650,180,3600
8000098,8000098,495,649,403,120,6840
