from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,48,87,174,60,2310
8000001,8000085,11,13,155,90,720
8000001,8000086,13,13,231,120,720
8000001,8000207,6,7,296,240,900
8000001,8000208,27,39,128,60,870
8000002,8000078,8,17,30,0,120
8000002,8000170,8,9,93,90,240
8000002,8000329,5,9,23,30,90
8000004,8000004,51,103,111,0,1320
8000004,8000036,7,13,99,30,600
8000004,8000152,10,18,38,30,180
8000004,8000162,8,17,41,0,150
8000004,8000196,9,16,199,30,1080
8000004,8000297,37,52,151,45,1290
8000009,8000009,70,95,189,60,3840
8000009,8000067,13,18,128,75,720
8000009,8000091,13,22,217,30,3750
8000009,8000122,13,23,318,30,2730
8000009,8000284,49,63,98,90,780
8000013,8000013,166,206,395,120,8010
8000013,8000057,24,48,49,15,360
8000013,8000078,39,52,160,60,1080
8000013,8000139,30,33,211,120,930
8000013,8000170,23,29,175,60,2100
8000013,8000261,8,8,2216,1530,8160
8000013,8004158,91,102,496,240,2910
8000025,8000025,90,123,316,120,4680
8000025,8000228,47,55,212,90,2310
8000025,8000260,30,34,341,120,4800
8000025,8000284,5,7,351,30,1800
8000025,8001844,69,75,412,180,4200
8000025,8010101,11,15,240,150,810
8000029,8000029,68,76,267,150,1830
8000029,8000115,21,25,328,180,1950
8000029,8000128,3,3,100,120,150
8000029,8003200,28,39,193,120,1170
8000029,8010097,12,18,178,75,1290
8000031,8000031,88,126,178,60,2340
8000031,8000068,14,15,550,390,1950
8000031,8000105,1,1,1170,1170,1170
8000031,8000377,55,79,163,30,2370
8000036,8000004,13,14,246,135,1020
8000036,8000036,100,123,443,180,3180
8000036,8000149,27,30,429,90,1710
8000036,8000152,30,30,704,570,1650
8000036,8000162,49,77,236,60,3150
8000036,8000252,1,1,930,930,930
8000036,8002461,43,65,87,60,900
8000039,8000039,76,92,471,180,3360
8000039,8000045,33,41,449,210,3360
8000039,8000189,21,24,108,90,390
8000039,8000206,4,5,1152,1020,2010
8000039,8000236,1,1,210,210,210
8000039,8000240,43,53,422,150,2940
8000041,8000041,331,422,340,120,5100
8000041,8000080,149,179,398,150,5220
8000041,8000098,166,209,320,90,3240
8000041,8000192,34,35,215,150,1590
8000041,8000251,27,34,155,60,1830
8000044,8000044,130,173,520,210,10800
8000044,8000206,17,17,1002,630,2730
8000044,8000207,80,110,539,165,4650
8000044,8000310,55,68,604,240,10800
8000045,8000039,34,38,366,165,2820
8000045,8000045,70,80,465,240,3360
8000045,8000206,37,42,492,270,3240
8000046,8000046,24,24,1451,1200,4800
8000046,8000074,14,14,1869,1425,5400
8000046,8000532,2,2,975,975,1020
8000046,8003020,33,41,602,240,3780
8000046,8005556,16,18,497,210,2970
8000049,8000049,42,55,294,120,1860
8000049,8000128,8,9,177,90,840
8000049,8000152,14,17,210,60,1350
8000049,8000159,26,31,160,90,1440
8000049,8004760,1,1,210,210,210
8000049,8006552,1,2,45,45,90
8000049,8010224,15,17,482,300,1860
8000050,8000050,104,118,355,120,4800
8000050,8000070,22,29,276,60,3990
8000050,8000147,18,19,1072,570,4860
8000050,8000152,1,1,180,180,180
8000050,8000263,4,4,292,180,750
8000050,8000294,17,19,632,420,1590
8000050,8001443,19,22,150,75,570
8000050,8006076,23,31,79,30,390
8000055,8000055,241,288,152,90,4950
8000055,8000096,10,11,147,150,420
8000055,8000156,0,1,0,0,0
8000055,8000191,8,8,315,300,600
8000055,8000339,11,12,70,30,450
8000055,8003184,108,137,193,90,4860
8000055,8006053,0,1,0,0,0
8000055,8006421,46,68,121,30,1170
8000057,8000013,40,48,172,135,780
8000057,8000057,134,167,145,90,720
8000057,8000194,35,51,80,30,360
8000057,8000249,25,30,134,90,690
8000057,8004158,44,50,183,120,780
8000058,8000058,41,46,336,120,3540
8000058,8002549,5,5,882,900,1500
8000058,8002554,22,28,220,120,1710
8000058,8010216,8,8,398,300,1140
8000058,8010324,13,16,296,45,3600
8000059,8000059,51,80,143,60,3000
8000059,8000162,27,35,96,60,630
8000059,8000252,3,3,1180,360,3000
8000059,8000294,18,23,211,150,1200
8000059,8000732,1,2,90,90,180
8000064,8000064,16,23,338,60,2610
8000064,8000152,32,49,118,30,2550
8000064,8000168,9,11,379,120,2070
8000067,8000009,17,18,120,60,450
8000067,8000067,25,34,24,60,660
8000067,8000096,16,19,174,120,750
8000068,8000031,5,5,846,480,2100
8000068,8000068,17,20,742,360,3720
8000068,8000105,37,49,362,90,3780
8000068,8002041,42,44,125,60,2160
8000068,8070003,0,1,-60,-60,-60
8000070,8000050,17,29,59,30,480
8000070,8000070,39,58,182,60,4020
8000070,8000291,1,2,120,120,240
8000070,8000522,19,27,261,60,3990
8000073,8000073,35,73,81,0,1380
8000073,8000163,14,14,137,60,360
8000073,8001790,20,35,41,30,210
8000073,8003400,12,21,49,30,270
8000074,8000046,13,13,951,990,1590
8000074,8000074,16,16,1425,855,6000
8000074,8000383,29,29,881,270,6000
8000076,8000076,73,101,255,60,1440
8000076,8000149,37,51,268,150,1140
8000076,8000571,41,50,318,120,1440
8000076,8000961,18,34,71,30,1320
8000078,8000002,8,17,26,0,150
8000078,8000013,43,57,216,90,1950
8000078,8000078,37,52,192,60,1950
8000078,8000122,18,24,178,60,780
8000078,8000284,2,2,45,45,60
8000080,8000041,150,174,332,120,3360
8000080,8000080,202,244,460,210,5610
8000080,8000086,1,1,900,900,900
8000080,8000098,1,1,390,390,390
8000080,8000118,1,1,420,420,420
8000080,8000142,39,40,291,120,2610
8000080,8000149,96,106,408,210,2700
8000080,8000192,55,69,150,90,1470
8000080,8000251,74,78,212,90,1380
8000080,8000263,18,18,1505,1335,5880
8000080,8000307,5,6,90,45,330
8000080,8000961,47,66,73,30,930
8000082,8000082,302,379,321,120,3120
8000082,8000085,167,184,366,180,3120
8000082,8000086,154,195,297,90,2850
8000085,8000001,12,13,390,180,1200
8000085,8000082,154,195,288,90,2640
8000085,8000085,715,859,358,120,4680
8000085,8000086,55,59,966,360,4410
8000085,8000087,46,58,192,90,1410
8000085,8000098,47,56,86,60,660
8000085,8000207,109,120,643,270,3990
8000085,8000266,112,126,261,90,1950
8000085,8003368,34,40,416,120,3060
8000085,8073368,20,25,281,150,2100
8000086,8000001,9,11,196,150,660
8000086,8000080,2,2,885,885,990
8000086,8000082,160,184,327,120,3120
8000086,8000085,41,45,835,390,4110
8000086,8000086,441,528,442,150,4620
8000086,8000098,58,69,850,180,4710
8000086,8000118,1,1,1590,1590,1590
8000086,8000259,132,162,240,90,2580
8000086,8000286,34,47,481,60,3060
8000087,8000085,31,57,128,30,1290
8000087,8000087,109,146,520,180,8940
8000087,8000207,19,20,556,330,2940
8000087,8000266,62,72,716,225,8940
8000087,8003368,45,57,306,90,4980
8000091,8000009,13,22,179,30,3210
8000091,8000091,20,44,200,0,3870
8000091,8000260,17,22,284,30,3960
8000095,8000095,35,41,84,60,390
8000095,8000298,0,1,0,0,0
8000095,8000301,0,1,-30,-30,-30
8000095,8000309,2,4,120,75,330
8000096,8000055,9,10,189,120,570
8000096,8000067,13,19,-39,60,330
8000096,8000096,111,123,568,240,3240
8000096,8000127,1,1,2160,2160,2160
8000096,8000156,10,12,532,315,1680
8000096,8000170,39,42,929,450,5460
8000096,8000191,2,2,1080,1080,1560
8000096,8000235,16,24,162,60,1470
8000096,8000244,33,34,438,195,3000
8000096,8000302,1,1,2370,2370,2370
8000096,8001055,40,48,146,90,900
8000096,8001920,18,19,163,90,1050
8000096,8005424,5,9,370,90,1920
8000096,8005776,5,5,198,60,450
8000096,8006053,32,43,224,120,1560
8000096,8006421,3,4,158,90,480
8000098,8000041,174,213,342,90,4890
8000098,8000085,61,73,270,60,2850
8000098,8000086,41,49,662,330,4200
8000098,8000098,463,612,367,120,4770
8000098,8000118,51,85,169,30,2940
8000098,8000259,164,215,341,120,4260
8000098,8000263,5,6,1365,735,3600
8000098,8000266,40,52,282,105,1680
8000098,8002549,2,2,990,990,1890
8000101,8000101,54,62,255,105,1590
8000101,8000177,12,18,290,60,1590
8000101,8000191,1,1,270,270,270
8000101,8000299,1,1,150,150,150
8000101,8001833,26,35,219,60,1320
8000102,8000102,54,78,686,195,5160
8000102,8002370,31,41,784,300,5130
8000102,8004838,25,39,573,90,5160
8000103,8000103,4,4,300,210,690
8000103,8000312,2,2,345,345,420
8000103,8005362,20,21,110,90,270
8000105,8000044,0,1,0,0,0
8000105,8000068,42,43,254,180,1350
8000105,8000096,1,1,60,60,60
8000105,8000105,130,144,580,360,3960
8000105,8000111,13,14,163,90,960
8000105,8000115,16,17,626,660,1650
8000105,8000150,30,32,1073,540,4050
8000105,8000156,7,7,1363,810,3600
8000105,8000206,0,1,0,0,0
8000105,8000240,19,20,312,165,2700
8000105,8000244,52,55,678,420,3150
8000105,8000260,16,16,519,165,3090
8000105,8002041,61,69,262,120,1890
8000105,8002042,56,62,175,60,1290
8000105,8003200,7,8,266,60,1410
8000105,8010097,1,1,510,510,510
8000105,8010101,6,7,390,270,1140
8000105,8070003,55,66,484,360,1800
8000105,8070004,29,37,172,90,660
8000107,8000107,140,223,300,60,4170
8000107,8000191,1,1,210,210,210
8000107,8000290,42,58,348,135,2670
8000107,8000774,8,8,225,210,630
8000108,8000108,32,36,576,90,6840
8000108,8000116,8,8,409,270,1170
8000111,8000105,11,11,526,90,2460
8000111,8000111,128,158,290,120,2790
8000111,8000124,18,18,330,120,1620
8000111,8000150,27,30,145,90,1560
8000111,8000728,52,69,207,120,2460
8000111,8002042,76,90,215,90,1410
8000114,8000114,260,295,258,90,4020
8000114,8000260,20,20,224,135,1110
8000114,8000284,122,146,295,90,4020
8000114,8001844,87,101,214,120,1650
8000115,8000029,24,26,303,165,1560
8000115,8000105,12,18,137,90,570
8000115,8000115,85,111,424,150,3990
8000115,8000128,2,2,150,150,150
8000115,8000150,41,48,209,105,1290
8000115,8000260,10,12,342,180,2190
8000115,8002041,1,1,30,30,30
8000115,8003200,21,28,753,300,4260
8000115,8010097,13,18,357,120,1530
8000115,8010101,1,2,-30,-30,30
8000116,8000108,7,8,2066,1080,7440
8000116,8000116,15,16,1314,720,7500
8000116,8004885,7,7,519,390,1110
8000116,8005940,1,1,210,210,210
8000118,8000080,2,2,1080,1080,1650
8000118,8000085,5,5,1188,1740,2070
8000118,8000098,52,87,450,90,4200
8000118,8000118,167,268,291,60,4170
8000118,8000192,111,164,143,60,2130
8000118,8000286,31,43,276,90,2670
8000118,8000307,2,2,2265,2265,2880
8000122,8000009,21,23,314,60,2160
8000122,8000078,18,22,214,75,2070
8000122,8000122,51,63,176,60,2280
8000122,8000261,17,19,188,120,630
8000122,8000284,20,24,125,75,480
8000124,8000111,13,17,462,90,2520
8000124,8000124,107,121,285,120,2580
8000124,8000337,46,53,270,90,2070
8000124,8000383,23,28,191,45,1830
8000124,8000728,59,64,266,135,1470
8000127,8000096,0,1,0,0,0
8000127,8000127,36,41,421,210,2430
8000127,8000170,19,21,610,330,2310
8000127,8000302,17,19,455,330,1470
8000128,8000049,7,9,273,60,1710
8000128,8000115,0,1,-60,-60,-60
8000128,8000128,70,112,413,60,5970
8000128,8000150,0,1,-330,-330,-330
8000128,8000152,36,47,493,120,4320
8000128,8000260,1,1,120,120,120
8000128,8003200,27,47,343,30,5910
8000128,8010097,1,6,-55,-45,60
8000128,8010136,8,9,193,180,480
8000129,8000129,29,36,414,90,3150
8000129,8000337,23,30,244,60,2700
8000129,8000368,16,18,413,120,1740
8000129,8003200,0,2,0,0,0
8000139,8000013,25,34,702,165,8010
8000139,8000139,51,72,415,90,8160
8000139,8000170,28,37,175,90,840
8000142,8000080,37,38,747,165,5550
8000142,8000142,190,233,406,150,5520
8000142,8000149,36,48,325,105,2550
8000142,8000227,16,36,410,0,2640
8000142,8000251,63,74,227,90,1890
8000142,8000266,101,126,324,120,2880
8000147,8000050,17,19,415,360,1560
8000147,8000147,77,101,530,150,4860
8000147,8000152,9,13,189,30,1620
8000147,8000238,12,16,251,90,2610
8000147,8002549,41,52,777,240,4830
8000149,8000036,29,29,784,630,1800
8000149,8000076,43,50,283,135,1470
8000149,8000080,88,105,339,150,3480
8000149,8000142,41,49,398,180,2700
8000149,8000149,253,294,416,240,2880
8000149,8000227,2,2,300,300,450
8000149,8000263,64,73,494,300,2550
8000149,8002461,43,51,405,180,2910
8000150,8000105,22,30,223,120,1230
8000150,8000111,27,30,146,60,1590
8000150,8000115,41,47,606,240,4050
8000150,8000128,0,1,-30,-30,-30
8000150,8000150,156,204,369,150,4110
8000150,8000260,23,28,621,210,3360
8000150,8002041,51,75,130,60,1710
8000150,8070004,57,60,150,105,840
8000152,8000004,9,18,42,30,240
8000152,8000036,23,28,393,60,1410
8000152,8000049,15,17,395,180,1800
8000152,8000064,36,48,131,45,1980
8000152,8000128,26,47,285,30,4140
8000152,8000147,9,12,165,135,810
8000152,8000152,219,360,231,60,4110
8000152,8000162,1,1,120,120,120
8000152,8000238,4,5,1104,420,3900
8000152,8000252,31,40,194,120,1260
8000152,8000279,28,52,61,30,840
8000152,8000294,1,1,480,480,480
8000152,8000732,1,1,30,30,30
8000152,8002549,12,14,718,315,2250
8000152,8003487,15,20,123,60,690
8000152,8004760,2,2,165,165,270
8000152,8006552,6,8,544,285,1830
8000152,8010224,33,33,585,390,1500
8000152,8010404,2,2,180,180,180
8000155,8000155,38,46,119,60,630
8000155,8000181,20,23,86,60,390
8000155,8003102,29,37,86,60,630
8000156,8000096,15,16,1487,1410,3420
8000156,8000156,256,292,353,150,5040
8000156,8000191,1,1,150,150,150
8000156,8000244,112,124,277,180,2370
8000156,8000377,23,30,201,90,1680
8000156,8002041,0,1,-30,-30,-30
8000156,8006053,5,5,1482,1620,2850
8000156,8006421,67,85,219,90,4920
8000159,8000049,25,31,221,90,1980
8000159,8000159,41,53,224,120,1590
8000159,8010224,21,29,207,120,1440
8000162,8000004,12,17,64,60,270
8000162,8000036,52,77,83,30,900
8000162,8000059,25,36,82,45,570
8000162,8000152,1,3,0,0,30
8000162,8000162,107,152,158,60,3090
8000162,8000252,6,8,754,120,3060
8000162,8000732,20,28,255,75,810
8000163,8000073,16,16,360,120,1410
8000163,8000163,84,89,349,210,2910
8000163,8000170,12,12,350,135,2700
8000163,8000322,14,14,351,330,750
8000163,8001790,16,16,431,405,690
8000163,8005616,16,18,257,180,630
8000168,8000064,10,12,292,45,2700
8000168,8000152,1,1,30,30,30
8000168,8000168,17,24,329,90,2760
8000168,8000238,7,11,374,90,2220
8000168,8010310,11,11,120,120,180
8000170,8000002,9,9,133,120,300
8000170,8000013,26,30,865,495,3000
8000170,8000073,1,1,150,150,150
8000170,8000096,36,42,391,270,2550
8000170,8000127,16,20,236,120,1530
8000170,8000139,30,36,658,180,8250
8000170,8000163,11,11,431,210,1500
8000170,8000170,98,120,588,225,8250
8000170,8000249,18,20,276,90,2970
8000170,8003693,14,16,208,75,2040
8000176,8000176,43,68,116,30,1680
8000176,8000189,0,2,0,0,0
8000176,8000323,40,61,99,60,1680
8000176,8003515,33,49,90,30,780
8000177,8000101,14,16,105,75,390
8000177,8000177,84,87,298,240,1500
8000177,8000299,14,18,105,120,210
8000177,8000322,12,12,160,150,300
8000177,8001055,14,14,411,390,900
8000177,8001080,16,16,412,390,720
8000177,8002785,0,2,0,0,0
8000177,8005791,28,31,293,240,1440
8000181,8000155,17,23,103,60,600
8000181,8000181,30,40,80,60,750
8000181,8004343,20,25,72,60,330
8000181,8005362,12,20,36,30,240
8000189,8000039,19,24,180,90,1740
8000189,8000176,2,3,600,60,1740
8000189,8000189,50,70,194,60,2940
8000189,8000240,0,1,0,0,0
