from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,60,87,224,60,3420
8000001,8000085,21,22,360,225,1200
8000001,8000086,18,21,143,30,600
8000001,8000207,7,7,1080,390,3420
8000001,8000208,32,41,481,210,2520
8000002,8000002,15,16,343,225,960
8000002,8000078,16,18,382,165,1590
8000002,8000170,6,9,113,30,540
8000002,8000329,7,17,203,0,810
8000002,8001751,8,8,356,315,1050
8000004,8000004,53,103,160,30,3660
8000004,8000036,6,13,53,0,240
8000004,8000152,14,18,113,60,930
8000004,8000162,14,17,56,60,120
8000004,8000196,14,16,444,75,3750
8000004,8000297,34,52,174,30,1410
8000009,8000009,82,95,239,120,1440
8000009,8000067,17,18,162,150,600
8000009,8000091,15,22,113,60,450
8000009,8000122,17,24,121,30,840
8000009,8000284,56,63,265,120,1650
8000013,8000013,222,263,520,150,7290
8000013,8000057,23,48,42,0,450
8000013,8000078,54,65,241,120,1560
8000013,8000139,29,33,281,180,1710
8000013,8000170,22,30,536,60,7050
8000013,8000260,9,15,518,90,2010
8000013,8000261,10,11,1424,1440,7260
8000013,8004158,103,119,642,180,4290
8000025,8000025,89,118,332,120,6780
8000025,8000228,46,53,160,90,660
8000025,8000260,32,36,145,90,750
8000025,8000284,5,7,231,180,750
8000025,8001844,63,73,200,150,1020
8000025,8010101,12,15,1538,450,6810
8000029,8000029,68,76,371,195,2430
8000029,8000115,22,25,535,390,2400
8000029,8000128,2,3,80,60,180
8000029,8003200,32,39,312,180,2100
8000029,8010097,14,18,232,180,690
8000031,8000031,121,145,376,240,2130
8000031,8000068,65,71,469,330,2040
8000031,8000244,1,1,180,180,180
8000031,8000377,79,92,379,195,2070
8000036,8000004,10,14,184,75,690
8000036,8000036,108,115,1300,540,13230
8000036,8000149,22,22,1143,405,4020
8000036,8000152,20,23,2562,990,13230
8000036,8000162,50,79,597,60,5040
8000036,8000252,1,1,4860,4860,4860
8000036,8000732,1,1,510,510,510
8000036,8002461,59,69,307,180,1320
8000039,8000039,61,89,367,60,6150
8000039,8000045,29,39,118,30,690
8000039,8000189,23,24,114,90,330
8000039,8000206,2,5,186,-30,870
8000039,8000236,1,1,60,60,60
8000039,8000240,36,51,544,90,5970
8000041,8000041,324,407,601,150,9060
8000041,8000080,146,172,920,270,9090
8000041,8000098,157,201,412,150,4320
8000041,8000192,34,34,98,75,270
8000041,8000251,26,34,90,75,270
8000044,8000044,154,184,998,510,7050
8000044,8000085,13,15,870,900,1860
8000044,8000206,17,18,2437,1275,7080
8000044,8000207,85,92,808,480,4380
8000044,8000310,58,68,929,405,6720
8000045,8000039,32,37,383,240,2430
8000045,8000045,62,77,267,90,2430
8000045,8000206,30,40,158,60,930
8000046,8000046,24,24,514,300,2940
8000046,8000074,14,14,784,435,2820
8000046,8000532,2,2,195,195,210
8000046,8003020,29,41,85,60,330
8000046,8005556,15,20,100,60,780
8000049,8000049,24,36,522,60,4590
8000049,8000152,15,17,734,180,3240
8000049,8000159,19,31,134,30,870
8000049,8004760,1,1,690,690,690
8000049,8010224,8,9,1857,1350,4710
8000050,8000050,106,115,645,210,5100
8000050,8000070,29,29,791,180,4560
8000050,8000080,14,14,1311,1260,3960
8000050,8000118,1,1,150,150,150
8000050,8000147,14,15,1692,1530,5010
8000050,8000152,6,7,129,60,330
8000050,8000168,0,9,0,0,0
8000050,8000192,0,1,0,0,0
8000050,8000291,1,1,180,180,180
8000050,8000294,8,8,1121,840,4440
8000050,8001443,18,21,140,90,390
8000050,8006076,22,33,124,30,1950
8000055,8000055,239,301,196,90,2460
8000055,8000096,8,10,147,165,300
8000055,8000156,1,1,240,240,240
8000055,8000191,11,17,404,60,2100
8000055,8000236,1,1,30,30,30
8000055,8000339,11,13,72,60,180
8000055,8003184,118,137,242,180,2280
8000055,8006053,1,1,240,240,240
8000055,8006421,47,73,123,30,1650
8000057,8000013,37,48,127,60,690
8000057,8000057,128,167,176,60,2790
8000057,8000194,38,51,103,60,540
8000057,8000249,25,30,241,120,2460
8000057,8004158,46,50,313,120,1500
8000058,8000058,40,46,421,150,4890
8000058,8002549,6,6,1085,825,3150
8000058,8002554,22,28,352,90,4740
8000058,8010216,7,7,223,150,420
8000058,8010324,14,16,261,135,990
8000059,8000059,41,71,44,30,960
8000059,8000162,31,35,201,150,720
8000059,8000294,16,19,219,90,930
8000064,8000064,21,28,313,135,2850
8000064,8000152,30,52,95,30,1260
8000064,8000168,11,13,432,150,2910
8000067,8000009,17,18,1318,540,12900
8000067,8000067,32,34,769,255,12900
8000067,8000096,9,11,401,390,990
8000067,8001751,8,8,300,165,690
8000068,8000031,60,74,204,90,2100
8000068,8000068,136,148,322,180,2100
8000068,8000105,63,74,402,300,1710
8000068,8000156,1,1,60,60,60
8000068,8000377,0,1,0,0,0
8000068,8002041,1,1,1380,1380,1380
8000068,8070003,1,1,420,420,420
8000070,8000050,18,29,116,30,1320
8000070,8000070,50,58,466,90,4560
8000070,8000291,2,2,795,795,990
8000070,8000522,25,27,781,120,4650
8000073,8000073,22,51,125,0,1380
8000073,8000290,0,1,0,0,0
8000073,8001790,9,18,155,15,1290
8000073,8003400,12,20,153,30,960
8000074,8000046,13,13,173,180,390
8000074,8000074,12,16,390,135,2820
8000074,8000383,27,29,323,150,2790
8000076,8000076,79,101,245,120,3600
8000076,8000149,40,51,232,120,1170
8000076,8000571,45,50,321,135,3660
8000076,8000961,19,34,34,30,180
8000078,8000002,18,19,425,360,1050
8000078,8000013,54,70,243,105,2130
8000078,8000078,70,89,278,150,2070
8000078,8000122,22,28,249,90,1170
8000078,8000284,5,5,588,180,1350
8000080,8000041,141,166,487,210,4380
8000080,8000050,5,5,1710,810,5250
8000080,8000080,231,260,998,570,6600
8000080,8000087,19,21,1460,1230,4980
8000080,8000098,2,2,2400,2400,2400
8000080,8000118,2,2,1800,1800,1800
8000080,8000142,33,39,520,150,4080
8000080,8000147,2,2,2370,2370,2370
8000080,8000149,96,109,1096,540,6630
8000080,8000152,5,5,1314,1260,2550
8000080,8000192,48,68,166,30,2340
8000080,8000251,73,78,252,120,3270
8000080,8000263,13,20,386,60,2580
8000080,8000294,8,8,1759,1440,3180
8000080,8000307,5,6,60,60,120
8000080,8000961,33,62,60,30,450
8000082,8000082,292,355,649,240,7920
8000082,8000085,154,176,677,360,4500
8000082,8000086,154,179,753,240,7890
8000085,8000001,21,22,342,330,1260
8000085,8000044,15,17,981,600,3570
8000085,8000082,145,179,680,210,7920
8000085,8000085,322,361,779,420,8730
8000085,8000086,34,38,1579,765,8880
8000085,8000087,39,42,492,480,1290
8000085,8000098,48,56,514,390,1530
8000085,8000207,81,90,600,420,3390
8000085,8003368,19,23,1253,690,4710
8000085,8073368,13,22,500,105,2100
8000086,8000001,15,19,182,90,690
8000086,8000082,148,176,565,225,4470
8000086,8000085,32,37,798,540,3600
8000086,8000086,430,504,706,300,8910
8000086,8000098,63,71,1298,570,8940
8000086,8000259,140,164,669,270,7800
8000086,8000286,30,41,830,150,3750
8000087,8000080,16,16,1108,870,3930
8000087,8000085,27,41,193,60,3960
8000087,8000087,162,183,1118,720,5160
8000087,8000152,2,2,2445,2445,3120
8000087,8000207,38,38,1913,1335,6390
8000087,8000266,67,72,1209,735,5190
8000087,8003368,51,57,1136,720,4680
8000087,8073368,1,1,60,60,60
8000091,8000009,15,22,125,60,780
8000091,8000091,27,44,104,60,780
8000091,8000260,18,22,131,105,330
8000095,8000095,37,41,170,90,2220
8000095,8000298,1,1,2160,2160,2160
8000095,8000301,0,1,-30,-30,-30
8000095,8000309,3,4,52,60,90
8000096,8000055,8,10,330,180,2130
8000096,8000067,10,11,442,420,870
8000096,8000096,109,122,837,330,6450
8000096,8000156,12,12,638,390,1650
8000096,8000170,41,44,1580,1170,6750
8000096,8000191,1,2,165,165,330
8000096,8000235,63,86,95,30,780
8000096,8000244,26,34,424,165,3060
8000096,8000302,2,2,2115,2115,4200
8000096,8000329,6,6,240,210,480
8000096,8001920,33,59,92,30,1290
8000096,8005424,40,52,78,60,330
8000096,8005776,17,19,249,120,1230
8000096,8006053,32,41,230,90,1410
8000096,8006421,4,4,180,180,300
8000098,8000041,168,206,771,165,9030
8000098,8000080,2,2,2070,2070,2070
8000098,8000085,53,56,558,465,1560
8000098,8000086,52,67,606,240,4380
8000098,8000098,506,597,577,210,8970
8000098,8000118,97,107,384,180,6870
8000098,8000149,1,1,180,180,180
8000098,8000259,160,198,390,150,4410
8000098,8000307,12,18,245,180,870
8000098,8002549,3,3,1230,870,2010
8000101,8000101,5,25,25,0,450
8000101,8000177,16,16,82,45,540
8000101,8000299,1,1,120,120,120
8000101,8001833,3,22,4,0,30
8000102,8000102,50,78,196,60,3180
8000102,8002370,28,41,312,60,3180
8000102,8004838,21,39,74,60,300
8000103,8000103,5,6,525,495,1200
8000103,8000271,0,1,-1440,-1440,-1440
8000103,8000312,2,2,690,690,1200
8000103,8005362,14,21,141,60,1230
8000105,8000068,64,77,215,120,2040
8000105,8000096,1,1,60,60,60
8000105,8000105,87,141,649,90,8010
8000105,8000111,14,16,129,60,420
8000105,8000115,17,18,1182,390,6660
8000105,8000150,24,25,572,540,2040
8000105,8000156,1,1,1890,1890,1890
8000105,8000240,11,16,186,60,1290
8000105,8000244,40,52,523,285,5040
8000105,8000260,15,16,1054,525,4080
8000105,8002041,64,69,172,120,690
8000105,8002042,65,77,141,60,990
8000105,8003200,7,8,199,105,1050
8000105,8010097,1,1,1080,1080,1080
8000105,8010101,5,7,677,750,1890
8000105,8070003,53,65,708,210,8310
8000105,8070004,33,44,87,30,750
8000107,8000107,94,168,520,30,7980
8000107,8000191,1,1,300,300,300
8000107,8000290,43,62,352,90,5610
8000107,8000774,5,8,184,90,570
8000108,8000108,15,17,1290,240,7320
8000108,8000116,9,9,983,300,6060
8000111,8000105,11,12,338,255,1140
8000111,8000111,120,148,202,90,1950
8000111,8000124,18,20,195,105,930
8000111,8000150,14,17,101,60,630
8000111,8000728,34,54,113,30,750
8000111,8002042,87,88,364,300,1950
8000114,8000114,230,268,148,90,990
8000114,8000284,114,134,180,90,1020
8000114,8001844,81,92,131,90,870
8000115,8000029,21,26,293,195,1500
8000115,8000105,15,18,442,210,1500
8000115,8000115,90,121,718,360,6720
8000115,8000128,0,2,-30,-30,-30
8000115,8000150,43,47,524,210,3330
8000115,8000260,11,15,234,180,630
8000115,8002041,0,1,0,0,0
8000115,8003200,24,33,775,540,4410
8000115,8010097,17,19,540,300,3420
8000115,8010101,2,2,6570,6570,6570
8000116,8000108,8,9,1693,1590,7380
8000116,8000116,18,18,1378,330,7380
8000116,8000320,1,1,6000,6000,6000
8000116,8004885,7,7,407,270,1140
8000116,8005940,1,1,150,150,150
8000118,8000098,95,108,308,120,4440
8000118,8000118,190,217,377,120,6570
8000118,8000192,121,142,377,120,6510
8000118,8000286,0,1,0,0,0
8000118,8000307,1,2,270,270,540
8000122,8000009,19,23,130,60,690
8000122,8000078,20,26,145,105,570
8000122,8000122,54,63,221,120,1950
8000122,8000261,13,19,346,90,1470
8000122,8000284,30,43,223,30,1800
8000124,8000111,15,18,293,105,1890
