from_stop_id,to_stop_id,avg_delay,median_delay,max_delay
8000162,8000152,10,0,30
8000162,8000162,130,30,3120
8000162,8000252,183,60,840
8000162,8000732,296,30,3060
8000163,8000073,831,120,4860
8000163,8000163,418,150,4920
8000163,8000170,220,120,1080
8000163,8000322,334,180,900
8000163,8001790,636,330,2820
8000163,8005616,165,150,420
8000168,8000050,71,45,150
8000168,8000064,90,90,300
8000168,8000152,-60,-60,-60
8000168,8000168,123,60,660
8000168,8000238,118,60,570
8000168,8010310,-100,15,270
8000170,8000002,68,60,150
8000170,8000013,551,90,3420
8000170,8000073,60,60,90
8000170,8000096,414,120,2580
8000170,8000127,30,30,90
8000170,8000139,228,60,1710
8000170,8000163,225,120,720
8000170,8000170,337,60,3420
8000170,8000249,63,45,300
8000170,8003693,192,30,1590
8000176,8000176,116,30,1440
8000176,8000189,15,15,30
8000176,8000323,93,15,1350
8000176,8003515,88,45,720
8000177,8000101,170,60,1440
8000177,8000177,399,150,4770
8000177,8000299,354,60,4170
8000177,8000322,225,180,630
8000177,8001055,340,165,900
8000177,8001080,82,60,210
8000177,8002785,120,120,120
8000177,8005791,728,165,4800
8000181,8000155,73,90,270
8000181,8000181,60,30,450
8000181,8004343,62,30,480
8000181,8005362,18,0,150
8000189,8000039,76,0,1350
8000189,8000176,860,750,1530
8000189,8000189,110,45,1620
8000189,8000244,60,60,60
8000189,8000275,32,30,240
8000189,8000323,195,195,240
8000189,8003515,110,60,720
8000191,8000055,75,0,570
8000191,8000096,240,240,240
8000191,8000105,-20,30,120
8000191,8000107,1500,1500,1500
8000191,8000191,434,90,3990
8000191,8000236,64,60,150
8000191,8000240,990,990,990
8000191,8000244,25,0,150
8000191,8000275,40,30,90
8000191,8000290,450,90,2460
8000191,8000299,45,30,90
8000191,8000774,392,60,3990
8000191,8003184,36,0,810
8000192,8000041,58,30,270
8000192,8000080,161,60,2040
8000192,8000118,184,60,4080
8000192,8000192,190,60,4080
8000192,8000307,369,180,2700
8000194,8000057,305,180,1920
8000194,8000194,206,90,1890
8000194,8000197,121,90,600
8000196,8000004,93,75,240
8000196,8000142,92,60,270
8000196,8000196,175,60,2100
8000196,8003200,268,90,2130
8000197,8000194,306,150,1800
8000197,8000197,338,210,1590
8000197,8000249,394,180,1620
8000197,8003065,278,210,1560
8000199,8000271,89,30,2460
8000199,8000312,560,180,2640
8000206,8000039,637,615,1350
8000206,8000045,161,60,1590
8000206,8000206,360,60,5760
8000206,8000240,1205,810,5910
8000206,8000323,197,120,1110
8000206,8000331,146,75,1500
8000206,8000383,51,0,240
8000206,8001083,254,90,1830
8000206,8073368,1075,330,6660
8000207,8000001,372,270,900
8000207,8000044,120,120,120
8000207,8000085,265,60,3750
8000207,8000087,537,300,2520
8000207,8000207,275,60,6930
8000207,8000208,400,120,6960
8000207,8000266,152,60,1080
8000207,8003368,191,30,7050
8000207,8005556,530,75,3360
8000207,8070003,498,120,2640
8000208,8000001,702,300,5460
8000208,8000207,222,30,6450
8000208,8000208,266,60,5790
8000214,8000214,94,30,1800
8000214,8000337,45,45,90
8000214,8000532,82,30,1710
8000214,8003020,81,0,1320
8000225,8000225,72,0,2460
8000225,8000664,44,30,150
8000225,8001768,166,0,2430
8000225,8004751,42,0,210
8000227,8000142,349,60,2610
8000227,8000149,150,150,330
8000227,8000227,190,60,4950
8000227,8000251,106,60,360
8000227,8000513,171,90,1890
8000227,8000532,165,165,180
8000228,8000025,99,30,690
8000228,8000228,88,60,720
8000228,8003446,77,60,270
8000235,8000096,121,30,1290
8000235,8000235,78,30,1590
8000235,8000260,46,0,330
8000235,8006053,630,630,630
8000236,8000055,78,60,150
8000236,8000191,642,90,3930
8000236,8000236,148,60,4260
8000236,8000240,148,105,720
8000236,8000244,159,60,4320
8000236,8000275,88,60,480
8000237,8002549,119,30,1050
8000237,8010018,75,30,720
8000238,8000064,180,180,180
8000238,8000147,56,0,240
8000238,8000152,210,240,360
8000238,8000168,90,90,210
8000238,8000238,88,30,450
8000238,8002549,0,0,0
8000240,8000039,271,90,3960
8000240,8000045,930,930,930
8000240,8000105,272,60,2250
8000240,8000191,2880,2880,2880
8000240,8000206,268,45,1980
8000240,8000236,324,135,3420
8000240,8000240,324,90,5970
8000240,8000244,594,195,1920
8000240,8000323,63,30,720
8000240,8070003,1112,750,5970
8000240,8070004,158,120,570
8000244,8000031,90,90,90
8000244,8000096,758,330,3540
8000244,8000105,580,345,2670
8000244,8000156,163,90,2100
8000244,8000189,300,300,510
8000244,8000191,456,135,5070
8000244,8000236,105,60,930
8000244,8000240,465,135,4230
8000244,8000244,312,90,5310
8000244,8000275,263,90,1710
8000244,8000377,55,30,180
8000244,8002041,360,360,480
8000244,8006053,780,780,780
8000244,8070003,676,480,1860
8000249,8000057,154,120,510
8000249,8000170,206,60,1530
8000249,8000197,232,165,600
8000249,8000249,243,150,1500
8000249,8003693,111,120,270
8000251,8000041,196,60,1410
8000251,8000080,93,60,780
8000251,8000142,136,60,1230
8000251,8000227,97,120,270
8000251,8000251,120,60,1410
8000252,8000036,0,0,0
8000252,8000059,150,180,240
8000252,8000152,135,60,1200
8000252,8000162,49,30,240
8000252,8000252,131,60,1320
8000252,8000279,311,45,2010
8000252,8000732,85,30,750
8000259,8000086,244,90,4410
8000259,8000098,406,150,9060
8000259,8000259,313,120,9060
8000259,8000286,27,0,150
8000260,8000013,165,165,330
8000260,8000025,63,30,270
8000260,8000091,35,30,210
8000260,8000105,163,75,1170
8000260,8000114,124,60,570
8000260,8000115,222,45,1530
8000260,8000150,58,30,510
8000260,8000152,-60,-60,-60
8000260,8000235,80,30,690
8000260,8000260,298,60,3570
8000260,8000284,626,135,3390
8000260,8002041,90,90,90
8000260,8003200,-120,-120,-120
8000260,8010101,0,30,90
8000261,8000013,696,570,1530
8000261,8000122,95,30,960
8000261,8000261,457,345,1470
8000261,8000262,200,75,1320
8000261,8000284,124,60,1410
8000261,8000301,158,120,600
8000261,8000309,96,60,330
8000261,8004158,165,60,2310
8000262,8000013,30,30,30
8000262,8000261,705,180,10620
8000262,8000262,71,30,10650
8000262,8000320,285,120,1290
8000262,8004158,61,30,750
8000262,8098262,197,135,720
8000263,8000080,199,75,1620
8000263,8000118,633,630,1710
8000263,8000147,660,300,1470
8000263,8000149,75,30,780
8000263,8000192,510,510,510
8000263,8000263,501,150,4500
8000263,8000294,736,345,4500
8000263,8000307,200,120,1920
8000263,8000316,158,0,2880
8000263,8002461,48,0,420
8000263,8002549,780,780,1440
8000266,8000085,168,60,1770
8000266,8000087,188,60,2190
8000266,8000098,93,60,540
8000266,8000142,230,60,2580
8000266,8000207,953,630,3570
8000266,8000266,213,60,3600
8000266,8073368,300,300,510
8000271,8000199,176,60,1680
8000271,8000271,174,90,2310
8000271,8000312,55,30,480
8000271,8002548,201,135,2400
8000271,8002549,70,30,300
8000271,8002553,60,60,60
8000275,8000189,113,30,1620
8000275,8000191,41,30,150
8000275,8000236,45,30,210
8000275,8000244,36,30,90
8000275,8000275,74,30,1620
8000279,8000152,122,30,1410
8000279,8000252,172,30,1170
8000279,8000279,110,30,1470
8000279,8006076,71,0,600
8000284,8000009,24,30,120
8000284,8000025,54,30,150
8000284,8000078,157,90,690
8000284,8000114,53,30,360
8000284,8000122,67,30,870
8000284,8000260,181,60,1620
8000284,8000261,379,60,3000
8000284,8000284,160,30,3150
8000284,8000309,151,60,1320
8000284,8001844,36,0,300
8000284,8002159,0,0,0
8000284,8010101,97,105,210
8000286,8000085,250,90,570
8000286,8000086,156,30,1830
8000286,8000098,750,750,750
8000286,8000118,222,30,2220
8000286,8000259,12,0,60
8000286,8000286,204,30,2250
8000290,8000107,334,60,3870
8000290,8000191,100,60,330
8000290,8000290,245,90,3900
8000290,8000774,38,30,210
8000290,8001790,127,90,540
8000291,8000070,165,165,270
8000291,8000291,48,30,150
8000291,8000522,75,60,210
8000291,8000770,51,60,180
8000294,8000050,1380,885,4260
8000294,8000059,61,30,330
8000294,8000152,945,945,1230
8000294,8000263,149,30,1650
8000294,8000294,387,90,4500
8000294,8000316,65,30,390
8000294,8000732,550,150,1410
8000294,8001443,121,60,1080
8000297,8000004,84,0,2220
8000297,8000297,163,30,2220
8000297,8000571,50,0,960
8000298,8000095,90,90,90
8000298,8000298,151,60,810
8000298,8000301,75,30,480
8000299,8000177,166,30,1140
8000299,8000191,150,180,360
8000299,8000299,149,60,1200
8000299,8000339,105,60,780
8000299,8003184,115,30,1200
8000301,8000095,-30,0,0
8000301,8000261,95,75,240
8000301,8000298,236,90,1200
8000301,8000301,178,90,1320
8000301,8000309,230,270,420
8000302,8000127,93,60,330
8000302,8000302,60,30,570
8000302,8001920,51,0,1050
8000307,8000080,193,165,600
8000307,8000098,46,0,450
8000307,8000118,130,150,180
8000307,8000192,325,120,4050
8000307,8000263,468,240,2850
8000307,8000286,180,180,180
8000307,8000307,345,180,3720
8000309,8000095,135,135,270
8000309,8000261,111,30,510
8000309,8000284,106,90,360
8000309,8000301,397,180,990
8000309,8000309,150,60,1140
8000310,8000044,39,0,330
8000310,8000310,67,30,390
8000312,8000103,0,0,0
8000312,8000199,455,90,1830
8000312,8000271,112,90,270
8000312,8000312,143,30,1320
8000312,8002548,930,930,930
8000312,8002549,870,870,870
8000312,8005362,50,30,480
8000316,8000225,2580,2580,2580
8000316,8000263,56,0,720
8000316,8000294,170,45,1530
8000316,8000316,151,30,2670
8000316,8000879,129,30,900
8000316,8001768,60,60,60
8000316,8003701,175,60,750
8000320,8000262,871,150,10680
8000320,8000320,556,150,10680
8000320,8001787,60,60,60
8000320,8004885,645,600,1200
8000320,8098262,0,0,0
8000322,8000163,215,180,660
8000322,8000177,345,180,990
8000322,8000322,491,180,4890
8000322,8004563,226,165,1590
8000322,8005616,1076,225,4890
8000323,8000176,94,30,840
8000323,8000189,120,120,120
8000323,8000206,99,60,480
8000323,8000240,121,60,450
8000323,8000323,84,30,930
8000329,8000002,233,120,1050
8000329,8000096,264,210,510
8000329,8000329,193,135,1140
8000329,8005424,106,60,300
8000331,8000206,148,75,1590
8000331,8000331,130,60,1620
8000337,8000124,120,60,390
8000337,8000129,178,120,960
8000337,8000214,165,165,270
8000337,8000337,152,120,510
8000339,8000055,40,0,210
8000339,8000096,150,150,240
8000339,8000299,189,90,1110
8000339,8000339,156,60,1140
8000339,8006053,124,60,780
8000368,8000129,106,30,540
8000368,8000368,165,60,2190
8000368,8003200,213,90,2160
8000377,8000031,211,90,1920
8000377,8000156,103,30,660
8000377,8000244,69,60,180
8000377,8000377,137,60,1890
8000383,8000074,38,30,150
8000383,8000124,94,60,630
8000383,8000206,71,60,120
8000383,8000383,89,60,540
8000383,8000728,180,150,390
8000513,8000227,78,30,1530
8000513,8000513,114,0,1860
8000513,8006339,161,60,1860
8000522,8000070,84,60,360
8000522,8000291,38,30,210
8000522,8000522,62,60,210
8000532,8000046,210,210,330
8000532,8000214,108,30,1530
8000532,8000227,75,75,120
8000532,8000532,95,30,1650
8000532,8002370,77,0,1590
8000571,8000076,53,0,780
8000571,8000297,184,60,2130
8000571,8000571,128,30,2040
8000664,8000225,33,30,150
8000664,8000664,34,30,90
8000664,8004610,30,30,60
8000728,8000111,130,60,480
8000728,8000124,80,60,360
8000728,8000383,8,0,60
8000728,8000728,93,30,510
8000728,8002042,184,240,390
8000732,8000059,90,90,90
8000732,8000152,30,30,30
8000732,8000162,67,30,630
8000732,8000252,286,30,3030
8000732,8000294,307,255,570
8000732,8000732,188,30,3000
8000770,8000291,42,30,120
8000770,8000770,46,60,180
8000770,8004610,43,30,150
8000774,8000107,750,750,1590
8000774,8000191,37,15,300
8000774,8000290,388,60,3900
8000774,8000774,189,0,3930
8000800,8000800,20,0,150
8000800,8001768,5,0,30
8000800,8003866,10,0,120
8000800,8004449,23,0,120
8000879,8000316,171,45,1590
8000879,8000879,128,30,1440
8000961,8000041,430,270,2430
8000961,8000076,216,90,2010
8000961,8000080,110,60,600
8000961,8000149,230,210,390
8000961,8000961,150,60,2340
8001055,8000096,138,0,960
8001055,8000177,230,165,630
8001055,8001055,101,30,1260
8001055,8002785,163,90,1440
8001055,8005776,52,30,540
8001080,8000177,503,90,2700
8001080,8001080,267,90,2700
8001080,8001833,408,120,2970
8001080,8002166,115,60,1020
8001083,8000206,965,720,5550
8001083,8000207,900,900,900
8001083,8001083,618,330,5400
8001083,8003368,564,210,3090
8001083,8073368,500,390,1830
8001443,8000050,145,75,1020
8001443,8000294,294,105,1650
8001443,8001443,195,60,1650
8001751,8000002,225,180,420
8001751,8000067,450,240,1380
8001751,8001751,280,165,1350
8001767,8001768,20,0,60
8001768,8000225,50,30,180
8001768,8000316,0,0,0
8001768,8000800,30,15,90
8001768,8001767,310,0,930
8001768,8001768,100,30,1710
8001768,8003866,36,30,150
8001787,8000320,80,30,180
8001787,8001787,66,60,150
8001787,8004885,45,45,90
8001790,8000073,321,150,2700
8001790,8000163,142,90,420
8001790,8000290,93,90,180
8001790,8001790,226,90,2820
8001833,8000101,545,105,4770
8001833,8001080,140,60,1050
8001833,8001833,299,60,3870
8001844,8000025,67,30,660
8001844,8000114,73,30,420
8001844,8000284,23,0,90
8001844,8001844,66,30,690
8001844,8010101,-300,-300,-300
8001920,8000096,84,90,210
8001920,8000302,91,60,660
8001920,8001920,68,30,1080
8001920,8005776,85,30,1110
8001995,8001995,228,180,1230
8001995,8004585,278,210,1110
8001995,8005609,162,120,420
8002041,8000068,43,0,420
8002041,8000105,150,75,780
8002041,8000115,30,30,30
8002041,8000150,214,150,3210
8002041,8000244,754,660,2130
8002041,8002041,176,90,3330
8002041,8002042,85,30,2760
8002041,8003200,550,585,720
8002041,8070003,712,675,1380
8002041,8070004,183,135,420
8002042,8000105,73,0,420
8002042,8000111,107,60,960
8002042,8000728,0,0,30
8002042,8002041,89,60,900
8002042,8002042,90,60,2760
8002159,8000284,30,30,30
8002166,8001080,345,180,2700
8002166,8002166,219,60,2670
8002166,8002785,123,60,1050
8002370,8000102,65,0,1500
8002370,8000532,124,60,1710
8002370,8002370,101,30,1740
8002461,8000036,244,105,3180
8002461,8000149,63,30,810
8002461,8000263,128,30,960
8002461,8002461,165,60,3120
8002548,8000271,173,60,1350
8002548,8000312,-75,-75,-60
8002548,8002548,122,30,4710
8002548,8002549,128,60,2520
8002548,8002553,397,60,4620
8002548,8002554,87,0,1500
8002548,8003102,60,60,120
8002549,8000050,247,240,480
8002549,8000058,110,60,270
8002549,8000098,150,150,300
8002549,8000147,98,45,540
8002549,8000152,45,45,120
8002549,8000237,188,30,2220
8002549,8000238,135,135,210
8002549,8000271,172,45,570
8002549,8002548,268,60,4740
8002549,8002549,260,60,4770
8002549,8002553,544,60,4800
8002549,8002554,190,30,2580
8002549,8005362,60,30,720
8002549,8010216,45,45,60
8002549,8010324,426,0,1980
8002549,8010382,-60,-60,-60
8002549,8010404,58,30,420
8002553,8000271,150,150,150
8002553,8002548,60,0,510
8002553,8002549,93,30,270
8002553,8002553,60,60,90
8002553,8003102,40,30,180
8002554,8000058,232,75,2520
8002554,8002548,48,0,1410
8002554,8002549,192,30,1650
8002554,8002554,64,0,2580
8002785,8001055,55,0,960
8002785,8002166,312,90,2670
8002785,8002785,221,90,2700
8003020,8000046,74,0,1260
8003020,8000214,90,30,1800
8003020,8003020,86,30,1830
8003065,8000197,334,210,1230
8003065,8003065,277,180,1590
8003065,8003693,306,165,1530
8003065,8005609,294,210,1380
8003102,8000155,69,60,510
8003102,8002548,135,135,240
8003102,8002549,180,180,210
8003102,8002553,110,30,570
8003102,8003102,115,60,720
8003184,8000055,52,30,870
8003184,8000191,90,30,1410
8003184,8000299,53,0,810
8003184,8003184,40,0,1410
8003200,8000029,55,60,270
8003200,8000105,25,0,150
8003200,8000115,579,165,3330
8003200,8000128,394,270,1920
8003200,8000129,15,15,30
8003200,8000196,78,30,420
8003200,8000260,0,0,0
8003200,8000368,87,60,540
8003200,8002041,360,300,1110
8003200,8003200,246,60,3390
8003200,8010097,-15,-15,30
8003200,8010101,68,60,150
8003200,8010159,522,480,690
8003222,8003222,115,90,510
8003222,8003303,132,135,450
8003222,8006369,50,30,390
8003303,8003222,47,30,420
8003303,8003303,72,60,360
8003303,8004343,76,45,780
8003368,8000085,234,150,1200
8003368,8000087,153,30,2490
8003368,8000207,299,60,6840
8003368,8001083,438,270,2430
8003368,8003368,268,60,7140
8003368,8005556,473,120,7050
8003400,8000073,27,0,150
8003446,8000228,22,0,150
8003446,8003446,54,30,240
8003446,8003770,86,60,270
8003487,8000152,87,0,1350
8003487,8003487,139,0,1740
8003515,8000176,115,30,1350
8003515,8000189,65,30,630
8003515,8003515,115,60,1380
8003693,8000170,45,15,390
8003693,8000249,98,90,150
