from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,11,11,450,390,1200
8000001,8000085,21,22,192,180,570
8000001,8000086,19,21,177,120,510
8000001,8000207,0,1,-150,-150,-150
8000001,8000208,3,4,562,345,1620
8000002,8000002,13,16,502,315,2040
8000002,8000078,18,18,1220,1035,3030
8000002,8000170,8,9,603,450,1830
8000002,8000329,7,8,285,300,420
8000002,8001751,6,8,784,375,2130
8000004,8000004,49,103,209,0,3780
8000004,8000036,7,13,42,30,240
8000004,8000152,17,18,107,60,420
8000004,8000162,12,17,90,90,240
8000004,8000196,12,16,617,30,3750
8000004,8000297,35,52,204,45,2700
8000009,8000009,87,95,393,240,2220
8000009,8000067,15,18,217,240,480
8000009,8000091,20,22,457,120,1980
8000009,8000122,18,24,180,150,690
8000009,8000284,59,63,309,150,2100
8000013,8000013,202,263,740,180,8250
8000013,8000057,34,48,113,60,780
8000013,8000078,63,65,385,240,1560
8000013,8000139,11,33,355,0,2760
8000013,8000170,17,30,1138,1275,3330
8000013,8000260,12,15,892,360,3090
8000013,8000261,2,7,369,0,1500
8000013,8000262,0,4,-15,0,0
8000013,8004158,101,119,1233,360,9300
8000025,8000025,101,118,398,210,3300
8000025,8000228,49,53,435,210,3300
8000025,8000260,35,36,249,120,3060
8000025,8000284,6,7,107,60,390
8000025,8001844,70,73,382,240,2310
8000025,8010101,13,15,380,210,2220
8000029,8000029,56,75,273,120,2310
8000029,8000115,20,21,570,270,2430
8000029,8000128,3,3,90,120,120
8000029,8003200,25,39,202,90,1260
8000029,8010097,13,18,163,60,990
8000031,8000031,123,148,300,90,9390
8000031,8000068,57,73,153,120,1260
8000031,8000244,0,1,0,0,0
8000031,8000377,75,93,388,60,9360
8000036,8000004,14,14,103,75,300
8000036,8000036,101,115,748,300,4110
8000036,8000149,22,22,470,300,1620
8000036,8000152,23,23,1094,540,3690
8000036,8000162,56,79,463,60,3270
8000036,8000252,1,1,3960,3960,3960
8000036,8000732,1,1,1110,1110,1110
8000036,8002461,48,69,203,60,3480
8000039,8000039,67,92,267,90,2070
8000039,8000045,29,40,241,120,2010
8000039,8000189,23,24,118,105,270
8000039,8000206,4,6,150,195,420
8000039,8000236,1,1,300,300,300
8000039,8000240,37,53,419,120,2640
8000041,8000041,220,266,438,150,6930
8000041,8000080,130,133,464,210,3990
8000041,8000098,108,132,630,195,13800
8000041,8000192,31,34,76,60,660
8000041,8000251,6,20,14,0,120
8000044,8000044,106,134,443,210,3210
8000044,8000087,26,30,344,315,1170
8000044,8000206,3,3,1450,930,3210
8000044,8000207,45,52,438,180,3180
8000044,8000310,52,60,364,210,2340
8000045,8000039,29,38,319,120,2070
8000045,8000045,56,79,316,120,2430
8000045,8000206,26,41,318,60,2430
8000046,8000046,24,24,636,150,2940
8000046,8000074,14,14,581,150,3360
8000046,8000532,2,2,105,105,150
8000046,8003020,30,41,255,60,1980
8000046,8005556,20,20,170,90,1230
8000049,8000049,21,36,417,120,3660
8000049,8000152,13,17,247,180,1290
8000049,8000159,14,31,64,0,510
8000049,8004760,0,1,-30,-30,-30
8000049,8010224,8,9,1143,990,3870
8000050,8000050,113,120,849,255,8310
8000050,8000070,27,29,417,150,3030
8000050,8000147,19,20,2568,2130,7410
8000050,8000152,4,7,253,30,1500
8000050,8000263,3,4,405,270,1080
8000050,8000291,1,1,3120,3120,3120
8000050,8000294,18,19,750,660,2430
8000050,8001443,20,22,483,300,3540
8000050,8006076,26,33,247,90,3030
8000055,8000055,200,302,183,60,9270
8000055,8000096,3,5,36,30,90
8000055,8000156,1,1,60,60,60
8000055,8000191,6,15,234,0,3150
8000055,8000236,1,2,45,45,90
8000055,8000339,12,13,72,60,180
8000055,8001920,0,6,0,0,0
8000055,8003184,101,138,293,105,9240
8000055,8006053,0,1,0,0,0
8000055,8006421,44,74,69,30,480
8000057,8000013,35,48,192,30,1380
8000057,8000057,108,167,118,60,1230
8000057,8000194,42,51,144,120,1080
8000057,8000249,6,30,33,0,660
8000057,8004158,0,50,0,0,0
8000058,8000058,43,45,781,420,4800
8000058,8002549,4,5,1026,660,3600
8000058,8002554,23,28,546,240,3150
8000058,8010216,7,7,724,570,1830
8000058,8010324,15,16,887,420,4950
8000059,8000059,34,54,121,60,1620
8000059,8000162,21,35,50,30,210
8000059,8000252,2,6,-25,-45,150
8000059,8000294,20,27,144,60,810
8000059,8000732,2,2,1050,1050,1620
8000064,8000064,18,25,432,360,1680
8000064,8000152,31,50,454,30,6450
8000064,8000168,8,12,440,75,1680
8000067,8000009,15,18,560,240,2250
8000067,8000067,27,34,363,210,2280
8000067,8001751,6,8,150,165,330
8000068,8000031,54,75,424,60,9420
8000068,8000068,117,151,276,60,9450
8000068,8000105,59,76,138,90,810
8000068,8000156,1,1,30,30,30
8000068,8000377,1,1,420,420,420
8000068,8002041,40,45,153,60,1080
8000068,8070003,0,1,0,0,0
8000070,8000050,25,29,189,60,1260
8000070,8000070,52,58,325,120,3360
8000070,8000291,2,2,795,795,1560
8000070,8000522,24,27,383,150,3360
8000073,8000073,38,51,406,240,3060
8000073,8000290,0,1,0,0,0
8000073,8001790,17,18,573,375,1710
