from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,36,77,82,0,960
8000001,8000085,8,18,57,0,540
8000001,8000086,14,18,153,30,1110
8000001,8000207,8,9,230,150,660
8000001,8000208,27,35,197,60,1350
8000002,8000078,5,15,30,0,240
8000002,8000170,6,7,60,60,120
8000004,8000004,13,30,47,0,240
8000004,8000152,0,1,0,0,0
8000004,8000196,7,12,30,30,150
8000004,8000297,19,47,33,0,240
8000009,8000009,64,89,93,60,540
8000009,8000067,9,16,79,60,360
8000009,8000091,11,18,50,30,390
8000009,8000122,8,18,38,0,180
8000009,8000284,41,55,116,90,840
8000013,8000013,72,104,552,60,7170
8000013,8000057,16,39,13,0,120
8000013,8000078,0,1,0,0,0
8000013,8000139,21,30,139,30,1710
8000013,8000170,21,26,770,90,4830
8000013,8000261,5,7,2237,2850,5760
8000013,8004158,48,70,330,30,7140
8000025,8000025,70,111,191,60,1920
8000025,8000228,27,51,188,30,3870
8000025,8000260,18,19,131,90,630
8000025,8000284,5,6,420,165,1080
8000025,8001844,55,68,165,90,1950
8000025,8010101,9,15,350,30,2340
8000029,8000029,46,55,124,60,960
8000029,8000115,14,20,147,60,900
8000029,8000128,1,1,30,30,30
8000029,8003200,17,28,64,30,420
8000029,8010097,6,8,176,60,990
8000031,8000031,61,107,68,30,780
8000031,8000068,0,1,0,0,0
8000031,8000377,48,73,71,30,1080
8000036,8000036,100,116,346,120,2190
8000036,8000149,24,27,348,210,1320
8000036,8000152,28,30,407,240,1350
8000036,8000162,48,67,281,90,2190
8000036,8000252,1,1,1350,1350,1350
8000036,8002461,45,60,74,30,630
8000039,8000039,53,86,299,45,3840
8000039,8000045,24,36,326,120,2820
8000039,8000189,6,20,30,0,420
8000039,8000206,6,7,1149,450,5010
8000039,8000240,21,36,399,30,3900
8000039,8000275,2,2,540,540,900
8000041,8000041,109,204,124,30,690
8000041,8000080,49,55,125,90,420
8000041,8000098,80,112,212,90,750
8000041,8000192,15,16,135,60,780
8000041,8000251,9,32,24,0,270
8000041,8000961,15,15,110,90,240
8000044,8000044,110,169,496,90,10620
8000044,8000206,15,17,625,240,4560
8000044,8000207,79,92,624,105,10440
8000044,8000310,42,63,257,60,1980
8000045,8000039,22,36,372,45,3990
8000045,8000045,46,73,395,60,4170
8000045,8000206,24,37,493,90,5400
8000046,8000046,15,16,240,90,1020
8000046,8000074,10,10,417,360,930
8000046,8000532,2,2,60,60,60
8000046,8003020,18,26,70,60,240
8000046,8005556,9,17,46,30,210
8000049,8000049,35,50,254,210,1080
8000049,8000128,9,9,463,390,1200
8000049,8000152,6,16,163,0,960
8000049,8000159,15,26,96,45,450
8000049,8006552,2,2,615,615,660
8000049,8010224,12,15,318,210,900
8000050,8000050,56,77,440,60,8940
8000050,8000070,21,27,66,60,300
8000050,8000147,17,19,1134,180,8910
8000050,8000152,1,2,15,15,30
8000050,8000263,4,4,172,180,270
8000050,8000294,17,19,518,150,3120
8000050,8000307,1,1,120,120,120
8000050,8001443,10,20,100,15,660
8000050,8006076,16,24,70,30,390
8000055,8000055,164,289,111,30,4080
8000055,8000096,4,7,47,60,120
8000055,8000156,1,1,900,900,900
8000055,8000191,7,11,393,30,3960
8000055,8000236,2,2,150,150,150
8000055,8000339,10,11,87,60,210
8000055,8003184,84,130,129,30,2400
8000055,8006053,10,14,244,165,1260
8000055,8006421,38,63,66,30,360
8000057,8000013,26,39,52,30,240
8000057,8000057,89,142,67,30,390
8000057,8000194,21,47,32,0,180
8000057,8000249,12,26,40,0,450
8000057,8004158,35,47,81,60,510
8000058,8000058,31,36,291,120,2070
8000058,8002549,5,5,1266,1050,2700
8000058,8002554,15,21,91,60,450
8000058,8010216,6,9,217,150,840
8000058,8010324,10,10,216,150,630
8000059,8000059,26,42,63,30,720
8000059,8000162,18,29,34,30,150
8000059,8000252,2,3,240,30,720
8000059,8000294,18,21,83,90,210
8000059,8000732,1,1,240,240,240
8000064,8000064,9,22,52,0,390
8000064,8000152,24,48,88,15,1050
8000064,8000168,6,11,55,30,270
8000067,8000009,13,17,168,180,510
8000067,8000067,25,32,67,90,300
8000067,8000096,13,17,44,60,150
8000068,8000031,0,1,0,0,0
8000068,8000068,1,3,40,0,120
8000068,8000105,21,36,32,30,1680
8000068,8000156,1,1,120,120,120
8000068,8002041,29,44,78,30,510
8000070,8000050,10,27,100,0,840
8000070,8000070,36,54,96,30,900
8000070,8000291,1,2,-30,-30,30
8000070,8000522,18,25,56,60,240
8000073,8000073,19,72,35,0,1680
8000073,8000163,9,13,65,60,150
8000073,8000290,1,1,60,60,60
8000073,8001790,19,33,21,30,90
8000073,8003400,6,23,20,0,180
8000074,8000046,6,9,37,30,120
8000074,8000074,9,12,208,75,900
8000074,8000383,18,21,146,60,900
8000076,8000076,44,88,62,15,1200
8000076,8000149,11,32,50,0,1140
8000076,8000571,29,43,80,30,480
8000076,8000961,20,31,129,30,2370
8000078,8000002,4,16,28,0,240
8000078,8000013,0,6,0,0,0
8000078,8000078,3,7,30,0,150
8000078,8000122,9,17,55,30,480
8000080,8000041,45,55,321,420,660
8000080,8000080,142,164,528,180,9840
8000080,8000085,2,6,20,-30,450
8000080,8000086,17,18,460,420,1350
8000080,8000118,23,24,575,435,1710
8000080,8000142,30,36,156,90,930
8000080,8000149,68,72,801,390,9870
8000080,8000192,63,79,169,60,1200
8000080,8000251,67,71,96,60,930
8000080,8000263,6,7,1384,180,6360
8000080,8000307,17,18,203,150,570
8000080,8000961,44,62,61,30,390
8000082,8000082,149,222,315,60,10170
8000082,8000085,94,105,338,120,2010
8000082,8000086,84,117,322,60,10110
8000085,8000001,16,18,245,75,1620
8000085,8000080,4,5,3672,2700,7500
8000085,8000082,69,117,306,30,10170
8000085,8000085,451,638,229,60,10170
8000085,8000086,29,34,512,165,3240
8000085,8000098,28,42,70,30,900
8000085,8000207,72,101,249,60,3270
8000085,8000266,75,102,102,60,1080
8000085,8003368,32,37,684,450,2190
8000085,8073368,15,21,343,120,1830
8000086,8000001,9,19,111,0,1590
8000086,8000080,18,20,442,195,3450
8000086,8000082,83,105,304,60,2040
8000086,8000085,28,31,588,330,3180
8000086,8000086,193,238,448,120,9990
8000086,8000118,16,19,1067,210,9870
8000086,8000263,3,5,726,390,2700
8000086,8000286,91,105,321,150,2220
8000087,8000087,74,121,241,60,6000
8000087,8000207,15,18,217,120,960
8000087,8000266,54,60,416,90,6180
8000087,8003368,29,49,88,30,1110
8000091,8000009,9,19,30,0,240
8000091,8000091,17,37,48,0,720
8000091,8000260,8,18,55,0,630
8000095,8000095,23,41,73,30,1350
8000095,8000298,1,1,1290,1290,1290
8000095,8000301,1,2,30,30,60
8000095,8000309,3,5,156,30,420
8000096,8000055,5,6,750,75,4170
8000096,8000067,17,18,73,60,180
8000096,8000096,71,91,503,120,4950
8000096,8000127,1,1,720,720,720
8000096,8000156,7,10,135,60,720
8000096,8000170,34,40,458,150,2190
8000096,8000191,2,2,390,390,690
8000096,8000235,9,19,188,0,1530
8000096,8000244,28,32,636,120,4710
8000096,8000302,1,1,210,210,210
8000096,8001055,19,40,187,0,1860
8000096,8001920,15,17,99,90,330
8000096,8005776,2,3,260,390,390
8000096,8006053,30,41,268,60,2790
8000096,8006421,1,2,105,105,210
8000098,8000041,59,112,34,30,270
8000098,8000085,27,40,93,60,1020
8000098,8000098,0,1,0,0,0
8000098,8000118,39,52,85,45,1140
8000098,8000259,0,1,0,0,0
8000098,8000266,17,37,75,0,780
8000101,8000101,32,48,129,30,1770
8000101,8000177,11,13,164,30,1680
8000101,8001833,15,23,64,30,300
8000102,8000102,32,36,250,120,2610
8000102,8002370,15,18,218,120,780
8000102,8004838,22,26,237,90,2640
8000103,8000103,4,4,45,45,60
8000103,8000312,2,2,120,120,180
8000103,8005362,8,19,22,0,120
8000105,8000068,33,36,212,90,2040
8000105,8000105,90,109,560,240,5910
8000105,8000111,7,10,171,240,390
8000105,8000115,15,16,750,480,2850
8000105,8000150,38,42,725,405,5880
8000105,8000156,9,12,328,195,1560
8000105,8000206,1,1,660,660,660
8000105,8000240,9,18,52,30,240
8000105,8000244,53,57,355,180,5160
8000105,8000260,1,2,165,165,330
8000105,8000728,0,1,-30,-30,-30
8000105,8002041,82,94,221,120,1050
8000105,8010097,1,1,30,30,30
8000105,8010101,6,7,360,180,1140
8000105,8070003,44,49,430,120,3810
8000105,8070004,9,17,35,30,120
8000107,8000107,56,85,329,60,5520
8000107,8000191,1,1,180,180,180
8000107,8000290,43,56,190,30,1950
8000107,8000774,1,1,510,510,510
8000108,8000108,27,37,117,30,1440
8000108,8000116,1,3,180,0,540
8000111,8000105,9,9,433,480,840
8000111,8000111,73,82,145,60,1170
8000111,8000124,8,9,417,450,1050
8000111,8000150,31,32,147,90,1110
8000111,8000728,40,48,103,60,1110
8000114,8000114,198,245,137,60,1320
8000114,8000260,18,18,225,165,1470
8000114,8000284,92,119,150,90,870
8000114,8001844,64,81,115,60,1500
8000115,8000029,16,22,169,75,960
8000115,8000105,13,18,132,75,690
8000115,8000115,74,106,393,105,3660
8000115,8000128,0,1,0,0,0
8000115,8000150,31,43,141,60,1350
8000115,8000260,10,12,665,120,3390
8000115,8002041,1,1,90,90,90
8000115,8003200,16,27,304,150,1890
8000115,8010097,15,18,267,90,810
8000115,8010101,3,3,880,840,960
8000116,8000108,4,4,532,210,1560
8000116,8000116,5,7,424,150,1800
8000116,8004885,1,3,200,0,600
8000118,8000080,25,25,1214,570,9840
8000118,8000085,3,5,120,90,330
8000118,8000086,11,11,976,210,3540
8000118,8000098,39,50,202,120,1050
8000118,8000118,259,314,371,150,9840
8000118,8000192,112,136,233,135,1410
8000118,8000263,11,12,588,285,2370
8000118,8000286,75,89,386,210,1920
8000118,8000307,4,4,458,390,990
8000118,8002549,1,2,225,225,450
8000122,8000009,10,19,51,30,210
8000122,8000078,10,17,39,30,240
8000122,8000122,39,55,63,30,420
8000122,8000261,14,19,199,180,600
8000122,8000284,17,19,136,60,600
8000124,8000111,8,9,90,30,330
8000124,8000124,61,83,121,60,1050
8000124,8000337,25,29,215,120,1050
8000124,8000383,18,24,91,30,540
8000124,8000728,36,42,112,30,1200
8000127,8000096,1,1,870,870,870
8000127,8000127,23,37,122,30,990
8000127,8000170,15,19,141,90,510
8000127,8000302,8,17,131,0,930
8000128,8000049,7,9,180,150,480
8000128,8000105,1,1,2340,2340,2340
8000128,8000115,1,1,1260,1260,1260
8000128,8000128,77,109,373,60,5400
8000128,8000150,0,1,-780,-780,-780
8000128,8000152,25,44,194,30,5280
8000128,8000260,1,1,870,870,870
8000128,8003200,35,46,366,120,3630
8000128,8010097,3,6,555,45,3300
8000129,8000129,20,20,260,150,930
8000129,8000337,10,10,84,60,240
8000129,8000368,10,10,447,435,930
8000139,8000013,22,30,682,60,4200
8000139,8000139,36,61,302,30,4440
8000139,8000170,15,30,140,15,1620
8000142,8000080,30,33,529,90,6300
8000142,8000142,149,210,208,60,6120
8000142,8000149,31,46,147,30,1230
8000142,8000196,12,13,148,60,990
8000142,8000227,8,26,20,0,120
8000142,8000251,38,71,56,30,1560
8000142,8000266,84,123,146,30,1440
8000147,8000050,17,18,273,240,630
8000147,8000147,73,95,483,90,8880
8000147,8000152,22,28,518,195,3840
8000147,8000238,6,13,51,0,240
8000147,8002549,40,50,734,120,8880
8000147,8006076,0,1,-450,-450,-450
8000149,8000036,28,30,418,300,1110
8000149,8000076,17,31,73,30,540
8000149,8000080,52,82,202,60,1620
8000149,8000142,27,47,169,30,1470
8000149,8000149,169,226,303,90,9900
8000149,8000227,2,2,165,165,300
8000149,8000263,39,53,364,60,9840
8000149,8000961,3,3,90,120,120
8000149,8002461,38,45,460,240,2280
8000150,8000105,26,39,198,60,3480
8000150,8000111,21,31,59,30,1080
8000150,8000115,39,43,511,300,2790
8000150,8000128,0,1,-30,-30,-30
8000150,8000150,160,211,312,90,5940
8000150,8000260,19,26,470,150,6240
8000150,8002041,91,110,160,120,1170
8000150,8003200,1,8,-131,-210,840
8000152,8000004,2,2,75,75,120
8000152,8000036,20,27,266,30,1350
8000152,8000049,14,15,250,150,1050
8000152,8000064,25,49,68,30,570
8000152,8000128,32,48,371,60,3420
8000152,8000147,21,26,271,105,1680
8000152,8000152,155,289,197,30,5130
8000152,8000162,3,4,68,75,120
8000152,8000238,5,5,1110,90,5100
8000152,8000252,28,38,108,75,480
8000152,8000279,17,52,24,0,360
