from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,14,14,1384,405,11220
8000001,8000208,40,44,554,225,3420
8000002,8000002,9,12,135,90,390
8000002,8000078,11,17,53,30,210
8000002,8000329,8,14,71,30,480
8000002,8001751,5,6,140,75,390
8000004,8000004,70,104,222,120,1440
8000004,8000152,11,15,242,150,810
8000004,8000196,15,16,356,210,1350
8000004,8000297,41,52,255,180,1440
8000009,8000009,59,89,126,60,1710
8000009,8000067,8,15,158,30,1110
8000009,8000091,13,19,232,60,1710
8000009,8000122,12,20,30,30,150
8000009,8000284,46,57,119,90,930
8000013,8000013,111,124,734,345,7200
8000013,8000057,22,36,69,30,390
8000013,8000139,23,29,464,240,4560
8000013,8000170,30,30,831,540,3030
8000013,8000261,5,5,408,270,1020
8000013,8004158,75,79,849,420,7500
8000025,8000025,79,102,517,210,5490
8000025,8000150,2,2,150,150,240
8000025,8000228,39,49,188,120,1650
8000025,8000260,31,33,156,120,390
8000025,8000284,5,9,620,60,2970
8000025,8001844,59,68,265,135,2940
8000025,8010101,17,17,1594,1020,5340
8000029,8000029,33,39,458,240,2070
8000029,8000115,18,22,473,285,1800
8000029,8000128,2,2,300,300,480
8000029,8003200,15,19,374,150,2010
8000029,8010097,11,11,311,360,720
8000031,8000031,76,94,315,105,4350
8000031,8000068,40,49,366,270,4320
8000031,8000377,38,46,238,90,3750
8000036,8000036,0,1,0,0,0
8000036,8000162,0,1,0,0,0
8000036,8002461,40,52,61,60,390
8000039,8000039,27,48,268,60,2370
8000039,8000045,16,19,265,240,840
8000039,8000189,19,22,76,90,180
8000039,8000240,22,29,275,90,2160
8000041,8000041,262,314,791,240,6960
8000041,8000080,108,124,1158,675,5220
8000041,8000098,119,156,601,150,6960
8000041,8000192,7,24,25,0,150
8000041,8000251,32,34,268,180,990
8000044,8000044,141,172,912,645,7170
8000044,8000206,17,18,1820,1080,6990
8000044,8000207,81,89,648,330,3000
8000044,8000310,58,63,1075,840,4380
8000045,8000039,18,21,641,480,2220
8000045,8000045,27,29,699,630,1980
8000045,8000206,13,14,694,555,1770
8000046,8000046,13,24,539,30,4080
8000046,8000074,6,12,1042,30,4230
8000046,8000532,1,2,150,150,300
8000046,8003020,21,39,108,30,1620
8000046,8005556,16,18,232,135,1140
8000049,8000049,35,49,389,90,4440
8000049,8000128,9,9,287,210,780
8000049,8000149,1,1,5910,5910,5910
8000049,8000152,6,13,261,0,2220
8000049,8000159,18,24,159,60,780
8000049,8000279,2,2,1020,1020,1980
8000049,8006552,9,9,630,390,1650
8000049,8010224,6,8,214,60,960
8000050,8000050,99,112,998,240,11880
8000050,8000070,25,29,415,120,1560
8000050,8000147,16,18,2730,2550,10590
8000050,8000152,6,7,129,60,480
8000050,8000168,7,8,176,75,900
8000050,8000263,3,3,1590,1680,2400
8000050,8000294,16,18,987,720,4140
8000050,8001443,17,22,265,90,2040
8000050,8006076,25,30,835,90,12090
8000055,8000055,140,227,76,30,1320
8000055,8000096,6,7,214,120,690
8000055,8000156,0,1,0,0,0
8000055,8000191,6,8,278,90,1200
8000055,8000236,2,2,330,330,510
8000055,8000339,10,11,46,30,90
8000055,8003184,55,103,81,30,1320
8000055,8006421,19,43,89,0,1110
8000057,8000013,30,36,314,150,1020
8000057,8000057,130,139,340,210,3570
8000057,8000194,38,42,156,105,420
8000057,8000249,24,27,386,120,2430
8000057,8004158,38,46,348,225,1200
8000058,8000058,32,33,579,210,4470
8000058,8002549,4,5,126,120,240
8000058,8002554,19,20,382,210,1950
8000058,8010216,7,7,1059,570,3810
8000058,8010324,9,9,793,330,4620
8000059,8000059,8,8,221,225,510
8000059,8000252,2,2,480,480,540
8000059,8000294,19,24,95,75,300
8000059,8000732,2,2,330,330,390
8000064,8000064,17,19,513,240,3090
8000064,8000152,30,43,170,30,1080
8000064,8000168,10,10,726,255,3030
8000067,8000009,11,15,236,90,1110
8000067,8000067,21,29,194,90,1230
8000067,8001751,4,6,80,45,330
8000068,8000031,35,47,225,60,3810
8000068,8000068,84,98,271,90,4260
8000068,8000105,49,53,297,150,4410
8000068,8000128,1,1,390,390,390
8000068,8000377,0,1,0,0,0
8000068,8002041,46,46,441,285,1770
8000070,8000050,22,29,398,120,3960
8000070,8000070,51,58,433,150,4020
8000070,8000291,1,2,180,180,360
8000070,8000522,21,27,490,180,1500
8000073,8000073,39,50,685,150,5760
8000073,8000290,1,2,615,615,1230
8000073,8001790,13,18,320,45,2280
8000073,8003400,18,18,943,375,3360
8000074,8000046,2,11,16,0,90
8000074,8000074,4,14,480,0,4230
8000074,8000383,14,26,335,60,4260
8000076,8000076,86,97,343,240,1740
8000076,8000149,42,48,411,390,1980
8000076,8000571,47,49,362,300,1350
8000078,8000002,14,18,62,60,180
8000078,8000122,15,19,114,90,360
8000080,8000041,105,122,754,210,6990
8000080,8000080,194,232,1118,495,9510
8000080,8000085,4,4,525,165,1740
8000080,8000087,8,10,753,255,3750
8000080,8000142,14,15,538,270,1950
8000080,8000149,86,100,1176,510,5670
8000080,8000192,71,88,195,90,2760
8000080,8000207,12,13,1518,600,5160
8000080,8000227,2,2,285,285,390
8000080,8000251,47,68,175,60,2010
8000080,8000263,32,37,1596,750,9930
8000080,8000307,15,15,198,180,450
8000080,8000961,40,62,65,30,390
8000082,8000082,106,128,403,150,3540
8000082,8000085,39,44,507,210,3510
8000082,8000086,53,64,391,150,3060
8000085,8000080,6,6,4740,3570,9840
8000085,8000082,33,44,405,120,2550
8000085,8000085,508,576,880,390,12990
8000085,8000086,48,51,1838,1260,13170
8000085,8000087,29,29,748,420,2820
8000085,8000098,61,65,929,390,4920
8000085,8000207,65,77,1030,300,7080
8000085,8000266,97,120,466,210,2970
8000085,8003368,88,97,1236,630,4980
8000085,8005556,5,5,834,510,2700
8000086,8000082,54,64,385,150,2430
8000086,8000085,49,52,1625,1305,6720
8000086,8000086,253,299,801,240,13290
8000086,8000098,21,21,2151,1860,4770
8000086,8000207,12,17,139,90,480
8000086,8000259,90,101,483,150,4530
8000086,8000286,75,88,760,300,13290
8000087,8000080,11,11,1871,1800,4170
8000087,8000085,24,31,322,90,1800
8000087,8000087,119,159,704,300,8850
8000087,8000207,22,24,1359,765,5850
8000087,8000266,55,69,800,420,8970
8000087,8003368,40,60,440,105,6270
8000091,8000009,16,19,87,60,360
8000091,8000091,28,38,180,90,1680
8000091,8000260,12,19,287,90,1620
8000095,8000095,24,41,97,30,1410
8000095,8000298,1,1,1380,1380,1380
8000095,8000301,0,1,-30,-30,-30
8000095,8000309,3,4,202,60,690
8000096,8000055,4,7,377,150,1260
8000096,8000096,89,101,832,300,8010
8000096,8000156,5,5,1260,510,4080
8000096,8000170,35,37,1233,450,7740
8000096,8000191,0,1,0,0,0
8000096,8000235,15,19,343,30,2520
8000096,8000244,31,38,513,150,2610
8000096,8000302,1,1,1380,1380,1380
8000096,8000329,4,5,78,60,210
8000096,8001055,25,31,46,60,240
8000096,8001920,13,17,138,90,480
8000096,8005424,9,9,643,150,3570
8000096,8006053,30,42,238,60,2670
8000096,8070003,0,1,0,0,0
8000098,8000041,137,158,923,300,5010
8000098,8000080,1,1,1950,1950,1950
8000098,8000085,56,63,943,570,5850
8000098,8000086,18,19,2293,1740,6930
8000098,8000098,355,427,678,240,6960
8000098,8000118,1,1,1380,1380,1380
8000098,8000259,103,141,261,90,3780
8000098,8000266,38,40,602,480,1980
8000098,8000307,14,14,703,630,1650
8000101,8000101,60,67,131,90,540
8000101,8000177,22,22,202,150,510
8000101,8001833,32,38,83,60,240
8000102,8000102,34,69,108,0,1740
8000102,8002370,15,35,85,0,480
8000102,8004838,17,31,139,60,1740
8000102,8006339,2,5,48,0,270
8000103,8000103,3,4,592,315,1740
8000103,8000312,2,2,480,480,870
8000103,8005362,19,22,91,90,360
8000105,8000068,43,55,235,90,4050
8000105,8000096,1,1,240,240,240
8000105,8000105,97,106,1077,570,9720
8000105,8000111,11,13,314,60,2040
8000105,8000115,7,9,300,150,1080
8000105,8000150,25,27,1229,810,6780
8000105,8000191,0,1,0,0,0
8000105,8000244,45,50,759,270,4170
8000105,8000260,14,14,2057,1095,7740
8000105,8002041,34,42,382,120,1980
8000105,8002042,47,60,114,45,1200
8000105,8003200,11,14,416,195,1830
8000105,8006053,0,1,-330,-330,-330
8000105,8010101,6,7,814,300,4320
8000105,8070003,54,56,526,135,3870
8000105,8070004,7,12,312,45,1590
8000107,8000107,86,123,225,60,9120
8000107,8000290,39,52,134,60,1800
8000108,8000108,24,32,112,60,570
8000108,8000116,3,3,100,120,150
8000111,8000105,7,11,139,60,780
8000111,8000111,100,115,319,150,2790
8000111,8000124,17,17,362,180,2250
8000111,8000150,9,9,283,120,1380
8000111,8000728,31,41,195,60,870
8000111,8002042,74,83,246,180,2490
8000114,8000114,206,252,193,105,1560
8000114,8000260,19,19,264,120,1710
8000114,8000284,98,123,220,120,1620
8000114,8001844,65,81,176,90,1170
8000115,8000029,17,22,325,135,2010
8000115,8000105,9,9,703,570,2070
8000115,8000115,50,66,819,300,9420
8000115,8000128,1,1,360,360,360
8000115,8000150,6,8,221,240,510
8000115,8000260,13,15,618,360,1560
8000115,8002041,1,2,240,240,480
8000115,8003200,8,14,300,165,1920
8000115,8010097,15,16,742,525,2340
8000115,8010101,2,2,9540,9540,9540
8000116,8000108,3,3,190,210,330
8000116,8000116,6,6,195,210,420
8000116,8000320,0,1,0,0,0
8000116,8004885,2,2,300,300,330
8000118,8000085,1,1,660,660,660
8000118,8000118,142,197,446,150,4350
8000118,8000192,101,160,236,60,4350
8000118,8000207,9,10,1284,1410,2790
8000118,8000286,80,88,434,180,3750
8000118,8000307,6,6,2450,1950,4320
8000122,8000009,15,19,232,60,2070
8000122,8000078,14,19,212,60,2490
8000122,8000122,39,48,382,120,3900
8000122,8000261,15,18,575,405,1680
8000122,8000284,20,21,641,180,3330
8000124,8000111,12,16,339,165,2340
8000124,8000124,93,105,316,180,2790
8000124,8000337,35,38,347,180,2310
8000124,8000383,23,27,220,90,900
8000124,8000728,42,43,380,240,2790
8000127,8000127,28,35,191,90,1230
8000127,8000170,14,18,233,150,1200
8000127,8000302,14,17,108,60,600
8000128,8000049,8,9,503,180,1620
8000128,8000115,0,1,-60,-60,-60
8000128,8000128,96,114,812,390,10200
8000128,8000152,18,25,797,300,3180
8000128,8000191,1,1,10080,10080,10080
8000128,8003200,43,48,867,435,3930
8000128,8003487,20,24,501,315,2280
8000128,8010097,5,6,340,210,1020
8000128,8010136,9,9,183,150,420
8000129,8000129,31,35,393,180,2700
8000129,8000337,16,17,420,150,2670
8000129,8000368,15,17,436,210,2790
8000129,8003200,0,1,0,0,0
8000139,8000013,18,27,154,30,1170
8000139,8000139,41,58,318,105,4410
8000139,8000170,27,30,507,195,4380
8000142,8000080,12,12,2472,2010,9360
8000142,8000142,141,178,705,300,9180
8000142,8000149,26,40,688,315,3720
8000142,8000251,64,74,302,60,2760
8000142,8000266,98,119,525,180,6240
8000147,8000050,17,19,1246,660,5940
8000147,8000147,82,90,1277,375,10890
8000147,8000152,27,28,499,315,1800
8000147,8000238,11,12,312,210,1140
8000147,8002549,44,46,2071,1530,10950
8000149,8000049,1,1,1350,1350,1350
8000149,8000076,43,49,236,120,1140
8000149,8000080,84,102,846,270,7320
8000149,8000142,29,40,516,120,6150
8000149,8000149,199,238,750,240,7440
8000149,8000152,23,25,2468,2340,6510
