from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,18,24,195,105,1170
8000001,8000085,1,1,120,120,120
8000001,8000086,2,3,20,30,30
8000001,8000207,9,9,240,150,900
8000001,8000208,17,35,35,0,270
8000002,8000002,14,15,500,240,2820
8000002,8000078,13,15,144,60,480
8000002,8000170,7,7,167,210,330
8000002,8000329,11,15,122,60,540
8000002,8001751,8,8,795,465,2910
8000004,8000004,39,95,130,0,2040
8000004,8000036,8,13,58,30,240
8000004,8000152,8,16,52,15,390
8000004,8000162,10,16,98,30,510
8000004,8000196,10,15,284,90,1320
8000004,8000297,29,48,146,30,2040
8000009,8000009,61,94,200,30,3180
8000009,8000067,7,16,45,0,300
8000009,8000091,10,18,42,30,210
8000009,8000122,7,20,130,0,2310
8000009,8000260,2,3,840,210,2400
8000009,8000284,47,55,221,90,3030
8000013,8000009,1,1,210,210,210
8000013,8000013,105,148,360,60,4080
8000013,8000057,17,39,92,0,1050
8000013,8000078,28,40,94,60,540
8000013,8000139,20,30,265,45,2730
8000013,8000170,15,22,412,60,3540
8000013,8000261,7,10,705,210,2430
8000013,8004158,56,70,525,60,3990
8000025,8000025,62,85,106,60,1320
8000025,8000150,2,2,105,105,180
8000025,8000228,30,49,47,30,300
8000025,8000260,33,33,131,90,540
8000025,8000284,3,4,428,285,1170
8000025,8001844,27,41,83,60,330
8000025,8010101,7,12,30,30,180
8000029,8000029,47,55,355,60,4020
8000029,8000115,16,20,234,90,1980
8000029,8000128,1,1,30,30,30
8000029,8003200,18,28,469,45,7950
8000029,8010097,3,8,45,0,210
8000031,8000031,102,126,305,60,3630
8000031,8000068,44,61,261,90,3690
8000031,8000244,1,1,420,420,420
8000031,8000377,52,64,353,120,2640
8000036,8000004,12,14,199,75,810
8000036,8000036,90,122,957,120,10320
8000036,8000149,23,27,1230,150,10260
8000036,8000152,28,30,1221,1080,2940
8000036,8000162,45,69,276,60,5070
8000036,8000252,1,1,1590,1590,1590
8000036,8000732,1,1,60,60,60
8000036,8002461,40,64,463,30,9630
8000039,8000039,51,73,268,60,4080
8000039,8000045,23,31,105,60,420
8000039,8000105,1,1,60,60,60
