trip_id,stop_id,stop_sequence,delay,category,operator
10538288127168463558,8003233,7,60,RB,8006C4
10538288127168463558,8005090,8,60,RB,8006C4
10538288127168463558,8005090,8,0,RB,8006C4
10538288127168463558,8003374,9,0,RB,8006C4
10538288127168463558,8003374,9,0,RB,8006C4
10538288127168463558,8005836,10,0,RB,8006C4
10538288127168463558,8005836,10,0,RB,8006C4
10538288127168463558,8001771,11,0,RB,8006C4
10538288127168463558,8001771,11,0,RB,8006C4
10538288127168463558,8003398,12,0,RB,8006C4
10538288127168463558,8003398,12,0,RB,8006C4
10538288127168463558,8001415,13,0,RB,8006C4
10538288127168463558,8001415,13,0,RB,8006C4
10538288127168463558,8002465,14,60,RB,8006C4
10538288127168463558,8002465,14,0,RB,8006C4
10538288127168463558,8000107,15,0,RB,8006C4
10542067948956505068,8003729,12,60,SBB,L721
10542067948956505068,8003729,12,0,SBB,L721
10545269267177732056,8005255,3,120,IRE,800693
10545269267177732056,8005255,3,120,IRE,800693
10545269267177732056,8006167,4,240,IRE,800693
10545269267177732056,8006167,4,240,IRE,800693
10545269267177732056,8005871,5,240,IRE,800693
10545269267177732056,8005871,5,240,IRE,800693
10545269267177732056,8001865,6,180,IRE,800693
10545269267177732056,8001865,6,120,IRE,800693
10545269267177732056,8000073,8,120,IRE,800693
10547420199408232326,8000073,1,0,RB,8006SH
10547420199408232326,8002337,2,0,RB,8006SH
10547420199408232326,8002337,2,0,RB,8006SH
10547420199408232326,8000965,3,0,RB,8006SH
10547420199408232326,8000965,3,0,RB,8006SH
10549253856003551115,8001415,4,60,SWE,S6
10549253856003551115,8001415,4,0,SWE,S6
10549253856003551115,8002465,5,0,SWE,S6
10549253856003551115,8002465,5,0,SWE,S6
10549253856003551115,8002071,6,0,SWE,S6
10549253856003551115,8002071,6,0,SWE,S6
10549253856003551115,8002067,7,0,SWE,S6
10549253856003551115,8002067,7,0,SWE,S6
10549253856003551115,8000107,8,0,SWE,S6
10549425805427313712,8000073,1,60,RB,8006SH
10549425805427313712,8002337,2,60,RB,8006SH
10549425805427313712,8002337,2,120,RB,8006SH
10549425805427313712,8000965,3,120,RB,8006SH
10549425805427313712,8000965,3,120,RB,8006SH
10556454550024598915,8000107,9,120,S,800725
10556454550024598915,8000107,9,0,S,800725
10556454550024598915,8002068,11,0,S,800725
10556454550024598915,8002068,11,60,S,800725
10556454550024598915,8003293,12,0,S,800725
10556454550024598915,8003293,12,0,S,800725
10556454550024598915,8002848,14,0,S,800725
10556454550024598915,8002848,14,0,S,800725
10556454550024598915,8005876,15,0,S,800725
10556454550024598915,8005876,15,0,S,800725
10560673415142208436,8000322,1,0,HzL,R7
10560673415142208436,8005200,2,660,HzL,R7
10560673415142208436,8005200,2,0,HzL,R7
10560673415142208436,8005202,3,0,HzL,R7
10560673415142208436,8005202,3,0,HzL,R7
10560673415142208436,8004280,4,0,HzL,R7
10560673415142208436,8004280,4,600,HzL,R7
10560673415142208436,8000481,5,600,HzL,R7
10560673415142208436,8000481,5,600,HzL,R7
10560673415142208436,8005617,6,540,HzL,R7
10560673415142208436,8005617,6,600,HzL,R7
10560673415142208436,8005616,7,600,HzL,R7
10560673415142208436,8005616,7,600,HzL,R7
10560673415142208436,8000787,8,540,HzL,R7
10560673415142208436,8000787,8,600,HzL,R7
10560673415142208436,8005097,9,600,HzL,R7
10560673415142208436,8005097,9,600,HzL,R7
10560673415142208436,8006281,10,600,HzL,R7
10560673415142208436,8006281,10,540,HzL,R7
10560673415142208436,8006626,11,540,HzL,R7
10560673415142208436,8006626,11,540,HzL,R7
10560673415142208436,8006625,12,420,HzL,R7
10560673415142208436,8006625,12,420,HzL,R7
10560673415142208436,8005925,13,480,HzL,R7
10560673415142208436,8005925,13,360,HzL,R7
10560673415142208436,8000163,14,420,HzL,R7
10560673415142208436,8000163,14,300,HzL,R7
10560673415142208436,8005946,15,300,HzL,R7
10560673415142208436,8005946,15,300,HzL,R7
10560673415142208436,8004068,16,300,HzL,R7
10560673415142208436,8004068,16,300,HzL,R7
10560673415142208436,8004067,17,300,HzL,R7
10560673415142208436,8004067,17,300,HzL,R7
10560673415142208436,8003061,18,300,HzL,R7
10560673415142208436,8003061,18,240,HzL,R7
10560673415142208436,8000182,19,240,HzL,R7
10568442968157683895,8002365,2,0,RB,800631
10568442968157683895,8002365,2,0,RB,800631
10568442968157683895,8006629,3,0,RB,800631
10568442968157683895,8006629,3,0,RB,800631
10568442968157683895,8000932,6,0,RB,800631
10568442968157683895,8000932,6,0,RB,800631
10568442968157683895,8001174,8,0,RB,800631
10568442968157683895,8001174,8,0,RB,800631
10568442968157683895,8005255,9,0,RB,800631
10568442968157683895,8005255,9,0,RB,800631
10568442968157683895,8000463,13,60,RB,800631
10568442968157683895,8000463,13,60,RB,800631
10568442968157683895,8001491,14,60,RB,800631
10568442968157683895,8001491,14,60,RB,800631
10568442968157683895,8006167,15,60,RB,800631
10599171495836009940,8000073,1,300,RB,8006SH
10599171495836009940,8002337,2,300,RB,8006SH
10599171495836009940,8002337,2,360,RB,8006SH
10599171495836009940,8000965,3,360,RB,8006SH
10599171495836009940,8000965,3,360,RB,8006SH
10599497418379455730,8000290,11,840,NJ,81
10599497418379455730,8000290,11,1260,NJ,81
10599497418379455730,8000107,12,1080,NJ,81
10599497418379455730,8000107,12,1260,NJ,81
10600604033870008791,8005090,10,0,SWE,S6
10601822576207338082,8000107,9,180,S,8006C6
10601822576207338082,8000107,9,0,S,8006C6
10601822576207338082,8002068,11,60,S,8006C6
10601822576207338082,8002068,11,0,S,8006C6
10601822576207338082,8003293,12,0,S,8006C6
10601822576207338082,8003293,12,60,S,8006C6
10601822576207338082,8002848,14,120,S,8006C6
10601822576207338082,8002848,14,0,S,8006C6
10601822576207338082,8005876,15,0,S,8006C6
10601822576207338082,8005876,15,0,S,8006C6
10601822576207338082,8003014,22,240,S,8006C6
10601822576207338082,8003014,22,180,S,8006C6
10601822576207338082,8000077,23,180,S,8006C6
10601822576207338082,8000077,23,120,S,8006C6
10601822576207338082,8001485,24,180,S,8006C6
10601822576207338082,8001485,24,120,S,8006C6
10601822576207338082,8003336,25,180,S,8006C6
10601822576207338082,8003336,25,120,S,8006C6
10601822576207338082,8003339,26,120,S,8006C6
10601822576207338082,8003339,26,60,S,8006C6
10601822576207338082,8003854,27,120,S,8006C6
10601822576207338082,8003854,27,60,S,8006C6
10601822576207338082,8000366,28,180,S,8006C6
10610862662210484148,8003729,12,60,SBB,L721
10610862662210484148,8003729,12,60,SBB,L721
10623527886742108148,8004552,1,180,RB,800631
10623527886742108148,8003562,2,180,RB,800631
10623527886742108148,8003562,2,120,RB,800631
10623527886742108148,8005871,3,180,RB,800631
10623527886742108148,8005871,3,360,RB,800631
10623527886742108148,8006167,4,420,RB,800631
10623527886742108148,8006167,4,360,RB,800631
10623527886742108148,8001491,5,360,RB,800631
10623527886742108148,8001491,5,360,RB,800631
10623527886742108148,8000463,6,300,RB,800631
10623527886742108148,8000463,6,360,RB,800631
10623527886742108148,8005255,10,420,RB,800631
10623527886742108148,8005255,10,360,RB,800631
10623527886742108148,8001174,11,360,RB,800631
10623527886742108148,8001174,11,360,RB,800631
10623527886742108148,8000932,13,360,RB,800631
10623527886742108148,8000932,13,360,RB,800631
10623527886742108148,8006629,16,360,RB,800631
10623527886742108148,8006629,16,360,RB,800631
10623527886742108148,8002365,17,360,RB,800631
10623527886742108148,8002365,17,300,RB,800631
10624492698372074298,8000107,1,60,RB,8006C4
10624492698372074298,8002069,2,60,RB,8006C4
10624492698372074298,8002069,2,120,RB,8006C4
10624492698372074298,8001643,3,60,RB,8006C4
10624492698372074298,8001643,3,120,RB,8006C4
10624492698372074298,8005317,4,60,RB,8006C4
10624492698372074298,8005317,4,120,RB,8006C4
10624492698372074298,8004464,5,120,RB,8006C4
10624492698372074298,8004464,5,120,RB,8006C4
10624492698372074298,8000718,6,120,RB,8006C4
10624492698372074298,8000718,6,120,RB,8006C4
10624492698372074298,8002727,7,120,RB,8006C4
10624492698372074298,8002727,7,120,RB,8006C4
10624492698372074298,8001262,8,120,RB,8006C4
10624492698372074298,8001262,8,60,RB,8006C4
10624492698372074298,8004124,9,120,RB,8006C4
10624492698372074298,8004124,9,120,RB,8006C4
10624492698372074298,8000657,10,120,RB,8006C4
10624492698372074298,8000657,10,120,RB,8006C4
10624492698372074298,8005364,11,120,RB,8006C4
10624492698372074298,8005364,11,180,RB,8006C4
10624492698372074298,8000864,12,120,RB,8006C4
10624492698372074298,8000864,12,120,RB,8006C4
10624492698372074298,8005068,13,180,RB,8006C4
10624492698372074298,8005068,13,180,RB,8006C4
10624492698372074298,8003325,14,240,RB,8006C4
10624492698372074298,8003325,14,180,RB,8006C4
10624492698372074298,8003098,15,180,RB,8006C4
10624492698372074298,8003098,15,120,RB,8006C4
10624492698372074298,8001671,16,120,RB,8006C4
10624492698372074298,8001671,16,180,RB,8006C4
10624492698372074298,8001715,17,180,RB,8006C4
10624492698372074298,8001715,17,180,RB,8006C4
10624492698372074298,8002546,18,180,RB,8006C4
10624492698372074298,8002546,18,120,RB,8006C4
10624492698372074298,8006272,19,120,RB,8006C4
10624492698372074298,8006272,19,120,RB,8006C4
10637288625376153000,8083368,17,0,S,800352
10637288625376153000,8083368,17,0,S,800352
10640234119489103017,8003400,12,0,IR,85
10652945672379478088,8003400,2,0,S,850065
10660702625209906329,8083368,4,0,S,8003S
10660702625209906329,8083368,4,0,S,8003S
10662402090222804126,8083368,18,0,RB,800352
10662402090222804126,8083368,18,60,RB,800352
10681938348658191308,8000290,1,0,RB,8006C4
10681938348658191308,8002123,2,0,RB,8006C4
10681938348658191308,8002123,2,0,RB,8006C4
10681938348658191308,8003494,3,60,RB,8006C4
10681938348658191308,8003494,3,60,RB,8006C4
10681938348658191308,8004683,4,60,RB,8006C4
10681938348658191308,8004683,4,120,RB,8006C4
10681938348658191308,8005101,5,60,RB,8006C4
10681938348658191308,8005101,5,120,RB,8006C4
10681938348658191308,8002763,6,60,RB,8006C4
10681938348658191308,8002763,6,60,RB,8006C4
10681938348658191308,8003233,7,60,RB,8006C4
10681938348658191308,8003233,7,60,RB,8006C4
10681938348658191308,8005090,8,60,RB,8006C4
10681938348658191308,8005090,8,60,RB,8006C4
10681938348658191308,8003374,9,60,RB,8006C4
10681938348658191308,8003374,9,60,RB,8006C4
10681938348658191308,8005836,10,60,RB,8006C4
10681938348658191308,8005836,10,60,RB,8006C4
10681938348658191308,8001771,11,0,RB,8006C4
10681938348658191308,8001771,11,120,RB,8006C4
10681938348658191308,8003398,12,60,RB,8006C4
10681938348658191308,8003398,12,120,RB,8006C4
10681938348658191308,8001415,13,60,RB,8006C4
10681938348658191308,8001415,13,60,RB,8006C4
10681938348658191308,8002465,14,60,RB,8006C4
10681938348658191308,8002465,14,60,RB,8006C4
10681938348658191308,8000107,15,0,RB,8006C4
10694552566620807701,8083368,10,0,S,800352
10694552566620807701,8083368,10,60,S,800352
10711865927653828388,8000942,1,0,SWE,S6
10711865927653828388,8007101,2,0,SWE,S6
10711865927653828388,8007101,2,0,SWE,S6
10711865927653828388,8007102,3,0,SWE,S6
10711865927653828388,8007102,3,0,SWE,S6
10711865927653828388,8007103,4,0,SWE,S6
10712951584711136202,8000718,1,0,SWE,S6
10714240857994162181,8000073,1,60,IC,80
10720388635995562795,8002365,2,1140,RB,800631
10720388635995562795,8002365,2,1200,RB,800631
10720388635995562795,8006629,3,1140,RB,800631
10720388635995562795,8006629,3,1140,RB,800631
10720388635995562795,8000932,6,1080,RB,800631
10720388635995562795,8000932,6,1080,RB,800631
10720388635995562795,8001174,8,1080,RB,800631
10720388635995562795,8001174,8,1080,RB,800631
10720388635995562795,8005255,9,1020,RB,800631
10720388635995562795,8005255,9,1020,RB,800631
10720388635995562795,8000463,13,960,RB,800631
10720388635995562795,8000463,13,960,RB,800631
10720388635995562795,8001491,14,960,RB,800631
10720388635995562795,8001491,14,960,RB,800631
10720388635995562795,8006167,15,900,RB,800631
10720388635995562795,8006167,15,960,RB,800631
10720388635995562795,8005871,16,1020,RB,800631
10720388635995562795,8005871,16,1020,RB,800631
10720388635995562795,8003562,17,1020,RB,800631
10720388635995562795,8003562,17,1020,RB,800631
10720388635995562795,8004552,18,1020,RB,800631
10721355205722328842,8000107,9,180,S,800725
10721355205722328842,8000107,9,120,S,800725
10721355205722328842,8002068,11,60,S,800725
10721355205722328842,8002068,11,60,S,800725
10721355205722328842,8003293,12,60,S,800725
10727501748644560462,8003400,9,0,S,850065
10729879264665284000,8001865,8,0,SBB,85L7
10749622246760450848,8000707,1,0,SWE,S6
10749622246760450848,8000734,2,0,SWE,S6
10749622246760450848,8000734,2,0,SWE,S6
10749622246760450848,8003721,3,0,SWE,S6
10749622246760450848,8003721,3,0,SWE,S6
10749622246760450848,8003035,4,0,SWE,S6
10749622246760450848,8003035,4,0,SWE,S6
10749622246760450848,8004679,5,60,SWE,S6
10749622246760450848,8004679,5,0,SWE,S6
10749622246760450848,8004931,6,0,SWE,S6
10749622246760450848,8004931,6,0,SWE,S6
10749622246760450848,8004932,7,0,SWE,S6
10749622246760450848,8004932,7,0,SWE,S6
10749622246760450848,8003010,8,0,SWE,S6
10749622246760450848,8003010,8,0,SWE,S6
10749622246760450848,8003594,9,0,SWE,S6
10749622246760450848,8003594,9,0,SWE,S6
10749622246760450848,8004546,10,0,SWE,S6
10749622246760450848,8004546,10,120,SWE,S6
10749622246760450848,8004545,11,60,SWE,S6
10749622246760450848,8004545,11,60,SWE,S6
10749622246760450848,8006678,12,60,SWE,S6
10749622246760450848,8006678,12,0,SWE,S6
10749622246760450848,8000596,13,0,SWE,S6
10749622246760450848,8000596,13,0,SWE,S6
10749622246760450848,8000290,14,60,SWE,S6
10749622246760450848,8000290,14,0,SWE,S6
10749622246760450848,8004639,15,0,SWE,S6
10749622246760450848,8004639,15,0,SWE,S6
10749622246760450848,8002235,16,0,SWE,S6
10749622246760450848,8002235,16,60,SWE,S6
10749622246760450848,8000942,17,0,SWE,S6
10749622246760450848,8000942,17,0,SWE,S6
10749622246760450848,8005688,18,60,SWE,S6
10749622246760450848,8005688,18,0,SWE,S6
10749622246760450848,8002621,19,60,SWE,S6
10749622246760450848,8002621,19,0,SWE,S6
10749622246760450848,8000333,20,60,SWE,S6
10750654506616054834,8001865,8,0,SBB,85L7
10756452157205302327,8000965,4,120,RB,8006SH
10756452157205302327,8000965,4,120,RB,8006SH
10756452157205302327,8002337,5,120,RB,8006SH
10756452157205302327,8002337,5,180,RB,8006SH
10756452157205302327,8000073,6,180,RB,8006SH
10758994806387820108,8000718,1,0,SWE,S6
10765551846676185958,8001865,8,0,SBB,85L7
10780145543774927657,8083368,4,120,S,8003S
10780145543774927657,8083368,4,180,S,8003S
10784039466338476941,8006272,1,0,SBB,L721
10784039466338476941,8003729,8,0,SBB,L721
10784039466338476941,8003729,8,0,SBB,L721
10785376459930340819,8083368,19,60,S,8003S
10785376459930340819,8083368,19,60,S,8003S
10790424809076878481,8005911,1,0,HzL,R7
10790424809076878481,8007646,2,0,HzL,R7
10794473743519147158,8006167,1,0,S,A6
10803722148991948090,8003400,9,60,S,850065
10807654893641236897,8002365,2,4380,RB,800631
10807654893641236897,8002365,2,4380,RB,800631
10807654893641236897,8006629,3,4380,RB,800631
10807654893641236897,8006629,3,4380,RB,800631
10807654893641236897,8000932,6,4740,RB,800631
10807654893641236897,8000932,6,4740,RB,800631
10807654893641236897,8001174,8,4860,RB,800631
10807654893641236897,8001174,8,4860,RB,800631
10807654893641236897,8005255,9,4800,RB,800631
10807654893641236897,8005255,9,4860,RB,800631
10807654893641236897,8000463,13,4740,RB,800631
10807654893641236897,8000463,13,4800,RB,800631
10807654893641236897,8001491,14,4740,RB,800631
10807654893641236897,8001491,14,4740,RB,800631
10807654893641236897,8006167,15,4680,RB,800631
10820980366743844839,8083368,3,0,RB,800352
10820980366743844839,8083368,3,60,RB,800352
10824091439709002595,8002365,2,60,RB,800631
10824091439709002595,8002365,2,60,RB,800631
10824091439709002595,8006629,3,60,RB,800631
10824091439709002595,8006629,3,60,RB,800631
10824091439709002595,8000932,6,120,RB,800631
10824091439709002595,8000932,6,120,RB,800631
10824091439709002595,8001174,8,120,RB,800631
10824091439709002595,8001174,8,120,RB,800631
10824091439709002595,8005255,9,120,RB,800631
10824091439709002595,8005255,9,120,RB,800631
10824091439709002595,8000463,13,180,RB,800631
10824091439709002595,8000463,13,180,RB,800631
10824091439709002595,8001491,14,180,RB,800631
10824091439709002595,8001491,14,180,RB,800631
10824091439709002595,8006167,15,180,RB,800631
10824091439709002595,8006167,15,180,RB,800631
10824091439709002595,8005871,16,180,RB,800631
10824091439709002595,8005871,16,180,RB,800631
10824091439709002595,8003562,17,180,RB,800631
10824091439709002595,8003562,17,180,RB,800631
10824091439709002595,8004552,18,180,RB,800631
10824737757002981066,8001790,1,0,SBB,L701
10824737757002981066,8006321,2,0,SBB,L701
10824737757002981066,8006321,2,0,SBB,L701
10824737757002981066,8004107,3,0,SBB,L701
10824737757002981066,8004107,3,0,SBB,L701
10824737757002981066,8005560,4,0,SBB,L701
10824737757002981066,8005560,4,0,SBB,L701
10824737757002981066,8000073,5,0,SBB,L701
10824737757002981066,8000073,5,0,SBB,L701
10824737757002981066,8079616,6,0,SBB,L701
10824737757002981066,8079616,6,0,SBB,L701
10824737757002981066,8001059,7,0,SBB,L701
10824737757002981066,8001059,7,0,SBB,L701
10824737757002981066,8004997,12,0,SBB,L701
10824737757002981066,8004997,12,0,SBB,L701
10824737757002981066,8003416,13,0,SBB,L701
10824737757002981066,8003416,13,0,SBB,L701
10824737757002981066,8003404,14,0,SBB,L701
10824737757002981066,8003404,14,0,SBB,L701
10824737757002981066,8003401,15,0,SBB,L701
10824737757002981066,8003401,15,0,SBB,L701
10824737757002981066,8003400,16,0,SBB,L701
10844861577840660615,8001865,8,0,SBB,85L7
10845317354779656006,8006167,1,0,S,kvv021
10845518554300779900,8005791,8,0,RB,8006D6
10845518554300779900,8005791,8,0,RB,8006D6
10845518554300779900,8004563,9,0,RB,8006D6
10845518554300779900,8004563,9,0,RB,8006D6
10845518554300779900,8000322,10,-60,RB,8006D6
10847201963346254036,8000322,1,0,RB,800693
10847201963346254036,8001405,2,60,RB,800693
10847201963346254036,8001405,2,0,RB,800693
10847201963346254036,8005911,3,60,RB,800693
10847201963346254036,8005911,3,0,RB,800693
10847201963346254036,8000393,4,0,RB,800693
10847201963346254036,8000393,4,0,RB,800693
10847201963346254036,8005490,5,60,RB,800693
10847201963346254036,8005490,5,0,RB,800693
10847201963346254036,8006667,6,0,RB,800693
10847201963346254036,8006667,6,0,RB,800693
10847201963346254036,8003857,7,0,RB,800693
10847201963346254036,8003857,7,60,RB,800693
10847201963346254036,8000366,8,60,RB,800693
10860119778189749417,8083368,18,0,S,kvv021
10860119778189749417,8083368,18,60,S,kvv021
10866721793096287333,8000718,9,0,SWE,S6
10868060003588556878,8089119,1,0,RB,8006C4
10868060003588556878,8004124,2,0,RB,8006C4
10868060003588556878,8004124,2,60,RB,8006C4
10868060003588556878,8001262,3,0,RB,8006C4
10868060003588556878,8001262,3,60,RB,8006C4
10868060003588556878,8002727,4,0,RB,8006C4
10868060003588556878,8002727,4,60,RB,8006C4
10868060003588556878,8000718,5,0,RB,8006C4
10868060003588556878,8000718,5,0,RB,8006C4
10868060003588556878,8004464,6,0,RB,8006C4
10868060003588556878,8004464,6,0,RB,8006C4
10868060003588556878,8005317,7,0,RB,8006C4
10868060003588556878,8005317,7,0,RB,8006C4
10868060003588556878,8001643,8,-60,RB,8006C4
10868060003588556878,8001643,8,0,RB,8006C4
10868060003588556878,8000107,9,0,RB,8006C4
10880734214629502768,8005090,5,0,SWE,S6
10903665399627501726,8083368,19,0,S,8003S
10903665399627501726,8083368,19,0,S,8003S
10906546177572669797,8000290,1,60,SWE,S6
10906546177572669797,8000596,2,60,SWE,S6
10906546177572669797,8000596,2,0,SWE,S6
10906546177572669797,8003609,3,0,SWE,S6
10906546177572669797,8003609,3,0,SWE,S6
10906546177572669797,8003408,4,0,SWE,S6
10906546177572669797,8003408,4,0,SWE,S6
10906546177572669797,8003218,5,0,SWE,S6
10906546177572669797,8003218,5,0,SWE,S6
10915352647909662332,8083368,19,0,S,8003S
10915352647909662332,8083368,19,0,S,8003S
10927527745344798631,8000073,1,60,IC,80
10927527745344798631,8001790,2,60,IC,80
10927527745344798631,8001790,2,180,IC,80
10927527745344798631,8000163,3,180,IC,80
10927527745344798631,8000163,3,120,IC,80
10927527745344798631,8005616,4,60,IC,80
10927527745344798631,8005616,4,60,IC,80
10927527745344798631,8000322,5,0,IC,80
10927527745344798631,8000322,5,0,IC,80
10927527745344798631,8004563,6,0,IC,80
10927527745344798631,8004563,6,0,IC,80
10927527745344798631,8005791,7,60,IC,80
10927527745344798631,8005791,7,60,IC,80
10929407754908033092,8001119,1,0,HzL,R7
10929407754908033092,8070999,2,0,HzL,R7
10929407754908033092,8070999,2,0,HzL,R7
10929407754908033092,8003014,3,60,HzL,R7
10929407754908033092,8003014,3,60,HzL,R7
10929407754908033092,8001479,4,0,HzL,R7
10929407754908033092,8001479,4,0,HzL,R7
10929407754908033092,8000077,5,60,HzL,R7
10929407754908033092,8000077,5,0,HzL,R7
10929407754908033092,8001485,6,60,HzL,R7
10929407754908033092,8001485,6,0,HzL,R7
10929407754908033092,8001482,7,0,HzL,R7
10929407754908033092,8001482,7,0,HzL,R7
10929407754908033092,8001483,8,60,HzL,R7
10929407754908033092,8001483,8,0,HzL,R7
10929407754908033092,8003336,9,0,HzL,R7
10929407754908033092,8003336,9,0,HzL,R7
10929407754908033092,8003339,10,60,HzL,R7
10929407754908033092,8003339,10,0,HzL,R7
10929407754908033092,8003854,11,0,HzL,R7
10929407754908033092,8003854,11,0,HzL,R7
10929407754908033092,8000366,12,0,HzL,R7
10929407754908033092,8000366,12,0,HzL,R7
10929407754908033092,8003857,13,0,HzL,R7
10929407754908033092,8003857,13,0,HzL,R7
10929407754908033092,8006667,14,0,HzL,R7
10929407754908033092,8006667,14,0,HzL,R7
10929407754908033092,8000356,15,0,HzL,R7
10929407754908033092,8000356,15,0,HzL,R7
10929407754908033092,8005490,16,60,HzL,R7
10929407754908033092,8005490,16,0,HzL,R7
10929407754908033092,8000393,17,60,HzL,R7
10929407754908033092,8000393,17,0,HzL,R7
10929407754908033092,8005911,18,60,HzL,R7
10929407754908033092,8005911,18,120,HzL,R7
10929407754908033092,8001405,19,120,HzL,R7
10929407754908033092,8001405,19,120,HzL,R7
10929407754908033092,8000322,20,120,HzL,R7
10937140235906731500,8000107,1,60,RB,8006C4
10937140235906731500,8002465,2,180,RB,8006C4
10937140235906731500,8002465,2,180,RB,8006C4
10937140235906731500,8001415,3,180,RB,8006C4
10937140235906731500,8001415,3,180,RB,8006C4
10937140235906731500,8003398,4,180,RB,8006C4
10937140235906731500,8003398,4,120,RB,8006C4
10937140235906731500,8001771,5,180,RB,8006C4
10937140235906731500,8001771,5,180,RB,8006C4
10937140235906731500,8005836,6,180,RB,8006C4
10937140235906731500,8005836,6,240,RB,8006C4
10937140235906731500,8003374,7,180,RB,8006C4
10937140235906731500,8003374,7,240,RB,8006C4
10937140235906731500,8005090,8,180,RB,8006C4
10937140235906731500,8005090,8,240,RB,8006C4
10937140235906731500,8003233,9,240,RB,8006C4
10937140235906731500,8003233,9,180,RB,8006C4
10937140235906731500,8002763,10,240,RB,8006C4
10937140235906731500,8002763,10,240,RB,8006C4
10937140235906731500,8005101,11,240,RB,8006C4
10937140235906731500,8005101,11,240,RB,8006C4
10937140235906731500,8004683,12,240,RB,8006C4
10937140235906731500,8004683,12,300,RB,8006C4
10937140235906731500,8003494,13,240,RB,8006C4
10937140235906731500,8003494,13,240,RB,8006C4
10937140235906731500,8002123,14,240,RB,8006C4
10937140235906731500,8002123,14,300,RB,8006C4
10937140235906731500,8000290,15,180,RB,8006C4
10943963518613716459,8083368,12,0,RB,800352
10943963518613716459,8083368,12,0,RB,800352
10945814209960008127,8003400,2,0,S,A6
10951216777810691410,8083368,19,0,S,8003S
10951216777810691410,8083368,19,0,S,8003S
10960356831399011720,8000182,1,0,HzL,R7
10960356831399011720,8003061,2,180,HzL,R7
10960356831399011720,8003061,2,0,HzL,R7
10960356831399011720,8004067,3,0,HzL,R7
10960356831399011720,8004067,3,0,HzL,R7
10960356831399011720,8004068,4,0,HzL,R7
10960356831399011720,8004068,4,0,HzL,R7
10960356831399011720,8005946,5,0,HzL,R7
10960356831399011720,8005946,5,0,HzL,R7
10960356831399011720,8000163,6,60,HzL,R7
10960356831399011720,8000163,6,0,HzL,R7
10960356831399011720,8005925,7,420,HzL,R7
10960356831399011720,8005925,7,420,HzL,R7
10960356831399011720,8006625,8,420,HzL,R7
10960356831399011720,8006625,8,420,HzL,R7
10960356831399011720,8006626,9,420,HzL,R7
10960356831399011720,8006626,9,420,HzL,R7
10960356831399011720,8006281,10,360,HzL,R7
10960356831399011720,8006281,10,420,HzL,R7
10960356831399011720,8005097,11,360,HzL,R7
10960356831399011720,8005097,11,360,HzL,R7
10960356831399011720,8000787,12,420,HzL,R7
10960356831399011720,8000787,12,300,HzL,R7
10960356831399011720,8005616,13,360,HzL,R7
10960356831399011720,8005616,13,300,HzL,R7
10960356831399011720,8005617,14,300,HzL,R7
10960356831399011720,8005617,14,300,HzL,R7
10960356831399011720,8000481,15,240,HzL,R7
10960356831399011720,8000481,15,120,HzL,R7
10960356831399011720,8004280,16,180,HzL,R7
10960356831399011720,8004280,16,60,HzL,R7
10960356831399011720,8005202,17,120,HzL,R7
10960356831399011720,8005202,17,60,HzL,R7
10960356831399011720,8005200,18,60,HzL,R7
10960356831399011720,8005200,18,0,HzL,R7
10960356831399011720,8000322,19,0,HzL,R7
10977081648146004795,8077774,6,0,HzL,R7
10977905728617746317,8000333,1,0,SWE,S6
10977905728617746317,8002480,2,0,SWE,S6
10977905728617746317,8002480,2,0,SWE,S6
10977905728617746317,8003001,3,0,SWE,S6
10979736632869769447,8005371,2,60,S,800725
10979736632869769447,8005371,2,60,S,800725
10979736632869769447,8000436,3,0,S,800725
10979736632869769447,8000436,3,0,S,800725
10979736632869769447,8000544,4,0,S,800725
10979736632869769447,8000544,4,0,S,800725
10979736632869769447,8001971,5,0,S,800725
10979736632869769447,8001971,5,0,S,800725
10979736632869769447,8005876,6,0,S,800725
10979736632869769447,8005876,6,-60,S,800725
10979736632869769447,8002848,7,0,S,800725
10979736632869769447,8002848,7,0,S,800725
10979736632869769447,8003293,9,0,S,800725
10979736632869769447,8003293,9,0,S,800725
10979736632869769447,8002068,10,60,S,800725
10979736632869769447,8002068,10,240,S,800725
10979736632869769447,8000107,12,180,S,800725
10979736632869769447,8000107,12,60,S,800725
10981035211348649628,8000077,1,300,RE,800693
10981035211348649628,8002214,2,300,RE,800693
10981035211348649628,8002214,2,300,RE,800693
10981035211348649628,8000182,3,300,RE,800693
10981035211348649628,8000182,3,420,RE,800693
10981035211348649628,8000163,4,360,RE,800693
10981035211348649628,8000163,4,360,RE,800693
10981035211348649628,8004111,5,360,RE,800693
10981035211348649628,8004111,5,420,RE,800693
10981035211348649628,8002096,6,360,RE,800693
10981035211348649628,8002096,6,240,RE,800693
10987023820935363157,8000073,8,840,IRE,800693
10987023820935363157,8000073,8,840,IRE,800693
10987023820935363157,8001865,10,840,IRE,800693
10987023820935363157,8001865,10,900,IRE,800693
10987023820935363157,8005871,11,900,IRE,800693
10987023820935363157,8005871,11,900,IRE,800693
10987023820935363157,8006167,12,960,IRE,800693
10987023820935363157,8006167,12,960,IRE,800693
10987023820935363157,8005255,13,960,IRE,800693
10987023820935363157,8005255,13,960,IRE,800693
10988217975410662291,8000366,1,0,S,8006C6
