from_stop_id,to_stop_id,avg_delay,median_delay,max_delay
8000046,8003020,95,60,1830
8000047,8000047,150,90,2460
8000047,8001107,134,120,900
8000047,8001904,139,30,2460
8000048,8000036,132,60,750
8000048,8000048,110,30,810
8000048,8002461,114,30,870
8000048,8003096,85,60,480
8000049,8000049,242,60,1530
8000049,8000152,210,30,1560
8000049,8000159,360,120,1140
8000049,8000169,185,60,870
8000049,8000255,6,0,90
8000049,8005265,18,0,120
8000049,8005274,118,0,1800
8000049,8006233,97,30,660
8000049,8006552,351,120,1500
8000049,8010224,300,135,1410
8000049,8010404,170,-30,810
8000050,8000050,303,60,4290
8000050,8000070,67,60,210
8000050,8000147,1173,480,4530
8000050,8000152,227,90,960
8000050,8000263,190,180,300
8000050,8000294,200,60,1710
8000050,8001157,90,15,330
8000050,8001160,120,30,1440
8000050,8001164,105,60,300
8000050,8001443,150,150,240
8000050,8003292,153,30,780
8000050,8004702,121,30,1500
8000050,8006076,165,75,750
8000051,8000051,94,30,1230
8000051,8001168,139,60,1170
8000051,8004702,65,60,180
8000053,8000053,89,60,570
8000053,8000055,94,30,360
8000053,8000339,51,30,150
8000053,8001138,0,0,0
8000053,8001152,126,120,510
8000053,8070012,4,0,30
8000053,8070179,135,120,390
8000053,8079059,124,90,360
8000054,8000054,65,30,480
8000054,8001137,10,0,60
8000054,8001182,107,30,450
8000054,8002992,56,60,150
8000054,8004676,42,30,300
8000054,8006453,45,15,330
8000055,8000053,30,0,150
8000055,8000055,50,0,1170
8000055,8000096,132,60,510
8000055,8000156,0,0,0
8000055,8000191,35,45,60
8000055,8001197,53,0,1110
8000055,8001212,30,30,150
8000055,8003184,64,45,330
8000055,8004032,82,0,660
8000055,8005931,65,60,690
8000055,8005990,120,120,240
8000055,8006421,60,60,60
8000055,8070008,22,15,90
8000055,8085001,7,0,90
8000056,8000056,468,300,2520
8000056,8000147,737,480,2460
8000056,8005788,140,45,840
8000057,8000013,156,150,420
8000057,8000057,169,90,2040
8000057,8000144,105,30,660
8000057,8000194,88,45,570
8000057,8000195,258,90,2130
8000057,8004158,275,210,570
8000057,8005444,85,30,270
8000058,8000058,112,60,450
8000058,8002549,30,30,90
8000058,8002554,-15,-15,0
8000058,8004177,134,30,1680
8000058,8010216,128,30,360
8000058,8012933,210,195,480
8000059,8000059,90,60,720
8000059,8000252,120,120,240
8000059,8000294,187,195,300
8000059,8000732,15,15,30
8000059,8000957,108,0,690
8000059,8001201,61,60,210
8000059,8003288,96,60,510
8000062,8000062,67,30,1020
8000062,8004001,105,0,1590
8000062,8005712,25,0,120
8000063,8000063,138,30,1260
8000063,8000757,195,0,1260
8000063,8002852,75,0,720
8000064,8000064,111,60,390
8000064,8000152,83,75,300
8000064,8000168,126,90,300
8000064,8001687,57,0,570
8000065,8000065,91,30,570
8000065,8000337,102,30,600
8000065,8000435,90,90,90
8000065,8001256,98,120,270
8000065,8005291,96,90,270
8000065,8006385,73,30,270
8000066,8000066,34,30,120
8000066,8001343,4,0,60
8000066,8002972,0,0,30
8000066,8003658,22,0,120
8000067,8000009,425,225,1350
8000067,8000067,225,30,1380
8000067,8001751,55,75,90
8000067,8005388,16,0,120
8000068,8000031,190,0,1020
8000068,8000068,139,60,1740
8000068,8000105,471,300,1710
8000068,8000156,30,30,30
8000068,8000377,30,30,30
8000068,8000948,130,75,450
8000068,8001377,62,60,150
8000068,8001378,17,0,180
8000068,8002041,60,60,60
8000068,8003523,117,60,480
8000069,8000069,193,90,1170
8000069,8000473,135,90,300
8000069,8000933,345,105,1260
8000069,8002656,370,210,870
8000069,8003969,271,60,2430
8000069,8005568,90,0,960
8000069,8005747,45,45,90
8000070,8000050,68,30,360
8000070,8000070,80,45,450
8000070,8000291,45,45,60
8000070,8000522,54,60,180
8000072,8003136,5,0,120
8000073,8000073,67,0,480
8000073,8000163,198,30,570
8000073,8001790,70,30,390
8000073,8001865,7,0,60
8000073,8003400,0,0,60
8000073,8003401,120,60,480
8000073,8004029,18,0,90
8000073,8004595,15,15,30
8000073,8005560,0,0,0
8000073,8079616,0,0,0
8000074,8000046,13,30,60
8000074,8000074,66,0,420
8000074,8000383,154,90,420
8000074,8004405,83,60,420
8000075,8000075,156,60,1590
8000075,8000840,121,45,1500
8000075,8003992,45,30,120
8000075,8005247,210,60,1560
8000075,8005562,0,0,0
8000076,8000076,135,30,2100
8000076,8000149,130,180,180
8000076,8000171,99,60,300
8000076,8000571,480,180,2130
8000076,8000745,75,0,600
8000076,8001093,60,0,960
8000076,8006383,17,0,180
8000077,8000077,118,60,1290
8000077,8000182,162,120,450
8000077,8000366,145,60,1290
8000077,8001485,60,60,120
8000077,8002214,103,60,390
8000077,8003014,36,30,150
8000078,8000013,210,150,1350
8000078,8000078,94,60,1350
8000078,8000122,20,0,90
8000078,8000284,20,0,90
8000078,8000778,16,0,120
8000078,8003989,164,60,840
8000078,8004731,63,30,330
8000078,8006533,294,60,3480
8000080,8000041,262,60,3360
8000080,8000080,380,150,4650
8000080,8000081,94,30,1020
8000080,8000098,60,60,60
8000080,8000142,275,135,1530
8000080,8000149,273,150,1260
8000080,8000251,85,45,390
8000080,8000263,1324,900,4560
8000080,8000961,48,0,240
8000080,8001515,455,210,2700
8000080,8001522,75,60,330
8000080,8001527,21,0,60
8000080,8001532,90,60,300
8000080,8001533,185,30,2520
8000080,8001537,405,90,1500
8000080,8001543,88,45,570
8000080,8003168,462,210,3150
8000081,8000080,291,120,3120
8000081,8000081,189,60,3120
8000081,8001531,102,60,630
8000081,8001542,42,30,360
8000081,8004230,121,60,1080
8000082,8000082,351,180,3120
8000082,8000085,399,210,2460
8000082,8000086,433,225,3150
8000082,8000579,285,180,3210
8000082,8001595,286,210,1410
8000082,8001602,150,150,150
8000083,8000083,241,120,2910
8000083,8000145,266,165,1470
8000083,8000263,625,300,2910
8000083,8001266,331,225,1380
8000083,8003658,128,150,150
8000083,8003783,14,0,90
8000083,8005811,148,90,930
8000084,8000084,399,60,5520
8000084,8000178,150,0,1500
8000084,8003553,496,135,5490
8000084,8003990,120,30,960
8000085,8000082,369,180,2610
8000085,8000085,335,90,9240
8000085,8000086,1290,570,9240
8000085,8000098,480,480,480
8000085,8000118,0,0,0
8000085,8000207,539,195,4170
8000085,8000274,180,180,180
8000085,8001579,194,90,2340
8000085,8001580,160,180,270
8000085,8001581,254,150,1710
8000085,8001582,116,60,1140
8000085,8001584,448,180,2460
8000085,8001585,327,120,3150
8000085,8001598,127,30,1350
8000085,8006713,431,165,1980
8000085,8006718,159,60,1140
8000085,8073368,477,315,1740
8000086,8000082,303,90,2460
8000086,8000085,438,150,3690
8000086,8000086,440,120,9180
8000086,8000098,1197,570,7050
8000086,8000118,30,30,30
8000086,8000259,467,180,9090
8000086,8000286,262,60,2280
8000086,8000317,403,105,4410
8000086,8000687,366,180,3030
8000086,8001596,151,90,1380
8000086,8001605,185,75,1740
8000087,8000087,216,30,2580
8000087,8000207,373,150,2040
8000087,8000266,459,60,2550
8000087,8000853,101,60,300
8000087,8002490,60,0,480
8000087,8003616,129,30,2040
8000087,8006714,41,0,480
8000087,8073368,244,180,750
8000088,8000088,379,330,2130
8000088,8001502,633,585,2070
8000088,8004183,130,60,300
8000088,8005594,481,510,1020
8000088,8006090,3,0,30
8000089,8000089,66,60,300
8000089,8000434,69,30,930
8000089,8002565,30,30,240
8000089,8003002,95,75,270
8000090,8000090,59,30,870
8000090,8000753,82,60,480
8000090,8002102,79,30,570
8000090,8006524,73,30,900
8000090,8011054,77,30,330
8000090,8011849,76,30,390
8000091,8000009,0,0,0
8000091,8000091,64,0,780
8000091,8000260,120,120,120
8000091,8001277,14,0,180
8000091,8001278,31,0,180
8000091,8002609,10,0,90
8000091,8005947,120,30,750
8000092,8000092,140,60,2100
8000092,8000271,176,90,870
8000092,8002293,60,30,270
8000092,8002548,119,90,450
8000092,8002553,113,75,420
8000092,8003102,51,60,270
8000092,8004819,295,90,2100
8000092,8006572,204,120,1320
8000093,8000093,151,60,870
8000093,8000282,41,0,180
8000093,8004709,133,0,930
8000094,8000094,89,60,390
8000094,8000276,90,60,300
8000094,8006054,75,30,360
8000095,8000095,66,30,660
8000095,8000298,90,90,90
8000095,8000301,30,30,30
8000095,8000309,15,15,30
8000095,8004917,93,60,420
8000095,8006745,30,0,180
8000096,8000055,50,60,90
8000096,8000096,436,165,3540
8000096,8000127,240,240,240
8000096,8000156,561,255,1920
8000096,8000170,581,210,3480
8000096,8000191,150,150,150
8000096,8000235,75,30,600
8000096,8000244,367,90,2430
8000096,8000302,0,0,0
8000096,8000314,144,60,420
8000096,8000329,258,90,780
8000096,8001055,46,30,540
8000096,8001920,88,60,360
8000096,8004009,230,210,480
8000096,8004488,210,210,270
8000096,8005424,150,90,630
8000096,8005769,190,30,1140
8000096,8005776,20,0,60
8000096,8006053,251,60,2520
8000096,8006421,-60,-60,-60
8000098,8000041,1426,495,9030
8000098,8000080,0,0,0
8000098,8000085,573,315,1770
8000098,8000086,393,60,3300
8000098,8000098,413,120,9030
8000098,8000099,252,90,2850
8000098,8000118,409,120,3660
8000098,8000259,297,105,4380
8000098,8000263,882,630,1770
8000098,8001897,48,0,360
8000098,8001898,126,60,1770
8000098,8001910,112,60,900
8000098,8001911,56,60,180
8000098,8002549,2625,2625,4860
8000098,8006226,452,240,3090
8000099,8000098,98,60,1170
8000099,8000099,189,60,2820
8000099,8001913,340,150,2820
8000099,8001914,144,0,2400
8000100,8000100,61,30,1620
8000100,8002402,42,45,90
8000100,8003462,13,0,540
8000100,8003927,142,90,1590
8000100,8005298,108,60,660
8000100,8006280,23,30,60
8000101,8000101,301,60,4740
8000101,8000177,752,90,4740
8000101,8001833,114,30,990
8000101,8001944,98,60,720
8000102,8000102,103,0,1770
8000102,8002370,136,60,1740
8000102,8004838,65,0,1530
8000103,8000103,300,270,660
8000103,8000312,915,915,990
8000103,8003032,53,0,420
8000103,8005362,0,0,0
8000103,8005825,17,0,60
8000104,8000104,15,30,90
8000104,8000985,28,30,90
8000104,8002033,17,30,30
8000105,8000010,346,330,1560
8000105,8000068,141,30,900
8000105,8000096,0,0,0
8000105,8000105,462,210,4890
8000105,8000106,90,30,1650
8000105,8000111,60,60,150
8000105,8000115,522,240,3000
8000105,8000150,727,570,3540
8000105,8000156,30,30,30
8000105,8000191,2790,4140,4140
8000105,8000240,30,30,30
8000105,8000244,385,210,2400
8000105,8001236,165,165,330
8000105,8002040,450,450,450
8000105,8002041,160,90,3330
8000105,8002042,57,30,600
8000105,8002050,321,120,2220
8000105,8003200,680,705,1500
8000105,8003523,125,90,660
8000105,8004246,60,15,330
8000105,8010097,-120,-120,-120
8000105,8010101,438,120,1800
8000105,8070003,385,180,2130
8000105,8070004,675,675,1170
8000106,8000105,148,60,2190
8000106,8000106,87,30,1890
8000106,8002049,40,0,660
8000106,8002051,104,60,660
8000106,8002872,210,105,1680
8000106,8002935,40,30,120
8000107,8000107,208,60,3840
8000107,8000191,0,0,0
8000107,8000290,157,105,480
8000107,8000718,10,0,60
8000107,8000774,33,0,330
8000107,8001415,50,15,150
8000107,8002067,45,30,120
8000107,8002069,167,0,1830
8000107,8002070,37,0,510
8000107,8002077,74,30,330
8000107,8002465,99,60,270
8000107,8003494,0,0,0
8000107,8005317,240,120,1200
8000108,8000108,161,60,1170
8000108,8000116,495,285,1560
8000108,8000737,840,840,840
8000108,8002085,120,120,120
8000108,8003584,48,30,240
8000110,8000110,18,0,150
8000110,8002087,15,0,180
8000110,8002445,41,0,180
8000111,8000105,68,30,180
8000111,8000111,100,60,480
8000111,8000124,72,60,270
8000111,8000150,80,90,150
8000111,8000632,42,30,150
8000111,8000728,61,30,240
8000111,8000760,60,60,120
8000111,8001196,159,90,1080
8000111,8002041,630,630,630
8000111,8002042,158,150,420
8000112,8000112,78,0,1740
8000112,8001838,1335,1335,2550
8000112,8002030,26,0,150
8000112,8002111,85,30,930
8000112,8003432,26,15,90
8000112,8003524,206,30,1650
8000112,8003693,-60,-60,-60
8000112,8003733,30,0,330
8000112,8003930,198,0,2880
8000112,8004029,18,0,150
8000112,8004965,85,0,540
8000113,8000037,63,30,450
8000113,8000113,121,60,690
8000113,8000961,278,240,720
8000113,8001066,-18,-30,60
8000113,8006389,90,30,360
8000114,8000114,84,60,690
8000114,8000260,-30,-30,-30
8000114,8000284,122,90,630
8000114,8001844,69,60,360
8000114,8002149,17,0,180
8000114,8002154,48,60,120
8000114,8002155,52,30,570
8000114,8005557,121,120,390
8000114,8070729,40,15,330
8000115,8000020,442,75,2760
8000115,8000105,582,30,4920
8000115,8000115,513,105,4080
8000115,8000150,430,195,1590
8000115,8000240,-480,-480,-480
8000115,8000260,713,315,3240
8000115,8000891,480,30,1410
8000115,8002041,1320,1320,1320
8000115,8003016,248,30,3750
8000115,8003200,388,285,1740
8000115,8004295,121,120,270
8000115,8010097,522,480,1440
8000115,8010101,150,150,150
8000116,8000108,385,330,840
8000116,8000116,496,420,1620
8000116,8003023,82,90,240
8000116,8004885,552,420,1560
8000116,8005873,61,15,540
8000116,8005940,120,120,120
8000117,8000117,137,60,690
8000117,8002526,148,60,870
8000117,8002532,170,135,450
8000117,8003550,118,60,570
8000117,8006132,121,60,480
8000118,8000098,396,150,4170
8000118,8000118,263,60,4050
8000118,8000192,211,90,2190
8000118,8000263,1987,2055,3660
8000118,8000286,273,60,960
8000118,8000307,414,240,1020
8000118,8001900,75,0,990
8000118,8001909,63,0,390
8000118,8002227,75,0,510
8000119,8000119,200,90,2130
8000119,8000195,128,90,630
8000119,8002141,99,90,210
8000119,8004158,363,150,2220
8000119,8005920,112,60,480
8000120,8000032,-15,-15,150
8000120,8000120,95,30,1080
8000120,8003189,213,45,1080
8000120,8003329,6,0,60
8000120,8003548,25,30,90
8000120,8003740,45,45,60
8000120,8005092,46,0,270
8000120,8006349,92,60,660
8000121,8000021,279,150,930
8000121,8000121,211,150,960
8000121,8000976,328,300,720
8000121,8003075,330,420,510
8000121,8004614,55,0,270
8000121,8006312,224,150,540
8000122,8000009,100,150,150
8000122,8000078,150,0,450
8000122,8000122,125,30,1560
8000122,8000284,18,30,30
8000122,8000385,41,0,510
8000122,8004731,82,0,690
8000122,8004753,124,30,1230
8000122,8006298,162,60,1440
8000124,8000111,114,60,360
8000124,8000124,92,60,480
8000124,8000234,30,30,30
8000124,8000337,106,90,330
8000124,8000383,45,60,90
8000124,8001312,247,240,420
8000124,8001618,60,60,150
8000124,8002269,97,60,540
8000124,8002410,75,30,540
8000125,8000125,154,60,2460
8000125,8000307,141,75,810
8000125,8001107,171,30,2430
8000125,8002224,110,60,420
8000126,8000126,822,390,3690
8000126,8002386,1038,615,3690
8000126,8003605,143,30,630
8000126,8005740,649,225,2610
8000127,8000096,30,30,30
8000127,8000127,76,30,600
8000127,8000170,390,390,780
8000127,8000302,22,0,120
8000127,8002218,91,60,300
8000128,8000128,363,120,3420
8000128,8000152,330,210,1860
8000128,8000169,334,120,1620
8000128,8002102,25,30,90
8000128,8003200,342,30,3390
8000128,8004441,51,30,330
8000128,8011849,180,60,1140
8000129,8000129,174,90,1410
8000129,8000337,107,0,450
8000129,8000368,50,30,180
8000129,8001098,375,300,1470
8000129,8003200,0,0,0
8000129,8004328,96,60,210
8000129,8005365,180,180,180
8000130,8000130,54,30,780
8000130,8000364,58,30,150
8000130,8003522,56,0,810
8000130,8004665,7,0,30
8000131,8000131,102,30,4050
8000131,8000191,630,60,3990
8000131,8002116,99,0,690
8000131,8002345,34,30,120
8000131,8003181,63,60,330
8000131,8004813,0,0,30
8000131,8006417,16,0,180
8000133,8000133,196,90,1320
8000133,8003130,215,75,1350
8000133,8005159,162,90,1200
8000134,8000134,236,150,1440
8000134,8003402,282,60,1530
8000134,8003403,150,150,270
8000134,8004784,86,60,330
8000134,8005476,309,255,810
8000134,8005905,122,30,1260
8000135,8000135,523,150,7050
8000135,8002104,720,600,2730
8000135,8003330,436,180,2550
8000135,8004869,1000,210,5940
8000135,8005556,592,180,6960
8000135,8005629,402,75,6390
8000137,8000137,160,60,2370
8000137,8002444,67,30,390
8000137,8003285,170,60,1710
8000137,8070096,198,30,2400
8000138,8000138,120,30,2070
8000138,8002490,169,60,2070
8000138,8002869,126,30,1230
8000138,8006718,84,30,1020
8000139,8000013,348,15,1530
8000139,8000139,216,30,1860
8000139,8000170,583,270,1860
8000139,8003627,30,0,150
8000139,8004654,129,60,630
8000139,8006219,36,30,90
8000140,8000140,54,30,450
8000140,8002374,37,45,90
8000140,8003200,-30,-30,-30
8000140,8005039,82,45,450
8000141,8000141,112,60,1170
8000141,8000314,99,30,660
8000141,8003248,66,30,330
8000141,8004070,230,270,480
8000141,8005916,31,15,180
8000141,8005918,124,60,1200
8000142,8000037,218,60,2070
8000142,8000080,726,270,2760
8000142,8000142,274,90,3600
8000142,8000149,212,120,1320
8000142,8000266,600,240,3600
8000142,8000977,42,30,180
8000142,8001795,263,120,1560
8000142,8002514,51,0,270
8000142,8002769,69,60,180
8000142,8002953,325,30,4710
8000142,8006386,216,60,1350
8000142,8006712,86,30,450
8000144,8000057,180,150,480
8000144,8000144,138,90,660
8000144,8000338,205,90,390
8000144,8000768,95,30,600
8000144,8004927,127,60,510
8000145,8000083,593,270,2850
8000145,8000145,320,180,2790
8000145,8000307,264,180,1290
8000145,8003890,262,150,2190
8000145,8003891,257,90,2130
8000145,8005811,290,180,1020
8000147,8000050,148,60,930
8000147,8000056,116,150,210
8000147,8000147,322,60,4770
8000147,8000152,99,60,450
8000147,8000238,60,30,210
8000147,8001315,60,30,300
8000147,8002549,565,120,4800
8000148,8000148,128,30,2400
8000148,8000725,37,0,420
8000148,8001342,181,60,750
8000148,8001777,172,30,2430
8000148,8002812,176,0,720
8000149,8000036,687,555,1740
8000149,8000076,345,195,960
8000149,8000080,406,150,3360
8000149,8000118,120,120,120
8000149,8000142,862,390,3570
8000149,8000149,255,60,3180
8000149,8000171,240,120,960
8000149,8000263,66,0,360
8000149,8001045,112,60,690
8000149,8001061,169,60,1050
8000149,8001558,342,30,1860
