from_stop_id,to_stop_id,avg_delay,median_delay,max_delay
8000010,8004560,60,15,330
8000012,8000012,170,60,1020
8000012,8001928,412,450,720
8000012,8005164,108,0,900
8000012,8005356,206,30,1920
8000012,8006501,165,120,600
8000013,8000009,-30,-30,-30
8000013,8000013,206,30,4350
8000013,8000057,16,0,120
8000013,8000078,132,210,240
8000013,8000139,54,0,390
8000013,8000170,150,30,930
8000013,8000261,678,270,2370
8000013,8000658,100,60,570
8000013,8000660,64,0,360
8000013,8000662,91,30,1920
8000013,8001033,15,0,90
8000013,8004158,485,30,4320
8000014,8000014,62,0,840
8000014,8000559,15,0,240
8000014,8000746,67,0,810
8000014,8000763,51,30,330
8000014,8000943,-1,0,30
8000014,8004049,65,30,270
8000014,8004965,80,0,810
8000016,8000016,49,30,270
8000016,8001296,20,0,180
8000016,8003913,33,30,180
8000016,8004681,90,60,180
8000016,8006479,30,0,90
8000017,8000017,65,30,960
8000017,8000264,50,30,150
8000017,8000704,62,0,960
8000017,8000706,77,30,270
8000017,8000765,48,45,180
8000017,8004050,118,0,630
8000017,8004220,77,30,420
8000017,8004643,12,0,120
8000017,8005989,240,240,240
8000019,8004665,7,0,60
8000020,8000020,98,30,660
8000020,8000029,35,30,180
8000020,8000115,75,15,660
8000020,8000152,120,120,120
8000020,8002103,67,30,240
8000020,8003016,80,0,240
8000020,8004297,136,105,600
8000020,8010097,186,30,600
8000021,8000021,48,0,390
8000021,8000039,80,75,120
8000021,8000121,9,0,60
8000021,8000726,80,30,360
8000021,8001177,4,0,60
8000021,8003075,26,30,60
8000022,8000022,60,0,780
8000022,8000797,46,15,420
8000022,8002634,66,0,750
8000023,8000023,173,30,1320
8000023,8000446,316,120,1680
8000023,8002549,168,30,1080
8000023,8003478,142,60,870
8000023,8005019,215,60,1080
8000025,8000025,83,30,720
8000025,8000228,60,60,60
8000025,8000284,-7,0,0
8000025,8001149,48,30,240
8000025,8001338,67,45,240
8000025,8001844,115,45,480
8000025,8002542,69,15,360
8000025,8002630,116,90,600
8000025,8002853,165,120,960
8000025,8004533,38,30,150
8000025,8005670,58,60,150
8000025,8005760,15,15,30
8000025,8010101,106,30,750
8000027,8000027,109,90,300
8000027,8000566,78,30,390
8000027,8001054,450,450,450
8000027,8002075,30,30,30
8000027,8003922,108,90,270
8000028,8000028,104,30,750
8000028,8000267,60,60,90
8000028,8000974,50,30,120
8000028,8001348,30,0,300
8000028,8004126,244,60,1260
8000028,8004759,95,75,210
8000028,8005895,53,30,240
8000029,8000020,35,0,180
8000029,8000029,104,60,870
8000029,8002103,112,90,600
8000029,8003200,750,750,750
8000029,8003711,85,60,450
8000029,8005161,90,30,420
8000029,8005182,75,45,180
8000029,8005610,22,0,120
8000030,8002290,3,0,30
8000031,8000031,168,60,1290
8000031,8000068,207,105,1260
8000031,8000244,1050,1050,1050
8000031,8000377,403,60,1440
8000031,8000877,175,120,690
8000031,8002757,94,30,1200
8000031,8003755,36,30,90
8000031,8006687,115,60,600
8000032,8000032,77,30,690
8000032,8000120,0,0,0
8000032,8000260,169,120,750
8000032,8001620,78,30,450
8000032,8002630,35,15,210
8000032,8004453,15,30,60
8000032,8004865,45,30,210
8000032,8005198,60,60,60
8000032,8005479,72,60,270
8000032,8006147,95,75,360
8000033,8000033,593,60,9840
8000033,8001795,959,180,9840
8000033,8002268,65,0,540
8000033,8005488,52,30,630
8000033,8006719,620,45,4860
8000034,8000034,153,60,780
8000034,8000427,241,105,810
8000034,8005338,660,660,660
8000034,8006501,51,30,360
8000036,8000036,671,180,9210
8000036,8000048,43,0,420
8000036,8000149,278,150,1020
8000036,8000152,1437,1560,3990
8000036,8000162,682,120,9150
8000036,8000252,270,270,270
8000036,8000732,90,90,90
8000036,8000953,50,30,240
8000036,8001118,121,60,510
8000036,8002461,140,60,810
8000036,8004630,85,30,630
8000037,8000037,451,60,10260
8000037,8000113,111,60,300
8000037,8000142,408,60,4920
8000037,8000171,240,240,270
8000037,8000227,0,0,0
8000037,8000392,1187,210,10260
8000037,8001524,17,30,120
8000037,8001836,30,0,120
8000038,8000038,85,0,660
8000038,8000157,90,0,690
8000038,8000235,45,0,450
8000038,8000925,285,300,540
8000038,8005820,2,0,60
8000038,8006053,30,30,30
8000039,8000021,220,240,450
8000039,8000039,145,60,1140
8000039,8000206,420,210,1050
8000039,8000240,345,225,1080
8000039,8000375,420,420,420
8000039,8000683,42,30,120
8000039,8000976,120,45,570
8000039,8003075,63,15,390
8000039,8004172,33,30,90
8000039,8004601,105,105,240
8000039,8005896,58,60,150
8000041,8000041,536,180,8640
8000041,8000080,1110,750,8640
8000041,8000098,290,180,1230
8000041,8000251,436,210,2880
8000041,8000961,1168,840,3630
8000041,8001039,86,30,1230
8000041,8004474,482,300,2010
8000041,8006226,195,60,1680
8000041,8006711,84,0,1200
8000042,8000042,144,30,1110
8000042,8001056,-4,0,0
8000042,8001707,211,30,1410
8000042,8006661,140,45,1080
8000043,8000043,21,0,180
8000043,8000325,1,0,150
8000043,8000352,14,0,60
8000043,8003522,21,0,120
8000043,8004127,30,15,120
8000044,8000044,153,120,720
8000044,8000206,990,990,990
8000044,8001088,26,30,240
8000044,8001091,110,210,480
8000044,8005152,28,0,720
8000045,8000045,157,105,780
8000045,8000206,25,30,90
8000045,8000742,270,180,870
8000045,8004601,222,150,540
8000045,8005622,158,75,900
8000046,8000046,496,195,1770
8000046,8000074,552,270,1770
8000046,8000532,105,105,150
8000046,8001112,44,30,210
8000046,8001729,630,630,630
8000046,8003020,120,30,1140
8000047,8000047,138,15,2160
8000047,8001107,209,60,2160
8000047,8001904,64,0,360
8000048,8000036,127,60,840
8000048,8000048,105,30,900
8000048,8002461,46,30,150
8000048,8003096,118,60,480
8000049,8000049,362,30,8040
8000049,8000152,208,0,1470
8000049,8000159,150,150,300
8000049,8000169,80,0,360
8000049,8000255,3,0,30
8000049,8005265,23,15,90
8000049,8005274,5,0,60
8000049,8006233,129,60,1170
8000049,8006552,518,150,1620
8000049,8010224,1642,390,8250
8000049,8010404,-60,0,90
8000050,8000036,60,60,60
8000050,8000050,317,90,5010
8000050,8000070,218,60,2280
8000050,8000147,1236,810,5520
8000050,8000152,175,30,900
8000050,8000263,30,30,60
8000050,8000291,0,0,0
8000050,8000294,77,30,600
8000050,8000307,-30,-30,-30
8000050,8001157,15,0,60
8000050,8001160,61,30,330
8000050,8001164,37,0,150
8000050,8001443,120,120,120
8000050,8003292,34,0,180
8000050,8004702,65,30,390
8000050,8006076,153,60,840
8000051,8000051,72,60,510
8000051,8001168,116,60,660
8000051,8004702,43,30,90
8000053,8000053,62,30,270
8000053,8000055,85,60,180
8000053,8000339,85,30,240
8000053,8001138,22,15,60
8000053,8001152,89,60,270
8000053,8070012,25,0,60
8000053,8070179,104,120,210
8000053,8079059,65,60,210
8000054,8000054,112,60,1020
8000054,8001137,100,105,270
8000054,8001182,116,60,930
8000054,8002992,90,120,120
8000054,8004676,108,60,1020
8000054,8006453,76,30,660
8000055,8000053,30,0,150
8000055,8000055,67,0,1710
8000055,8000096,90,90,150
8000055,8000156,0,0,0
8000055,8000191,337,45,1590
8000055,8001197,52,0,780
8000055,8001212,83,30,600
8000055,8003184,95,30,930
8000055,8004032,44,30,270
8000055,8005931,77,30,660
8000055,8005990,360,360,660
8000055,8006421,0,0,0
8000055,8070008,21,30,60
8000055,8085001,7,0,150
8000056,8000056,139,90,690
8000056,8000147,91,30,330
8000056,8005788,160,120,600
8000057,8000013,218,150,720
8000057,8000057,106,60,810
8000057,8000144,55,30,390
8000057,8000194,50,30,180
8000057,8000195,127,60,1080
8000057,8004158,150,120,360
8000057,8005444,76,60,210
8000058,8000058,198,90,1320
8000058,8002549,195,165,450
8000058,8002554,0,0,0
8000058,8004177,131,60,960
8000058,8010216,203,120,450
8000058,8012933,207,60,1290
8000059,8000059,125,90,480
8000059,8000252,160,210,240
8000059,8000294,405,390,540
8000059,8000732,30,30,30
8000059,8000957,131,120,360
8000059,8001201,105,60,270
8000059,8003288,116,90,330
8000062,8000062,68,30,420
8000062,8004001,43,0,330
8000062,8005712,37,30,210
8000063,8000063,38,0,750
8000063,8000757,48,0,720
8000063,8002852,22,0,120
8000064,8000064,118,60,1140
8000064,8000152,140,30,1110
8000064,8000168,108,60,450
8000064,8000238,60,60,60
8000064,8001687,17,0,150
8000064,8003545,60,60,60
8000065,8000065,100,30,960
8000065,8000337,134,30,960
8000065,8000435,210,210,210
8000065,8001256,105,120,240
8000065,8005291,37,30,150
8000065,8006385,58,30,360
8000066,8000066,28,30,60
8000066,8001343,2,0,30
8000066,8002972,0,0,30
8000066,8003658,6,0,60
8000067,8000009,247,75,1140
8000067,8000067,158,30,1230
8000067,8001751,38,60,60
8000067,8005388,13,0,60
8000068,8000031,353,60,1110
8000068,8000068,142,60,1320
8000068,8000105,204,120,1110
8000068,8000156,480,480,480
8000068,8000377,120,120,120
8000068,8000948,287,180,1290
8000068,8001377,33,0,360
8000068,8001378,52,0,480
8000068,8002041,60,60,90
8000068,8002386,210,210,210
8000068,8003523,78,30,1020
8000069,8000069,231,30,1770
8000069,8000473,221,60,1230
8000069,8000933,375,45,1740
8000069,8002656,150,150,300
8000069,8003969,133,30,1050
8000069,8005568,94,0,1200
8000069,8005747,60,60,120
8000070,8000050,66,30,330
8000070,8000070,162,60,2280
8000070,8000291,708,600,2250
8000070,8000522,111,60,1260
8000072,8003136,10,0,240
8000073,8000073,34,0,510
8000073,8000163,64,30,210
8000073,8001790,22,30,150
8000073,8001865,7,0,90
8000073,8003400,-6,0,0
8000073,8003401,88,30,450
8000073,8004029,112,45,570
8000073,8004595,15,15,30
8000073,8005560,510,510,510
8000073,8079616,0,0,0
8000074,8000046,273,0,1110
8000074,8000074,365,90,1770
8000074,8000383,540,270,1890
8000074,8004405,66,60,330
8000075,8000075,123,60,2490
8000075,8000840,141,60,1080
8000075,8003992,51,30,180
8000075,8005247,132,60,2460
8000075,8005562,11,0,60
8000076,8000076,221,60,3450
8000076,8000149,100,60,240
8000076,8000171,161,60,1230
8000076,8000571,888,495,3420
8000076,8000745,107,60,810
8000076,8001093,60,0,540
8000076,8006383,31,0,210
8000077,8000077,105,60,1320
8000077,8000182,86,30,270
8000077,8000366,98,60,840
8000077,8001485,45,45,60
8000077,8002214,180,60,1320
8000077,8003014,48,30,240
8000078,8000013,62,30,210
8000078,8000078,64,60,330
8000078,8000122,18,15,90
8000078,8000284,10,0,30
8000078,8000778,52,15,330
8000078,8003989,160,90,450
8000078,8004731,58,30,270
8000078,8006533,635,30,4080
8000080,8000041,246,90,1590
8000080,8000080,565,195,8100
8000080,8000081,114,30,1200
8000080,8000098,210,210,210
8000080,8000118,180,180,180
8000080,8000142,274,120,1560
8000080,8000149,869,600,8610
8000080,8000251,593,30,4380
8000080,8000263,1354,1245,3660
8000080,8000961,70,0,450
8000080,8001515,551,255,4440
8000080,8001522,77,60,240
8000080,8001527,33,30,300
8000080,8001532,84,60,300
8000080,8001533,78,30,420
8000080,8001537,1752,1350,3420
8000080,8001543,158,75,1260
8000080,8003168,505,210,1830
8000081,8000080,315,120,2010
8000081,8000081,209,60,2010
8000081,8001531,124,60,690
8000081,8001542,56,30,300
8000081,8004230,126,60,1260
8000082,8000082,586,360,5190
8000082,8000085,616,390,2820
8000082,8000086,726,450,5220
8000082,8000579,450,405,1800
8000082,8001595,450,300,1380
8000083,8000083,312,120,3120
8000083,8000145,225,90,1740
8000083,8000263,993,690,3270
8000083,8001266,342,210,1230
8000083,8003658,152,150,240
8000083,8003783,4,0,60
8000083,8005811,210,90,1290
8000084,8000001,180,180,180
8000084,8000084,478,60,5160
8000084,8000178,198,30,2730
8000084,8000207,60,60,60
8000084,8003553,534,90,4980
8000084,8003990,22,0,390
8000085,8000082,610,330,5190
8000085,8000085,445,150,8370
8000085,8000086,1325,810,9540
8000085,8000207,929,675,5820
8000085,8000274,270,270,270
8000085,8001579,170,60,1350
8000085,8001580,100,90,150
8000085,8001581,371,240,1320
8000085,8001582,156,60,1470
8000085,8001584,814,540,4470
8000085,8001585,363,120,3600
8000085,8001598,109,30,2460
8000085,8006713,860,405,2610
8000085,8006718,450,30,6300
8000085,8073368,672,510,1920
8000086,8000082,392,210,2700
8000086,8000085,657,390,6000
8000086,8000086,520,180,10080
8000086,8000098,1192,750,10050
8000086,8000118,4920,4920,4920
8000086,8000253,150,150,150
8000086,8000259,643,240,5160
8000086,8000286,483,120,4650
8000086,8000317,315,90,1590
8000086,8000687,328,180,1890
8000086,8001596,153,90,1200
8000086,8001605,87,30,690
8000087,8000087,622,120,7200
8000087,8000207,576,510,1380
8000087,8000266,1395,750,9840
8000087,8000853,1278,105,7200
8000087,8002490,117,30,600
8000087,8003616,162,60,1260
8000087,8006714,25,0,360
8000087,8073368,1166,315,4800
8000088,8000088,102,60,420
8000088,8001502,150,90,570
8000088,8004183,7,0,60
8000088,8005594,106,60,300
8000088,8006090,3,0,30
8000089,8000089,97,60,1050
8000089,8000434,57,0,600
8000089,8002565,68,30,240
8000089,8003002,95,45,1050
8000090,8000090,49,15,300
8000090,8000753,52,0,300
8000090,8002102,66,30,420
8000090,8006524,53,30,240
8000090,8011054,90,90,240
8000090,8011849,76,30,270
8000091,8000009,60,60,60
8000091,8000091,108,60,1140
8000091,8000260,30,30,30
8000091,8001277,41,0,660
8000091,8001278,60,30,360
8000091,8002609,3,0,60
8000091,8005947,174,30,1110
8000092,8000092,202,90,1800
8000092,8000271,223,150,540
8000092,8002293,175,120,810
8000092,8002548,272,120,1590
8000092,8002553,134,30,1740
8000092,8003102,49,0,270
8000092,8004819,225,90,1590
8000092,8006572,216,90,1260
8000093,8000093,142,30,1680
8000093,8000282,166,0,1440
8000093,8004709,0,0,0
8000094,8000094,63,45,270
8000094,8000276,54,60,240
8000094,8006054,35,0,180
8000095,8000095,63,30,510
8000095,8000298,510,510,510
8000095,8000301,0,0,0
8000095,8000309,105,15,390
8000095,8004917,74,60,210
8000095,8006745,39,30,210
8000096,8000055,454,150,1890
8000096,8000096,410,120,3930
8000096,8000127,330,330,330
8000096,8000156,120,120,420
8000096,8000170,703,300,4140
8000096,8000191,60,60,120
8000096,8000235,154,60,870
8000096,8000244,207,90,1560
8000096,8000302,120,120,120
8000096,8000314,135,75,480
8000096,8000329,90,90,210
8000096,8001055,135,30,2940
8000096,8001920,91,30,600
8000096,8004009,165,135,390
8000096,8004488,135,135,270
8000096,8005424,220,30,1620
8000096,8005769,169,90,630
8000096,8005776,40,60,60
8000096,8006053,253,60,1650
8000096,8006421,-90,-90,-90
8000098,8000041,1184,780,8670
8000098,8000080,0,0,0
8000098,8000085,408,255,1170
8000098,8000086,359,180,2490
8000098,8000098,445,120,9840
8000098,8000099,263,120,1980
8000098,8000118,573,120,9630
8000098,8000259,296,90,1950
8000098,8000263,1158,870,1980
8000098,8001897,180,60,1080
8000098,8001898,142,60,2220
8000098,8001910,96,30,930
8000098,8001911,236,135,1200
8000098,8002549,1005,1005,1800
8000098,8006226,862,480,5760
8000099,8000098,163,60,3450
8000099,8000099,216,90,3150
8000099,8001913,386,270,1980
8000099,8001914,60,30,300
8000100,8000100,40,30,300
8000100,8002402,105,60,1170
8000100,8003462,5,0,60
8000100,8003927,109,90,300
8000100,8005298,66,60,240
8000100,8006280,52,60,180
8000101,8000101,47,30,240
8000101,8000177,50,30,180
8000101,8001833,50,30,270
8000101,8001944,19,0,60
8000102,8000102,178,30,1830
8000102,8002370,249,120,1860
8000102,8004838,108,0,1020
8000103,8000103,360,90,1260
8000103,8000312,765,765,1230
8000103,8003032,11,0,60
8000103,8005362,-60,-60,-60
8000103,8005825,22,0,150
8000104,8000104,166,30,1050
8000104,8000985,174,30,1020
8000104,8002033,115,30,750
8000105,8000010,814,420,2280
8000105,8000045,180,180,180
8000105,8000068,327,60,990
8000105,8000105,463,210,4260
8000105,8000106,84,60,390
8000105,8000111,90,75,210
8000105,8000115,589,300,2520
8000105,8000150,751,360,4560
8000105,8000152,1860,1860,1860
8000105,8000191,342,240,990
8000105,8000206,390,390,390
8000105,8000240,30,30,30
8000105,8000244,426,240,3180
8000105,8001236,30,30,60
8000105,8002041,186,120,1020
8000105,8002042,81,30,1800
8000105,8002046,90,90,120
8000105,8002050,237,150,1860
8000105,8003200,612,450,1320
8000105,8003523,124,60,1380
8000105,8004246,100,30,360
8000105,8006175,45,45,60
8000105,8006690,30,30,60
8000105,8010101,220,105,870
8000105,8070003,313,180,1140
8000105,8070004,90,90,90
8000106,8000105,102,60,720
8000106,8000106,138,30,3150
8000106,8002049,74,0,1710
8000106,8002051,237,60,3150
8000106,8002872,120,75,300
8000106,8002935,98,30,630
8000107,8000107,293,90,4200
8000107,8000191,150,150,150
8000107,8000290,282,60,1620
8000107,8000718,65,0,420
8000107,8000774,161,45,570
8000107,8001415,37,30,210
8000107,8002067,150,120,270
8000107,8002069,48,15,360
8000107,8002070,132,30,1680
8000107,8002077,49,0,240
8000107,8002465,151,75,570
8000107,8003494,870,870,870
8000107,8004124,0,0,0
8000107,8005317,174,90,840
8000108,8000108,173,30,2820
8000108,8000116,162,60,630
8000108,8000737,210,210,210
8000108,8002085,60,60,60
8000108,8003584,40,45,150
8000110,8000110,7,0,30
8000110,8002087,15,0,360
8000110,8002091,0,0,0
8000110,8002445,30,0,90
8000111,8000105,135,120,390
8000111,8000111,105,60,1800
8000111,8000124,195,75,1800
8000111,8000150,180,180,180
8000111,8000632,45,30,120
8000111,8000728,54,30,450
8000111,8000760,80,30,180
8000111,8001196,129,60,720
8000111,8002041,30,30,30
8000111,8002042,66,60,240
8000112,8000112,48,30,660
8000112,8001838,240,240,300
8000112,8002030,26,0,270
8000112,8002111,76,15,930
8000112,8003432,45,30,120
8000112,8003524,63,30,210
8000112,8003693,0,0,0
8000112,8003733,50,15,270
8000112,8003930,47,0,600
8000112,8004029,18,15,60
8000112,8004965,41,30,180
8000113,8000037,181,105,1140
8000113,8000113,162,90,1080
8000113,8000961,238,210,540
8000113,8001066,-25,-30,0
8000113,8006389,137,60,600
8000114,8000114,89,60,780
8000114,8000284,105,60,750
8000114,8001844,85,90,210
8000114,8002149,9,0,60
8000114,8002154,83,60,540
8000114,8002155,48,30,300
8000114,8005557,123,120,300
8000114,8070729,46,30,330
8000115,8000020,210,45,780
8000115,8000105,190,90,1260
8000115,8000115,337,120,4320
8000115,8000150,222,90,1200
8000115,8000260,578,180,3690
8000115,8000891,40,30,90
8000115,8002041,40,0,210
8000115,8003016,84,30,300
8000115,8003200,304,120,1950
8000115,8004295,183,120,690
8000115,8010097,1470,1065,4200
8000115,8010101,-130,-150,-90
8000116,8000108,783,540,2970
8000116,8000116,538,120,3060
8000116,8003023,33,15,120
8000116,8004885,160,75,600
8000116,8005873,48,30,210
8000116,8005940,0,0,0
8000117,8000117,201,90,2010
8000117,8002526,88,60,330
8000117,8002532,291,135,1530
8000117,8003550,87,60,360
8000117,8006132,296,120,1950
8000118,8000098,344,135,1950
8000118,8000118,359,120,8040
8000118,8000192,358,120,3060
8000118,8000263,2145,975,6480
8000118,8000286,240,135,1170
8000118,8000307,2130,1080,5010
8000118,8001900,142,30,1110
8000118,8001909,213,75,1110
8000118,8002227,60,0,360
8000119,8000119,125,60,1350
8000119,8000195,121,60,1350
8000119,8002141,129,30,1110
8000119,8004158,122,90,480
8000119,8005920,65,30,360
8000120,8000032,105,105,120
8000120,8000120,96,60,1230
8000120,8003189,218,60,1260
8000120,8003329,22,0,150
8000120,8003548,45,30,120
8000120,8003740,135,135,150
8000120,8005092,50,30,240
8000120,8006349,72,60,360
8000121,8000021,130,60,450
8000121,8000121,178,90,630
8000121,8000976,366,390,660
8000121,8003075,30,30,60
8000121,8004614,26,15,120
8000121,8006312,267,270,570
8000122,8000009,-82,-105,30
8000122,8000078,-3,0,30
8000122,8000122,37,30,480
8000122,8000284,0,0,60
8000122,8000385,26,0,180
8000122,8004731,90,30,480
8000122,8004753,42,0,240
8000122,8006298,38,30,120
8000124,8000111,140,120,570
8000124,8000124,110,30,1800
8000124,8000234,30,30,30
8000124,8000337,185,60,1800
8000124,8000383,8,0,30
8000124,8001312,150,120,270
8000124,8001618,97,30,570
8000124,8002042,60,60,60
8000124,8002269,129,90,390
8000124,8002410,48,30,180
8000125,8000125,136,30,2010
8000125,8000307,197,0,1800
8000125,8001107,74,30,390
8000125,8002224,171,30,1380
8000126,8000126,544,420,2610
8000126,8002386,619,450,2160
8000126,8003605,162,135,630
8000126,8005740,435,210,2640
8000127,8000096,120,120,120
8000127,8000127,70,0,540
8000127,8000170,60,60,90
8000127,8000302,52,0,210
8000127,8002218,70,0,540
8000128,8000115,60,60,60
8000128,8000128,314,90,2700
8000128,8000152,337,90,3150
8000128,8000169,454,105,1890
8000128,8002102,28,0,180
8000128,8003200,233,30,2190
8000128,8004441,28,30,120
8000128,8010404,390,390,390
8000128,8011849,135,60,540
8000129,8000129,165,90,1800
8000129,8000337,25,0,90
8000129,8000368,468,60,1800
8000129,8001098,186,150,360
8000129,8003200,0,0,0
8000129,8004328,114,105,360
8000130,8000130,29,30,120
8000130,8000364,73,30,270
8000130,8003522,8,0,90
8000130,8004665,9,0,90
8000131,8000131,100,30,1170
8000131,8000191,158,60,750
8000131,8002116,45,0,480
8000131,8002345,96,30,630
8000131,8003181,227,60,1200
8000131,8004813,60,30,180
8000131,8006417,39,0,330
8000133,8000133,213,60,1230
8000133,8003130,243,180,3630
8000133,8005159,114,30,1200
8000134,8000134,71,60,360
8000134,8003402,58,30,390
8000134,8003403,195,195,330
8000134,8004784,185,60,3480
8000134,8005476,175,120,450
8000134,8005905,39,0,390
8000135,8000135,143,60,3210
8000135,8002104,331,300,1140
8000135,8003330,211,75,1020
8000135,8004869,374,150,3240
8000135,8005556,91,60,720
8000135,8005629,122,30,2520
8000137,8000137,82,60,330
8000137,8002444,96,90,270
8000137,8003285,95,60,450
8000137,8070096,45,30,150
8000138,8000138,95,30,1290
8000138,8002490,187,90,1260
8000138,8002869,40,0,720
8000138,8006718,75,30,630
8000139,8000013,619,270,2190
8000139,8000139,230,30,2130
8000139,8000170,54,30,210
8000139,8003627,142,0,1980
8000139,8004654,194,90,780
8000139,8006219,86,60,330
8000140,8000140,82,45,630
8000140,8002374,48,15,150
8000140,8003200,540,540,540
8000140,8005039,57,30,300
8000141,8000141,100,60,990
8000141,8000314,90,30,900
8000141,8003248,87,30,1020
8000141,8004070,183,60,1140
8000141,8005916,52,30,300
8000141,8005918,108,105,270
8000142,8000037,848,90,10230
8000142,8000080,1106,615,5820
8000142,8000142,579,60,9930
8000142,8000149,448,210,1890
8000142,8000266,345,180,1770
8000142,8000977,68,0,750
8000142,8001795,580,75,4860
8000142,8002514,30,0,180
8000142,8002769,50,60,90
8000142,8002953,336,60,2850
8000142,8006386,627,0,5280
8000142,8006712,79,30,420
8000144,8000057,60,30,240
8000144,8000144,63,30,240
8000144,8000338,85,60,180
8000144,8000768,30,0,210
8000144,8004927,60,30,270
8000145,8000083,956,720,3120
8000145,8000145,447,180,3120
8000145,8000307,263,120,1860
8000145,8003890,100,30,480
8000145,8003891,226,105,1290
8000145,8005811,315,180,1200
8000147,8000050,146,105,900
8000147,8000056,151,150,420
8000147,8000080,390,390,390
8000147,8000147,379,120,6060
8000147,8000152,177,90,690
8000147,8000238,93,105,240
8000147,8001315,93,60,240
8000147,8002549,633,195,6000
8000148,8000148,90,0,1560
8000148,8000725,92,0,1500
8000148,8001342,208,0,1530
8000148,8001777,50,30,180
8000148,8002812,71,0,1020
8000149,8000036,1464,1650,3840
