from_stop_id,to_stop_id,avg_delay,median_delay,max_delay
8001745,8000253,156,90,720
8001745,8001745,155,90,960
8001745,8003412,170,75,990
8001749,8001749,54,0,390
8001749,8004835,52,30,360
8001749,8006298,56,15,390
8001751,8000002,142,105,300
8001751,8000067,420,330,960
8001751,8001751,236,180,930
8001752,8001752,36,0,540
8001752,8003038,15,0,90
8001752,8004256,63,30,540
8001754,8001754,133,60,810
8001754,8003873,140,30,840
8001754,8006269,146,105,540
8001762,8001762,105,60,510
8001762,8001845,122,90,540
8001762,8006052,81,60,360
8001767,8001768,0,0,0
8001768,8000225,66,60,330
8001768,8000800,180,180,360
8001768,8001767,180,180,180
8001768,8001768,156,60,960
8001768,8003866,229,30,870
8001771,8000107,120,120,180
8001771,8001415,125,45,840
8001771,8001771,185,60,2580
8001771,8003398,222,45,1320
8001771,8005090,199,45,2580
8001771,8005101,0,0,0
8001771,8005836,203,75,900
8001773,8003943,360,360,360
8001775,8000169,241,60,2190
8001775,8000282,55,60,150
8001775,8000808,40,0,300
8001775,8001775,130,30,2190
8001782,8000316,435,60,1800
8001782,8001782,153,45,1800
8001782,8002369,212,60,1080
8001782,8004000,66,45,360
8001782,8004972,60,30,450
8001783,8001783,157,60,3540
8001783,8002517,125,60,390
8001783,8004323,116,120,390
8001783,8004336,112,60,630
8001783,8005557,292,0,3600
8001787,8000320,290,210,480
8001787,8001787,235,225,480
8001787,8004885,160,210,270
8001789,8001789,172,90,1350
8001789,8004739,124,60,1020
8001789,8005218,225,120,1320
8001790,8000073,163,120,690
8001790,8000163,180,30,1080
8001790,8000182,158,60,780
8001790,8001790,181,60,960
8001790,8006321,15,15,30
8001792,8000710,160,45,480
8001792,8001792,150,60,450
8001792,8005793,148,120,420
8001795,8000033,258,210,1380
8001795,8000142,318,150,1650
8001795,8001795,291,180,1740
8001799,8001110,78,30,480
8001799,8001799,75,30,840
8001799,8005247,75,60,840
8001802,8001802,39,0,300
8001802,8004778,14,0,300
8001802,8070591,75,60,300
8001806,8001806,104,60,390
8001806,8003692,110,90,390
8001806,8006218,85,60,360
8001808,8000382,86,30,660
8001808,8000437,52,0,540
8001808,8001808,54,30,630
8001812,8001221,25,0,420
8001812,8001470,12,0,120
8001812,8001812,30,0,450
8001813,8000558,177,120,1140
8001813,8001813,284,180,1830
8001813,8002473,367,270,1860
8001814,8000285,13,0,60
8001814,8001814,15,0,270
8001814,8004171,16,0,240
8001815,8001815,139,30,3090
8001815,8001816,183,60,3120
8001815,8003754,112,30,1050
8001816,8001815,120,60,1080
8001816,8001816,147,30,3120
8001816,8004382,175,30,3090
8001820,8000170,360,360,360
8001820,8001820,150,90,390
8001820,8003592,80,30,180
8001825,8000524,38,30,150
8001828,8001828,80,30,960
8001828,8003021,44,30,330
8001828,8003484,112,30,930
8001828,8005624,0,0,0
8001829,8000603,37,0,390
8001829,8001829,71,60,720
8001829,8003317,81,30,690
8001833,8000101,107,90,390
8001833,8001080,108,60,480
8001833,8001833,107,60,480
8001835,8000217,223,60,1620
8001835,8000688,168,150,450
8001835,8001679,22,15,120
8001835,8001835,176,90,1650
8001836,8000037,128,120,360
8001836,8001836,135,120,360
8001836,8002754,161,180,360
8001838,8000112,262,285,360
8001838,8001838,105,60,390
8001838,8002030,99,75,390
8001838,8003524,83,60,420
8001839,8000318,109,90,420
8001839,8000677,268,150,1950
8001839,8001839,184,60,2040
8001839,8002206,870,870,870
8001839,8002784,117,0,2040
8001839,8006391,30,0,120
8001841,8001590,97,60,540
8001841,8001841,170,60,2100
8001841,8002868,251,90,2100
8001842,8001590,80,30,810
8001842,8001842,109,30,840
8001842,8004213,187,90,870
8001844,8000025,150,60,420
8001844,8000114,291,300,1080
8001844,8000284,642,660,1830
8001844,8001223,117,60,480
8001844,8001844,196,90,1500
8001844,8001846,61,30,360
8001844,8002024,195,90,1440
8001844,8010101,480,480,480
8001845,8001762,91,60,420
8001845,8001845,102,60,510
8001845,8001846,138,90,510
8001846,8001844,98,60,480
8001846,8001845,68,30,360
8001846,8001846,94,60,510
8001848,8001848,54,30,360
8001848,8002287,44,30,240
8001848,8003337,70,60,210
8001848,8004560,76,30,360
8001848,8006538,66,30,270
8001851,8005319,230,180,1140
8001854,8001854,569,510,1830
8001854,8004164,471,330,1710
8001854,8006413,675,600,1860
8001858,8001858,292,180,1500
8001858,8003708,417,300,1500
8001858,8005970,175,90,750
8001860,8000374,98,90,420
8001860,8000708,66,60,240
8001860,8001860,77,60,420
8001861,8000968,39,30,240
8001861,8001861,84,30,900
8001861,8003094,122,0,1800
8001864,8001378,214,180,1080
8001864,8001672,300,210,1800
8001864,8001864,248,150,1830
8001865,8000073,75,0,930
8001865,8000965,660,660,660
8001865,8001865,114,30,960
8001865,8002337,0,0,0
8001865,8002373,270,270,270
8001865,8004552,285,285,330
8001865,8005871,82,0,1080
8001867,8001867,129,90,750
8001867,8002915,186,120,780
8001867,8003036,99,90,210
8001871,8001871,135,60,1920
8001871,8002052,81,60,420
8001871,8003447,111,60,420
8001871,8005456,290,210,1890
8001875,8001875,317,60,2250
8001875,8002029,473,120,2250
8001875,8002340,45,45,90
8001875,8002416,295,90,2280
8001875,8002783,90,0,270
8001877,8000420,91,30,840
8001877,8001877,84,30,810
8001877,8003878,90,0,600
8001880,8001880,199,120,870
8001880,8004506,262,210,840
8001880,8004662,151,60,570
8001883,8000229,116,60,510
8001883,8001883,63,30,510
8001883,8003696,26,0,150
8001883,8004364,23,0,90
8001884,8001884,60,60,60
8001884,8001895,42,30,180
8001886,8000348,475,330,3390
8001886,8001886,297,60,3480
8001886,8003553,126,60,1440
8001887,8001888,1,0,30
8001888,8001887,77,60,360
8001888,8001888,45,0,330
8001888,8001889,16,0,180
8001889,8001888,57,60,240
8001889,8001889,28,0,240
8001889,8001893,45,0,240
8001893,8001889,24,0,150
8001893,8001893,32,0,210
8001893,8003553,55,60,180
8001894,8001894,60,0,540
8001894,8003772,11,0,60
8001894,8004919,88,30,510
8001895,8000753,55,60,150
8001895,8001884,193,150,840
8001895,8001895,117,60,840
8001895,8005003,58,60,180
8001896,8001896,172,30,1410
8001896,8001897,306,165,1410
8001896,8001908,47,0,690
8001897,8000098,312,195,1410
8001897,8001896,39,0,690
8001897,8001897,180,30,1410
8001898,8000098,378,180,2970
8001898,8000259,367,180,2880
8001898,8001898,320,150,2940
8001898,8001902,410,210,2370
8001898,8001906,200,90,1350
8001900,8000118,165,150,450
8001900,8000286,39,30,270
8001900,8001900,128,90,450
8001900,8001901,124,90,420
8001900,8001909,154,90,450
8001901,8001900,165,120,450
8001901,8001901,152,105,480
8001901,8001903,132,90,420
8001902,8000047,460,240,2400
8001902,8001898,636,360,2910
8001902,8001902,537,240,2910
8001903,8000286,94,60,360
8001903,8001901,164,120,480
8001903,8001903,146,105,510
8001905,8001905,272,180,1830
8001905,8001913,185,90,1800
8001905,8006227,284,180,1230
8001906,8000259,188,60,1320
8001906,8001898,215,120,1410
8001906,8001906,200,90,1440
8001908,8001896,297,150,1410
8001908,8001908,184,30,1410
8001908,8001915,81,30,690
8001909,8000118,130,90,390
8001909,8001900,114,60,420
8001909,8001909,125,90,420
8001910,8000098,127,60,660
8001910,8001910,111,60,630
8001910,8002227,121,90,450
8001911,8000098,22,0,210
8001911,8001911,107,30,2160
8001911,8006226,150,30,1350
8001912,8000099,369,210,2520
8001912,8001912,549,240,3060
8001912,8003529,754,465,3090
8001913,8000099,154,60,1800
8001913,8001905,340,240,1290
8001913,8001913,225,120,1800
8001913,8006194,216,150,1290
8001915,8000198,146,60,720
8001915,8001908,304,150,1410
8001915,8001915,204,75,1440
8001917,8000510,11,0,90
8001917,8001917,73,0,930
8001917,8098349,140,90,960
8001919,8000902,191,60,2460
8001919,8001919,109,60,1650
8001919,8006147,48,30,180
8001920,8000096,156,60,1500
8001920,8000302,160,90,1110
8001920,8001920,119,60,1500
8001920,8005769,0,0,0
8001920,8005775,84,30,1350
8001922,8001922,64,30,510
8001922,8004775,104,90,510
8001922,8005127,35,15,300
8001924,8000586,1240,210,3390
8001924,8000773,260,330,450
8001924,8001924,760,285,3420
8001925,8001925,110,90,240
8001925,8004983,240,240,240
8001925,8005966,75,75,150
8001926,8000191,88,60,450
8001926,8001198,45,0,600
8001926,8001926,69,0,630
8001928,8000012,570,570,900
8001928,8001928,510,450,900
8001928,8006501,510,420,750
8001929,8000269,90,120,240
8001929,8001929,121,120,510
8001929,8002612,145,120,450
8001933,8001111,94,60,570
8001933,8001933,112,90,480
8001933,8005168,153,150,360
8001935,8000714,47,0,300
8001935,8001742,60,60,270
8001935,8001935,43,30,270
8001943,8001943,306,60,2100
8001943,8002267,77,30,480
8001943,8004440,513,135,2100
8001944,8000101,94,60,390
8001944,8000177,55,30,210
8001944,8000389,92,60,420
8001944,8001944,72,30,420
8001946,8000959,130,60,720
8001946,8001946,222,90,1110
8001946,8004104,285,60,1110
8001946,8005197,330,330,480
8001949,8000279,371,120,3060
8001949,8001489,177,90,630
8001949,8001949,291,135,3120
8001950,8000786,17,0,90
8001950,8001457,15,0,210
8001950,8001950,20,0,240
8001958,8001502,586,510,2130
8001958,8001958,470,435,2070
8001958,8006193,363,375,870
8001961,8001961,180,90,870
8001961,8002187,210,150,840
8001961,8004506,83,60,570
8001963,8001963,85,30,690
8001963,8004146,43,30,420
8001963,8005991,134,90,660
8001964,8001964,48,30,300
8001964,8002622,52,30,180
8001964,8005666,39,0,300
8001969,8001969,50,0,900
8001969,8002924,94,60,870
8001969,8010317,47,60,90
8001969,8011790,51,30,120
8001970,8001970,145,60,900
8001970,8004874,122,30,660
8001970,8005927,160,90,900
8001971,8000544,10,0,60
8001971,8001971,8,0,60
8001971,8005876,8,0,60
8001972,8001972,149,105,420
8001972,8002284,199,150,510
8001972,8006709,127,60,360
8001973,8001973,116,90,570
8001973,8002715,144,120,570
8001973,8004160,75,60,390
8001977,8000199,123,120,420
8001977,8000312,95,60,360
8001977,8000416,30,30,90
8001977,8001136,75,30,240
8001977,8001977,78,30,750
8001977,8003474,0,0,0
8001978,8000284,144,60,1500
8001978,8001978,111,30,2310
8001978,8001989,146,60,4560
8001978,8002520,113,30,1200
8001978,8004305,113,60,480
8001980,8001980,373,225,1260
8001980,8003486,243,180,1230
8001980,8004564,493,330,1260
8001982,8001982,176,0,1260
8001982,8002026,20,30,30
8001982,8002168,360,75,1260
8001982,8004188,30,30,30
8001985,8001985,144,90,1620
8001985,8002244,229,150,1170
8001985,8003057,780,780,780
8001985,8005532,118,120,300
8001985,8006730,156,90,1620
8001989,8001978,77,0,690
8001989,8001989,111,30,4590
8001989,8004493,135,45,4650
8001990,8000323,47,30,390
8001990,8001990,54,60,210
8001990,8004909,46,60,180
8001991,8001991,96,30,450
8001991,8003040,122,90,420
8001991,8003298,78,60,480
8001995,8000561,136,150,300
8001995,8001995,180,150,900
8001995,8003551,249,210,870
8001995,8004585,196,150,870
8001995,8005609,111,75,270
8001996,8001996,88,30,960
8001996,8002247,117,60,960
8001996,8004667,36,0,420
8002005,8002005,226,240,570
8002005,8006633,243,240,570
8002005,8079078,210,180,540
8002010,8000891,105,60,540
8002010,8002010,186,60,1140
8002010,8004295,262,90,1110
8002011,8000199,351,120,4200
8002011,8001092,230,120,1170
8002011,8002011,294,120,4200
8002014,8000332,75,75,150
8002014,8002014,160,105,630
8002014,8002025,160,120,540
8002014,8003498,177,120,600
8002018,8002018,130,60,810
8002018,8002817,140,90,570
8002018,8005476,120,30,840
8002019,8002019,37,45,60
8002019,8004126,15,15,30
8002019,8005466,30,30,60
8002020,8002020,82,60,630
8002020,8004881,24,0,90
8002020,8005692,147,90,660
8002022,8002022,145,90,480
8002022,8002197,60,0,360
8002022,8004961,146,120,480
8002022,8005409,195,210,390
8002022,8006291,115,30,390
8002024,8000025,90,90,90
8002024,8001680,102,60,270
8002024,8001844,290,255,1080
8002024,8002024,290,150,1440
8002024,8002853,257,90,1410
8002024,8003238,35,0,360
8002025,8000236,165,165,210
8002025,8000332,285,210,1170
8002025,8002014,192,120,690
8002025,8002025,211,120,1170
8002025,8003766,117,60,1020
8002026,8001982,480,150,1260
8002026,8002026,270,60,1290
8002026,8004188,30,30,60
8002028,8001669,142,90,450
8002028,8002028,83,30,450
8002028,8005924,27,30,150
8002029,8001875,132,60,960
8002029,8002029,297,105,2310
8002029,8005219,476,120,2340
8002030,8000112,109,60,360
8002030,8001838,82,30,360
8002030,8002030,90,60,390
8002033,8000104,570,675,1800
8002033,8002033,571,555,2070
8002033,8006082,636,435,2100
8002036,8002036,173,90,2640
8002036,8002875,273,120,2580
8002036,8006261,68,60,300
8002039,8002039,172,120,660
8002039,8002041,150,60,570
8002039,8002048,206,120,660
8002040,8002040,131,60,1410
8002040,8002050,154,60,1440
8002040,8006648,188,90,1020
8002040,8070004,150,120,1350
8002041,8000068,5280,5280,5280
8002041,8000105,221,90,2130
8002041,8000115,120,120,120
8002041,8000150,330,270,870
8002041,8000244,955,840,1620
8002041,8000349,241,150,2430
8002041,8001236,80,90,120
8002041,8002039,180,120,660
8002041,8002041,233,120,5340
8002041,8003200,1268,1110,2310
8002041,8004246,118,90,540
8002041,8006690,98,60,1830
8002041,8070003,420,360,1020
8002042,8000105,357,150,2430
8002042,8000111,135,90,720
8002042,8000728,176,120,480
8002042,8000760,79,60,600
8002042,8002042,152,60,2550
8002042,8002052,145,60,1950
8002042,8006690,131,60,1350
8002046,8000106,107,30,3060
8002046,8000285,103,30,1020
8002046,8002046,99,30,3060
8002048,8000996,210,120,690
8002048,8002039,83,60,210
8002048,8002048,143,105,690
8002050,8000105,355,150,2190
8002050,8000150,182,90,1500
8002050,8002040,121,60,1320
8002050,8002050,187,90,2220
8002050,8006175,246,105,1140
8002050,8070004,68,0,990
8002051,8000106,102,30,1110
8002051,8002051,115,30,3120
8002051,8002055,156,60,3120
8002051,8002872,154,90,810
8002051,8002935,270,270,270
8002052,8001871,215,135,1950
8002052,8002042,77,30,1320
8002052,8002052,120,60,1950
8002052,8006304,108,0,1110
8002055,8002051,129,30,1110
8002055,8002055,152,60,3120
8002055,8003442,180,60,3120
8002056,8000236,37,0,270
8002056,8002056,46,0,360
8002067,8000107,120,0,300
8002067,8001415,2100,2100,2100
8002067,8002067,346,120,2100
8002067,8002071,110,90,240
8002068,8000107,28,0,240
8002068,8002068,43,30,330
8002068,8003293,47,30,330
8002069,8000107,184,0,1620
8002069,8001643,91,60,630
8002069,8002069,139,60,1680
8002071,8000107,60,60,60
8002071,8002067,10,0,30
8002071,8002071,47,0,210
8002071,8002465,100,120,180
8002073,8002073,303,90,3780
8002073,8003993,227,180,960
8002073,8004642,366,60,3780
8002074,8001468,316,270,990
8002074,8002074,276,210,1380
8002074,8003123,253,180,1380
8002075,8000027,90,90,120
8002075,8000566,0,0,0
8002075,8002075,50,30,150
8002076,8002076,46,30,210
8002076,8005139,0,0,0
8002076,8005855,20,30,30
8002076,8006085,23,0,150
8002076,8006266,82,60,210
8002078,8000261,252,225,630
8002078,8002078,137,75,1020
8002078,8003905,90,60,300
8002078,8004084,123,90,780
8002078,8004147,65,60,120
8002078,8004167,60,60,60
8002078,8004168,88,0,960
8002078,8004900,96,60,600
8002078,8006688,90,90,90
8002080,8000159,49,0,270
8002080,8002080,184,60,1680
8002080,8003382,310,90,1710
8002083,8000840,94,30,600
8002083,8002083,91,30,780
8002083,8003992,81,30,780
8002085,8000459,0,0,0
8002085,8002085,0,0,0
8002087,8000110,73,60,330
8002087,8002087,48,30,360
8002087,8002090,7,0,270
8002089,8000640,65,30,360
8002089,8002089,57,45,390
8002089,8005028,24,0,120
8002090,8002087,65,60,360
8002090,8002090,46,30,300
8002090,8002091,45,30,330
8002091,8000782,85,45,300
8002091,8002090,66,60,300
8002091,8002091,62,30,330
8002091,8002126,47,30,270
8002096,8000163,165,165,300
8002096,8000933,105,45,300
8002096,8002096,140,60,390
8002096,8004111,117,60,360
8002097,8002097,57,30,240
8002097,8002184,150,150,150
8002097,8003263,57,0,270
8002097,8006422,54,30,180
8002100,8000234,261,210,810
8002100,8002100,222,120,1380
8002100,8002134,190,120,1380
8002101,8001228,191,120,1230
8002101,8002101,248,150,1320
8002101,8006446,298,150,1050
8002102,8000090,178,90,780
8002102,8000128,190,105,1020
8002102,8002102,157,60,870
8002103,8000020,318,150,1410
8002103,8000029,137,120,390
8002103,8002103,212,105,1440
8002104,8000135,275,120,1260
8002104,8002104,369,315,1260
8002104,8003966,463,405,1290
8002108,8005544,21,0,240
8002109,8000242,860,540,3540
8002109,8002109,641,240,3540
8002109,8006098,436,90,3000
8002111,8000112,98,60,480
8002111,8002111,101,60,630
8002111,8003345,71,60,480
8002114,8000278,78,60,210
8002114,8002114,94,60,600
8002114,8004435,131,105,600
8002115,8000181,39,30,210
8002115,8002115,131,30,1380
8002115,8003798,222,90,1380
8002116,8000131,45,15,300
8002116,8001009,136,30,960
8002116,8002116,87,30,1020
8002117,8002117,118,60,870
8002117,8002132,116,90,780
8002117,8005797,117,30,870
8002120,8002120,73,15,570
8002120,8003220,46,0,540
8002120,8003733,85,0,510
8002123,8000290,303,60,2610
8002123,8002123,216,60,2670
8002123,8003494,132,60,1110
8002126,8000782,128,120,330
8002126,8002091,56,0,420
8002126,8002126,75,60,360
8002129,8000368,120,120,120
8002129,8002129,57,30,210
8002129,8005968,52,30,360
8002129,8006647,79,90,180
8002132,8000967,103,60,780
8002132,8002117,154,90,900
8002132,8002132,146,90,900
8002134,8000234,840,840,840
8002134,8002100,243,180,780
8002134,8002134,224,120,1380
8002134,8004417,197,120,1410
8002141,8000119,130,105,270
8002141,8001229,200,90,1470
8002141,8001702,91,15,990
8002141,8002141,126,60,1440
8002141,8004158,96,90,240
8002146,8000710,151,120,420
8002146,8002146,120,60,540
8002146,8004298,105,60,420
8002149,8000114,58,60,150
8002149,8002149,47,60,210
8002149,8002153,17,0,180
8002150,8003731,1,0,30
8002152,8002152,117,60,750
8002152,8002155,144,90,720
8002152,8005557,77,60,450
8002153,8000511,39,30,210
8002153,8002149,58,60,120
8002153,8002153,33,30,180
8002155,8000114,129,90,750
8002155,8002152,90,60,450
8002155,8002155,112,60,720
8002159,8000606,0,0,0
8002161,8001404,107,60,630
8002161,8002161,60,30,600
8002161,8005831,36,0,420
8002162,8002162,148,60,1350
8002162,8002256,58,0,360
8002162,8003560,215,60,1320
8002165,8001055,54,30,810
8002165,8002165,115,30,1620
8002165,8002785,193,150,1620
8002166,8001080,160,180,420
8002166,8002166,151,90,960
8002166,8002785,152,90,930
8002167,8000306,155,90,420
8002167,8002167,185,150,540
8002167,8002248,290,285,510
8002167,8003480,30,30,30
8002167,8005187,225,180,480
8002167,8006733,148,90,510
8002168,8000330,140,30,1170
8002168,8001982,15,0,60
8002168,8002168,127,60,1230
8002168,8004188,112,75,450
8002171,8001734,94,45,420
8002171,8002171,101,30,810
8002171,8003074,105,30,840
8002175,8000189,322,30,1770
8002175,8002175,253,30,1770
8002175,8002943,158,0,1080
8002177,8001193,148,105,510
8002177,8002177,85,30,480
8002177,8004437,50,30,210
8002177,8005827,0,0,0
8002180,8000793,0,0,0
8002180,8002180,0,0,0
8002180,8003470,0,0,0
8002184,8000258,102,60,270
8002184,8002184,61,30,330
8002184,8003263,-30,-30,-30
8002184,8005923,79,60,330
8002184,8006422,75,60,240
8002184,8006423,30,0,210
8002184,8084066,10,0,60
8002185,8002185,6,0,240
8002185,8003207,0,0,0
8002185,8005288,14,0,240
8002187,8001961,73,30,600
8002187,8002187,345,345,480
8002187,8002188,109,120,360
8002187,8003302,156,90,510
8002187,8004185,90,60,150
8002187,8004506,-60,-60,-60
8002187,8017042,0,0,0
8002188,8002187,156,120,510
8002188,8002188,133,105,480
8002188,8017042,139,120,390
8002189,8002189,52,30,270
8002189,8003122,39,30,120
8002189,8005614,100,105,300
8002189,8006164,67,60,120
8002189,8006220,60,30,210
8002191,8002191,275,180,1740
8002191,8005637,318,240,1740
8002191,8006183,245,150,1680
8002195,8002195,128,60,1110
8002195,8003284,115,60,720
8002195,8006517,121,60,1080
8002197,8002022,162,135,480
8002197,8002197,115,60,480
8002197,8003532,65,30,390
8002198,8002198,142,90,1110
8002198,8005675,161,120,1140
8002198,8005735,127,60,660
8002206,8001839,30,30,30
8002206,8002206,201,60,2040
8002206,8002806,750,750,750
8002206,8003697,171,60,2040
8002206,8005935,220,30,1920
8002209,8002209,75,60,360
8002209,8004770,51,0,390
8002209,8005259,83,60,240
8002210,8002210,108,60,690
8002210,8002275,114,60,690
8002210,8006006,92,30,510
8002211,8002211,63,30,540
8002211,8003514,85,30,540
8002211,8006084,58,30,210
8002214,8000077,127,105,360
8002214,8000182,108,60,360
8002214,8002214,120,60,360
8002214,8003066,30,30,30
8002218,8000127,93,60,300
8002218,8000170,75,30,300
8002218,8002218,78,60,330
8002218,8003461,60,60,60
8002218,8005790,60,60,60
8002223,8000192,132,90,450
8002223,8002223,96,60,480
8002223,8002225,84,60,330
8002225,8002223,130,90,480
8002225,8002225,127,90,480
8002225,8002283,105,90,330
8002227,8000118,118,60,450
8002227,8001910,114,60,630
8002227,8002227,120,90,630
8002228,8000373,172,120,450
8002228,8002228,190,150,840
8002228,8005724,231,210,810
8002234,8001288,72,45,420
8002234,8002234,59,60,420
8002234,8003205,75,60,300
8002235,8000290,201,195,480
8002235,8000942,72,60,180
8002235,8002235,131,90,480
8002235,8002621,124,60,480
8002235,8004639,0,0,0
8002236,8000368,214,60,1260
8002236,8000520,150,30,840
8002236,8002236,171,30,1260
8002236,8002374,0,0,0
8002236,8003200,180,180,180
8002237,8002237,60,30,360
8002237,8004115,67,60,240
8002237,8004835,64,45,210
8002237,8005185,22,15,60
8002237,8005995,69,30,330
8002238,8000378,55,30,450
8002238,8002238,68,30,660
8002238,8003059,86,30,690
8002238,8003980,65,60,420
8002242,8001013,45,45,90
8002242,8002242,50,60,60
8002242,8002789,60,60,60
8002243,8000221,124,60,990
8002243,8002243,96,60,1050
8002243,8002447,64,30,420
8002244,8001985,249,105,1620
8002244,8002244,212,105,1590
8002244,8005532,212,120,1290
8002244,8006730,100,90,180
8002247,8001996,54,0,450
8002247,8002247,83,30,960
8002247,8003824,126,90,960
8002248,8002167,180,120,420
8002248,8002248,155,120,510
8002248,8002250,129,90,420
8002248,8002910,147,105,420
8002248,8006291,210,210,450
8002248,8006733,0,0,0
8002249,8000951,943,780,2430
8002249,8002249,739,600,4440
8002249,8002391,544,330,4410
8002250,8002248,120,90,420
8002250,8002250,113,90,420
8002250,8004594,79,0,390
8002251,8002251,138,60,1110
8002251,8003284,146,60,1080
8002251,8005002,100,60,600
8002256,8000662,60,0,420
8002256,8002162,231,75,1410
8002256,8002256,151,60,1410
8002259,8002259,173,90,840
8002259,8002677,152,60,690
8002259,8006524,182,120,840
8002262,8001692,91,60,1110
8002262,8002262,130,60,1110
8002262,8005276,155,90,840
8002263,8001439,220,120,780
8002263,8002263,257,165,1560
8002263,8003483,230,120,1440
8002265,8001648,225,225,330
8002265,8002265,180,120,330
8002265,8004995,90,90,90
8002266,8001654,58,0,510
8002266,8002266,39,0,540
8002266,8005781,59,30,360
8002267,8001943,518,135,2100
8002267,8002267,304,30,2130
8002267,8002509,77,30,480
8002268,8000033,77,30,480
8002268,8002268,302,30,2130
8002268,8002509,531,180,2130
8002269,8000124,307,240,840
8002269,8000234,151,90,1350
8002269,8002269,221,120,1350
8002272,8002272,208,75,1020
8002272,8002689,411,330,1050
8002272,8002766,30,30,60
8002272,8002776,0,0,0
8002272,8003525,127,60,570
8002275,8002210,83,30,540
8002275,8002275,101,60,690
8002275,8004249,102,30,660
8002278,8002278,120,120,120
8002278,8005790,120,120,120
8002281,8002281,10,0,120
8002281,8004127,28,30,120
8002281,8004704,33,30,90
8002283,8002225,201,180,510
8002283,8002283,164,135,510
8002283,8002284,144,120,360
8002284,8001972,144,90,390
8002284,8002283,181,120,480
8002284,8002284,169,135,510
8002286,8002286,112,60,540
8002286,8004396,84,60,360
8002286,8004993,154,120,510
8002287,8001848,52,0,240
8002287,8002287,52,30,240
8002287,8004560,49,30,240
8002288,8000347,25,0,240
8002288,8002288,33,0,270
8002288,8003698,47,15,270
8002290,8000030,140,60,1770
8002290,8002290,152,60,1770
8002290,8004746,149,60,1800
8002293,8000092,-50,-60,-30
8002293,8002293,75,15,300
8002293,8003102,90,30,240
8002300,8002300,139,90,570
8002300,8003508,131,60,480
8002300,8005551,124,75,570
8002306,8000823,217,210,630
8002306,8002306,193,150,600
8002306,8002307,224,210,480
8002307,8001144,450,450,600
8002307,8001152,348,300,720
8002307,8002306,109,0,600
8002307,8002307,238,210,870
8002307,8070093,269,300,540
8002307,8079078,330,300,840
8002315,8001554,42,0,420
8002315,8002315,54,30,420
8002315,8004653,44,0,420
8002326,8002326,143,120,840
8002326,8002734,30,30,30
8002326,8070011,142,90,840
8002326,8070012,188,180,600
8002332,8002332,283,180,1260
8002332,8005291,195,135,1170
8002332,8005722,361,240,1200
8002333,8000818,63,0,960
8002333,8002333,74,0,960
8002333,8006488,72,30,420
8002337,8000073,645,645,1290
8002337,8002337,585,585,1170
8002339,8002339,137,60,1110
8002339,8003720,89,0,600
8002339,8004827,188,150,1140
8002340,8006300,87,0,960
8002341,8002341,27,0,150
8002341,8004013,4,0,60
8002341,8006554,36,0,180
8002343,8000716,6,0,150
8002343,8002343,55,30,330
8002343,8005506,86,60,180
8002347,8000262,105,90,240
8002347,8002347,108,90,630
8002347,8002348,128,90,480
8002347,8003290,28,30,300
8002348,8000262,180,180,180
8002348,8001634,177,135,510
8002348,8002347,122,120,540
8002348,8002348,124,90,510
8002351,8000119,150,90,360
8002351,8002351,157,60,1410
8002351,8005406,114,60,1080
8002351,8005920,166,30,1380
8002365,8002365,70,60,420
8002365,8006629,72,60,300
8002369,8000263,146,30,1350
8002369,8001782,482,135,1800
8002369,8002369,152,60,1950
8002369,8004972,73,60,390
8002369,8005635,79,30,630
8002370,8000102,284,150,2340
8002370,8000532,161,150,360
8002370,8002370,238,120,2370
8002370,8003939,180,60,1320
8002373,8001865,45,45,120
8002373,8002373,140,120,300
8002373,8004552,300,300,300
8002374,8000140,98,60,720
8002374,8002236,150,150,210
8002374,8002374,189,60,1110
8002374,8006546,293,120,1320
8002377,8002377,90,30,990
8002377,8004153,41,30,450
8002377,8004667,153,120,990
8002378,8000249,200,195,360
8002378,8001454,281,195,1020
8002378,8002378,230,180,1050
8002380,8000681,113,90,540
8002380,8002380,113,90,570
8002380,8005714,121,60,540
8002380,8070097,30,30,30
8002382,8000760,43,15,180
8002382,8002382,53,30,540
8002382,8004367,76,30,540
8002383,8002383,123,60,750
8002383,8002491,207,150,750
8002383,8004162,46,30,360
8002386,8000126,513,285,4380
8002386,8001511,452,150,6390
8002386,8002386,520,270,6420
8002386,8004065,608,435,3600
8002388,8001514,165,60,960
8002388,8002388,233,150,960
8002388,8004664,188,150,840
8002389,8000178,340,135,3600
8002389,8002389,223,90,3600
8002389,8003383,114,60,960
8002391,8000503,512,270,4500
8002391,8002249,939,780,2400
8002391,8002391,737,570,4440
8002400,8000150,151,60,750
8002400,8002400,159,60,750
8002400,8002425,193,105,750
8002402,8000100,99,60,660
8002402,8001416,51,60,90
8002402,8002402,98,60,720
8002402,8006280,30,30,30
8002405,8002405,102,30,1260
8002405,8002830,102,30,1110
8002405,8006358,86,0,1260
8002410,8000124,145,90,1440
8002410,8002410,281,150,3270
8002410,8003520,404,225,3270
8002416,8001875,378,60,2310
8002416,8002416,352,90,2340
8002416,8003154,353,150,2280
8002420,8000675,102,75,330
8002420,8002420,130,60,840
8002420,8003438,205,150,840
8002420,8004761,73,60,450
8002422,8002422,135,105,750
8002422,8004161,146,120,390
8002422,8004899,153,120,750
8002425,8000150,-15,-15,0
