from_stop_id,to_stop_id,avg_delay,median_delay,max_delay,region_name
8010006,8010006,30,30,60,Dresden
8010006,8012699,0,0,0,Dresden
8010072,8010072,84,60,1080,Dresden
8010072,8012471,85,60,1080,Dresden
8010072,8012701,84,60,1020,Dresden
8010072,8013267,52,30,210,Dresden
8010072,8013444,111,90,330,Dresden
8010072,8013490,75,60,270,Dresden
8010088,8010088,41,0,780,Dresden
8010088,8011417,73,30,780,Dresden
8010088,8011418,43,0,720,Dresden
8010088,8012150,62,30,660,Dresden
8010088,8013269,8,0,30,Dresden
8010091,8010091,20,0,150,Dresden
8010091,8011855,8,0,90,Dresden
8010091,8012249,26,0,120,Dresden
8010116,8010116,34,30,210,Dresden
8010116,8011569,17,0,180,Dresden
8010116,8011570,49,60,210,Dresden
8010131,8010131,53,30,270,Dresden
8010131,8011656,21,0,120,Dresden
8010131,8012061,92,60,990,Dresden
8010163,8010163,79,60,1140,Dresden
8010163,8011398,63,0,300,Dresden
8010163,8011428,16,0,150,Dresden
8010163,8011843,114,60,1140,Dresden
8010174,8010174,58,30,960,Dresden
8010174,8012061,49,60,120,Dresden
8010174,8013165,64,0,900,Dresden
8010177,8011922,21,0,240,Dresden
8010177,8012942,35,30,90,Dresden
8010249,8010249,-11,0,30,Dresden
8010249,8012113,0,0,0,Dresden
8010249,8012163,-17,0,0,Dresden
8010272,8010272,94,30,990,Dresden
8010272,8011844,8,0,150,Dresden
8010272,8012540,120,30,930,Dresden
8010272,8012640,5,0,30,Dresden
8010285,8010285,86,60,330,Dresden
8010285,8011749,54,15,270,Dresden
8010285,8012482,112,105,330,Dresden
8010285,8012523,73,75,180,Dresden
8010285,8013267,77,90,180,Dresden
8010292,8010072,0,0,0,Dresden
8010292,8010292,90,60,1080,Dresden
8010292,8011427,88,0,960,Dresden
8010292,8012700,72,30,1050,Dresden
8010370,8010370,21,0,150,Dresden
8010370,8012767,18,0,180,Dresden
8010370,8012870,33,0,240,Dresden
8011019,8011609,8,0,60,Dresden
8011039,8011039,51,15,240,Dresden
8011039,8012959,76,60,240,Dresden
8011039,8013168,33,0,240,Dresden
8011091,8011091,28,0,270,Dresden
8011091,8011095,53,0,300,Dresden
8011091,8011636,8,0,60,Dresden
8011095,8011091,10,0,60,Dresden
8011095,8011095,33,0,300,Dresden
8011095,8012170,48,0,270,Dresden
8011298,8011298,58,0,480,Dresden
8011298,8012394,78,0,510,Dresden
8011298,8013247,41,0,270,Dresden
8011320,8011320,84,60,330,Dresden
8011320,8011425,67,60,210,Dresden
8011320,8012503,72,30,300,Dresden
8011398,8010163,78,75,270,Dresden
8011398,8011398,66,30,510,Dresden
8011398,8012079,70,0,480,Dresden
8011399,8011417,36,0,480,Dresden
8011416,8011416,95,60,1020,Dresden
8011416,8011423,51,0,1020,Dresden
