from_stop_id,to_stop_id,avg_delay,median_delay,max_delay,region_name
8000019,8004665,7,0,60,Braunschweig
8000043,8000043,21,0,180,Braunschweig
8000043,8000325,1,0,150,Braunschweig
8000043,8000352,14,0,60,Braunschweig
8000043,8003522,21,0,120,Braunschweig
8000043,8004127,30,15,120,Braunschweig
8000130,8000130,29,30,120,Braunschweig
8000130,8000364,73,30,270,Braunschweig
8000130,8003522,8,0,90,Braunschweig
8000130,8004665,9,0,90,Braunschweig
8000166,8000166,30,0,120,Braunschweig
8000166,8002641,21,0,120,Braunschweig
8000166,8002800,15,0,240,Braunschweig
8000166,8005324,22,0,120,Braunschweig
8000213,8000213,16,0,60,Braunschweig
8000213,8000352,12,0,90,Braunschweig
8000213,8005264,3,0,30,Braunschweig
8000255,8000255,16,0,60,Braunschweig
8000255,8001429,0,0,0,Braunschweig
8000283,8000283,30,15,270,Braunschweig
8000283,8003209,28,30,210,Braunschweig
8000283,8004441,37,30,150,Braunschweig
8000283,8005264,48,30,150,Braunschweig
8000325,8000043,20,30,60,Braunschweig
8000325,8000325,12,15,120,Braunschweig
8000325,8005265,43,45,150,Braunschweig
8000352,8000043,15,0,90,Braunschweig
8000352,8000213,26,30,120,Braunschweig
8000352,8000352,19,0,90,Braunschweig
8000364,8000130,58,30,300,Braunschweig
8000364,8000364,86,60,300,Braunschweig
8000364,8011933,101,90,240,Braunschweig
8000364,8013432,142,135,300,Braunschweig
8000739,8000739,11,0,120,Braunschweig
8000739,8005324,24,30,120,Braunschweig
8000739,8006172,26,0,120,Braunschweig
8001050,8006041,0,0,0,Braunschweig
8001429,8000255,37,60,90,Braunschweig
8001429,8001429,9,0,60,Braunschweig
8001429,8005413,-1,0,0,Braunschweig
8001717,8001723,4,0,60,Braunschweig
8001723,8001717,80,60,480,Braunschweig
8001723,8001723,51,15,360,Braunschweig
8001723,8005264,66,0,270,Braunschweig
8002080,8002080,182,45,1980,Braunschweig
8002080,8003382,61,0,450,Braunschweig
8002080,8012302,347,195,1920,Braunschweig
8002102,8000090,57,30,270,Braunschweig
8002102,8002102,57,30,390,Braunschweig
8002281,8002281,27,0,180,Braunschweig
8002281,8004127,45,30,210,Braunschweig
8002281,8004704,52,30,150,Braunschweig
8002594,8000283,0,0,0,Braunschweig
8002594,8002594,0,0,0,Braunschweig
8002641,8000166,40,30,150,Braunschweig
8002641,8002641,29,0,180,Braunschweig
8002641,8006592,10,0,120,Braunschweig
8002677,8002259,48,30,180,Braunschweig
8002677,8002677,46,30,270,Braunschweig
8002677,8006707,49,0,300,Braunschweig
8002800,8000166,7,0,120,Braunschweig
8002800,8002800,-40,0,210,Braunschweig
8002800,8004705,15,0,180,Braunschweig
8003209,8000283,44,30,120,Braunschweig
8003209,8003209,26,15,180,Braunschweig
8003209,8006592,42,30,180,Braunschweig
8003382,8002080,290,210,2010,Braunschweig
8003382,8003382,184,60,2040,Braunschweig
8003382,8005320,82,30,510,Braunschweig
8003522,8000043,14,0,90,Braunschweig
8003522,8000130,37,30,120,Braunschweig
8003522,8003522,20,0,120,Braunschweig
8004127,8000043,26,0,180,Braunschweig
8004127,8002281,43,30,120,Braunschweig
8004127,8004127,46,30,210,Braunschweig
8004441,8000283,38,0,240,Braunschweig
8004441,8004441,43,30,210,Braunschweig
8004665,8000019,20,0,120,Braunschweig
8004665,8000130,20,0,120,Braunschweig
8004665,8004665,4,0,90,Braunschweig
8004704,8002281,24,0,180,Braunschweig
8004704,8004704,36,15,180,Braunschweig
8004704,8004705,82,45,480,Braunschweig
8004705,8002800,-58,-120,300,Braunschweig
8004705,8004704,15,0,180,Braunschweig
8004705,8004705,60,15,930,Braunschweig
8005264,8000213,52,15,150,Braunschweig
8005264,8000283,11,0,60,Braunschweig
8005264,8001723,48,0,270,Braunschweig
8005264,8005264,33,0,180,Braunschweig
8005265,8000325,50,60,90,Braunschweig
8005265,8005265,48,30,180,Braunschweig
8005269,8005269,1,0,30,Braunschweig
8005269,8005274,3,0,30,Braunschweig
8005269,8005275,0,0,0,Braunschweig
8005270,8005275,1,0,30,Braunschweig
8005274,8005269,1,0,30,Braunschweig
8005274,8005274,9,0,60,Braunschweig
8005275,8005269,0,0,0,Braunschweig
8005275,8005270,0,0,0,Braunschweig
8005275,8005275,0,0,30,Braunschweig
8005320,8003382,279,240,2040,Braunschweig
8005320,8005320,163,60,1710,Braunschweig
8005320,8006233,77,60,480,Braunschweig
8005324,8000166,28,15,90,Braunschweig
8005324,8000739,12,0,90,Braunschweig
8005324,8005324,16,0,120,Braunschweig
8005413,8001429,15,0,60,Braunschweig
8006041,8006041,0,0,0,Braunschweig
8006041,8006112,0,0,0,Braunschweig
8006112,8002594,0,0,0,Braunschweig
8006112,8006112,0,0,0,Braunschweig
8006172,8000739,11,30,120,Braunschweig
8006172,8006172,28,0,150,Braunschweig
8006172,8011480,30,0,150,Braunschweig
8006233,8005320,186,60,1380,Braunschweig
8006233,8006233,126,60,1290,Braunschweig
8006592,8002641,35,0,180,Braunschweig
8006592,8003209,14,0,150,Braunschweig
8006592,8006592,31,0,180,Braunschweig
8006707,8000193,30,30,30,Braunschweig
8006707,8002677,41,30,150,Braunschweig
8006707,8005623,30,0,240,Braunschweig
8006707,8006524,104,90,300,Braunschweig
8006707,8006707,72,45,420,Braunschweig
