from_stop_id,to_stop_id,avg_delay,median_delay,max_delay,region_name
8001071,8001071,115,60,870,Weser-Ems
8001071,8003632,56,0,300,Weser-Ems
8001201,8001201,165,120,540,Weser-Ems
8001201,8003288,150,120,540,Weser-Ems
8001201,8003956,175,120,480,Weser-Ems
8002615,8002615,263,90,1950,Weser-Ems
8002615,8003640,78,30,360,Weser-Ems
8002615,8004208,54,30,480,Weser-Ems
8003956,8001201,159,120,540,Weser-Ems
8003956,8003956,167,150,540,Weser-Ems
8003956,8006367,216,180,510,Weser-Ems
8004208,8002615,383,210,1770,Weser-Ems
8004208,8003640,57,60,480,Weser-Ems
8004208,8004208,212,60,1740,Weser-Ems
8004689,8003491,151,120,480,Weser-Ems
8004689,8004689,155,105,600,Weser-Ems
8004689,8006503,153,105,570,Weser-Ems
8005262,8002915,96,60,420,Weser-Ems
8005262,8005262,170,120,780,Weser-Ems
8005262,8005436,286,240,780,Weser-Ems
8005436,8005262,68,60,180,Weser-Ems
8005436,8005436,159,75,750,Weser-Ems
8005436,8400483,183,105,600,Weser-Ems
8006367,8003956,150,90,540,Weser-Ems
8006367,8006367,178,165,540,Weser-Ems
8006367,8006503,205,180,480,Weser-Ems
8006503,8004689,186,150,480,Weser-Ems
8006503,8006367,142,90,540,Weser-Ems
8006503,8006503,178,180,540,Weser-Ems
