region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,502.0,15667.0,179.25146332540697,60.0,7860.0,21868.0,2023-03-28
Berlin,83.0,6378.0,61.65479079701,30.0,3840.0,10301.0,2023-03-28
Brandenburg,897.0,12588.0,76.03555292826078,15.0,5070.0,23683.0,2023-03-28
Braunschweig,132.0,1954.0,102.55892153892759,30.0,1650.0,3301.0,2023-03-28
Bremen,9.0,80.0,420.2258064516129,90.0,4470.0,93.0,2023-03-28
Chemnitz,307.0,4332.0,62.99257119273628,30.0,1560.0,7269.0,2023-03-28
Darmstadt,506.0,18811.0,178.6482433053432,90.0,4230.0,23937.0,2023-03-28
Dessau,180.0,3322.0,129.51925722145805,60.0,2970.0,4362.0,2023-03-28
Detmold,131.0,1951.0,98.16501946690626,30.0,2250.0,3339.0,2023-03-28
Dresden,347.0,6856.0,94.84236864053378,30.0,11970.0,11990.0,2023-03-28
Düsseldorf,420.0,25540.0,313.6029360803957,120.0,6120.0,31743.0,2023-03-28
Freiburg,387.0,5070.0,141.17112693346428,60.0,4650.0,8146.0,2023-03-28
Gießen,158.0,3107.0,124.0266320999293,60.0,2130.0,4243.0,2023-03-28
Halle,269.0,4550.0,143.7279849122298,45.0,5430.0,6893.0,2023-03-28
Hamburg,36.0,4304.0,55.73078730904818,0.0,1080.0,8510.0,2023-03-28
Hannover,257.0,7154.0,227.84791064126858,60.0,7140.0,10027.0,2023-03-28
Karlsruhe,706.0,21209.0,216.22734227014425,90.0,4320.0,27452.0,2023-03-28
Kassel,270.0,3672.0,103.60691823899371,45.0,2280.0,5406.0,2023-03-28
Koblenz,381.0,8093.0,224.62168182661964,90.0,3600.0,10774.0,2023-03-28
Köln,488.0,20829.0,237.8704921903991,90.0,9870.0,29643.0,2023-03-28
Leipzig,304.0,9186.0,90.95417016512734,30.0,5130.0,14292.0,2023-03-28
Luneburg,137.0,2282.0,247.75804455445544,120.0,9210.0,3232.0,2023-03-28
Magdeburg,352.0,6192.0,120.84473885908245,60.0,6420.0,9133.0,2023-03-28
Mecklenburg-Vorpommern,533.0,4310.0,47.1671129166282,0.0,5070.0,10831.0,2023-03-28
Mittelfranken,403.0,9341.0,88.77174567092331,30.0,4770.0,14957.0,2023-03-28
Munster,217.0,5585.0,161.93811236512465,60.0,2880.0,8063.0,2023-03-28
Niederbayern,143.0,2266.0,119.86261520737327,60.0,2100.0,3472.0,2023-03-28
Oberbayern,854.0,43490.0,230.51300467563868,75.0,5370.0,56249.0,2023-03-28
Oberfranken,249.0,2984.0,134.17126084737112,60.0,1620.0,3918.0,2023-03-28
Oberpfalz,156.0,1287.0,125.23392145702903,60.0,1020.0,1757.0,2023-03-28
Rheinhessen-Pfalz,693.0,15675.0,161.73711120579463,75.0,3000.0,21123.0,2023-03-28
Saarland,250.0,6116.0,89.36121758737316,30.0,1950.0,8870.0,2023-03-28
Schleswig-Holstein,195.0,3306.0,104.4894764306836,30.0,9690.0,5749.0,2023-03-28
Schwaben,350.0,5927.0,203.80940009447332,60.0,5940.0,8468.0,2023-03-28
Stuttgart,524.0,10743.0,194.36993175431553,60.0,5820.0,14946.0,2023-03-28
Thüringen,896.0,9988.0,139.88125458340386,30.0,5880.0,17727.0,2023-03-28
Trier,142.0,3709.0,143.89411764705883,60.0,1620.0,5015.0,2023-03-28
Tübingen,380.0,6011.0,209.48800278196362,60.0,4980.0,8627.0,2023-03-28
Unterfranken,363.0,5859.0,110.77871177892193,30.0,2340.0,9517.0,2023-03-28
Weser-Ems,29.0,643.0,125.63906056860321,60.0,2700.0,809.0,2023-03-28
