region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,441.0,13804.0,196.67098567906416,60.0,4500.0,19063.0,2023-12-19
Berlin,80.0,6532.0,123.83084376261607,60.0,3720.0,9908.0,2023-12-19
Brandenburg,981.0,16141.0,164.5495447241564,30.0,4380.0,26138.0,2023-12-19
Braunschweig,136.0,2129.0,268.19596199524943,52.5,14910.0,3368.0,2023-12-19
Bremen,9.0,95.0,194.40441176470588,60.0,2610.0,136.0,2023-12-19
Chemnitz,317.0,3783.0,254.99248325816592,30.0,6780.0,7317.0,2023-12-19
Darmstadt,482.0,18258.0,320.740968103198,90.0,5010.0,24109.0,2023-12-19
Dessau,205.0,3648.0,181.8476328302667,60.0,2550.0,4837.0,2023-12-19
Detmold,121.0,2462.0,202.15866129532074,90.0,3660.0,3227.0,2023-12-19
Dresden,341.0,7620.0,148.4805149003703,45.0,4350.0,11342.0,2023-12-19
Düsseldorf,424.0,25597.0,258.5078876490958,120.0,4500.0,31188.0,2023-12-19
Freiburg,384.0,5199.0,135.7420866042036,60.0,2970.0,7898.0,2023-12-19
Gießen,150.0,1222.0,110.32722513089006,45.0,1620.0,1910.0,2023-12-19
Halle,270.0,4468.0,164.29177718832892,60.0,2580.0,6786.0,2023-12-19
Hamburg,36.0,5745.0,101.10302684180468,60.0,1470.0,8755.0,2023-12-19
Hannover,211.0,6316.0,163.27291291291291,90.0,9540.0,8325.0,2023-12-19
Karlsruhe,716.0,19547.0,173.14392439580143,60.0,7260.0,26771.0,2023-12-19
Kassel,253.0,3795.0,174.03518481913423,90.0,3180.0,5059.0,2023-12-19
Koblenz,384.0,8106.0,211.02494209869946,90.0,5100.0,11226.0,2023-12-19
Köln,481.0,21842.0,213.53826251368295,90.0,4860.0,30147.0,2023-12-19
Leipzig,309.0,8972.0,106.63925535033714,60.0,2280.0,13644.0,2023-12-19
Luneburg,136.0,2282.0,215.64275341272148,75.0,9540.0,3443.0,2023-12-19
Magdeburg,355.0,7143.0,226.36145583481073,90.0,4020.0,9589.0,2023-12-19
Mecklenburg-Vorpommern,573.0,5722.0,100.12254160363086,30.0,4350.0,11898.0,2023-12-19
Mittelfranken,427.0,12167.0,122.16183462831961,60.0,7050.0,17246.0,2023-12-19
Munster,218.0,6604.0,261.64137330513745,135.0,4500.0,8039.0,2023-12-19
Niederbayern,140.0,2487.0,196.550214329455,120.0,4110.0,3266.0,2023-12-19
Oberbayern,847.0,45389.0,188.2500303582271,90.0,7890.0,57645.0,2023-12-19
Oberfranken,286.0,4046.0,165.21929484695855,60.0,6540.0,5162.0,2023-12-19
Oberpfalz,168.0,1408.0,158.6732124874119,60.0,4230.0,1986.0,2023-12-19
Rheinhessen-Pfalz,696.0,16146.0,173.4609104746091,90.0,4890.0,21681.0,2023-12-19
Saarland,234.0,5785.0,173.48281150159744,60.0,2490.0,7825.0,2023-12-19
Schleswig-Holstein,131.0,2443.0,171.28483290488433,60.0,3420.0,3890.0,2023-12-19
Schwaben,358.0,6102.0,227.6763880414887,90.0,3510.0,8195.0,2023-12-19
Stuttgart,494.0,11176.0,186.0003283640901,60.0,3540.0,15227.0,2023-12-19
Thüringen,951.0,10720.0,92.13912997178,30.0,3000.0,18781.0,2023-12-19
Trier,134.0,3400.0,164.93204094968416,90.0,2580.0,4591.0,2023-12-19
Tübingen,416.0,6130.0,168.56497304736783,75.0,3120.0,8719.0,2023-12-19
Unterfranken,364.0,6269.0,138.3000850701829,60.0,5280.0,9404.0,2023-12-19
Weser-Ems,33.0,804.0,287.8853575482406,210.0,2610.0,881.0,2023-12-19
