region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,473.0,15897.0,240.01505761595817,120.0,4380.0,20654.0,2023-12-04
Berlin,78.0,6427.0,87.33994638069706,30.0,3120.0,9325.0,2023-12-04
Brandenburg,940.0,16628.0,176.07759242922447,60.0,11910.0,24938.0,2023-12-04
Braunschweig,136.0,2208.0,117.87224538415724,30.0,2760.0,3358.0,2023-12-04
Bremen,9.0,115.0,322.31617647058823,120.0,2250.0,136.0,2023-12-04
Chemnitz,308.0,3931.0,112.45064130278138,30.0,5640.0,6939.0,2023-12-04
Darmstadt,502.0,19213.0,475.9160416751125,150.0,8880.0,24667.0,2023-12-04
Dessau,187.0,3803.0,207.51037251840285,90.0,4860.0,4483.0,2023-12-04
Detmold,122.0,2359.0,342.5716510903427,105.0,3480.0,3210.0,2023-12-04
Dresden,341.0,7226.0,130.6849716110717,30.0,2220.0,11272.0,2023-12-04
Düsseldorf,416.0,25072.0,367.1061486486486,210.0,7200.0,29600.0,2023-12-04
Freiburg,381.0,5627.0,314.9767412140575,120.0,8910.0,7825.0,2023-12-04
Gießen,158.0,3425.0,327.09151620084094,180.0,7050.0,4043.0,2023-12-04
Halle,264.0,4663.0,195.82666251362716,60.0,4290.0,6421.0,2023-12-04
Hamburg,36.0,5913.0,183.92210648148148,90.0,5700.0,8640.0,2023-12-04
Hannover,224.0,6244.0,173.16138532218164,75.0,4410.0,8489.0,2023-12-04
Karlsruhe,716.0,22184.0,245.7131364454324,120.0,7140.0,28341.0,2023-12-04
Kassel,256.0,4772.0,274.468330134357,120.0,4500.0,5731.0,2023-12-04
Koblenz,358.0,7654.0,305.2041988512577,120.0,6930.0,10098.0,2023-12-04
Köln,483.0,23643.0,288.98153380423815,150.0,5550.0,29730.0,2023-12-04
Leipzig,306.0,9781.0,138.04498116552182,60.0,2640.0,13539.0,2023-12-04
Luneburg,137.0,2669.0,305.0693188667872,165.0,5040.0,3318.0,2023-12-04
Magdeburg,358.0,7625.0,198.61986446421008,120.0,2910.0,9444.0,2023-12-04
Mecklenburg-Vorpommern,545.0,6109.0,116.98847006651884,30.0,4980.0,11275.0,2023-12-04
Mittelfranken,426.0,12381.0,190.25685741310002,60.0,12870.0,16916.0,2023-12-04
Munster,231.0,7048.0,383.67401990169043,150.0,4080.0,8341.0,2023-12-04
Niederbayern,143.0,795.0,202.103137620379,0.0,3780.0,3219.0,2023-12-04
Oberbayern,874.0,10592.0,108.72119548538889,0.0,34260.0,58654.0,2023-12-04
Oberfranken,280.0,4105.0,384.86398036408264,195.0,6060.0,4889.0,2023-12-04
Oberpfalz,156.0,1491.0,469.821509009009,262.5,3030.0,1776.0,2023-12-04
Rheinhessen-Pfalz,700.0,17398.0,283.8776796973518,135.0,8880.0,21411.0,2023-12-04
Saarland,250.0,6764.0,173.3468996617813,60.0,3000.0,8870.0,2023-12-04
Schleswig-Holstein,164.0,3215.0,282.7829872739451,90.0,5970.0,4479.0,2023-12-04
Schwaben,359.0,2954.0,437.78972156808425,0.0,17280.0,7219.0,2023-12-04
Stuttgart,501.0,12055.0,263.69793990289986,165.0,6210.0,15242.0,2023-12-04
Thüringen,945.0,11724.0,164.17494154113874,60.0,3270.0,18389.0,2023-12-04
Trier,123.0,2631.0,218.11550151975683,90.0,3300.0,3290.0,2023-12-04
Tübingen,386.0,5323.0,270.57283978653345,90.0,9150.0,8807.0,2023-12-04
Unterfranken,364.0,6695.0,289.8535208148804,90.0,8280.0,9032.0,2023-12-04
Weser-Ems,29.0,658.0,250.95550061804698,180.0,2790.0,809.0,2023-12-04
