region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,498.0,14693.0,164.85081541882877,60.0,4410.0,21584.0,2023-02-07
Berlin,84.0,7468.0,141.88645650904846,52.5,3480.0,10278.0,2023-02-07
Brandenburg,963.0,16030.0,163.21120589375727,30.0,3630.0,25790.0,2023-02-07
Braunschweig,135.0,1779.0,78.81047307349003,0.0,3570.0,3361.0,2023-02-07
Bremen,9.0,107.0,225.08823529411765,90.0,2160.0,136.0,2023-02-07
Chemnitz,320.0,4678.0,65.69339879978178,30.0,2250.0,7332.0,2023-02-07
Darmstadt,507.0,18642.0,194.49230832007183,90.0,6030.0,24507.0,2023-02-07
Dessau,180.0,3543.0,170.7033569308061,60.0,5760.0,4379.0,2023-02-07
Detmold,126.0,1725.0,119.93823088455773,15.0,3180.0,3335.0,2023-02-07
Dresden,343.0,6034.0,98.3445915918585,30.0,9420.0,11251.0,2023-02-07
Düsseldorf,407.0,24446.0,210.6185626074225,90.0,5640.0,31418.0,2023-02-07
Freiburg,387.0,5149.0,134.25165644171778,60.0,1800.0,8150.0,2023-02-07
Gießen,160.0,3465.0,277.09270588235296,90.0,5280.0,4250.0,2023-02-07
Halle,269.0,4607.0,242.6691176470588,30.0,11220.0,7072.0,2023-02-07
Hamburg,36.0,4693.0,76.71926474098831,30.0,1500.0,8378.0,2023-02-07
Hannover,251.0,7363.0,236.90193704600483,75.0,6270.0,9912.0,2023-02-07
Karlsruhe,705.0,19764.0,145.31369812706575,60.0,3270.0,27230.0,2023-02-07
Kassel,270.0,3999.0,181.4951905290418,60.0,3570.0,5406.0,2023-02-07
Koblenz,383.0,7410.0,116.98817644383811,60.0,3240.0,10995.0,2023-02-07
Köln,486.0,20304.0,142.17318415526105,60.0,4980.0,27618.0,2023-02-07
Leipzig,305.0,10449.0,98.25585375872929,45.0,2100.0,14606.0,2023-02-07
Luneburg,137.0,2533.0,290.42796865581676,75.0,3870.0,3318.0,2023-02-07
Magdeburg,355.0,6127.0,170.77207820738138,60.0,7560.0,9104.0,2023-02-07
Mecklenburg-Vorpommern,575.0,5937.0,75.25717161550075,30.0,3480.0,11922.0,2023-02-07
Mittelfranken,421.0,11630.0,112.58956460009465,45.0,3000.0,16904.0,2023-02-07
Munster,233.0,6623.0,244.31462264150943,120.0,4350.0,8480.0,2023-02-07
Niederbayern,143.0,2201.0,117.20202898550724,60.0,3630.0,3450.0,2023-02-07
Oberbayern,882.0,43360.0,154.21701440679453,90.0,4320.0,56987.0,2023-02-07
Oberfranken,277.0,3400.0,116.52982923042804,60.0,1800.0,4509.0,2023-02-07
Oberpfalz,156.0,1333.0,145.0399100618325,90.0,3690.0,1779.0,2023-02-07
Rheinhessen-Pfalz,693.0,15567.0,156.4803216650899,60.0,5400.0,21140.0,2023-02-07
Saarland,250.0,5785.0,57.39109357384442,30.0,1500.0,8870.0,2023-02-07
Schleswig-Holstein,200.0,3654.0,175.6453116905543,60.0,3240.0,5791.0,2023-02-07
Schwaben,363.0,7425.0,306.7304537431212,105.0,6660.0,9631.0,2023-02-07
Stuttgart,498.0,10428.0,153.42917408213037,60.0,6840.0,15171.0,2023-02-07
Thüringen,937.0,10565.0,199.4840515133402,30.0,5520.0,18403.0,2023-02-07
Trier,141.0,3875.0,99.08201955697466,60.0,900.0,5011.0,2023-02-07
Tübingen,380.0,5914.0,182.33976878612717,60.0,9270.0,8650.0,2023-02-07
Unterfranken,364.0,5894.0,110.09056839475328,30.0,3120.0,9606.0,2023-02-07
Weser-Ems,29.0,609.0,245.78986402966626,90.0,2430.0,809.0,2023-02-07
