region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,499.0,14816.0,119.02914747069288,60.0,3330.0,21923.0,2023-02-28
Berlin,73.0,4109.0,75.69129746835443,30.0,3750.0,6320.0,2023-02-28
Brandenburg,950.0,12835.0,71.40604908818891,15.0,3840.0,24731.0,2023-02-28
Braunschweig,135.0,1718.0,148.26610978520287,0.0,2520.0,3352.0,2023-02-28
Bremen,9.0,108.0,113.78676470588235,60.0,690.0,136.0,2023-02-28
Chemnitz,320.0,4384.0,142.00763254736268,30.0,6510.0,7337.0,2023-02-28
Darmstadt,499.0,17422.0,149.35989964457454,60.0,6660.0,23915.0,2023-02-28
Dessau,180.0,3191.0,114.58377263350906,60.0,2700.0,4363.0,2023-02-28
Detmold,128.0,1661.0,58.827486227892145,0.0,1470.0,3449.0,2023-02-28
Dresden,344.0,6135.0,64.74552503505733,0.0,2760.0,12123.0,2023-02-28
Düsseldorf,435.0,22246.0,139.15840301132332,60.0,5790.0,32411.0,2023-02-28
Freiburg,387.0,4827.0,80.68759965656814,30.0,1830.0,8153.0,2023-02-28
Gießen,158.0,3417.0,368.82670454545456,97.5,7200.0,4224.0,2023-02-28
Halle,269.0,3982.0,67.36240943315812,30.0,1680.0,7039.0,2023-02-28
Hamburg,36.0,4329.0,54.190750764885856,0.0,3180.0,8498.0,2023-02-28
Hannover,259.0,6673.0,99.7629173290938,45.0,4890.0,10064.0,2023-02-28
Karlsruhe,706.0,20407.0,154.12060065696855,60.0,3120.0,27703.0,2023-02-28
Kassel,270.0,3860.0,139.87962962962962,60.0,7140.0,5400.0,2023-02-28
Koblenz,346.0,7195.0,130.4741752428585,60.0,2670.0,10397.0,2023-02-28
Köln,489.0,19994.0,171.42644021932637,60.0,3330.0,28086.0,2023-02-28
Leipzig,305.0,8556.0,45.62294151050539,30.0,840.0,14088.0,2023-02-28
Luneburg,137.0,2323.0,127.66375150784077,60.0,1740.0,3316.0,2023-02-28
Magdeburg,362.0,5903.0,89.3124199743918,30.0,2100.0,9372.0,2023-02-28
Mecklenburg-Vorpommern,575.0,5964.0,90.10109151973131,30.0,4800.0,11910.0,2023-02-28
Mittelfranken,421.0,10459.0,59.042745654487405,30.0,3390.0,16914.0,2023-02-28
Munster,235.0,5930.0,161.68527022253622,60.0,4920.0,8493.0,2023-02-28
Niederbayern,143.0,2122.0,131.17655529953916,30.0,1530.0,3472.0,2023-02-28
Oberbayern,887.0,41300.0,131.75427647193263,60.0,6690.0,56881.0,2023-02-28
Oberfranken,277.0,3069.0,94.62677619893428,45.0,3540.0,4504.0,2023-02-28
Oberpfalz,155.0,1256.0,113.01011235955056,60.0,1290.0,1780.0,2023-02-28
Rheinhessen-Pfalz,693.0,15457.0,134.30795470696924,60.0,14400.0,21107.0,2023-02-28
Saarland,250.0,5854.0,137.23461104847803,30.0,12630.0,8870.0,2023-02-28
Schleswig-Holstein,200.0,3718.0,125.34892625270518,30.0,5040.0,6007.0,2023-02-28
Schwaben,343.0,5593.0,249.0382897255903,90.0,4200.0,7835.0,2023-02-28
Stuttgart,521.0,10317.0,133.30768710702455,60.0,4920.0,14791.0,2023-02-28
Thüringen,865.0,8065.0,65.50914669445409,0.0,3750.0,17274.0,2023-02-28
Trier,141.0,3707.0,122.0744362402714,60.0,3960.0,5011.0,2023-02-28
Tübingen,380.0,5531.0,85.2980263926194,45.0,2040.0,8563.0,2023-02-28
Unterfranken,364.0,6120.0,117.76522101751459,30.0,3600.0,9592.0,2023-02-28
Weser-Ems,29.0,595.0,113.60074165636588,60.0,2370.0,809.0,2023-02-28
