region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,461.0,16794.0,278.4810292830042,120.0,7350.0,20558.0,2023-11-24
Berlin,73.0,6502.0,100.23015787777896,60.0,3180.0,9311.0,2023-11-24
Brandenburg,947.0,17772.0,210.09511970164814,60.0,3750.0,24937.0,2023-11-24
Braunschweig,136.0,2480.0,196.21234494979328,90.0,5490.0,3386.0,2023-11-24
Bremen,9.0,118.0,497.83088235294116,120.0,2790.0,136.0,2023-11-24
Chemnitz,308.0,4710.0,118.61498708010336,60.0,3030.0,6966.0,2023-11-24
Darmstadt,503.0,19980.0,250.9764776119403,150.0,4920.0,25125.0,2023-11-24
Dessau,207.0,4125.0,260.16867971678465,120.0,5730.0,4802.0,2023-11-24
Detmold,122.0,2777.0,345.9370800244349,225.0,3660.0,3274.0,2023-11-24
Dresden,342.0,7764.0,128.13152232383,45.0,1830.0,11154.0,2023-11-24
Düsseldorf,434.0,27132.0,416.1095422022415,255.0,7320.0,31586.0,2023-11-24
Freiburg,380.0,6302.0,217.70962025316456,120.0,3570.0,7900.0,2023-11-24
Gießen,148.0,2942.0,400.2920792079208,180.0,3720.0,3434.0,2023-11-24
Halle,269.0,4828.0,230.96328860095636,90.0,3240.0,6483.0,2023-11-24
Hamburg,36.0,7766.0,229.06876288659794,90.0,2670.0,9700.0,2023-11-24
Hannover,228.0,6192.0,334.0331065759637,120.0,7020.0,8820.0,2023-11-24
Karlsruhe,707.0,22460.0,214.86261913166254,120.0,9900.0,28330.0,2023-11-24
Kassel,257.0,5028.0,325.54658815379287,180.0,3960.0,5774.0,2023-11-24
Koblenz,368.0,8225.0,359.1567950929653,150.0,4800.0,10434.0,2023-11-24
Köln,479.0,22230.0,345.23787900457666,150.0,7320.0,27968.0,2023-11-24
Leipzig,306.0,10680.0,149.76164063640346,90.0,5070.0,13702.0,2023-11-24
Luneburg,129.0,2641.0,343.82612811612495,135.0,3540.0,3169.0,2023-11-24
Magdeburg,357.0,7451.0,233.6224478888295,120.0,5760.0,9355.0,2023-11-24
Mecklenburg-Vorpommern,516.0,6411.0,129.15065770795874,45.0,3240.0,10567.0,2023-11-24
Mittelfranken,426.0,13689.0,183.90228873239437,75.0,6540.0,17040.0,2023-11-24
Munster,229.0,7338.0,354.58932384341637,210.0,4890.0,8430.0,2023-11-24
Niederbayern,143.0,2665.0,304.4683032939714,135.0,4710.0,3218.0,2023-11-24
Oberbayern,841.0,51193.0,327.25237382159753,180.0,12990.0,58766.0,2023-11-24
Oberfranken,258.0,3766.0,248.59230237381885,142.5,3420.0,4339.0,2023-11-24
Oberpfalz,159.0,1469.0,237.69308035714286,120.0,4830.0,1792.0,2023-11-24
Rheinhessen-Pfalz,703.0,17882.0,227.99561903892666,105.0,3960.0,21913.0,2023-11-24
Saarland,250.0,6642.0,153.99145006839944,60.0,3300.0,8772.0,2023-11-24
Schleswig-Holstein,146.0,2821.0,252.26964805504102,82.5,3870.0,3779.0,2023-11-24
Schwaben,350.0,6666.0,301.19924337957127,150.0,4590.0,7930.0,2023-11-24
Stuttgart,526.0,12769.0,288.64406125337797,120.0,10440.0,15542.0,2023-11-24
Thüringen,951.0,12435.0,170.22779860739155,60.0,3540.0,18670.0,2023-11-24
Trier,123.0,2563.0,129.0024024024024,60.0,3960.0,3330.0,2023-11-24
Tübingen,366.0,6365.0,190.57754531078945,120.0,2460.0,8221.0,2023-11-24
Unterfranken,363.0,6889.0,197.2539734378402,60.0,7290.0,9186.0,2023-11-24
Weser-Ems,29.0,743.0,450.79111644657866,330.0,3420.0,833.0,2023-11-24
