region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,477.0,14364.0,163.04347395032966,60.0,5760.0,20173.0,2023-08-24
Berlin,79.0,5879.0,114.9664459161148,30.0,8040.0,9060.0,2023-08-24
Brandenburg,920.0,14587.0,152.8291972651304,30.0,14220.0,23694.0,2023-08-24
Braunschweig,136.0,1954.0,101.85591206179441,30.0,4230.0,3366.0,2023-08-24
Bremen,9.0,107.0,388.1397058823529,90.0,4680.0,136.0,2023-08-24
Chemnitz,282.0,4265.0,113.30650529500757,30.0,3060.0,6610.0,2023-08-24
Darmstadt,478.0,16799.0,157.4397595534564,60.0,3600.0,23290.0,2023-08-24
Dessau,202.0,3573.0,160.42640461439862,60.0,3120.0,4681.0,2023-08-24
Detmold,128.0,2045.0,142.60549386323788,30.0,4950.0,3422.0,2023-08-24
Dresden,344.0,7263.0,93.21381901339431,30.0,3450.0,12244.0,2023-08-24
Düsseldorf,384.0,22858.0,236.1094134176326,105.0,6660.0,28470.0,2023-08-24
Freiburg,376.0,5258.0,513.9291920632862,60.0,12870.0,7711.0,2023-08-24
Gießen,158.0,2923.0,124.89081191142785,60.0,3810.0,3929.0,2023-08-24
Halle,252.0,4033.0,109.07491504479457,30.0,4500.0,6474.0,2023-08-24
Hamburg,35.0,7093.0,141.03063210736605,60.0,5190.0,9761.0,2023-08-24
Hannover,231.0,5357.0,230.48778268780868,60.0,5010.0,7694.0,2023-08-24
Karlsruhe,638.0,18393.0,147.70160395054168,60.0,12240.0,26123.0,2023-08-24
Kassel,256.0,4764.0,448.06031691940706,90.0,4500.0,5869.0,2023-08-24
Koblenz,361.0,7535.0,189.32311524092347,60.0,3480.0,10439.0,2023-08-24
Köln,476.0,21708.0,225.33375773651636,90.0,5880.0,28275.0,2023-08-24
Leipzig,298.0,9106.0,106.15870467014585,60.0,2070.0,14946.0,2023-08-24
Luneburg,137.0,2592.0,358.50452079566,120.0,4800.0,3318.0,2023-08-24
Magdeburg,361.0,6856.0,200.6383024098955,60.0,13950.0,9378.0,2023-08-24
Mecklenburg-Vorpommern,572.0,6494.0,119.02795662487293,30.0,4020.0,11804.0,2023-08-24
Mittelfranken,352.0,8792.0,127.46382886463829,30.0,24420.0,13837.0,2023-08-24
Munster,221.0,5831.0,237.05891698662782,90.0,6060.0,7553.0,2023-08-24
Niederbayern,139.0,2305.0,305.70691711389384,60.0,18150.0,3354.0,2023-08-24
Oberbayern,810.0,39653.0,533.1692322274881,112.5,25260.0,52750.0,2023-08-24
Oberfranken,259.0,3650.0,212.47848269742678,90.0,2250.0,4508.0,2023-08-24
Oberpfalz,154.0,1315.0,224.86409966024914,60.0,17940.0,1766.0,2023-08-24
Rheinhessen-Pfalz,679.0,16787.0,203.45685810503323,60.0,7200.0,21974.0,2023-08-24
Saarland,230.0,5274.0,136.541592920354,60.0,4200.0,7910.0,2023-08-24
Schleswig-Holstein,173.0,3091.0,123.53924783027965,30.0,3570.0,5185.0,2023-08-24
Schwaben,330.0,5929.0,377.7842302232546,120.0,16860.0,7749.0,2023-08-24
Stuttgart,463.0,7338.0,168.43752139678193,60.0,12240.0,11684.0,2023-08-24
Thüringen,920.0,9886.0,89.26965782914117,30.0,4620.0,17652.0,2023-08-24
Trier,153.0,3705.0,189.8942447537918,60.0,1980.0,4813.0,2023-08-24
Tübingen,350.0,4526.0,256.99374130737135,60.0,10050.0,7190.0,2023-08-24
Unterfranken,346.0,5837.0,174.2704798291943,45.0,4080.0,8899.0,2023-08-24
Weser-Ems,29.0,548.0,445.5,240.0,5490.0,658.0,2023-08-24
