region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,480.0,13889.0,156.65094106604752,60.0,3660.0,20243.0,2023-08-22
Berlin,79.0,5814.0,86.71046228710462,30.0,3840.0,9042.0,2023-08-22
Brandenburg,919.0,14561.0,119.14815910724099,30.0,3900.0,23657.0,2023-08-22
Braunschweig,136.0,2090.0,140.41394658753708,30.0,4290.0,3370.0,2023-08-22
Bremen,9.0,108.0,116.66911764705883,90.0,750.0,136.0,2023-08-22
Chemnitz,296.0,4626.0,155.79749359156935,60.0,3030.0,7022.0,2023-08-22
Darmstadt,478.0,16578.0,141.05645990404386,60.0,5640.0,23344.0,2023-08-22
Dessau,202.0,3831.0,197.41818571734936,82.5,3750.0,4663.0,2023-08-22
Detmold,128.0,2277.0,128.3895382817066,60.0,2430.0,3422.0,2023-08-22
Dresden,344.0,7834.0,129.078089151098,30.0,3360.0,12204.0,2023-08-22
Düsseldorf,385.0,22784.0,235.22659202239328,120.0,3120.0,28580.0,2023-08-22
Freiburg,376.0,5039.0,144.76410322915316,45.0,3540.0,7711.0,2023-08-22
Gießen,158.0,2972.0,187.45024179180453,60.0,3930.0,3929.0,2023-08-22
Halle,252.0,4305.0,125.2258263824529,30.0,3810.0,6474.0,2023-08-22
Hamburg,33.0,4442.0,122.95791164658634,60.0,6330.0,6225.0,2023-08-22
Hannover,231.0,5286.0,109.66584383526049,45.0,2250.0,7697.0,2023-08-22
Karlsruhe,635.0,17640.0,117.56743452678538,60.0,3600.0,26003.0,2023-08-22
Kassel,256.0,4465.0,155.3257795195093,67.5,2280.0,5869.0,2023-08-22
Koblenz,361.0,7161.0,157.81290630975144,60.0,3870.0,10460.0,2023-08-22
Köln,475.0,20958.0,207.23659216890866,60.0,3900.0,28323.0,2023-08-22
Leipzig,298.0,8837.0,130.06764705882352,30.0,3960.0,14960.0,2023-08-22
Luneburg,137.0,2623.0,321.4442435201929,150.0,24780.0,3318.0,2023-08-22
Magdeburg,361.0,7603.0,283.40744295158885,120.0,4110.0,9378.0,2023-08-22
Mecklenburg-Vorpommern,571.0,6543.0,119.25407055630936,30.0,2280.0,11792.0,2023-08-22
Mittelfranken,353.0,8407.0,82.9485607099055,30.0,3420.0,13861.0,2023-08-22
Munster,221.0,5499.0,152.79546353685876,60.0,2610.0,7583.0,2023-08-22
Niederbayern,139.0,2283.0,160.8315380011969,60.0,2790.0,3342.0,2023-08-22
Oberbayern,835.0,39008.0,136.73924922339907,75.0,3720.0,53438.0,2023-08-22
Oberfranken,265.0,3368.0,117.5823363062867,60.0,4680.0,4597.0,2023-08-22
Oberpfalz,154.0,1164.0,145.49716874292184,60.0,2700.0,1766.0,2023-08-22
Rheinhessen-Pfalz,667.0,15070.0,120.91100724468333,60.0,5310.0,21395.0,2023-08-22
Saarland,230.0,5027.0,77.76409608091024,30.0,1380.0,7910.0,2023-08-22
Schleswig-Holstein,173.0,3204.0,165.22568093385215,60.0,3270.0,5140.0,2023-08-22
Schwaben,330.0,6207.0,306.7293329899562,120.0,2400.0,7766.0,2023-08-22
Stuttgart,458.0,7704.0,150.28971643320807,60.0,7890.0,11708.0,2023-08-22
Thüringen,928.0,10268.0,91.45289061183213,30.0,2190.0,17799.0,2023-08-22
Trier,153.0,3559.0,165.9806773322252,60.0,1860.0,4813.0,2023-08-22
Tübingen,324.0,4282.0,146.11739915713426,60.0,3660.0,6644.0,2023-08-22
Unterfranken,342.0,6094.0,168.55967450271248,60.0,4620.0,8848.0,2023-08-22
Weser-Ems,29.0,628.0,122.98269468479604,75.0,840.0,809.0,2023-08-22
