region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,489.0,15223.0,168.08159585779669,60.0,5100.0,21631.0,2023-03-08
Berlin,87.0,6260.0,61.36145077720207,30.0,2550.0,9650.0,2023-03-08
Brandenburg,947.0,13466.0,79.60241060666935,30.0,3630.0,24890.0,2023-03-08
Braunschweig,135.0,1755.0,89.85261584454409,15.0,3450.0,3345.0,2023-03-08
Bremen,9.0,92.0,135.875,30.0,1950.0,136.0,2023-03-08
Chemnitz,307.0,4548.0,68.36746239823376,30.0,1200.0,7247.0,2023-03-08
Darmstadt,506.0,18257.0,194.33663148636762,105.0,3900.0,22740.0,2023-03-08
Dessau,180.0,3258.0,122.86828264349417,60.0,5250.0,4373.0,2023-03-08
Detmold,128.0,1719.0,112.55407364453465,0.0,3360.0,3449.0,2023-03-08
Dresden,347.0,7305.0,127.0789165691356,30.0,3540.0,11962.0,2023-03-08
Düsseldorf,432.0,25277.0,221.34461453338253,90.0,4380.0,32532.0,2023-03-08
Freiburg,387.0,5238.0,148.0166912125675,60.0,2220.0,8148.0,2023-03-08
Gießen,159.0,3657.0,390.9077623382846,150.0,4260.0,4174.0,2023-03-08
Halle,269.0,4592.0,127.0,30.0,5280.0,7071.0,2023-03-08
Hamburg,34.0,3654.0,93.55295164639573,30.0,3450.0,6742.0,2023-03-08
Hannover,258.0,7555.0,225.76787667826952,60.0,3480.0,10055.0,2023-03-08
Karlsruhe,691.0,20567.0,176.04593874833554,75.0,5880.0,27036.0,2023-03-08
Kassel,270.0,4200.0,164.02685185185186,75.0,5280.0,5400.0,2023-03-08
Koblenz,381.0,7879.0,202.15443622920517,60.0,4800.0,10820.0,2023-03-08
Köln,483.0,20479.0,252.89154013015184,90.0,5400.0,26738.0,2023-03-08
Leipzig,305.0,10152.0,85.81240439438187,30.0,3240.0,14382.0,2023-03-08
Luneburg,137.0,2279.0,154.6663594470046,60.0,2010.0,3255.0,2023-03-08
Magdeburg,362.0,5973.0,96.72545881348698,30.0,5010.0,9372.0,2023-03-08
Mecklenburg-Vorpommern,535.0,4618.0,61.533714493148196,0.0,1470.0,11019.0,2023-03-08
Mittelfranken,421.0,11021.0,82.60927982801863,30.0,1890.0,16746.0,2023-03-08
Munster,221.0,4972.0,171.71072319201994,60.0,2910.0,7619.0,2023-03-08
Niederbayern,143.0,1876.0,73.625,30.0,1110.0,3472.0,2023-03-08
Oberbayern,887.0,43480.0,136.97539591304496,60.0,5220.0,58283.0,2023-03-08
Oberfranken,277.0,3344.0,130.5901234567901,60.0,1590.0,4455.0,2023-03-08
Oberpfalz,156.0,1347.0,155.69584736251403,82.5,1710.0,1782.0,2023-03-08
Rheinhessen-Pfalz,693.0,16036.0,143.43005966474098,60.0,4440.0,21118.0,2023-03-08
Saarland,250.0,6184.0,82.74802705749718,30.0,1740.0,8870.0,2023-03-08
Schleswig-Holstein,179.0,3184.0,153.56790842064416,45.0,3690.0,5154.0,2023-03-08
Schwaben,349.0,5292.0,167.29306174411204,60.0,7110.0,7855.0,2023-03-08
Stuttgart,497.0,11095.0,197.28940073917636,60.0,7380.0,15152.0,2023-03-08
Thüringen,907.0,9551.0,75.47252317658885,30.0,7200.0,17906.0,2023-03-08
Trier,141.0,3810.0,115.96886848932348,60.0,3570.0,5011.0,2023-03-08
Tübingen,383.0,5886.0,143.8656103286385,60.0,7110.0,8520.0,2023-03-08
Unterfranken,364.0,6131.0,117.76731214481161,30.0,5940.0,9502.0,2023-03-08
Weser-Ems,29.0,592.0,197.66334164588528,135.0,2040.0,802.0,2023-03-08
