region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,525.0,12588.0,175.72725331055105,60.0,13050.0,18728.0,2023-04-08
Berlin,79.0,5263.0,51.817427857305155,30.0,2520.0,8802.0,2023-04-08
Brandenburg,887.0,10629.0,56.69692803640846,0.0,9540.0,21094.0,2023-04-08
Braunschweig,129.0,1469.0,89.42926999650716,30.0,2610.0,2863.0,2023-04-08
Bremen,9.0,52.0,130.2,60.0,1170.0,75.0,2023-04-08
Chemnitz,320.0,3390.0,38.19441674975075,30.0,1140.0,6018.0,2023-04-08
Darmstadt,446.0,13691.0,107.88055691255497,45.0,2220.0,20470.0,2023-04-08
Dessau,165.0,2415.0,69.16342412451363,30.0,1530.0,3598.0,2023-04-08
Detmold,103.0,1173.0,108.72330262708974,0.0,6090.0,2931.0,2023-04-08
Dresden,336.0,4166.0,41.50227246241697,0.0,10800.0,8581.0,2023-04-08
Düsseldorf,381.0,17308.0,129.6271233419125,60.0,5340.0,25255.0,2023-04-08
Freiburg,327.0,3814.0,98.19624599420113,30.0,2730.0,6553.0,2023-04-08
Gießen,148.0,2227.0,93.63046949856276,60.0,2100.0,3131.0,2023-04-08
Halle,261.0,2978.0,43.2450915141431,30.0,3090.0,6010.0,2023-04-08
Hamburg,35.0,3588.0,96.78869087498325,0.0,4800.0,7463.0,2023-04-08
Hannover,245.0,5456.0,133.82283708445178,30.0,4200.0,9686.0,2023-04-08
Karlsruhe,658.0,14251.0,96.80274963174575,30.0,16890.0,22403.0,2023-04-08
Kassel,254.0,3233.0,68.64843901493116,30.0,2820.0,5157.0,2023-04-08
Koblenz,355.0,5643.0,112.29022290885014,30.0,2910.0,9062.0,2023-04-08
Köln,475.0,16446.0,153.2436283111891,60.0,3810.0,23934.0,2023-04-08
Leipzig,301.0,7356.0,43.583505470124706,30.0,15210.0,13071.0,2023-04-08
Luneburg,137.0,1821.0,331.2310482408415,60.0,5670.0,2757.0,2023-04-08
Magdeburg,331.0,4099.0,63.42662738496072,30.0,1440.0,7128.0,2023-04-08
Mecklenburg-Vorpommern,534.0,3804.0,52.4183985652495,0.0,3030.0,9479.0,2023-04-08
Mittelfranken,404.0,8137.0,49.91010174418604,30.0,1230.0,13760.0,2023-04-08
Munster,201.0,4632.0,228.05279155335145,60.0,6090.0,6251.0,2023-04-08
Niederbayern,139.0,1438.0,55.21478289691747,0.0,2250.0,3017.0,2023-04-08
Oberbayern,771.0,25962.0,83.23537545991061,30.0,5760.0,40497.0,2023-04-08
Oberfranken,271.0,2775.0,70.16570903240634,30.0,1950.0,4351.0,2023-04-08
Oberpfalz,138.0,825.0,119.03387096774193,60.0,1890.0,1240.0,2023-04-08
Rheinhessen-Pfalz,669.0,11932.0,73.81812951145517,30.0,2640.0,19118.0,2023-04-08
Saarland,235.0,4664.0,79.79932478055368,30.0,3420.0,7405.0,2023-04-08
Schleswig-Holstein,158.0,2216.0,99.702859600086,15.0,3510.0,4651.0,2023-04-08
Schwaben,331.0,4274.0,88.63677673432294,45.0,2940.0,6602.0,2023-04-08
Stuttgart,415.0,6890.0,112.36267791249341,30.0,11280.0,11382.0,2023-04-08
Thüringen,906.0,6164.0,39.683853459972866,0.0,2850.0,14740.0,2023-04-08
Trier,145.0,3156.0,151.88262692128552,60.0,1350.0,4294.0,2023-04-08
Tübingen,313.0,4207.0,103.98234936092514,45.0,3090.0,6572.0,2023-04-08
Unterfranken,349.0,3657.0,69.93278965129359,30.0,2790.0,7112.0,2023-04-08
Weser-Ems,29.0,628.0,243.48044009779952,60.0,3660.0,818.0,2023-04-08
