region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,486.0,11295.0,167.25017425650557,45.0,6060.0,17216.0,2023-09-09
Berlin,73.0,5744.0,103.40667056758338,30.0,4140.0,8545.0,2023-09-09
Brandenburg,921.0,11899.0,137.31533425717973,30.0,6720.0,20927.0,2023-09-09
Braunschweig,129.0,1464.0,62.48040587823653,15.0,2700.0,2858.0,2023-09-09
Bremen,9.0,68.0,125.41772151898734,90.0,1230.0,79.0,2023-09-09
Chemnitz,303.0,3127.0,57.82369838420108,30.0,1020.0,5570.0,2023-09-09
Darmstadt,438.0,14810.0,156.26813849911403,60.0,4080.0,20881.0,2023-09-09
Dessau,190.0,2641.0,148.90523882896764,60.0,6120.0,3894.0,2023-09-09
Detmold,123.0,1687.0,85.32460732984293,15.0,1920.0,3247.0,2023-09-09
Dresden,362.0,5595.0,107.0046907385186,30.0,3780.0,9167.0,2023-09-09
Düsseldorf,380.0,18892.0,304.6236774607246,90.0,7530.0,24952.0,2023-09-09
Freiburg,336.0,4421.0,120.54050029779631,60.0,1800.0,6716.0,2023-09-09
Gießen,148.0,2155.0,149.63866712946893,60.0,2400.0,2881.0,2023-09-09
Halle,251.0,3539.0,160.41119465329993,30.0,2430.0,5985.0,2023-09-09
Hamburg,35.0,3323.0,54.713231118682565,0.0,2220.0,7044.0,2023-09-09
Hannover,234.0,5358.0,160.6206940383882,60.0,3030.0,7867.0,2023-09-09
Karlsruhe,655.0,15875.0,146.99112688553683,60.0,4080.0,22540.0,2023-09-09
Kassel,236.0,3359.0,124.68680975203168,60.0,3840.0,4799.0,2023-09-09
Koblenz,373.0,7369.0,191.001979805979,75.0,3180.0,10102.0,2023-09-09
Köln,463.0,18791.0,253.07040422506603,90.0,7320.0,24615.0,2023-09-09
Leipzig,296.0,9016.0,106.17248957938614,30.0,5880.0,13195.0,2023-09-09
Luneburg,139.0,2233.0,244.90235335440815,90.0,4800.0,2847.0,2023-09-09
Magdeburg,340.0,4868.0,208.44519465594024,60.0,5340.0,6961.0,2023-09-09
Mecklenburg-Vorpommern,508.0,4103.0,65.83975659229209,15.0,6210.0,9367.0,2023-09-09
Mittelfranken,332.0,7263.0,78.96923762817654,30.0,3840.0,11215.0,2023-09-09
Munster,225.0,5453.0,140.57758505670446,60.0,4080.0,7495.0,2023-09-09
Niederbayern,141.0,1559.0,56.22133757961783,0.0,840.0,3140.0,2023-09-09
Oberbayern,791.0,33526.0,152.9774039078199,60.0,5100.0,46778.0,2023-09-09
Oberfranken,239.0,2914.0,108.01439037153322,60.0,930.0,3822.0,2023-09-09
Oberpfalz,119.0,934.0,120.29227053140097,90.0,1920.0,1242.0,2023-09-09
Rheinhessen-Pfalz,687.0,14636.0,118.02372316439565,60.0,3330.0,20402.0,2023-09-09
Saarland,237.0,5456.0,86.41946308724832,60.0,3540.0,7450.0,2023-09-09
Schleswig-Holstein,160.0,2848.0,277.0559284116331,112.5,5370.0,4023.0,2023-09-09
Schwaben,293.0,4778.0,215.75092879256965,60.0,2370.0,6460.0,2023-09-09
Stuttgart,358.0,7646.0,143.43849765258216,60.0,7350.0,10650.0,2023-09-09
Thüringen,902.0,8248.0,100.95763826399944,30.0,2850.0,14447.0,2023-09-09
Trier,159.0,3755.0,109.6829268292683,60.0,1500.0,5084.0,2023-09-09
Tübingen,340.0,5420.0,172.13030668273737,67.5,2610.0,7467.0,2023-09-09
Unterfranken,360.0,4825.0,136.77817093086554,60.0,3810.0,7348.0,2023-09-09
Weser-Ems,29.0,638.0,135.61557177615572,60.0,2910.0,822.0,2023-09-09
