region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,432.0,11658.0,183.78426395939087,60.0,3990.0,16548.0,2023-10-28
Berlin,75.0,4844.0,68.71919036638484,30.0,4740.0,7806.0,2023-10-28
Brandenburg,922.0,12602.0,93.98603026775321,30.0,5640.0,21475.0,2023-10-28
Braunschweig,124.0,1739.0,121.11071042192572,30.0,2190.0,2773.0,2023-10-28
Bremen,9.0,109.0,123.0079365079365,135.0,450.0,126.0,2023-10-28
Chemnitz,308.0,3057.0,48.89772727272727,30.0,960.0,5720.0,2023-10-28
Darmstadt,415.0,13855.0,173.2358180965776,60.0,7200.0,19197.0,2023-10-28
Dessau,193.0,2931.0,115.82678197064989,60.0,5100.0,3816.0,2023-10-28
Detmold,111.0,1748.0,139.25341325341324,30.0,3630.0,3003.0,2023-10-28
Dresden,356.0,5431.0,91.51498794073734,30.0,2460.0,8707.0,2023-10-28
Düsseldorf,386.0,18077.0,173.63809603410087,60.0,4230.0,23929.0,2023-10-28
Freiburg,307.0,4035.0,142.00211416490487,60.0,2160.0,6149.0,2023-10-28
Gießen,115.0,2072.0,258.66720713417106,120.0,4410.0,2467.0,2023-10-28
Halle,242.0,3321.0,105.18919394579373,30.0,2280.0,5682.0,2023-10-28
Hamburg,32.0,2922.0,88.22889733840304,30.0,2070.0,5260.0,2023-10-28
Hannover,229.0,6122.0,161.00598991172762,60.0,7200.0,9516.0,2023-10-28
Karlsruhe,659.0,15816.0,162.04200892857142,60.0,7800.0,22400.0,2023-10-28
Kassel,223.0,3630.0,305.59580774931186,150.0,3240.0,4723.0,2023-10-28
Koblenz,356.0,6809.0,226.59320323014805,75.0,5100.0,8916.0,2023-10-28
Köln,444.0,16858.0,179.96277708071938,60.0,4830.0,23910.0,2023-10-28
Leipzig,304.0,8112.0,84.79311675283587,30.0,2490.0,12959.0,2023-10-28
Luneburg,130.0,1886.0,150.10504976041284,60.0,2730.0,2713.0,2023-10-28
Magdeburg,333.0,4962.0,179.54626738575078,60.0,4080.0,7046.0,2023-10-28
Mecklenburg-Vorpommern,516.0,4528.0,107.19521586931155,30.0,6810.0,8570.0,2023-10-28
Mittelfranken,399.0,9626.0,138.28695460231035,60.0,7200.0,13591.0,2023-10-28
Munster,224.0,5636.0,226.04986486486487,90.0,3990.0,7400.0,2023-10-28
Niederbayern,141.0,1908.0,109.50066711140761,60.0,2100.0,2998.0,2023-10-28
Oberbayern,781.0,26966.0,163.88288454444853,60.0,11910.0,37954.0,2023-10-28
Oberfranken,270.0,3750.0,424.2690999773294,150.0,4830.0,4411.0,2023-10-28
Oberpfalz,119.0,992.0,182.6866883116883,120.0,1650.0,1232.0,2023-10-28
Rheinhessen-Pfalz,665.0,13856.0,136.69248542771624,60.0,5280.0,19043.0,2023-10-28
Saarland,243.0,5922.0,187.76204226276414,75.0,4680.0,7619.0,2023-10-28
Schleswig-Holstein,161.0,3053.0,210.78990865593735,60.0,5370.0,4598.0,2023-10-28
Schwaben,309.0,3528.0,217.6403435274403,90.0,4320.0,4774.0,2023-10-28
Stuttgart,391.0,7718.0,280.3775062387058,60.0,8100.0,11621.0,2023-10-28
Thüringen,881.0,9213.0,204.6613434194859,60.0,3810.0,14277.0,2023-10-28
Trier,155.0,3745.0,169.43135158254918,60.0,1920.0,4676.0,2023-10-28
Tübingen,334.0,5232.0,147.69263005780346,112.5,2640.0,6920.0,2023-10-28
Unterfranken,313.0,4199.0,168.76738491674828,60.0,3480.0,6126.0,2023-10-28
Weser-Ems,29.0,655.0,173.41240875912408,105.0,2340.0,822.0,2023-10-28
