region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,451.0,13873.0,177.14212424442525,90.0,6180.0,19687.0,2023-12-11
Berlin,82.0,6510.0,134.940664236533,30.0,4320.0,9876.0,2023-12-11
Brandenburg,947.0,16200.0,185.4348528283603,60.0,4650.0,24767.0,2023-12-11
Braunschweig,136.0,1963.0,92.63895486935867,30.0,3570.0,3368.0,2023-12-11
Bremen,9.0,105.0,454.8970588235294,270.0,3900.0,136.0,2023-12-11
Chemnitz,305.0,3938.0,68.89988475943532,30.0,1920.0,6942.0,2023-12-11
Darmstadt,482.0,18378.0,181.01483642425507,90.0,3420.0,23995.0,2023-12-11
Dessau,205.0,3778.0,143.43470110393667,60.0,3000.0,4801.0,2023-12-11
Detmold,125.0,2700.0,268.60927357032455,180.0,6030.0,3235.0,2023-12-11
Dresden,341.0,7614.0,102.53283119184759,45.0,2220.0,11285.0,2023-12-11
Düsseldorf,434.0,25027.0,303.9103031789338,120.0,7380.0,32621.0,2023-12-11
Freiburg,384.0,5545.0,160.41526389064674,90.0,3930.0,7901.0,2023-12-11
Gießen,150.0,1546.0,205.25706806282722,120.0,2310.0,1910.0,2023-12-11
Halle,270.0,4505.0,164.1047983514866,30.0,4530.0,6794.0,2023-12-11
Hamburg,36.0,5786.0,99.34688749286123,60.0,4710.0,8755.0,2023-12-11
Hannover,211.0,6135.0,386.5759067979822,120.0,4650.0,8326.0,2023-12-11
Karlsruhe,716.0,19972.0,211.92270946072028,90.0,13080.0,26795.0,2023-12-11
Kassel,253.0,4215.0,257.63589642221785,135.0,4230.0,5059.0,2023-12-11
Koblenz,369.0,7036.0,211.49225338301628,60.0,4620.0,10198.0,2023-12-11
Köln,482.0,21882.0,250.9582710851555,90.0,7200.0,29452.0,2023-12-11
Leipzig,308.0,10003.0,130.17314903315932,60.0,2340.0,13601.0,2023-12-11
Luneburg,136.0,2460.0,358.6520476328783,90.0,6360.0,3443.0,2023-12-11
Magdeburg,355.0,7710.0,221.5479837449203,120.0,3960.0,9597.0,2023-12-11
Mecklenburg-Vorpommern,579.0,6748.0,195.70621279449986,30.0,10860.0,11927.0,2023-12-11
Mittelfranken,408.0,11619.0,169.8217546131434,60.0,5070.0,15445.0,2023-12-11
Munster,218.0,6779.0,292.65976184569587,150.0,6120.0,8062.0,2023-12-11
Niederbayern,141.0,2574.0,363.6335138216016,195.0,5790.0,3509.0,2023-12-11
Oberbayern,849.0,45397.0,321.14479669554004,120.0,5880.0,57377.0,2023-12-11
Oberfranken,257.0,3171.0,199.34104750304508,75.0,6660.0,4105.0,2023-12-11
Oberpfalz,167.0,1500.0,367.3097207859359,150.0,7020.0,1934.0,2023-12-11
Rheinhessen-Pfalz,695.0,16774.0,244.36729647772336,90.0,6780.0,21435.0,2023-12-11
Saarland,244.0,6297.0,172.40372741824834,60.0,5820.0,8746.0,2023-12-11
Schleswig-Holstein,131.0,2664.0,205.95235410205808,90.0,7500.0,3547.0,2023-12-11
Schwaben,359.0,6127.0,193.89129469242727,60.0,3630.0,9006.0,2023-12-11
Stuttgart,495.0,11259.0,183.60520792338974,75.0,4890.0,15246.0,2023-12-11
Thüringen,951.0,10918.0,116.64935965848453,30.0,4080.0,18740.0,2023-12-11
Trier,134.0,3231.0,219.1278588542801,60.0,6000.0,4591.0,2023-12-11
Tübingen,416.0,6284.0,214.82899930345948,90.0,3450.0,8614.0,2023-12-11
Unterfranken,363.0,6786.0,173.74422319241827,60.0,7710.0,9391.0,2023-12-11
Weser-Ems,33.0,737.0,369.5187287173666,240.0,2370.0,881.0,2023-12-11
