region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,420.0,14369.0,169.91935235158056,60.0,5850.0,19455.0,2023-10-17
Berlin,82.0,6650.0,88.9518705554983,30.0,6660.0,9703.0,2023-10-17
Brandenburg,954.0,15528.0,108.8210343053852,30.0,6720.0,25273.0,2023-10-17
Braunschweig,122.0,1874.0,134.75381047051027,30.0,2280.0,3018.0,2023-10-17
Bremen,9.0,107.0,317.0220588235294,90.0,3990.0,136.0,2023-10-17
Chemnitz,308.0,4088.0,66.08649272019605,30.0,2670.0,6937.0,2023-10-17
Darmstadt,475.0,17454.0,219.49383915558892,90.0,2670.0,22643.0,2023-10-17
Dessau,203.0,3762.0,143.50726468730258,60.0,6300.0,4749.0,2023-10-17
Detmold,118.0,1854.0,158.33799237611183,60.0,5760.0,3148.0,2023-10-17
Dresden,348.0,7447.0,170.99597655908335,30.0,3810.0,11433.0,2023-10-17
Düsseldorf,406.0,23988.0,303.7992338499042,150.0,5850.0,28715.0,2023-10-17
Freiburg,357.0,5096.0,195.26534174835504,60.0,4680.0,7447.0,2023-10-17
Gießen,128.0,2536.0,182.38633651551314,90.0,1830.0,3352.0,2023-10-17
Halle,259.0,4868.0,197.5582738185686,60.0,3120.0,6581.0,2023-10-17
Hamburg,32.0,2459.0,77.16699713593303,30.0,3630.0,4539.0,2023-10-17
Hannover,249.0,6943.0,256.07797841218604,60.0,5010.0,9913.0,2023-10-17
Karlsruhe,659.0,19786.0,166.45634031373154,60.0,5460.0,25882.0,2023-10-17
Kassel,248.0,4459.0,239.55128426133425,90.0,3240.0,5801.0,2023-10-17
Koblenz,356.0,7330.0,233.00719074919832,60.0,3600.0,10291.0,2023-10-17
Köln,464.0,21781.0,249.42373522133627,90.0,5820.0,29096.0,2023-10-17
Leipzig,300.0,9061.0,110.90400936494001,30.0,2280.0,13668.0,2023-10-17
Luneburg,137.0,2269.0,174.04318734793188,60.0,5070.0,3288.0,2023-10-17
Magdeburg,356.0,6820.0,131.87217648300611,60.0,2730.0,9474.0,2023-10-17
Mecklenburg-Vorpommern,502.0,5902.0,132.6502685891999,30.0,6450.0,10611.0,2023-10-17
Mittelfranken,419.0,11474.0,87.11940208908632,45.0,2370.0,16658.0,2023-10-17
Munster,229.0,6705.0,207.50101419878297,90.0,5850.0,8381.0,2023-10-17
Niederbayern,143.0,2256.0,142.64625255176438,60.0,3000.0,3429.0,2023-10-17
Oberbayern,841.0,46244.0,174.12377448883566,90.0,3900.0,58445.0,2023-10-17
Oberfranken,281.0,4150.0,219.41484184914842,90.0,2700.0,4932.0,2023-10-17
Oberpfalz,156.0,1365.0,134.61896745230078,60.0,1680.0,1782.0,2023-10-17
Rheinhessen-Pfalz,652.0,15784.0,175.73527570431014,90.0,2970.0,20765.0,2023-10-17
Saarland,245.0,6070.0,157.05985956026245,60.0,6210.0,8687.0,2023-10-17
Schleswig-Holstein,151.0,2746.0,251.29370465714953,60.0,6180.0,4273.0,2023-10-17
Schwaben,313.0,5106.0,185.76506977413322,90.0,2850.0,6951.0,2023-10-17
Stuttgart,464.0,10850.0,198.93939393939394,90.0,3000.0,14190.0,2023-10-17
Thüringen,924.0,12500.0,243.2993281770451,90.0,3720.0,17713.0,2023-10-17
Trier,161.0,3652.0,130.91422805247225,60.0,2820.0,4955.0,2023-10-17
Tübingen,383.0,6347.0,155.83748645720476,90.0,2040.0,8307.0,2023-10-17
Unterfranken,365.0,6179.0,210.31372975323404,60.0,3240.0,9199.0,2023-10-17
Weser-Ems,29.0,702.0,270.19530284301607,90.0,3240.0,809.0,2023-10-17
