region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,476.0,13086.0,162.50582715301954,60.0,4800.0,19821.0,2023-07-27
Berlin,81.0,6422.0,96.67768856961757,30.0,3330.0,9466.0,2023-07-27
Brandenburg,928.0,13883.0,135.9613501224204,30.0,9060.0,22872.0,2023-07-27
Braunschweig,136.0,1760.0,66.66866387058118,15.0,3330.0,3338.0,2023-07-27
Bremen,9.0,78.0,310.1111111111111,270.0,2070.0,99.0,2023-07-27
Chemnitz,292.0,4670.0,116.4403983353151,45.0,3570.0,6728.0,2023-07-27
Darmstadt,473.0,16897.0,155.51883090523657,90.0,3600.0,22171.0,2023-07-27
Dessau,197.0,3692.0,222.55180939536976,90.0,3510.0,4449.0,2023-07-27
Detmold,131.0,2030.0,141.43717728055077,30.0,4860.0,3486.0,2023-07-27
Dresden,344.0,7131.0,85.95348072655544,30.0,2040.0,12167.0,2023-07-27
Düsseldorf,333.0,18133.0,302.9990627092167,120.0,8760.0,22405.0,2023-07-27
Freiburg,378.0,5146.0,112.30588088711687,60.0,1770.0,8026.0,2023-07-27
Gießen,155.0,3033.0,145.19031049250535,90.0,3030.0,3736.0,2023-07-27
Halle,237.0,3867.0,120.19401723846543,30.0,2130.0,5917.0,2023-07-27
Hamburg,36.0,3992.0,123.00876000604138,37.5,5340.0,6621.0,2023-07-27
Hannover,230.0,5656.0,170.14235569422777,60.0,2790.0,7692.0,2023-07-27
Karlsruhe,676.0,20395.0,188.11520973892638,67.5,3330.0,27272.0,2023-07-27
Kassel,271.0,4776.0,196.15916666666666,90.0,3120.0,6000.0,2023-07-27
Koblenz,359.0,7338.0,370.3499084513829,90.0,7080.0,10377.0,2023-07-27
Köln,460.0,22026.0,222.74860450692577,90.0,16740.0,29022.0,2023-07-27
Leipzig,299.0,9630.0,110.04627387678235,30.0,3150.0,14868.0,2023-07-27
Luneburg,129.0,2293.0,306.2307692307692,120.0,4590.0,3042.0,2023-07-27
Magdeburg,355.0,6429.0,164.0483193277311,60.0,3480.0,9044.0,2023-07-27
Mecklenburg-Vorpommern,568.0,6127.0,80.62881026766867,30.0,1110.0,11843.0,2023-07-27
Mittelfranken,414.0,11381.0,117.91193461160276,60.0,3720.0,16272.0,2023-07-27
Munster,220.0,6502.0,255.6701827548142,90.0,4830.0,8153.0,2023-07-27
Niederbayern,143.0,2370.0,121.79331395348837,60.0,1800.0,3440.0,2023-07-27
Oberbayern,832.0,43683.0,199.55289028706252,90.0,7200.0,55946.0,2023-07-27
Oberfranken,277.0,3968.0,211.90841736982918,60.0,3300.0,4859.0,2023-07-27
Oberpfalz,156.0,1324.0,142.60718294051628,90.0,1800.0,1782.0,2023-07-27
Rheinhessen-Pfalz,696.0,16485.0,177.34003805381897,60.0,10020.0,22074.0,2023-07-27
Saarland,228.0,5804.0,138.38363268403745,60.0,5220.0,7906.0,2023-07-27
Schleswig-Holstein,191.0,2914.0,187.74738783036264,60.0,4320.0,4881.0,2023-07-27
Schwaben,355.0,7031.0,333.9277001552451,105.0,4200.0,9018.0,2023-07-27
Stuttgart,506.0,8923.0,147.53036349125733,60.0,2700.0,13783.0,2023-07-27
Thüringen,862.0,8966.0,86.75681087312662,30.0,1980.0,16481.0,2023-07-27
Trier,152.0,3603.0,193.28194473301474,60.0,2220.0,4813.0,2023-07-27
Tübingen,385.0,5695.0,122.9568345323741,60.0,3330.0,8757.0,2023-07-27
Unterfranken,353.0,6336.0,167.5491278427909,60.0,5790.0,9058.0,2023-07-27
Weser-Ems,24.0,585.0,172.3939828080229,60.0,4740.0,698.0,2023-07-27
