region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,529.0,12040.0,103.17218230450517,30.0,4440.0,19067.0,2023-02-18
Berlin,79.0,6375.0,81.74796103307658,30.0,3600.0,8828.0,2023-02-18
Brandenburg,898.0,11428.0,80.24127584933531,15.0,5250.0,21664.0,2023-02-18
Braunschweig,129.0,1290.0,51.09894736842105,0.0,2910.0,2850.0,2023-02-18
Bremen,8.0,61.0,326.35714285714283,90.0,3390.0,70.0,2023-02-18
Chemnitz,320.0,3761.0,87.66661132326084,30.0,3570.0,6023.0,2023-02-18
Darmstadt,454.0,14243.0,212.48274566629098,90.0,5400.0,18633.0,2023-02-18
Dessau,171.0,2582.0,75.92295170916984,45.0,1140.0,3686.0,2023-02-18
Detmold,124.0,1513.0,113.93475051668143,0.0,4380.0,3387.0,2023-02-18
Dresden,349.0,4320.0,49.39664670658683,0.0,1950.0,8350.0,2023-02-18
Düsseldorf,401.0,19210.0,136.928631990268,60.0,4860.0,27127.0,2023-02-18
Freiburg,333.0,4257.0,160.50308451573102,60.0,2700.0,6484.0,2023-02-18
Gießen,151.0,2304.0,132.85150130548303,90.0,1800.0,3064.0,2023-02-18
Halle,261.0,3129.0,66.51226840260391,30.0,2100.0,5991.0,2023-02-18
Hamburg,30.0,2732.0,20.75159495045473,0.0,1800.0,7367.0,2023-02-18
Hannover,248.0,6684.0,128.78672796322206,45.0,3450.0,10006.0,2023-02-18
Karlsruhe,652.0,14258.0,162.9892101855848,45.0,5160.0,20853.0,2023-02-18
Kassel,251.0,3121.0,93.66681554265297,45.0,4950.0,4478.0,2023-02-18
Koblenz,383.0,7311.0,167.69203109815354,60.0,2970.0,10290.0,2023-02-18
Köln,483.0,18280.0,163.50558848096733,60.0,3810.0,25141.0,2023-02-18
Leipzig,303.0,8120.0,68.10099236641221,30.0,3090.0,13100.0,2023-02-18
Luneburg,135.0,2087.0,186.70363766048501,60.0,4350.0,2804.0,2023-02-18
Magdeburg,344.0,4571.0,111.87694388100067,30.0,4320.0,7395.0,2023-02-18
Mecklenburg-Vorpommern,556.0,3673.0,45.93136745924618,0.0,4890.0,9631.0,2023-02-18
Mittelfranken,399.0,7893.0,71.24848926101201,30.0,2700.0,13735.0,2023-02-18
Munster,213.0,5179.0,121.51805555555555,60.0,2010.0,7200.0,2023-02-18
Niederbayern,141.0,1552.0,67.75453100158983,0.0,1290.0,3145.0,2023-02-18
Oberbayern,842.0,28084.0,85.26403926042317,30.0,6660.0,46459.0,2023-02-18
Oberfranken,267.0,2540.0,143.61820480404552,30.0,5370.0,3955.0,2023-02-18
Oberpfalz,139.0,1033.0,95.04426559356136,60.0,1050.0,1491.0,2023-02-18
Rheinhessen-Pfalz,636.0,12705.0,128.48911568318766,30.0,4830.0,18421.0,2023-02-18
Saarland,243.0,5059.0,70.00039421813403,30.0,3480.0,7610.0,2023-02-18
Schleswig-Holstein,188.0,2673.0,82.03892589508743,30.0,1560.0,4804.0,2023-02-18
Schwaben,347.0,4335.0,150.91961369123703,45.0,8730.0,7041.0,2023-02-18
Stuttgart,391.0,7218.0,154.45437855700385,60.0,8910.0,10894.0,2023-02-18
Thüringen,881.0,7192.0,76.7821962050868,15.0,3540.0,14862.0,2023-02-18
Trier,140.0,2983.0,94.92591668745322,60.0,1740.0,4009.0,2023-02-18
Tübingen,348.0,4885.0,138.22994722955144,60.0,4920.0,7580.0,2023-02-18
Unterfranken,361.0,4232.0,110.78785274316,30.0,4020.0,6981.0,2023-02-18
Weser-Ems,29.0,673.0,149.7282741738066,60.0,1920.0,817.0,2023-02-18
