region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,474.0,12810.0,128.48937432045074,30.0,5130.0,20234.0,2023-07-20
Berlin,82.0,6184.0,107.53794996305288,30.0,9090.0,9473.0,2023-07-20
Brandenburg,948.0,13555.0,173.03775365738557,30.0,17910.0,23309.0,2023-07-20
Braunschweig,137.0,1766.0,113.90510510510511,30.0,3540.0,3330.0,2023-07-20
Bremen,9.0,70.0,136.46464646464648,45.0,1590.0,99.0,2023-07-20
Chemnitz,273.0,3842.0,99.01809290953545,30.0,3570.0,6135.0,2023-07-20
Darmstadt,507.0,18629.0,141.5152440249046,60.0,10110.0,24895.0,2023-07-20
Dessau,198.0,3369.0,110.36457630928298,60.0,3240.0,4449.0,2023-07-20
Detmold,114.0,1992.0,119.52478413815159,45.0,4140.0,3127.0,2023-07-20
Dresden,347.0,6863.0,99.28437474068542,30.0,6150.0,12051.0,2023-07-20
Düsseldorf,349.0,19090.0,209.5332142412031,90.0,7680.0,24071.0,2023-07-20
Freiburg,360.0,5032.0,187.16759246714537,60.0,6300.0,7381.0,2023-07-20
Gießen,158.0,3012.0,189.60736354273945,90.0,2970.0,3884.0,2023-07-20
Halle,240.0,3851.0,99.3984532095901,30.0,4050.0,6465.0,2023-07-20
Hamburg,36.0,3822.0,77.74248602930071,30.0,3780.0,6621.0,2023-07-20
Hannover,231.0,5269.0,137.6592563702548,60.0,1890.0,7692.0,2023-07-20
Karlsruhe,697.0,21112.0,179.80384436410495,90.0,4410.0,27937.0,2023-07-20
Kassel,276.0,4497.0,275.24075924075925,90.0,10170.0,6006.0,2023-07-20
Koblenz,377.0,7669.0,205.55210804891402,60.0,3480.0,10958.0,2023-07-20
Köln,403.0,20131.0,181.32628421732034,90.0,5790.0,26339.0,2023-07-20
Leipzig,302.0,10133.0,119.9107667646273,30.0,5910.0,14972.0,2023-07-20
Luneburg,120.0,2365.0,445.30538513974096,165.0,4560.0,2934.0,2023-07-20
Magdeburg,360.0,6776.0,333.14517366056754,60.0,5250.0,9127.0,2023-07-20
Mecklenburg-Vorpommern,575.0,6503.0,130.68650021159542,45.0,18030.0,11815.0,2023-07-20
Mittelfranken,423.0,11091.0,107.34940278290851,30.0,6420.0,16242.0,2023-07-20
Munster,224.0,6244.0,188.78608907870654,82.5,2850.0,8195.0,2023-07-20
Niederbayern,143.0,2500.0,189.37137049941927,90.0,3090.0,3444.0,2023-07-20
Oberbayern,816.0,43111.0,196.19299783530423,90.0,8610.0,55897.0,2023-07-20
Oberfranken,277.0,3851.0,170.07597282273008,60.0,3480.0,4857.0,2023-07-20
Oberpfalz,158.0,1389.0,150.37091319052988,105.0,3060.0,1774.0,2023-07-20
Rheinhessen-Pfalz,721.0,17303.0,158.9776838769312,60.0,4140.0,22719.0,2023-07-20
Saarland,245.0,6080.0,104.68329892177105,60.0,2490.0,8718.0,2023-07-20
Schleswig-Holstein,189.0,2809.0,155.0465701699182,60.0,4890.0,4767.0,2023-07-20
Schwaben,357.0,6749.0,203.95900634955998,90.0,3870.0,8977.0,2023-07-20
Stuttgart,513.0,9722.0,170.92787339556594,60.0,6840.0,13712.0,2023-07-20
Thüringen,912.0,9337.0,88.17106720289095,30.0,2070.0,17157.0,2023-07-20
Trier,153.0,3519.0,104.31316489361703,60.0,2130.0,4512.0,2023-07-20
Tübingen,386.0,5946.0,162.55898939769907,60.0,5580.0,8866.0,2023-07-20
Unterfranken,353.0,6112.0,103.65349477160154,60.0,2670.0,9085.0,2023-07-20
Weser-Ems,24.0,476.0,111.25071633237822,30.0,1680.0,698.0,2023-07-20
