region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,491.0,13302.0,221.84729716936477,60.0,16560.0,21126.0,2023-05-02
Berlin,83.0,6445.0,55.49837486457205,30.0,2910.0,10153.0,2023-05-02
Brandenburg,954.0,13615.0,75.58521303258145,30.0,3090.0,24738.0,2023-05-02
Braunschweig,136.0,1748.0,69.62789317507418,15.0,1770.0,3370.0,2023-05-02
Bremen,9.0,61.0,90.06451612903226,30.0,630.0,93.0,2023-05-02
Chemnitz,320.0,4372.0,51.25180345719341,30.0,660.0,7347.0,2023-05-02
Darmstadt,495.0,18293.0,162.19542448761655,60.0,4470.0,24347.0,2023-05-02
Dessau,191.0,3696.0,177.23025583982204,90.0,2130.0,4495.0,2023-05-02
Detmold,128.0,2083.0,229.97208490840362,60.0,10800.0,3439.0,2023-05-02
Dresden,352.0,6184.0,70.26656701544594,30.0,3090.0,12042.0,2023-05-02
Düsseldorf,412.0,24485.0,241.53326187023143,105.0,6780.0,31718.0,2023-05-02
Freiburg,377.0,4914.0,105.02480400976738,60.0,2190.0,7781.0,2023-05-02
Gießen,158.0,2951.0,151.30736258194653,60.0,3660.0,3966.0,2023-05-02
Halle,257.0,3909.0,91.82810186556115,30.0,2700.0,6754.0,2023-05-02
Hamburg,36.0,3965.0,45.068705882352944,0.0,3420.0,8500.0,2023-05-02
Hannover,255.0,6315.0,127.84874787987629,30.0,9060.0,10023.0,2023-05-02
Karlsruhe,717.0,20999.0,183.2548710400897,60.0,6810.0,28536.0,2023-05-02
Kassel,261.0,3623.0,93.93517385986371,30.0,5730.0,5723.0,2023-05-02
Koblenz,352.0,7083.0,154.35717009916095,60.0,2160.0,10488.0,2023-05-02
Köln,487.0,20240.0,219.04776419244223,60.0,9300.0,28871.0,2023-05-02
Leipzig,301.0,10645.0,85.39479811082286,30.0,2040.0,15033.0,2023-05-02
Luneburg,137.0,2268.0,189.82968219685281,30.0,3960.0,3241.0,2023-05-02
Magdeburg,347.0,6655.0,170.54907872696816,60.0,5460.0,8955.0,2023-05-02
Mecklenburg-Vorpommern,536.0,4845.0,69.40535731010584,0.0,2490.0,10677.0,2023-05-02
Mittelfranken,418.0,11581.0,387.3660844250364,60.0,7320.0,16488.0,2023-05-02
Munster,224.0,6317.0,294.41715903495816,90.0,5670.0,8124.0,2023-05-02
Niederbayern,143.0,2080.0,82.82747695852535,30.0,2430.0,3472.0,2023-05-02
Oberbayern,860.0,42278.0,145.2374486675404,60.0,10140.0,57225.0,2023-05-02
Oberfranken,276.0,3737.0,308.6196633825944,60.0,7920.0,4872.0,2023-05-02
Oberpfalz,155.0,1292.0,225.86292134831461,60.0,3510.0,1780.0,2023-05-02
Rheinhessen-Pfalz,708.0,17199.0,177.06698246856737,60.0,7050.0,22588.0,2023-05-02
Saarland,245.0,5890.0,86.06412021105758,60.0,2730.0,8718.0,2023-05-02
Schleswig-Holstein,197.0,3356.0,125.30777044184866,30.0,8460.0,5907.0,2023-05-02
Schwaben,348.0,6467.0,335.6646625070902,60.0,8910.0,8815.0,2023-05-02
Stuttgart,521.0,9840.0,145.07557251908398,60.0,3540.0,14410.0,2023-05-02
Thüringen,946.0,9489.0,82.85678295635029,30.0,4350.0,18259.0,2023-05-02
Trier,159.0,4204.0,143.467244879129,60.0,2100.0,5419.0,2023-05-02
Tübingen,383.0,5937.0,132.74827427519557,60.0,3150.0,8692.0,2023-05-02
Unterfranken,366.0,5803.0,102.93864714374098,30.0,6180.0,9698.0,2023-05-02
Weser-Ems,29.0,691.0,172.96786155747836,90.0,2520.0,809.0,2023-05-02
