region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,448.0,13696.0,180.07312696276358,60.0,13140.0,20061.0,2023-10-16
Berlin,83.0,6443.0,80.59363083582397,30.0,4080.0,9703.0,2023-10-16
Brandenburg,953.0,15891.0,129.11524296067483,45.0,3660.0,25251.0,2023-10-16
Braunschweig,123.0,1867.0,99.8129973474801,30.0,3960.0,3016.0,2023-10-16
Bremen,9.0,102.0,187.85294117647058,60.0,2220.0,136.0,2023-10-16
Chemnitz,308.0,4068.0,65.240882225746,30.0,2880.0,6937.0,2023-10-16
Darmstadt,475.0,17676.0,251.56658424584953,120.0,4620.0,22648.0,2023-10-16
Dessau,203.0,3740.0,250.06885660138977,90.0,10500.0,4749.0,2023-10-16
Detmold,122.0,2355.0,133.75093399750935,60.0,1770.0,3212.0,2023-10-16
Dresden,346.0,7828.0,185.69535268985962,60.0,6210.0,11469.0,2023-10-16
Düsseldorf,406.0,23339.0,340.88381815014804,150.0,13320.0,28705.0,2023-10-16
Freiburg,357.0,5299.0,165.26662189388853,75.0,2970.0,7445.0,2023-10-16
Gießen,127.0,2652.0,217.87424969987995,90.0,4650.0,3332.0,2023-10-16
Halle,259.0,4589.0,172.6075064579851,60.0,3360.0,6581.0,2023-10-16
Hamburg,32.0,2468.0,66.57457589777484,30.0,1920.0,4539.0,2023-10-16
Hannover,251.0,6655.0,264.65286174929463,60.0,3540.0,9924.0,2023-10-16
Karlsruhe,660.0,19594.0,195.43382750366766,90.0,4380.0,25902.0,2023-10-16
Kassel,249.0,4310.0,216.27661401098902,75.0,4200.0,5824.0,2023-10-16
Koblenz,356.0,7792.0,261.9190790751894,82.5,6330.0,10294.0,2023-10-16
Köln,449.0,21265.0,257.7882255618365,90.0,13410.0,29012.0,2023-10-16
Leipzig,300.0,9618.0,143.0276416819013,60.0,6600.0,13675.0,2023-10-16
Luneburg,138.0,2333.0,169.33525835866263,60.0,2250.0,3290.0,2023-10-16
Magdeburg,356.0,6686.0,165.44912391809163,60.0,10650.0,9474.0,2023-10-16
Mecklenburg-Vorpommern,507.0,5949.0,130.2022397891963,30.0,2130.0,10626.0,2023-10-16
Mittelfranken,419.0,11752.0,117.6184415896266,60.0,20760.0,16658.0,2023-10-16
Munster,229.0,6624.0,237.04989257579373,120.0,10200.0,8378.0,2023-10-16
Niederbayern,143.0,2247.0,114.80186208903113,60.0,2070.0,3437.0,2023-10-16
Oberbayern,841.0,46513.0,269.65818001504687,120.0,5970.0,58484.0,2023-10-16
Oberfranken,281.0,4091.0,193.09955393349554,90.0,2820.0,4932.0,2023-10-16
Oberpfalz,156.0,1426.0,202.1877459246768,120.0,2070.0,1779.0,2023-10-16
Rheinhessen-Pfalz,652.0,15918.0,181.2096595560264,90.0,3630.0,20767.0,2023-10-16
Saarland,245.0,6492.0,121.33398775840166,60.0,2310.0,8659.0,2023-10-16
Schleswig-Holstein,146.0,2810.0,222.42331288343559,82.5,3930.0,4238.0,2023-10-16
Schwaben,313.0,5150.0,170.5222270176953,90.0,3360.0,6951.0,2023-10-16
Stuttgart,465.0,11469.0,253.10355279853377,180.0,3660.0,14186.0,2023-10-16
Thüringen,928.0,12507.0,225.1508867357924,90.0,6750.0,17649.0,2023-10-16
Trier,161.0,4009.0,209.6441158598339,90.0,2160.0,4937.0,2023-10-16
Tübingen,383.0,6485.0,204.01576983267125,120.0,5370.0,8307.0,2023-10-16
Unterfranken,365.0,6500.0,198.24220023915643,60.0,7440.0,9199.0,2023-10-16
Weser-Ems,29.0,643.0,182.5526641883519,90.0,1860.0,807.0,2023-10-16
