region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,423.0,14543.0,242.375491550643,90.0,8820.0,18818.0,2023-11-06
Berlin,81.0,6321.0,128.48104491876393,60.0,8640.0,9417.0,2023-11-06
Brandenburg,945.0,18412.0,223.17688669872433,90.0,3990.0,25163.0,2023-11-06
Braunschweig,136.0,2252.0,98.36003573555688,45.0,2100.0,3358.0,2023-11-06
Bremen,9.0,114.0,280.49264705882354,90.0,3150.0,136.0,2023-11-06
Chemnitz,287.0,3689.0,70.6482443709652,30.0,1320.0,6351.0,2023-11-06
Darmstadt,503.0,18339.0,209.74406288787753,120.0,8310.0,24170.0,2023-11-06
Dessau,206.0,3908.0,196.59946013289036,90.0,6060.0,4816.0,2023-11-06
Detmold,127.0,2650.0,268.5293580772741,120.0,5370.0,3287.0,2023-11-06
Dresden,346.0,7117.0,91.84748608288416,30.0,3150.0,11317.0,2023-11-06
Düsseldorf,430.0,24679.0,361.2390992014434,180.0,8760.0,29929.0,2023-11-06
Freiburg,384.0,6113.0,288.3558235959291,120.0,2610.0,7959.0,2023-11-06
Gießen,127.0,2902.0,322.58884913536076,180.0,3900.0,3354.0,2023-11-06
Halle,269.0,4626.0,168.253733507322,60.0,2640.0,6897.0,2023-11-06
Hamburg,36.0,7551.0,180.35489422006276,120.0,3780.0,9879.0,2023-11-06
Hannover,236.0,7181.0,284.17944141117175,90.0,3300.0,9524.0,2023-11-06
Karlsruhe,693.0,21305.0,172.23374832129505,90.0,2670.0,27551.0,2023-11-06
Kassel,254.0,4959.0,363.5065916681315,165.0,6240.0,5689.0,2023-11-06
Koblenz,367.0,8564.0,417.615665015422,120.0,7020.0,10699.0,2023-11-06
Köln,465.0,21332.0,304.6358484625879,90.0,8820.0,28587.0,2023-11-06
Leipzig,306.0,9661.0,91.28913137736667,45.0,1650.0,13838.0,2023-11-06
Luneburg,137.0,2678.0,190.21880650994575,120.0,3120.0,3318.0,2023-11-06
Magdeburg,358.0,6974.0,152.14312916534433,75.0,5820.0,9453.0,2023-11-06
Mecklenburg-Vorpommern,543.0,7116.0,243.26120893084044,60.0,4560.0,11018.0,2023-11-06
Mittelfranken,425.0,12550.0,145.77730028845588,60.0,8940.0,16987.0,2023-11-06
Munster,229.0,6766.0,298.12062999642046,120.0,5550.0,8381.0,2023-11-06
Niederbayern,143.0,2385.0,170.68056354226567,60.0,4800.0,3478.0,2023-11-06
Oberbayern,838.0,45065.0,224.2774279085184,150.0,7170.0,54306.0,2023-11-06
Oberfranken,280.0,4008.0,221.35174119101586,120.0,2940.0,4853.0,2023-11-06
Oberpfalz,156.0,1438.0,247.9506172839506,120.0,3930.0,1782.0,2023-11-06
Rheinhessen-Pfalz,679.0,15948.0,209.31732015165332,90.0,7200.0,20837.0,2023-11-06
Saarland,250.0,6826.0,234.31869000564652,60.0,9660.0,8855.0,2023-11-06
Schleswig-Holstein,150.0,3208.0,352.76785714285717,180.0,5580.0,4088.0,2023-11-06
Schwaben,351.0,7181.0,320.63759623118466,150.0,5520.0,8703.0,2023-11-06
Stuttgart,511.0,12383.0,193.43515681032795,105.0,4380.0,15337.0,2023-11-06
Thüringen,926.0,12282.0,191.37459411040197,60.0,2820.0,17862.0,2023-11-06
Trier,159.0,4542.0,279.90845330380216,90.0,14730.0,5418.0,2023-11-06
Tübingen,383.0,6551.0,196.98589973142344,120.0,3810.0,8936.0,2023-11-06
Unterfranken,364.0,7107.0,272.0472186287193,90.0,8250.0,9276.0,2023-11-06
Weser-Ems,29.0,684.0,235.11742892459827,150.0,1920.0,809.0,2023-11-06
