region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,480.0,14288.0,149.40131547590678,60.0,6420.0,20981.0,2023-06-30
Berlin,68.0,6097.0,133.25649975926817,60.0,3780.0,8308.0,2023-06-30
Brandenburg,952.0,15216.0,149.8688211414471,30.0,4920.0,25126.0,2023-06-30
Braunschweig,136.0,1905.0,108.99381078691424,30.0,4680.0,3393.0,2023-06-30
Bremen,9.0,81.0,97.74264705882354,60.0,1530.0,136.0,2023-06-30
Chemnitz,282.0,3997.0,85.34792626728111,30.0,1680.0,6510.0,2023-06-30
Darmstadt,500.0,19148.0,213.94876079086606,90.0,7380.0,25137.0,2023-06-30
Dessau,203.0,3816.0,156.4092615769712,60.0,3270.0,4794.0,2023-06-30
Detmold,129.0,1994.0,125.54859370648845,30.0,3720.0,3591.0,2023-06-30
Dresden,344.0,8193.0,155.91905813097867,60.0,2400.0,12231.0,2023-06-30
Düsseldorf,346.0,18599.0,191.96721244870596,90.0,6570.0,24613.0,2023-06-30
Freiburg,385.0,5773.0,197.1597239969333,120.0,3450.0,7826.0,2023-06-30
Gießen,158.0,3003.0,158.42121060530266,60.0,3000.0,3998.0,2023-06-30
Halle,260.0,4343.0,123.05929763960852,30.0,3540.0,6948.0,2023-06-30
Hamburg,37.0,5112.0,65.36442042318308,30.0,4470.0,8696.0,2023-06-30
Hannover,254.0,7337.0,172.46345828775978,60.0,4170.0,10057.0,2023-06-30
Karlsruhe,698.0,22090.0,206.39626657362177,90.0,6930.0,28660.0,2023-06-30
Kassel,246.0,4689.0,267.05994787141617,90.0,7440.0,5755.0,2023-06-30
Koblenz,377.0,7858.0,254.31405727036073,75.0,4590.0,10756.0,2023-06-30
Köln,463.0,21328.0,216.77782203192936,60.0,7650.0,30129.0,2023-06-30
Leipzig,300.0,10834.0,131.86846576058548,60.0,2970.0,15304.0,2023-06-30
Luneburg,137.0,2181.0,245.49776186213072,60.0,2070.0,3351.0,2023-06-30
Magdeburg,337.0,6109.0,185.1748915719142,60.0,5790.0,8531.0,2023-06-30
Mecklenburg-Vorpommern,577.0,6489.0,127.39079870018813,30.0,4860.0,11694.0,2023-06-30
Mittelfranken,417.0,10415.0,76.70757069017938,30.0,5040.0,16445.0,2023-06-30
Munster,217.0,6572.0,253.08301343570056,90.0,6540.0,8336.0,2023-06-30
Niederbayern,143.0,2509.0,144.39149431983688,90.0,1980.0,3433.0,2023-06-30
Oberbayern,843.0,42335.0,109.87456487611767,60.0,6690.0,58604.0,2023-06-30
Oberfranken,277.0,3896.0,177.16649579659628,90.0,3600.0,4877.0,2023-06-30
Oberpfalz,156.0,1262.0,186.14572864321607,90.0,2730.0,1791.0,2023-06-30
Rheinhessen-Pfalz,713.0,17480.0,172.86309907586502,60.0,6360.0,23265.0,2023-06-30
Saarland,245.0,6019.0,154.0194842406877,60.0,4530.0,8725.0,2023-06-30
Schleswig-Holstein,196.0,3367.0,126.44473274519979,30.0,5700.0,5781.0,2023-06-30
Schwaben,355.0,7385.0,272.76514415289927,120.0,5310.0,9261.0,2023-06-30
Stuttgart,474.0,10039.0,198.41937869822485,90.0,4980.0,13520.0,2023-06-30
Thüringen,916.0,10123.0,116.68988372746166,30.0,6240.0,17803.0,2023-06-30
Trier,151.0,3060.0,185.93152302243212,60.0,4440.0,4235.0,2023-06-30
Tübingen,384.0,6180.0,207.86100875172733,60.0,10590.0,8684.0,2023-06-30
Unterfranken,353.0,6029.0,134.7465895449089,60.0,6270.0,9163.0,2023-06-30
Weser-Ems,24.0,536.0,139.33425034387895,60.0,2340.0,727.0,2023-06-30
