region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,479.0,14168.0,213.36139742319128,60.0,7020.0,20180.0,2023-08-07
Berlin,74.0,5492.0,80.61674213398351,30.0,3780.0,8613.0,2023-08-07
Brandenburg,927.0,13273.0,144.06706576435883,30.0,5700.0,23052.0,2023-08-07
Braunschweig,137.0,1799.0,58.828101644245145,30.0,2610.0,3345.0,2023-08-07
Bremen,9.0,86.0,252.32432432432432,90.0,2850.0,111.0,2023-08-07
Chemnitz,300.0,4599.0,76.23160843284683,37.5,5100.0,6783.0,2023-08-07
Darmstadt,476.0,14596.0,127.29736287885724,60.0,4860.0,21842.0,2023-08-07
Dessau,186.0,3455.0,152.88907168037602,60.0,3450.0,4255.0,2023-08-07
Detmold,121.0,2001.0,197.87054815732424,30.0,6000.0,3229.0,2023-08-07
Dresden,347.0,6761.0,85.58085509514787,30.0,2760.0,12139.0,2023-08-07
Düsseldorf,410.0,23539.0,409.4532979828741,180.0,7170.0,27911.0,2023-08-07
Freiburg,378.0,5057.0,140.43002840175575,60.0,3390.0,7746.0,2023-08-07
Gießen,155.0,2528.0,108.03051579800162,60.0,3900.0,3703.0,2023-08-07
Halle,231.0,3707.0,97.28940263246709,30.0,1740.0,5926.0,2023-08-07
Hamburg,35.0,5269.0,115.16484083000387,30.0,5400.0,7759.0,2023-08-07
Hannover,232.0,5411.0,221.75558441558442,60.0,3420.0,7700.0,2023-08-07
Karlsruhe,660.0,18867.0,150.0452230981028,60.0,4770.0,26513.0,2023-08-07
Kassel,256.0,4383.0,243.7662360034453,60.0,5340.0,5805.0,2023-08-07
Koblenz,359.0,7494.0,190.5508442056792,60.0,3480.0,10424.0,2023-08-07
Köln,454.0,19250.0,228.0823947836396,60.0,6690.0,26992.0,2023-08-07
Leipzig,301.0,9297.0,60.02226818338504,30.0,1500.0,14505.0,2023-08-07
Luneburg,137.0,2494.0,301.1468908629442,120.0,3480.0,3152.0,2023-08-07
Magdeburg,354.0,6949.0,163.36669948583307,60.0,2490.0,9141.0,2023-08-07
Mecklenburg-Vorpommern,572.0,6766.0,157.1608040201005,30.0,5700.0,11940.0,2023-08-07
Mittelfranken,347.0,9119.0,139.40130942638197,30.0,4710.0,13441.0,2023-08-07
Munster,231.0,6668.0,305.37244169443125,120.0,7200.0,8404.0,2023-08-07
Niederbayern,138.0,2147.0,104.36962573461182,60.0,1770.0,3233.0,2023-08-07
Oberbayern,815.0,39219.0,138.17114411257577,60.0,3120.0,53937.0,2023-08-07
Oberfranken,280.0,3734.0,145.48731994319334,60.0,4320.0,4929.0,2023-08-07
Oberpfalz,154.0,1446.0,314.47451868629673,120.0,2640.0,1766.0,2023-08-07
Rheinhessen-Pfalz,674.0,14739.0,103.63598267914513,45.0,2880.0,21477.0,2023-08-07
Saarland,230.0,5398.0,80.85448798988622,30.0,1440.0,7910.0,2023-08-07
Schleswig-Holstein,190.0,3241.0,209.29844097995544,60.0,3840.0,4939.0,2023-08-07
Schwaben,353.0,6447.0,183.00721741061514,60.0,3570.0,9006.0,2023-08-07
Stuttgart,414.0,7143.0,148.26662049861497,60.0,4050.0,11552.0,2023-08-07
Thüringen,887.0,9980.0,137.85440702781844,30.0,2520.0,17075.0,2023-08-07
Trier,110.0,3031.0,164.72862644415918,60.0,2580.0,3895.0,2023-08-07
Tübingen,321.0,4446.0,154.375,60.0,3780.0,6680.0,2023-08-07
Unterfranken,362.0,5624.0,160.09639208867637,30.0,3810.0,9202.0,2023-08-07
Weser-Ems,29.0,712.0,395.6200495049505,315.0,2550.0,808.0,2023-08-07
