region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,506.0,14516.0,117.29866421004145,60.0,4230.0,21710.0,2023-03-01
Berlin,74.0,4320.0,88.74112801013942,30.0,2310.0,6312.0,2023-03-01
Brandenburg,943.0,13900.0,92.34034958148695,30.0,3840.0,24372.0,2023-03-01
Braunschweig,135.0,1846.0,94.57577565632458,30.0,1200.0,3352.0,2023-03-01
Bremen,9.0,112.0,365.3014705882353,120.0,3690.0,136.0,2023-03-01
Chemnitz,320.0,4730.0,92.8029226987162,30.0,2760.0,7322.0,2023-03-01
Darmstadt,499.0,17479.0,131.6142015296527,60.0,2220.0,23927.0,2023-03-01
Dessau,180.0,3094.0,89.61150584460233,30.0,3000.0,4363.0,2023-03-01
Detmold,128.0,2101.0,147.59988402435488,30.0,3150.0,3449.0,2023-03-01
Dresden,344.0,6058.0,60.25867325916769,0.0,1680.0,12135.0,2023-03-01
Düsseldorf,436.0,25135.0,183.35108183804746,90.0,4290.0,32491.0,2023-03-01
Freiburg,387.0,4750.0,120.92832596956308,30.0,4800.0,8148.0,2023-03-01
Gießen,158.0,3526.0,263.8779165684657,120.0,5490.0,4243.0,2023-03-01
Halle,270.0,4052.0,81.1783613143923,30.0,2940.0,6969.0,2023-03-01
Hamburg,36.0,4335.0,90.33266650976701,0.0,2280.0,8498.0,2023-03-01
Hannover,259.0,6991.0,105.59081875993641,60.0,3570.0,10064.0,2023-03-01
Karlsruhe,706.0,19421.0,139.4031453362256,60.0,4200.0,27660.0,2023-03-01
Kassel,270.0,4086.0,148.86,60.0,1410.0,5400.0,2023-03-01
Koblenz,346.0,7142.0,146.88765990189478,60.0,3900.0,10397.0,2023-03-01
Köln,489.0,20043.0,206.18739163603578,60.0,4380.0,28838.0,2023-03-01
Leipzig,305.0,9088.0,58.49964493679875,30.0,1500.0,14082.0,2023-03-01
Luneburg,137.0,2202.0,169.26749095295537,60.0,3690.0,3316.0,2023-03-01
Magdeburg,362.0,5447.0,60.61726419120785,30.0,1680.0,9372.0,2023-03-01
Mecklenburg-Vorpommern,575.0,5730.0,82.2425056679822,30.0,3780.0,11909.0,2023-03-01
Mittelfranken,421.0,10824.0,87.37229514012061,30.0,5610.0,16914.0,2023-03-01
Munster,234.0,6141.0,139.81091940439612,60.0,2610.0,8462.0,2023-03-01
Niederbayern,143.0,2074.0,84.83726958525345,30.0,2070.0,3472.0,2023-03-01
Oberbayern,883.0,40637.0,103.84732314230875,60.0,2700.0,58352.0,2023-03-01
Oberfranken,277.0,3249.0,100.726243339254,60.0,1140.0,4504.0,2023-03-01
Oberpfalz,156.0,1263.0,131.12233445566778,60.0,4980.0,1782.0,2023-03-01
Rheinhessen-Pfalz,693.0,15179.0,118.69367064620049,60.0,3720.0,21108.0,2023-03-01
Saarland,250.0,5383.0,88.87914317925592,30.0,3240.0,8870.0,2023-03-01
Schleswig-Holstein,200.0,3909.0,222.70203536870204,75.0,3990.0,5994.0,2023-03-01
Schwaben,351.0,5206.0,155.390756302521,60.0,4260.0,7854.0,2023-03-01
Stuttgart,495.0,9987.0,115.04169774221981,60.0,3000.0,14749.0,2023-03-01
Thüringen,865.0,8209.0,74.82542166579725,0.0,2520.0,17253.0,2023-03-01
Trier,141.0,3555.0,100.80003991219317,60.0,1410.0,5011.0,2023-03-01
Tübingen,387.0,5808.0,150.46076833527357,60.0,4050.0,8590.0,2023-03-01
Unterfranken,364.0,5809.0,76.13240200166805,30.0,3240.0,9592.0,2023-03-01
Weser-Ems,29.0,657.0,216.21755253399257,75.0,3840.0,809.0,2023-03-01
