region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,449.0,12746.0,210.40344928383513,75.0,6420.0,17105.0,2023-09-22
Berlin,75.0,6590.0,91.21547018230508,30.0,3060.0,9709.0,2023-09-22
Brandenburg,962.0,15866.0,108.56854947685417,30.0,3090.0,25901.0,2023-09-22
Braunschweig,136.0,2207.0,94.54796127896743,45.0,1530.0,3409.0,2023-09-22
Bremen,8.0,63.0,165.35616438356163,90.0,1230.0,73.0,2023-09-22
Chemnitz,307.0,4840.0,126.9893542512957,60.0,8700.0,7139.0,2023-09-22
Darmstadt,472.0,17805.0,220.4654610268226,105.0,7320.0,23003.0,2023-09-22
Dessau,203.0,3846.0,183.4273323460969,90.0,2580.0,4727.0,2023-09-22
Detmold,120.0,2293.0,167.15895061728395,105.0,2460.0,3240.0,2023-09-22
Dresden,348.0,7552.0,115.8927863981512,30.0,3600.0,12116.0,2023-09-22
Düsseldorf,408.0,21922.0,198.86893868658575,90.0,7080.0,32130.0,2023-09-22
Freiburg,372.0,5723.0,208.8413988901794,90.0,4470.0,7749.0,2023-09-22
Gießen,158.0,3253.0,203.57696999268114,105.0,2250.0,4099.0,2023-09-22
Halle,261.0,4526.0,146.45351985559566,30.0,5310.0,6648.0,2023-09-22
Hamburg,37.0,4251.0,53.357720797720795,0.0,1260.0,8775.0,2023-09-22
Hannover,247.0,6130.0,183.306045493249,75.0,5250.0,8221.0,2023-09-22
Karlsruhe,676.0,20391.0,212.8912545529646,90.0,6330.0,26631.0,2023-09-22
Kassel,255.0,5106.0,191.34229183841714,120.0,3330.0,6065.0,2023-09-22
Koblenz,353.0,8125.0,225.76388630874976,75.0,5280.0,10766.0,2023-09-22
Köln,486.0,19467.0,180.6275783660874,60.0,6960.0,30785.0,2023-09-22
Leipzig,300.0,10176.0,113.9939696537414,30.0,8760.0,15422.0,2023-09-22
Luneburg,138.0,2416.0,280.93753827311696,90.0,4110.0,3266.0,2023-09-22
Magdeburg,357.0,7304.0,149.7688227953411,90.0,5460.0,9616.0,2023-09-22
Mecklenburg-Vorpommern,521.0,5614.0,91.67923339931617,30.0,4260.0,11114.0,2023-09-22
Mittelfranken,397.0,11376.0,134.2307837345233,60.0,4230.0,15911.0,2023-09-22
Munster,228.0,6773.0,208.47190082644627,120.0,4200.0,8470.0,2023-09-22
Niederbayern,143.0,2461.0,206.41498722679535,60.0,2250.0,3523.0,2023-09-22
Oberbayern,863.0,51862.0,268.3560394994972,150.0,6150.0,60659.0,2023-09-22
Oberfranken,267.0,4165.0,275.1316805527332,135.0,4680.0,4921.0,2023-09-22
Oberpfalz,163.0,1419.0,435.5795644891122,165.0,3570.0,1791.0,2023-09-22
Rheinhessen-Pfalz,712.0,17906.0,204.81923830250273,90.0,9060.0,22975.0,2023-09-22
Saarland,244.0,6096.0,89.46128178575538,60.0,1920.0,8691.0,2023-09-22
Schleswig-Holstein,122.0,2456.0,158.2250073724565,90.0,2550.0,3391.0,2023-09-22
Schwaben,353.0,7076.0,256.99517438034655,135.0,4950.0,9118.0,2023-09-22
Stuttgart,495.0,11097.0,203.3991209711176,105.0,3540.0,14334.0,2023-09-22
Thüringen,922.0,10912.0,106.3720542463317,30.0,3000.0,17992.0,2023-09-22
Trier,161.0,4258.0,142.72738853503185,60.0,2070.0,5495.0,2023-09-22
Tübingen,382.0,6446.0,210.23813449534802,90.0,4890.0,8491.0,2023-09-22
Unterfranken,365.0,6982.0,292.1737094199042,75.0,9480.0,9395.0,2023-09-22
Weser-Ems,29.0,706.0,228.36374407582937,180.0,2070.0,844.0,2023-09-22
