region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,449.0,12364.0,123.66119435874835,60.0,11940.0,18152.0,2023-09-27
Berlin,75.0,5681.0,66.19882179675994,30.0,2730.0,9506.0,2023-09-27
Brandenburg,955.0,14463.0,81.4871845660183,30.0,3690.0,25243.0,2023-09-27
Braunschweig,136.0,2148.0,115.52346999405823,30.0,1920.0,3366.0,2023-09-27
Bremen,9.0,82.0,287.16129032258067,90.0,3450.0,93.0,2023-09-27
Chemnitz,299.0,3767.0,57.36188373804268,30.0,2760.0,6795.0,2023-09-27
Darmstadt,477.0,16614.0,207.89003037341433,90.0,3600.0,22388.0,2023-09-27
Dessau,203.0,3711.0,184.39074155331286,90.0,2190.0,4558.0,2023-09-27
Detmold,119.0,2116.0,180.31371911573473,60.0,2700.0,3076.0,2023-09-27
Dresden,344.0,7052.0,89.21969949916527,30.0,4290.0,11980.0,2023-09-27
Düsseldorf,413.0,23510.0,177.1688216326661,90.0,11940.0,31323.0,2023-09-27
Freiburg,371.0,5229.0,148.42913992297818,60.0,2730.0,7790.0,2023-09-27
Gießen,158.0,3209.0,204.54348906560637,120.0,3480.0,4024.0,2023-09-27
Halle,261.0,4231.0,105.70013650841801,30.0,2160.0,6593.0,2023-09-27
Hamburg,36.0,5090.0,86.78444366934077,30.0,3900.0,8601.0,2023-09-27
Hannover,251.0,6941.0,176.6960210058574,60.0,3270.0,9902.0,2023-09-27
Karlsruhe,677.0,19377.0,204.47750429307385,60.0,3750.0,26205.0,2023-09-27
Kassel,253.0,5203.0,698.6127516778523,195.0,9510.0,5960.0,2023-09-27
Koblenz,369.0,8116.0,210.56771446689012,75.0,5610.0,11039.0,2023-09-27
Köln,483.0,22721.0,181.9149552647499,90.0,12000.0,31407.0,2023-09-27
Leipzig,300.0,10820.0,102.46569894611255,60.0,1710.0,15087.0,2023-09-27
Luneburg,137.0,2305.0,187.5640234495526,120.0,3450.0,3241.0,2023-09-27
Magdeburg,357.0,6840.0,118.70051780619254,60.0,1680.0,9463.0,2023-09-27
Mecklenburg-Vorpommern,521.0,5774.0,133.82416330821798,30.0,2910.0,11414.0,2023-09-27
Mittelfranken,419.0,11017.0,132.23472205546884,45.0,5850.0,16658.0,2023-09-27
Munster,231.0,6552.0,184.626201495194,90.0,11760.0,8427.0,2023-09-27
Niederbayern,142.0,2298.0,165.29363835788155,90.0,2220.0,3191.0,2023-09-27
Oberbayern,863.0,47800.0,169.7386997628036,90.0,4560.0,59866.0,2023-09-27
Oberfranken,274.0,4004.0,217.83115823817292,90.0,6030.0,4904.0,2023-09-27
Oberpfalz,160.0,1332.0,201.15551839464882,120.0,1620.0,1794.0,2023-09-27
Rheinhessen-Pfalz,738.0,17990.0,202.98277907129992,90.0,3750.0,22763.0,2023-09-27
Saarland,245.0,6218.0,109.70695211786372,60.0,2220.0,8688.0,2023-09-27
Schleswig-Holstein,134.0,2756.0,222.63267376966007,60.0,3870.0,3942.0,2023-09-27
Schwaben,357.0,6579.0,199.79926396788224,90.0,4590.0,8967.0,2023-09-27
Stuttgart,500.0,11551.0,217.73539700349812,75.0,5460.0,15151.0,2023-09-27
Thüringen,950.0,11780.0,152.06779011872845,60.0,5550.0,18277.0,2023-09-27
Trier,160.0,4337.0,131.51522421110906,60.0,3300.0,5419.0,2023-09-27
Tübingen,386.0,6848.0,197.50591436006624,120.0,2880.0,8454.0,2023-09-27
Unterfranken,366.0,6616.0,167.1688089117395,60.0,4620.0,9336.0,2023-09-27
Weser-Ems,29.0,663.0,156.13597033374538,60.0,1890.0,809.0,2023-09-27
