region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,461.0,11900.0,219.3219083618532,60.0,6960.0,19577.0,2023-12-22
Berlin,82.0,5903.0,149.9911336919705,30.0,14280.0,10038.0,2023-12-22
Brandenburg,982.0,17880.0,285.6516917720082,60.0,14670.0,26422.0,2023-12-22
Braunschweig,136.0,1936.0,191.08587503701511,30.0,6240.0,3377.0,2023-12-22
Bremen,9.0,107.0,358.00735294117646,60.0,7830.0,136.0,2023-12-22
Chemnitz,317.0,4758.0,300.2921989671106,45.0,5490.0,7358.0,2023-12-22
Darmstadt,481.0,17991.0,246.36110653713158,90.0,6120.0,24292.0,2023-12-22
Dessau,205.0,3871.0,320.6744993870045,105.0,3900.0,4894.0,2023-12-22
Detmold,129.0,1685.0,229.64931588340275,30.0,5940.0,3362.0,2023-12-22
Dresden,342.0,7186.0,164.0426544461091,30.0,5220.0,11347.0,2023-12-22
Düsseldorf,423.0,24907.0,468.65818028698214,210.0,7920.0,30873.0,2023-12-22
Freiburg,385.0,5728.0,178.3055450773293,90.0,4050.0,7953.0,2023-12-22
Gießen,150.0,1377.0,283.8561001042753,90.0,5310.0,1918.0,2023-12-22
Halle,241.0,4288.0,159.38389391979302,60.0,2760.0,6184.0,2023-12-22
Hamburg,36.0,5325.0,123.75920262770416,30.0,4800.0,8829.0,2023-12-22
Hannover,211.0,5753.0,178.73223912783035,60.0,7710.0,8347.0,2023-12-22
Karlsruhe,715.0,19718.0,206.34465751407853,60.0,5730.0,27169.0,2023-12-22
Kassel,254.0,3578.0,413.7338869118229,172.5,4800.0,5058.0,2023-12-22
Koblenz,383.0,8280.0,340.1374192421861,90.0,8280.0,11454.0,2023-12-22
Köln,486.0,21772.0,397.7839935490374,120.0,8220.0,29763.0,2023-12-22
Leipzig,309.0,9698.0,165.04136729806226,60.0,3120.0,13779.0,2023-12-22
Luneburg,136.0,2798.0,441.403990746096,157.5,9870.0,3458.0,2023-12-22
Magdeburg,355.0,7594.0,452.1791261130669,180.0,14490.0,9658.0,2023-12-22
Mecklenburg-Vorpommern,575.0,7117.0,312.7516301621802,60.0,12180.0,11962.0,2023-12-22
Mittelfranken,432.0,13382.0,282.10234136800324,90.0,6990.0,17383.0,2023-12-22
Munster,226.0,6062.0,358.7540588533739,150.0,5430.0,7884.0,2023-12-22
Niederbayern,140.0,2590.0,271.12461155997516,180.0,4500.0,3218.0,2023-12-22
Oberbayern,844.0,45372.0,183.7656937848799,90.0,7950.0,57698.0,2023-12-22
Oberfranken,286.0,4308.0,380.0659064553537,120.0,7350.0,5174.0,2023-12-22
Oberpfalz,166.0,1527.0,270.8523489932886,82.5,3120.0,1937.0,2023-12-22
Rheinhessen-Pfalz,697.0,17001.0,262.3316802668951,90.0,5190.0,22181.0,2023-12-22
Saarland,233.0,5475.0,147.73950553695596,60.0,9390.0,7766.0,2023-12-22
Schleswig-Holstein,131.0,2315.0,221.7549144753638,60.0,5040.0,3917.0,2023-12-22
Schwaben,344.0,6479.0,220.88365206662553,90.0,4140.0,8105.0,2023-12-22
Stuttgart,521.0,11489.0,203.95879833895665,90.0,6990.0,15412.0,2023-12-22
Thüringen,952.0,12125.0,163.55212274064732,60.0,6780.0,19032.0,2023-12-22
Trier,134.0,3406.0,130.69023642732049,75.0,2040.0,4568.0,2023-12-22
Tübingen,410.0,5815.0,165.67235651277352,90.0,3300.0,8729.0,2023-12-22
Unterfranken,364.0,7179.0,237.68715024812585,75.0,9120.0,9471.0,2023-12-22
Weser-Ems,33.0,721.0,373.3476347634763,180.0,5100.0,909.0,2023-12-22
