region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,485.0,11374.0,134.23654937570942,30.0,3660.0,17620.0,2023-07-01
Berlin,73.0,5176.0,76.53529411764706,30.0,2490.0,7650.0,2023-07-01
Brandenburg,901.0,11523.0,90.36452372938405,30.0,3240.0,20797.0,2023-07-01
Braunschweig,129.0,1593.0,88.03877052043312,30.0,2100.0,2863.0,2023-07-01
Bremen,9.0,71.0,132.20491803278688,30.0,3270.0,122.0,2023-07-01
Chemnitz,277.0,3273.0,70.15945498066654,30.0,1530.0,5431.0,2023-07-01
Darmstadt,465.0,15122.0,154.9594366197183,60.0,7410.0,21300.0,2023-07-01
Dessau,190.0,2844.0,183.4266019913199,60.0,18000.0,3917.0,2023-07-01
Detmold,110.0,1467.0,104.91599353796445,0.0,3390.0,3095.0,2023-07-01
Dresden,359.0,5622.0,257.6032379685074,30.0,7080.0,9018.0,2023-07-01
Düsseldorf,330.0,14439.0,149.0951989953632,60.0,3600.0,20704.0,2023-07-01
Freiburg,338.0,4691.0,126.88895290220366,60.0,1500.0,6943.0,2023-07-01
Gießen,148.0,2010.0,168.72231924554663,60.0,2460.0,2863.0,2023-07-01
Halle,250.0,3193.0,117.6920721333787,30.0,18000.0,5878.0,2023-07-01
Hamburg,35.0,4625.0,60.377918529557874,30.0,2340.0,8052.0,2023-07-01
Hannover,246.0,6561.0,131.14835219873785,45.0,3120.0,9983.0,2023-07-01
Karlsruhe,650.0,16537.0,162.22616822429907,60.0,2730.0,23005.0,2023-07-01
Kassel,225.0,3510.0,188.2140731292517,60.0,4380.0,4704.0,2023-07-01
Koblenz,378.0,6750.0,168.23602615481965,60.0,4260.0,9482.0,2023-07-01
Köln,415.0,15045.0,126.30667786644267,60.0,3840.0,23810.0,2023-07-01
Leipzig,298.0,8654.0,88.53691474363731,30.0,2790.0,13477.0,2023-07-01
Luneburg,136.0,1892.0,276.67175301632363,60.0,3210.0,2818.0,2023-07-01
Magdeburg,322.0,4258.0,229.78868680641185,45.0,18000.0,6488.0,2023-07-01
Mecklenburg-Vorpommern,563.0,5134.0,107.74372395076088,30.0,2580.0,10317.0,2023-07-01
Mittelfranken,396.0,7672.0,60.71072261072261,30.0,2010.0,12870.0,2023-07-01
Munster,216.0,5323.0,197.69833333333332,60.0,3390.0,7200.0,2023-07-01
Niederbayern,141.0,1726.0,94.80222575516693,15.0,4080.0,3145.0,2023-07-01
Oberbayern,808.0,29448.0,98.1849080532657,30.0,7200.0,47310.0,2023-07-01
Oberfranken,265.0,3244.0,191.75367309458218,60.0,4230.0,4356.0,2023-07-01
Oberpfalz,136.0,1113.0,256.974649766511,75.0,1980.0,1499.0,2023-07-01
Rheinhessen-Pfalz,686.0,14442.0,109.52771817773564,60.0,3210.0,20041.0,2023-07-01
Saarland,240.0,4905.0,84.21178514163549,45.0,3420.0,7484.0,2023-07-01
Schleswig-Holstein,199.0,2960.0,111.38449477351917,30.0,1500.0,5740.0,2023-07-01
Schwaben,342.0,5247.0,216.92252974650802,60.0,7080.0,7732.0,2023-07-01
Stuttgart,396.0,7577.0,162.06228597871356,90.0,4740.0,10805.0,2023-07-01
Thüringen,888.0,8358.0,124.61955022075055,30.0,3750.0,14496.0,2023-07-01
Trier,151.0,2559.0,87.65307672828564,30.0,3690.0,3949.0,2023-07-01
Tübingen,349.0,5121.0,110.97770700636943,60.0,6720.0,7536.0,2023-07-01
Unterfranken,350.0,4728.0,143.52497537638948,45.0,4710.0,7107.0,2023-07-01
Weser-Ems,24.0,553.0,150.97464788732395,60.0,3090.0,710.0,2023-07-01
