region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,486.0,11153.0,208.39868730053593,60.0,7470.0,16607.0,2023-09-23
Berlin,74.0,5572.0,75.44937956627624,30.0,1680.0,8623.0,2023-09-23
Brandenburg,930.0,10960.0,57.49003176941848,15.0,2040.0,21719.0,2023-09-23
Braunschweig,127.0,1150.0,26.17609351432881,0.0,1860.0,2652.0,2023-09-23
Bremen,6.0,58.0,200.5,112.5,1350.0,66.0,2023-09-23
Chemnitz,307.0,3573.0,48.29561601108993,30.0,510.0,5771.0,2023-09-23
Darmstadt,433.0,15066.0,158.6222123324927,60.0,2670.0,20223.0,2023-09-23
Dessau,190.0,2837.0,118.24714730290457,52.5,1440.0,3856.0,2023-09-23
Detmold,118.0,1863.0,181.46728354263053,30.0,5700.0,3026.0,2023-09-23
Dresden,362.0,4867.0,103.48403161199523,0.0,1920.0,9237.0,2023-09-23
Düsseldorf,399.0,17910.0,185.4966543868882,60.0,5250.0,26602.0,2023-09-23
Freiburg,332.0,4217.0,153.51170212765956,60.0,5520.0,6580.0,2023-09-23
Gießen,148.0,1962.0,143.34571329399515,60.0,4290.0,2881.0,2023-09-23
Halle,252.0,3252.0,70.21404109589041,30.0,2970.0,5840.0,2023-09-23
Hamburg,36.0,3628.0,78.04203476774009,0.0,8280.0,7018.0,2023-09-23
Hannover,245.0,5824.0,178.5872996746596,60.0,3720.0,8299.0,2023-09-23
Karlsruhe,605.0,14931.0,160.31174430593308,60.0,3480.0,21338.0,2023-09-23
Kassel,234.0,3490.0,243.97466751108297,67.5,4740.0,4737.0,2023-09-23
Koblenz,357.0,7213.0,258.5647356758468,90.0,4620.0,9477.0,2023-09-23
Köln,479.0,17020.0,211.28108535300316,60.0,5700.0,26572.0,2023-09-23
Leipzig,298.0,7947.0,74.45547323858482,30.0,3960.0,13228.0,2023-09-23
Luneburg,139.0,1846.0,178.67311752287122,60.0,8070.0,2842.0,2023-09-23
Magdeburg,340.0,4638.0,109.36092806150467,45.0,1890.0,7284.0,2023-09-23
Mecklenburg-Vorpommern,507.0,4110.0,58.15640109312592,0.0,3030.0,9514.0,2023-09-23
Mittelfranken,372.0,7985.0,80.73990116871911,30.0,2730.0,12749.0,2023-09-23
Munster,221.0,5146.0,256.05040930633345,60.0,6120.0,6963.0,2023-09-23
Niederbayern,141.0,1891.0,108.83879173290939,60.0,1230.0,3145.0,2023-09-23
Oberbayern,825.0,37854.0,170.03127689539158,60.0,6660.0,51124.0,2023-09-23
Oberfranken,244.0,2900.0,122.50086655112652,45.0,2370.0,4039.0,2023-09-23
Oberpfalz,130.0,944.0,144.12400635930047,97.5,1920.0,1258.0,2023-09-23
Rheinhessen-Pfalz,664.0,13674.0,140.01013795986623,60.0,2760.0,19136.0,2023-09-23
Saarland,240.0,5443.0,95.9635541367385,60.0,3840.0,7518.0,2023-09-23
Schleswig-Holstein,111.0,2302.0,259.27659574468083,120.0,8610.0,2914.0,2023-09-23
Schwaben,341.0,5468.0,187.1870099320439,60.0,3780.0,7652.0,2023-09-23
Stuttgart,417.0,8474.0,135.0495273491153,60.0,2370.0,12377.0,2023-09-23
Thüringen,920.0,7447.0,73.53144971409351,15.0,3540.0,14865.0,2023-09-23
Trier,147.0,3318.0,93.33256244218316,60.0,2280.0,4324.0,2023-09-23
Tübingen,348.0,5236.0,135.9286672030035,60.0,2370.0,7458.0,2023-09-23
Unterfranken,360.0,4722.0,160.66273748439883,45.0,3750.0,7211.0,2023-09-23
Weser-Ems,29.0,664.0,229.46715328467153,90.0,2940.0,822.0,2023-09-23
