region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,483.0,10078.0,156.05659665450887,30.0,4140.0,15902.0,2023-05-21
Berlin,64.0,2995.0,93.47043306221147,30.0,6120.0,4549.0,2023-05-21
Brandenburg,908.0,11015.0,125.93419922171122,30.0,12060.0,19787.0,2023-05-21
Braunschweig,129.0,1553.0,107.80862133036047,30.0,3090.0,2691.0,2023-05-21
Bremen,8.0,88.0,126.21367521367522,67.5,2160.0,117.0,2023-05-21
Chemnitz,303.0,3182.0,76.96956368754398,30.0,5010.0,5684.0,2023-05-21
Darmstadt,405.0,11484.0,129.13780238997376,30.0,3180.0,17155.0,2023-05-21
Dessau,189.0,2752.0,130.16914498141264,45.0,2880.0,3766.0,2023-05-21
Detmold,119.0,1414.0,152.39389687828833,30.0,4620.0,2851.0,2023-05-21
Dresden,349.0,5113.0,128.10578609000584,30.0,2100.0,8555.0,2023-05-21
Düsseldorf,407.0,16954.0,154.21872011310242,60.0,6000.0,24049.0,2023-05-21
Freiburg,327.0,4231.0,190.31310975609756,60.0,6780.0,6560.0,2023-05-21
Gießen,147.0,1934.0,164.78662930344277,90.0,3420.0,2498.0,2023-05-21
Halle,250.0,3310.0,111.91895218002813,30.0,2490.0,5688.0,2023-05-21
Hamburg,36.0,3291.0,46.60819865983445,0.0,2610.0,7611.0,2023-05-21
Hannover,229.0,4546.0,153.60840180227936,30.0,6900.0,7546.0,2023-05-21
Karlsruhe,696.0,15017.0,109.33732203685912,30.0,2130.0,22898.0,2023-05-21
Kassel,218.0,2905.0,231.6136417839256,60.0,4620.0,4193.0,2023-05-21
Koblenz,362.0,6222.0,184.78086898692086,52.5,3810.0,9022.0,2023-05-21
Köln,490.0,15138.0,190.0708173244848,60.0,6000.0,22904.0,2023-05-21
Leipzig,298.0,8345.0,110.90344615856935,30.0,12090.0,13029.0,2023-05-21
Luneburg,128.0,1750.0,246.61851015801355,75.0,4680.0,2658.0,2023-05-21
Magdeburg,307.0,4094.0,203.26663356504469,60.0,8400.0,6042.0,2023-05-21
Mecklenburg-Vorpommern,548.0,4295.0,100.23770812928501,0.0,5340.0,10210.0,2023-05-21
Mittelfranken,401.0,7575.0,90.75808053793841,30.0,2790.0,13087.0,2023-05-21
Munster,227.0,4656.0,222.48320097739767,60.0,3750.0,6548.0,2023-05-21
Niederbayern,141.0,1637.0,123.72103708565803,30.0,3870.0,3047.0,2023-05-21
Oberbayern,808.0,27187.0,85.7818913649609,30.0,4680.0,47701.0,2023-05-21
Oberfranken,270.0,3241.0,290.420928588263,60.0,6720.0,4243.0,2023-05-21
Oberpfalz,134.0,1127.0,127.32052161976664,60.0,2250.0,1457.0,2023-05-21
Rheinhessen-Pfalz,648.0,12275.0,115.49923019900781,60.0,4980.0,17537.0,2023-05-21
Saarland,239.0,3837.0,152.36562978072413,30.0,6060.0,5883.0,2023-05-21
Schleswig-Holstein,182.0,2640.0,92.41729094958494,30.0,2610.0,4939.0,2023-05-21
Schwaben,340.0,4927.0,300.8406231276213,90.0,4830.0,6676.0,2023-05-21
Stuttgart,417.0,5997.0,121.74074074074075,60.0,3990.0,10098.0,2023-05-21
Thüringen,922.0,7687.0,133.6961172466486,30.0,7170.0,14397.0,2023-05-21
Trier,156.0,3045.0,149.0727959697733,60.0,1650.0,3970.0,2023-05-21
Tübingen,359.0,4427.0,162.17564639607107,60.0,4830.0,6923.0,2023-05-21
Unterfranken,363.0,4357.0,108.40752131972599,30.0,5010.0,7153.0,2023-05-21
Weser-Ems,29.0,532.0,242.83495145631068,105.0,3180.0,721.0,2023-05-21
