region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,405.0,14256.0,204.6729832450083,90.0,2910.0,18681.0,2023-10-30
Berlin,77.0,5539.0,103.51968219573854,60.0,5340.0,8307.0,2023-10-30
Brandenburg,947.0,14561.0,114.68001769413279,30.0,5310.0,24867.0,2023-10-30
Braunschweig,136.0,2400.0,205.904973357016,60.0,4410.0,3378.0,2023-10-30
Bremen,9.0,127.0,186.99264705882354,120.0,750.0,136.0,2023-10-30
Chemnitz,308.0,3931.0,72.0216704288939,30.0,4830.0,6645.0,2023-10-30
Darmstadt,475.0,18419.0,239.16578567996154,120.0,4590.0,22891.0,2023-10-30
Dessau,202.0,3774.0,135.99066610097583,60.0,3150.0,4714.0,2023-10-30
Detmold,110.0,2199.0,172.37154281906032,90.0,2520.0,3001.0,2023-10-30
Dresden,346.0,6685.0,70.94354201422425,30.0,1860.0,11389.0,2023-10-30
Düsseldorf,417.0,23221.0,383.164979757085,180.0,6300.0,27664.0,2023-10-30
Freiburg,333.0,5277.0,176.11479626370652,60.0,2880.0,7387.0,2023-10-30
Gießen,127.0,2865.0,194.59300572806754,120.0,4110.0,3317.0,2023-10-30
Halle,251.0,4433.0,166.97467394601154,30.0,4080.0,6594.0,2023-10-30
Hamburg,36.0,5548.0,96.03428899082569,45.0,1410.0,8720.0,2023-10-30
Hannover,228.0,6730.0,206.76826411075612,75.0,2910.0,9390.0,2023-10-30
Karlsruhe,691.0,21074.0,221.13436884545354,90.0,5850.0,26911.0,2023-10-30
Kassel,242.0,4949.0,428.6721969961579,150.0,4380.0,5726.0,2023-10-30
Koblenz,379.0,8649.0,280.0048124053115,120.0,4590.0,11221.0,2023-10-30
Köln,476.0,23202.0,267.30317261884653,120.0,3960.0,29597.0,2023-10-30
Leipzig,306.0,9848.0,86.04820308043354,30.0,2160.0,14024.0,2023-10-30
Luneburg,131.0,2572.0,352.8875907799179,195.0,2940.0,3167.0,2023-10-30
Magdeburg,358.0,7389.0,237.68508808724832,90.0,3150.0,9536.0,2023-10-30
Mecklenburg-Vorpommern,549.0,6082.0,100.17326369800257,30.0,2610.0,10914.0,2023-10-30
Mittelfranken,424.0,12003.0,134.84141879131255,60.0,3390.0,16944.0,2023-10-30
Munster,229.0,6792.0,250.63236714975847,120.0,3300.0,8280.0,2023-10-30
Niederbayern,143.0,2500.0,195.85019168386907,90.0,5400.0,3391.0,2023-10-30
Oberbayern,828.0,42587.0,179.97646971081238,105.0,5220.0,53633.0,2023-10-30
Oberfranken,280.0,3959.0,251.63455688501318,90.0,7170.0,4931.0,2023-10-30
Oberpfalz,154.0,1409.0,202.9620611551529,120.0,3060.0,1766.0,2023-10-30
Rheinhessen-Pfalz,682.0,16515.0,187.63887734847435,90.0,3990.0,21663.0,2023-10-30
Saarland,250.0,6692.0,130.13282925177745,60.0,2550.0,8861.0,2023-10-30
Schleswig-Holstein,159.0,2962.0,140.88764829030006,60.0,2430.0,4299.0,2023-10-30
Schwaben,347.0,5925.0,234.00831847890672,120.0,3270.0,8415.0,2023-10-30
Stuttgart,511.0,11744.0,213.68157412257727,90.0,5400.0,15272.0,2023-10-30
Thüringen,883.0,12193.0,224.19219358966902,60.0,6840.0,17191.0,2023-10-30
Trier,160.0,4609.0,232.4347665620963,90.0,2100.0,5419.0,2023-10-30
Tübingen,364.0,6017.0,185.39279393173197,90.0,2070.0,7910.0,2023-10-30
Unterfranken,306.0,5253.0,147.92371496795275,60.0,5460.0,7957.0,2023-10-30
Weser-Ems,29.0,736.0,293.3058542413381,225.0,2040.0,837.0,2023-10-30
