region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,464.0,9325.0,104.80240979298853,30.0,4200.0,15603.0,2023-07-23
Berlin,77.0,5379.0,64.96942897696255,30.0,3390.0,9159.0,2023-07-23
Brandenburg,903.0,10111.0,100.2268864013267,30.0,4500.0,19296.0,2023-07-23
Braunschweig,132.0,1354.0,59.56859139389481,7.5,4230.0,2719.0,2023-07-23
Bremen,8.0,72.0,294.97777777777776,60.0,3870.0,90.0,2023-07-23
Chemnitz,289.0,3064.0,48.02809683689698,30.0,2820.0,5659.0,2023-07-23
Darmstadt,442.0,12469.0,91.807938127719,30.0,4980.0,18619.0,2023-07-23
Dessau,185.0,2615.0,92.01390860062446,60.0,2940.0,3523.0,2023-07-23
Detmold,109.0,1435.0,126.39264264264264,30.0,2160.0,2664.0,2023-07-23
Dresden,362.0,4464.0,61.06372325898953,30.0,1560.0,8788.0,2023-07-23
Düsseldorf,324.0,12401.0,106.31636363636363,60.0,4320.0,17875.0,2023-07-23
Freiburg,342.0,3903.0,154.44481809844083,30.0,8070.0,6542.0,2023-07-23
Gießen,147.0,1759.0,84.64505928853755,60.0,1020.0,2530.0,2023-07-23
Halle,228.0,2376.0,60.78364064338957,15.0,1590.0,5098.0,2023-07-23
Hamburg,34.0,3231.0,-163.43182537171782,30.0,5910.0,6322.0,2023-07-23
Hannover,225.0,4215.0,103.03278217109992,30.0,3810.0,6955.0,2023-07-23
Karlsruhe,676.0,14805.0,94.85769989243457,30.0,2640.0,22312.0,2023-07-23
Kassel,251.0,3022.0,110.6377701934016,45.0,5460.0,4395.0,2023-07-23
Koblenz,350.0,5181.0,143.74483325504931,60.0,2070.0,8516.0,2023-07-23
Köln,439.0,13397.0,108.75708272241404,45.0,2580.0,21143.0,2023-07-23
Leipzig,286.0,7577.0,55.60718006250501,30.0,3060.0,12479.0,2023-07-23
Luneburg,111.0,1523.0,191.63655462184875,60.0,3870.0,2380.0,2023-07-23
Magdeburg,339.0,4556.0,111.41203143893591,60.0,4470.0,6616.0,2023-07-23
Mecklenburg-Vorpommern,568.0,5061.0,125.60898321816387,30.0,2580.0,10130.0,2023-07-23
Mittelfranken,391.0,7295.0,61.74621570482498,30.0,4500.0,12684.0,2023-07-23
Munster,215.0,4656.0,224.97257912879974,60.0,5190.0,6382.0,2023-07-23
Niederbayern,141.0,1763.0,103.70910938029122,30.0,5310.0,2953.0,2023-07-23
Oberbayern,767.0,27942.0,92.60411276045213,30.0,3660.0,44058.0,2023-07-23
Oberfranken,266.0,3101.0,126.77893518518519,45.0,2940.0,4320.0,2023-07-23
Oberpfalz,137.0,1034.0,191.01575342465753,60.0,7920.0,1460.0,2023-07-23
Rheinhessen-Pfalz,676.0,11806.0,97.53858674299826,30.0,7080.0,17817.0,2023-07-23
Saarland,229.0,3500.0,106.19312922748308,30.0,2130.0,5618.0,2023-07-23
Schleswig-Holstein,193.0,2750.0,172.0201807862098,30.0,4830.0,4757.0,2023-07-23
Schwaben,342.0,4951.0,181.15073313782992,60.0,4020.0,6820.0,2023-07-23
Stuttgart,438.0,6023.0,111.58393737315164,30.0,3600.0,10347.0,2023-07-23
Thüringen,852.0,7093.0,128.72725265017667,30.0,9960.0,13584.0,2023-07-23
Trier,142.0,1991.0,108.0594249201278,30.0,1500.0,3130.0,2023-07-23
Tübingen,360.0,4331.0,128.10339819924485,60.0,2970.0,6886.0,2023-07-23
Unterfranken,350.0,4039.0,108.40807635829663,30.0,4020.0,6810.0,2023-07-23
Weser-Ems,24.0,480.0,186.59253246753246,60.0,3600.0,616.0,2023-07-23
