region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,520.0,12741.0,185.3562238838795,60.0,6900.0,18188.0,2023-08-12
Berlin,74.0,5243.0,62.6989260585113,30.0,3750.0,8101.0,2023-08-12
Brandenburg,903.0,11548.0,127.35062924490612,30.0,4800.0,20024.0,2023-08-12
Braunschweig,132.0,1675.0,104.16430300933933,30.0,2910.0,2891.0,2023-08-12
Bremen,9.0,95.0,249.81308411214954,90.0,2250.0,107.0,2023-08-12
Chemnitz,296.0,3136.0,54.003702397743304,30.0,6150.0,5672.0,2023-08-12
Darmstadt,428.0,14457.0,142.59355224475559,60.0,7470.0,20069.0,2023-08-12
Dessau,177.0,2799.0,151.8251121076233,60.0,1920.0,3568.0,2023-08-12
Detmold,117.0,1970.0,170.95573822320583,30.0,5100.0,3163.0,2023-08-12
Dresden,347.0,4793.0,71.82523616734143,30.0,1740.0,8892.0,2023-08-12
Düsseldorf,384.0,17143.0,226.34593581022153,90.0,6900.0,22932.0,2023-08-12
Freiburg,322.0,4569.0,213.41215027977617,90.0,3480.0,6255.0,2023-08-12
Gießen,148.0,2069.0,185.355272226051,60.0,3870.0,2902.0,2023-08-12
Halle,232.0,2911.0,91.50964930483502,30.0,1770.0,4819.0,2023-08-12
Hamburg,35.0,4841.0,153.08960080090102,30.0,3660.0,7991.0,2023-08-12
Hannover,234.0,5506.0,137.02930817610064,60.0,5220.0,7950.0,2023-08-12
Karlsruhe,621.0,15225.0,162.84131763847066,60.0,7380.0,21918.0,2023-08-12
Kassel,237.0,3754.0,257.7407175636212,90.0,3900.0,4794.0,2023-08-12
Koblenz,362.0,7202.0,270.9023824583597,75.0,6060.0,9486.0,2023-08-12
Köln,466.0,18454.0,243.00552235730476,90.0,5520.0,24265.0,2023-08-12
Leipzig,300.0,8500.0,79.07691720717284,30.0,2730.0,13105.0,2023-08-12
Luneburg,136.0,2041.0,257.07782243332116,90.0,3750.0,2737.0,2023-08-12
Magdeburg,332.0,4327.0,142.88210556844547,45.0,6660.0,6896.0,2023-08-12
Mecklenburg-Vorpommern,570.0,6325.0,173.59434140802423,60.0,3660.0,10568.0,2023-08-12
Mittelfranken,327.0,7121.0,111.7727650152228,30.0,4440.0,10839.0,2023-08-12
Munster,224.0,5497.0,250.02553542009883,75.0,7560.0,7284.0,2023-08-12
Niederbayern,137.0,2414.0,249.37601034594246,165.0,2910.0,3093.0,2023-08-12
Oberbayern,757.0,22518.0,93.85302400803056,30.0,16920.0,35863.0,2023-08-12
Oberfranken,255.0,3157.0,181.51112723754233,60.0,2700.0,4134.0,2023-08-12
Oberpfalz,133.0,1128.0,158.71005061460593,90.0,2850.0,1383.0,2023-08-12
Rheinhessen-Pfalz,649.0,12852.0,117.77423352551322,45.0,3660.0,18559.0,2023-08-12
Saarland,224.0,4631.0,97.11942257217848,60.0,3480.0,6858.0,2023-08-12
Schleswig-Holstein,192.0,2996.0,165.49160908193485,30.0,3360.0,5065.0,2023-08-12
Schwaben,342.0,5159.0,194.68911379265603,60.0,6300.0,7707.0,2023-08-12
Stuttgart,376.0,5638.0,158.39310059904977,45.0,5520.0,9682.0,2023-08-12
Thüringen,903.0,8618.0,172.91712210307853,30.0,9360.0,14455.0,2023-08-12
Trier,109.0,2765.0,183.364797334814,60.0,3780.0,3602.0,2023-08-12
Tübingen,298.0,3667.0,137.02994115610937,60.0,7170.0,5778.0,2023-08-12
Unterfranken,362.0,4933.0,146.11900871459696,45.0,3420.0,7344.0,2023-08-12
Weser-Ems,29.0,516.0,386.9913544668588,180.0,3420.0,694.0,2023-08-12
