region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,503.0,11318.0,105.94283300478739,30.0,13380.0,17755.0,2023-04-15
Berlin,82.0,5714.0,65.50045055192611,30.0,4020.0,8878.0,2023-04-15
Brandenburg,893.0,11037.0,76.7189608636977,15.0,4140.0,20748.0,2023-04-15
Braunschweig,129.0,1573.0,60.902899056933286,30.0,1020.0,2863.0,2023-04-15
Bremen,9.0,75.0,62.27368421052632,60.0,270.0,95.0,2023-04-15
Chemnitz,320.0,3722.0,265.6802258010958,30.0,19320.0,6023.0,2023-04-15
Darmstadt,456.0,14015.0,135.68734233565812,60.0,3600.0,20217.0,2023-04-15
Dessau,168.0,2657.0,92.779296875,60.0,2400.0,3584.0,2023-04-15
Detmold,95.0,1349.0,121.82289336316182,0.0,3090.0,2682.0,2023-04-15
Dresden,351.0,4838.0,89.23517338230528,0.0,5220.0,9257.0,2023-04-15
Düsseldorf,402.0,19217.0,138.11922750893746,60.0,12420.0,27133.0,2023-04-15
Freiburg,322.0,4245.0,224.1934496479951,60.0,3300.0,6534.0,2023-04-15
Gießen,153.0,2181.0,138.59246358454718,60.0,1980.0,3158.0,2023-04-15
Halle,233.0,3260.0,80.66761565836299,30.0,2610.0,5620.0,2023-04-15
Hamburg,29.0,1954.0,61.175925925925924,0.0,3300.0,4968.0,2023-04-15
Hannover,248.0,6317.0,100.04052695092518,30.0,2280.0,9944.0,2023-04-15
Karlsruhe,642.0,15263.0,110.43588042805342,45.0,3330.0,22614.0,2023-04-15
Kassel,247.0,3250.0,83.92659251769464,60.0,1830.0,4945.0,2023-04-15
Koblenz,359.0,6266.0,188.3019823313941,45.0,4710.0,9282.0,2023-04-15
Köln,486.0,17800.0,191.21201413427562,60.0,12420.0,25187.0,2023-04-15
Leipzig,290.0,8819.0,60.766829635201205,30.0,1500.0,13295.0,2023-04-15
Luneburg,136.0,1736.0,128.80883417813178,30.0,3810.0,2762.0,2023-04-15
Magdeburg,329.0,4503.0,97.10799942553497,30.0,3990.0,6963.0,2023-04-15
Mecklenburg-Vorpommern,532.0,4292.0,80.65958369470945,15.0,3480.0,9224.0,2023-04-15
Mittelfranken,400.0,8242.0,81.73218997361478,30.0,3000.0,13644.0,2023-04-15
Munster,218.0,4716.0,113.5417943107221,60.0,2850.0,6855.0,2023-04-15
Niederbayern,139.0,1874.0,186.06198210142526,30.0,3900.0,3017.0,2023-04-15
Oberbayern,790.0,29842.0,81.40950180388342,30.0,3960.0,49338.0,2023-04-15
Oberfranken,271.0,3085.0,138.26136101499424,60.0,2940.0,4335.0,2023-04-15
Oberpfalz,138.0,867.0,134.22130470685383,75.0,900.0,1211.0,2023-04-15
Rheinhessen-Pfalz,669.0,13874.0,139.00093133957677,60.0,5400.0,19327.0,2023-04-15
Saarland,243.0,5008.0,99.78092614456251,30.0,5400.0,7623.0,2023-04-15
Schleswig-Holstein,187.0,2747.0,163.36569455103606,30.0,7200.0,5212.0,2023-04-15
Schwaben,320.0,3686.0,103.2814305794159,45.0,2190.0,6403.0,2023-04-15
Stuttgart,417.0,7735.0,126.12098765432098,60.0,4140.0,11745.0,2023-04-15
Thüringen,907.0,6917.0,58.150230224726826,0.0,2910.0,14551.0,2023-04-15
Trier,133.0,2595.0,73.36206451612904,30.0,780.0,3875.0,2023-04-15
Tübingen,314.0,4000.0,89.48835439184046,45.0,5100.0,6569.0,2023-04-15
Unterfranken,351.0,4195.0,117.74865477201926,30.0,2850.0,7062.0,2023-04-15
Weser-Ems,29.0,622.0,147.21046228710463,60.0,1560.0,822.0,2023-04-15
