region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,457.0,15778.0,215.16932545544066,90.0,5400.0,20310.0,2023-11-22
Berlin,72.0,6216.0,109.83882149046794,30.0,2910.0,9232.0,2023-11-22
Brandenburg,919.0,15183.0,148.08986773249825,30.0,4470.0,24269.0,2023-11-22
Braunschweig,136.0,1936.0,79.39773404889684,30.0,1980.0,3354.0,2023-11-22
Bremen,9.0,115.0,391.36764705882354,150.0,4290.0,136.0,2023-11-22
Chemnitz,308.0,3656.0,88.50956308124232,37.5,4650.0,5699.0,2023-11-22
Darmstadt,502.0,19747.0,276.55384677321956,150.0,5430.0,24839.0,2023-11-22
Dessau,207.0,3847.0,178.7494750104998,75.0,3480.0,4762.0,2023-11-22
Detmold,123.0,2373.0,205.81758856432566,60.0,5340.0,3218.0,2023-11-22
Dresden,335.0,4568.0,70.29670867490518,15.0,1860.0,8173.0,2023-11-22
Düsseldorf,434.0,25472.0,284.64041776126095,150.0,5520.0,31214.0,2023-11-22
Freiburg,384.0,5640.0,166.34642356241235,75.0,3060.0,7843.0,2023-11-22
Gießen,127.0,2730.0,264.577221228384,120.0,2580.0,3354.0,2023-11-22
Halle,269.0,4586.0,161.4731182795699,60.0,4500.0,6696.0,2023-11-22
Hamburg,36.0,7353.0,226.2755465175394,90.0,4380.0,9835.0,2023-11-22
Hannover,228.0,6325.0,178.82775011317338,75.0,13170.0,8836.0,2023-11-22
Karlsruhe,716.0,22320.0,350.5230466554244,120.0,6900.0,28464.0,2023-11-22
Kassel,256.0,4700.0,312.6143779445123,150.0,6390.0,5731.0,2023-11-22
Koblenz,363.0,7163.0,333.7728134038097,90.0,8160.0,10027.0,2023-11-22
Köln,452.0,20401.0,289.5443094085922,90.0,5400.0,27071.0,2023-11-22
Leipzig,265.0,6508.0,96.08741481144934,30.0,3570.0,11005.0,2023-11-22
Luneburg,133.0,2665.0,391.5277093596059,150.0,6510.0,3248.0,2023-11-22
Magdeburg,358.0,6864.0,141.53132911392404,60.0,2250.0,9480.0,2023-11-22
Mecklenburg-Vorpommern,513.0,6114.0,111.76536846124475,30.0,2790.0,10476.0,2023-11-22
Mittelfranken,427.0,12510.0,155.54928828775618,60.0,7920.0,16931.0,2023-11-22
Munster,229.0,7251.0,280.517432075018,165.0,4440.0,8318.0,2023-11-22
Niederbayern,143.0,2330.0,251.09274821039526,90.0,8160.0,3213.0,2023-11-22
Oberbayern,856.0,47192.0,176.17133140150267,120.0,8160.0,57631.0,2023-11-22
Oberfranken,258.0,3362.0,186.9913043478261,75.0,4920.0,4255.0,2023-11-22
Oberpfalz,156.0,1347.0,176.8310810810811,120.0,1920.0,1776.0,2023-11-22
Rheinhessen-Pfalz,697.0,17204.0,270.8563837225563,120.0,4590.0,21453.0,2023-11-22
Saarland,250.0,6745.0,160.83455293848615,75.0,8040.0,8746.0,2023-11-22
Schleswig-Holstein,146.0,2897.0,266.57527443805543,120.0,5580.0,3826.0,2023-11-22
Schwaben,351.0,6109.0,256.58726505561947,120.0,5820.0,7821.0,2023-11-22
Stuttgart,527.0,11712.0,241.32133324653344,90.0,6840.0,15361.0,2023-11-22
Thüringen,951.0,11542.0,203.89228200570906,60.0,10020.0,18567.0,2023-11-22
Trier,123.0,2635.0,155.4629179331307,90.0,1650.0,3290.0,2023-11-22
Tübingen,366.0,6496.0,228.39782274287066,120.0,3570.0,8451.0,2023-11-22
Unterfranken,361.0,6704.0,204.70533053746826,90.0,5520.0,9061.0,2023-11-22
Weser-Ems,29.0,738.0,404.29171817058096,360.0,3900.0,809.0,2023-11-22
