region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,483.0,13222.0,213.26893336365703,90.0,3240.0,17588.0,2023-11-25
Berlin,73.0,5198.0,87.94381006218202,30.0,4980.0,8845.0,2023-11-25
Brandenburg,915.0,13579.0,131.28409862022167,30.0,5430.0,22105.0,2023-11-25
Braunschweig,129.0,1621.0,72.3543057996485,30.0,2100.0,2845.0,2023-11-25
Bremen,9.0,95.0,176.3095238095238,90.0,2010.0,126.0,2023-11-25
Chemnitz,308.0,3122.0,72.62962962962963,30.0,7860.0,5643.0,2023-11-25
Darmstadt,463.0,15391.0,211.5981790876666,90.0,6120.0,21308.0,2023-11-25
Dessau,192.0,2816.0,153.94406970207982,60.0,3480.0,3558.0,2023-11-25
Detmold,99.0,1444.0,116.40597758405977,30.0,3600.0,2409.0,2023-11-25
Dresden,347.0,5824.0,199.76440270301225,30.0,3480.0,8731.0,2023-11-25
Düsseldorf,402.0,20879.0,239.65674092316877,90.0,4770.0,26799.0,2023-11-25
Freiburg,318.0,4437.0,222.4978354978355,90.0,2730.0,6006.0,2023-11-25
Gießen,148.0,2568.0,255.74132285527176,120.0,3360.0,3054.0,2023-11-25
Halle,248.0,2598.0,93.46891191709845,30.0,1860.0,4632.0,2023-11-25
Hamburg,32.0,6358.0,94.43472222222222,45.0,1950.0,9360.0,2023-11-25
Hannover,225.0,5483.0,160.3139246219815,45.0,3390.0,8862.0,2023-11-25
Karlsruhe,662.0,15947.0,179.61240580215184,60.0,3840.0,22957.0,2023-11-25
Kassel,232.0,3669.0,307.7914163090129,75.0,6090.0,4660.0,2023-11-25
Koblenz,374.0,7037.0,209.81215127092375,60.0,5130.0,9678.0,2023-11-25
Köln,468.0,18746.0,183.3952375569873,60.0,4770.0,26541.0,2023-11-25
Leipzig,304.0,8306.0,115.9472532624834,30.0,8610.0,12797.0,2023-11-25
Luneburg,129.0,1890.0,176.556943423953,60.0,3720.0,2722.0,2023-11-25
Magdeburg,339.0,4500.0,108.29395070948469,30.0,2100.0,6695.0,2023-11-25
Mecklenburg-Vorpommern,500.0,4082.0,101.58178550029957,30.0,2070.0,8345.0,2023-11-25
Mittelfranken,404.0,9949.0,111.62997539441308,60.0,7050.0,13818.0,2023-11-25
Munster,224.0,5890.0,259.16909140818007,120.0,4080.0,7286.0,2023-11-25
Niederbayern,141.0,2099.0,291.7518770110833,120.0,5460.0,2797.0,2023-11-25
Oberbayern,778.0,38277.0,192.33938770156,90.0,7230.0,49551.0,2023-11-25
Oberfranken,248.0,3142.0,163.8971340839304,90.0,1680.0,3908.0,2023-11-25
Oberpfalz,139.0,1204.0,344.86971121558094,195.0,5160.0,1489.0,2023-11-25
Rheinhessen-Pfalz,639.0,14056.0,207.67153167602245,60.0,5190.0,18705.0,2023-11-25
Saarland,224.0,5345.0,126.70261302364165,60.0,3840.0,7233.0,2023-11-25
Schleswig-Holstein,146.0,2821.0,217.48397350993378,90.0,4380.0,3775.0,2023-11-25
Schwaben,303.0,4659.0,215.27681324030505,105.0,3360.0,6163.0,2023-11-25
Stuttgart,426.0,8340.0,123.99424028555204,60.0,3420.0,12327.0,2023-11-25
Thüringen,869.0,7849.0,107.26435758778835,30.0,8190.0,14609.0,2023-11-25
Trier,120.0,2211.0,156.17157825802227,60.0,4710.0,3054.0,2023-11-25
Tübingen,281.0,3482.0,125.43856718634001,90.0,2940.0,5388.0,2023-11-25
Unterfranken,359.0,4897.0,170.3471740036106,60.0,3480.0,7201.0,2023-11-25
Weser-Ems,28.0,702.0,322.0586034912718,150.0,2700.0,802.0,2023-11-25
