region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,464.0,14090.0,187.65766256938937,60.0,6900.0,20176.0,2023-08-25
Berlin,80.0,6064.0,105.10341021962256,30.0,4860.0,9061.0,2023-08-25
Brandenburg,924.0,15143.0,135.7608131849745,45.0,5100.0,23906.0,2023-08-25
Braunschweig,136.0,2071.0,96.85856807511738,30.0,7140.0,3408.0,2023-08-25
Bremen,8.0,88.0,139.81034482758622,90.0,990.0,116.0,2023-08-25
Chemnitz,300.0,4573.0,131.84882245099422,45.0,1830.0,7091.0,2023-08-25
Darmstadt,478.0,16858.0,164.96520596711306,60.0,18150.0,23596.0,2023-08-25
Dessau,202.0,3731.0,214.98288250211328,75.0,4200.0,4732.0,2023-08-25
Detmold,129.0,2256.0,183.21485777409555,45.0,7200.0,3621.0,2023-08-25
Dresden,327.0,5694.0,107.93653612487148,15.0,7350.0,10699.0,2023-08-25
Düsseldorf,384.0,23434.0,267.36230598669624,120.0,6870.0,29315.0,2023-08-25
Freiburg,377.0,5486.0,219.14808184143223,90.0,5940.0,7820.0,2023-08-25
Gießen,158.0,3054.0,183.62662337662337,90.0,3000.0,4004.0,2023-08-25
Halle,252.0,4165.0,201.74634896233667,30.0,7230.0,6505.0,2023-08-25
Hamburg,35.0,6944.0,113.20280549244295,30.0,3870.0,10123.0,2023-08-25
Hannover,236.0,5588.0,190.1084121708003,60.0,4770.0,7822.0,2023-08-25
Karlsruhe,637.0,18762.0,172.75312323079825,60.0,4890.0,26495.0,2023-08-25
Kassel,257.0,4688.0,246.18844008788238,90.0,7170.0,5917.0,2023-08-25
Koblenz,361.0,7627.0,176.38474434199497,60.0,3750.0,10737.0,2023-08-25
Köln,474.0,21959.0,223.93220280325315,90.0,6120.0,28895.0,2023-08-25
Leipzig,299.0,10211.0,192.7420935703084,60.0,5280.0,15304.0,2023-08-25
Luneburg,137.0,2429.0,229.04534606205252,90.0,3750.0,3352.0,2023-08-25
Magdeburg,363.0,7181.0,210.81057456561135,90.0,2460.0,9381.0,2023-08-25
Mecklenburg-Vorpommern,587.0,6884.0,120.55991960472322,45.0,3270.0,11941.0,2023-08-25
Mittelfranken,353.0,8770.0,107.73704524337074,30.0,4500.0,13991.0,2023-08-25
Munster,216.0,5956.0,246.85967162647512,90.0,6600.0,7796.0,2023-08-25
Niederbayern,139.0,2319.0,255.30102790014683,60.0,6600.0,3405.0,2023-08-25
Oberbayern,809.0,32731.0,160.4341785985515,60.0,22440.0,53987.0,2023-08-25
Oberfranken,265.0,3580.0,184.91286486486487,60.0,2880.0,4625.0,2023-08-25
Oberpfalz,157.0,1350.0,204.73917931422147,120.0,3570.0,1779.0,2023-08-25
Rheinhessen-Pfalz,683.0,17305.0,210.403979122987,90.0,9060.0,22417.0,2023-08-25
Saarland,230.0,5272.0,129.00704668428338,60.0,3660.0,7947.0,2023-08-25
Schleswig-Holstein,175.0,3013.0,138.70713606089438,60.0,4800.0,5255.0,2023-08-25
Schwaben,330.0,6367.0,426.00443768226194,180.0,6660.0,7887.0,2023-08-25
Stuttgart,462.0,7424.0,111.95891800507185,60.0,4170.0,11830.0,2023-08-25
Thüringen,934.0,10526.0,140.95214676465713,30.0,8280.0,18097.0,2023-08-25
Trier,153.0,3503.0,158.11990111248454,60.0,3090.0,4854.0,2023-08-25
Tübingen,350.0,4474.0,211.1646408839779,75.0,6060.0,7240.0,2023-08-25
Unterfranken,346.0,6051.0,146.46168390612834,60.0,5790.0,8991.0,2023-08-25
Weser-Ems,29.0,734.0,173.70665083135393,105.0,2280.0,842.0,2023-08-25
