region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,483.0,13357.0,131.4236107705135,45.0,5970.0,20389.0,2023-07-26
Berlin,81.0,6091.0,70.48767326208866,30.0,3000.0,9451.0,2023-07-26
Brandenburg,929.0,13386.0,120.25567983222649,30.0,3450.0,22888.0,2023-07-26
Braunschweig,139.0,1622.0,55.07627374133253,15.0,2760.0,3317.0,2023-07-26
Bremen,9.0,79.0,229.2929292929293,150.0,1590.0,99.0,2023-07-26
Chemnitz,294.0,4200.0,82.73958953004164,30.0,1530.0,6724.0,2023-07-26
Darmstadt,481.0,16759.0,198.0934889986529,90.0,6060.0,22270.0,2023-07-26
Dessau,197.0,3472.0,156.44206974128235,60.0,4110.0,4445.0,2023-07-26
Detmold,133.0,2030.0,141.78515962036238,30.0,6210.0,3477.0,2023-07-26
Dresden,348.0,6440.0,59.87338330999258,15.0,1800.0,12139.0,2023-07-26
Düsseldorf,346.0,18356.0,162.8875,82.5,6150.0,23680.0,2023-07-26
Freiburg,394.0,5541.0,236.0318715256331,60.0,3150.0,8095.0,2023-07-26
Gießen,157.0,3018.0,355.08547695605574,120.0,5460.0,3732.0,2023-07-26
Halle,243.0,3451.0,62.73837801153716,30.0,3330.0,5894.0,2023-07-26
Hamburg,47.0,3464.0,51.581276199347926,0.0,1020.0,6441.0,2023-07-26
Hannover,239.0,5155.0,101.07455683003128,45.0,1860.0,7672.0,2023-07-26
Karlsruhe,711.0,20707.0,174.08504557951093,90.0,2730.0,27644.0,2023-07-26
Kassel,272.0,4566.0,246.3163775850567,60.0,5340.0,5996.0,2023-07-26
Koblenz,359.0,6752.0,271.4137997494459,60.0,6720.0,10377.0,2023-07-26
Köln,467.0,20671.0,161.02094258901462,60.0,6180.0,28984.0,2023-07-26
Leipzig,299.0,8713.0,80.18079096045197,30.0,4080.0,14868.0,2023-07-26
Luneburg,135.0,2213.0,210.82079207920793,90.0,4020.0,3030.0,2023-07-26
Magdeburg,360.0,6029.0,104.24925257446573,30.0,3000.0,9031.0,2023-07-26
Mecklenburg-Vorpommern,572.0,6035.0,88.39279065831782,30.0,4260.0,11818.0,2023-07-26
Mittelfranken,420.0,10860.0,88.55818965517241,30.0,3300.0,16240.0,2023-07-26
Munster,222.0,6265.0,162.76677708256656,60.0,5130.0,8151.0,2023-07-26
Niederbayern,143.0,2216.0,114.80764774044033,30.0,4560.0,3452.0,2023-07-26
Oberbayern,827.0,43512.0,162.53393252115296,90.0,4830.0,56966.0,2023-07-26
Oberfranken,278.0,3802.0,135.3237291623791,60.0,1770.0,4859.0,2023-07-26
Oberpfalz,159.0,1317.0,172.87007874015748,90.0,8100.0,1778.0,2023-07-26
Rheinhessen-Pfalz,734.0,16052.0,161.54730949801373,60.0,3510.0,22152.0,2023-07-26
Saarland,234.0,5079.0,114.98010643689813,30.0,3390.0,7892.0,2023-07-26
Schleswig-Holstein,193.0,2940.0,118.31981151403401,45.0,2010.0,4881.0,2023-07-26
Schwaben,362.0,6484.0,175.92369299221357,60.0,4440.0,8990.0,2023-07-26
Stuttgart,511.0,9079.0,126.53169402930133,60.0,3540.0,13583.0,2023-07-26
Thüringen,869.0,8650.0,120.27132722973383,30.0,4230.0,16493.0,2023-07-26
Trier,152.0,3448.0,178.06731768127986,60.0,3720.0,4813.0,2023-07-26
Tübingen,385.0,6014.0,96.0382296051883,60.0,1740.0,8789.0,2023-07-26
Unterfranken,357.0,5968.0,138.88323750552854,45.0,4560.0,9044.0,2023-07-26
Weser-Ems,24.0,526.0,116.0243553008596,37.5,1260.0,698.0,2023-07-26
