region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,487.0,6601.0,169.76667720518495,60.0,9150.0,9489.0,2023-06-19
Berlin,65.0,2703.0,113.354976051091,60.0,2820.0,3758.0,2023-06-19
Brandenburg,955.0,6742.0,142.23844151180538,30.0,2850.0,11139.0,2023-06-19
Braunschweig,124.0,770.0,149.3340206185567,22.5,4530.0,1455.0,2023-06-19
Bremen,8.0,39.0,163.02941176470588,30.0,2430.0,68.0,2023-06-19
Chemnitz,287.0,1818.0,75.75679257786614,30.0,1080.0,3018.0,2023-06-19
Darmstadt,467.0,8911.0,261.60456503014643,90.0,4590.0,11610.0,2023-06-19
Dessau,194.0,1524.0,115.71052631578948,60.0,2370.0,2052.0,2023-06-19
Detmold,123.0,1100.0,281.93161814488826,120.0,8820.0,1477.0,2023-06-19
Dresden,349.0,3121.0,96.45859289116892,30.0,2400.0,5458.0,2023-06-19
Düsseldorf,433.0,10571.0,183.41532372066723,60.0,5610.0,14148.0,2023-06-19
Freiburg,321.0,2526.0,216.82489391796324,90.0,2460.0,3535.0,2023-06-19
Gießen,153.0,1279.0,263.33812949640287,90.0,5940.0,1668.0,2023-06-19
Halle,250.0,1825.0,102.23693723299375,30.0,2520.0,3043.0,2023-06-19
Hamburg,36.0,2147.0,91.68789043728977,30.0,2490.0,4162.0,2023-06-19
Hannover,228.0,3038.0,237.84700973574408,52.5,6540.0,4314.0,2023-06-19
Karlsruhe,666.0,9690.0,189.37223340040242,90.0,6330.0,12922.0,2023-06-19
Kassel,221.0,2011.0,469.60377358490564,120.0,6300.0,2544.0,2023-06-19
Koblenz,366.0,3504.0,188.6978358513679,60.0,3540.0,4898.0,2023-06-19
Köln,485.0,10063.0,196.76581319870178,60.0,5550.0,13865.0,2023-06-19
Leipzig,295.0,4986.0,120.70357876210032,60.0,2190.0,6818.0,2023-06-19
Luneburg,133.0,989.0,261.0284552845528,30.0,2430.0,1476.0,2023-06-19
Magdeburg,330.0,2628.0,159.8375350140056,90.0,2370.0,3570.0,2023-06-19
Mecklenburg-Vorpommern,575.0,3058.0,130.387430389817,60.0,2280.0,5028.0,2023-06-19
Mittelfranken,407.0,4499.0,71.78558102345416,30.0,5160.0,7504.0,2023-06-19
Munster,234.0,2762.0,191.9928461931528,60.0,9180.0,3914.0,2023-06-19
Niederbayern,139.0,1142.0,194.36645161290323,120.0,4290.0,1550.0,2023-06-19
Oberbayern,816.0,22729.0,421.7809802382821,165.0,12570.0,28034.0,2023-06-19
Oberfranken,262.0,1571.0,75.05600722673893,45.0,750.0,2214.0,2023-06-19
Oberpfalz,123.0,512.0,98.77094240837697,30.0,1050.0,764.0,2023-06-19
Rheinhessen-Pfalz,659.0,6799.0,167.69263069494016,60.0,3540.0,9526.0,2023-06-19
Saarland,237.0,2509.0,107.46106714322185,30.0,1890.0,3917.0,2023-06-19
Schleswig-Holstein,162.0,1873.0,205.55800464037122,82.5,3120.0,2586.0,2023-06-19
Schwaben,343.0,2912.0,260.81214930470844,90.0,2970.0,4099.0,2023-06-19
Stuttgart,388.0,4215.0,177.03398627155534,60.0,6270.0,5973.0,2023-06-19
Thüringen,912.0,4087.0,136.4078729281768,30.0,5040.0,7240.0,2023-06-19
Trier,165.0,1689.0,145.7823927765237,60.0,1590.0,2215.0,2023-06-19
Tübingen,338.0,2789.0,152.05424588086186,75.0,1740.0,3945.0,2023-06-19
Unterfranken,339.0,2626.0,175.1685448309652,60.0,4770.0,4082.0,2023-06-19
Weser-Ems,29.0,328.0,248.8203125,120.0,1260.0,384.0,2023-06-19
