region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,468.0,13332.0,136.33571287908626,60.0,4230.0,20312.0,2023-12-27
Berlin,81.0,6377.0,68.26244708728079,30.0,5010.0,9922.0,2023-12-27
Brandenburg,977.0,14233.0,93.10324336758165,30.0,8370.0,26084.0,2023-12-27
Braunschweig,136.0,2071.0,150.40297619047618,30.0,3180.0,3360.0,2023-12-27
Bremen,9.0,90.0,269.90441176470586,60.0,2460.0,136.0,2023-12-27
Chemnitz,317.0,3223.0,46.185590450476056,0.0,2880.0,7037.0,2023-12-27
Darmstadt,473.0,16096.0,113.79384871155445,60.0,4920.0,24060.0,2023-12-27
Dessau,205.0,3390.0,106.30123711340207,60.0,4620.0,4850.0,2023-12-27
Detmold,127.0,2332.0,208.06147540983608,75.0,4140.0,3172.0,2023-12-27
Dresden,341.0,6139.0,81.2779442877292,15.0,4650.0,11344.0,2023-12-27
Düsseldorf,415.0,21814.0,183.92735910878113,60.0,4860.0,30520.0,2023-12-27
Freiburg,376.0,4019.0,87.28196259287728,30.0,2580.0,7806.0,2023-12-27
Gießen,144.0,1249.0,152.5623911781776,60.0,2760.0,1723.0,2023-12-27
Halle,240.0,3432.0,171.0231873389768,45.0,4050.0,5434.0,2023-12-27
Hamburg,36.0,5281.0,97.72712735579668,30.0,1980.0,8755.0,2023-12-27
Hannover,211.0,6260.0,269.8893496031276,75.0,5070.0,8441.0,2023-12-27
Karlsruhe,714.0,17846.0,107.8355416128437,30.0,2790.0,27095.0,2023-12-27
Kassel,253.0,2902.0,90.40175117084097,30.0,3330.0,4911.0,2023-12-27
Koblenz,384.0,7224.0,155.52741326622325,60.0,3960.0,11126.0,2023-12-27
Köln,485.0,19093.0,168.70475220638153,60.0,6330.0,29460.0,2023-12-27
Leipzig,308.0,7610.0,66.10016903064599,30.0,3240.0,13607.0,2023-12-27
Luneburg,136.0,2013.0,149.60541642399534,30.0,10320.0,3434.0,2023-12-27
Magdeburg,355.0,6718.0,179.66118797461772,60.0,5790.0,9613.0,2023-12-27
Mecklenburg-Vorpommern,579.0,5363.0,59.302978867860475,15.0,4020.0,11783.0,2023-12-27
Mittelfranken,427.0,10767.0,100.08173913043478,30.0,3360.0,17250.0,2023-12-27
Munster,231.0,6526.0,242.56617556023275,120.0,3960.0,8077.0,2023-12-27
Niederbayern,141.0,2177.0,170.78921110071718,60.0,2550.0,3207.0,2023-12-27
Oberbayern,846.0,39033.0,101.2373732998354,30.0,2760.0,57715.0,2023-12-27
Oberfranken,286.0,3765.0,184.6398296884072,60.0,3180.0,5167.0,2023-12-27
Oberpfalz,165.0,1400.0,136.46317427385893,60.0,2340.0,1928.0,2023-12-27
Rheinhessen-Pfalz,693.0,14819.0,132.38499146718326,60.0,7920.0,21681.0,2023-12-27
Saarland,233.0,5316.0,91.60436016511868,45.0,3060.0,7752.0,2023-12-27
Schleswig-Holstein,131.0,2470.0,152.72126510671123,60.0,2370.0,3889.0,2023-12-27
Schwaben,350.0,5670.0,148.45561549779305,60.0,8670.0,8156.0,2023-12-27
Stuttgart,510.0,8929.0,104.47390004865504,30.0,8550.0,14387.0,2023-12-27
Thüringen,952.0,10207.0,148.98856348867037,30.0,3780.0,18712.0,2023-12-27
Trier,134.0,2948.0,100.36476316954405,30.0,1890.0,4518.0,2023-12-27
Tübingen,413.0,5716.0,132.81828744045544,60.0,2430.0,8607.0,2023-12-27
Unterfranken,360.0,5955.0,100.06575313363076,30.0,6300.0,9414.0,2023-12-27
Weser-Ems,33.0,764.0,345.16799091940976,195.0,5100.0,881.0,2023-12-27
