region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,530.0,12264.0,103.59143906724165,30.0,3690.0,18783.0,2023-02-11
Berlin,76.0,6641.0,72.67652880508386,30.0,1980.0,9599.0,2023-02-11
Brandenburg,903.0,11377.0,64.96129860601614,15.0,2160.0,21808.0,2023-02-11
Braunschweig,129.0,1404.0,62.69841827768014,0.0,2250.0,2845.0,2023-02-11
Bremen,9.0,117.0,178.66666666666666,150.0,1260.0,126.0,2023-02-11
Chemnitz,320.0,3865.0,82.99601527478,30.0,13560.0,6023.0,2023-02-11
Darmstadt,450.0,14013.0,143.66122935114703,60.0,2880.0,19311.0,2023-02-11
Dessau,171.0,2729.0,110.92919153553989,60.0,5190.0,3686.0,2023-02-11
Detmold,124.0,1808.0,96.9362267493357,30.0,3240.0,3387.0,2023-02-11
Dresden,344.0,4810.0,52.02111024237686,15.0,1680.0,8953.0,2023-02-11
Düsseldorf,401.0,18464.0,122.83567551490817,45.0,4920.0,26898.0,2023-02-11
Freiburg,326.0,4098.0,136.15272388638832,45.0,2700.0,6443.0,2023-02-11
Gießen,146.0,2358.0,157.27509049029285,60.0,4200.0,3039.0,2023-02-11
Halle,261.0,3339.0,195.61625582944703,30.0,5280.0,6004.0,2023-02-11
Hamburg,31.0,3465.0,38.519679695982624,0.0,3870.0,7368.0,2023-02-11
Hannover,246.0,6124.0,114.31642437364677,30.0,8370.0,9699.0,2023-02-11
Karlsruhe,666.0,15169.0,107.3032819825854,60.0,3840.0,22395.0,2023-02-11
Kassel,251.0,3070.0,93.13576381122792,30.0,4260.0,4471.0,2023-02-11
Koblenz,371.0,6851.0,163.38295698375396,60.0,4170.0,9787.0,2023-02-11
Köln,462.0,17039.0,146.97044514716615,60.0,4650.0,24666.0,2023-02-11
Leipzig,304.0,8247.0,70.55536014681144,30.0,10710.0,13078.0,2023-02-11
Luneburg,139.0,2120.0,234.31506377111342,75.0,2100.0,2901.0,2023-02-11
Magdeburg,337.0,4399.0,82.31985345920812,30.0,5070.0,7097.0,2023-02-11
Mecklenburg-Vorpommern,556.0,3904.0,43.47055057618438,0.0,2430.0,9372.0,2023-02-11
Mittelfranken,403.0,7950.0,68.0896831726238,30.0,3420.0,13793.0,2023-02-11
Munster,213.0,4728.0,154.987505577867,60.0,3600.0,6723.0,2023-02-11
Niederbayern,141.0,1665.0,61.29652285898261,30.0,1140.0,3106.0,2023-02-11
Oberbayern,848.0,28453.0,79.87186877463654,30.0,5370.0,47186.0,2023-02-11
Oberfranken,267.0,2787.0,114.72031992001999,45.0,1860.0,4001.0,2023-02-11
Oberpfalz,138.0,1066.0,113.36587030716724,60.0,1440.0,1465.0,2023-02-11
Rheinhessen-Pfalz,635.0,11973.0,79.08653950363065,30.0,5130.0,18454.0,2023-02-11
Saarland,243.0,4653.0,75.43902759526938,30.0,3090.0,7610.0,2023-02-11
Schleswig-Holstein,188.0,2603.0,85.16568421052632,30.0,2880.0,4750.0,2023-02-11
Schwaben,353.0,5174.0,167.39640109531882,60.0,3480.0,7669.0,2023-02-11
Stuttgart,398.0,7636.0,121.45877049180328,45.0,4200.0,12200.0,2023-02-11
Thüringen,938.0,7319.0,102.08950969213227,0.0,10800.0,15786.0,2023-02-11
Trier,140.0,3051.0,142.19406335744574,60.0,3510.0,4009.0,2023-02-11
Tübingen,348.0,4997.0,98.3913672851691,60.0,2310.0,7599.0,2023-02-11
Unterfranken,361.0,3695.0,91.57867657567529,15.0,2970.0,6997.0,2023-02-11
Weser-Ems,29.0,658.0,340.67396593673965,135.0,3120.0,822.0,2023-02-11
