region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,479.0,14631.0,167.81755677141336,60.0,6480.0,20653.0,2023-06-29
Berlin,67.0,5804.0,74.1818515797208,30.0,2520.0,8166.0,2023-06-29
Brandenburg,951.0,13815.0,97.33409620171847,30.0,3720.0,24906.0,2023-06-29
Braunschweig,136.0,1763.0,62.101604278074866,15.0,1440.0,3366.0,2023-06-29
Bremen,9.0,88.0,139.86029411764707,60.0,2820.0,136.0,2023-06-29
Chemnitz,261.0,3805.0,66.61959924859111,30.0,1620.0,6388.0,2023-06-29
Darmstadt,502.0,18893.0,155.68897893030794,60.0,4680.0,24680.0,2023-06-29
Dessau,203.0,3581.0,171.29650793650794,60.0,3570.0,4725.0,2023-06-29
Detmold,128.0,1945.0,110.59929906542057,15.0,7020.0,3424.0,2023-06-29
Dresden,348.0,7192.0,100.66318301514154,30.0,4170.0,12152.0,2023-06-29
Düsseldorf,332.0,18348.0,184.83380386946774,90.0,7140.0,24086.0,2023-06-29
Freiburg,384.0,5207.0,256.99092911753274,60.0,9120.0,7717.0,2023-06-29
Gießen,158.0,2835.0,169.36196788172316,60.0,4170.0,3923.0,2023-06-29
Halle,260.0,4518.0,102.45237751120104,30.0,1560.0,6919.0,2023-06-29
Hamburg,36.0,5320.0,63.879176470588234,30.0,1080.0,8500.0,2023-06-29
Hannover,250.0,6730.0,155.26927735163505,60.0,4320.0,9908.0,2023-06-29
Karlsruhe,699.0,21085.0,201.06639846197663,60.0,3480.0,28088.0,2023-06-29
Kassel,245.0,4327.0,208.50403367239565,60.0,3690.0,5702.0,2023-06-29
Koblenz,377.0,7879.0,259.78832603313657,90.0,4170.0,10502.0,2023-06-29
Köln,460.0,21251.0,149.6938457457391,60.0,7140.0,30158.0,2023-06-29
Leipzig,300.0,10006.0,92.17142857142858,30.0,9090.0,14945.0,2023-06-29
Luneburg,137.0,2229.0,395.5702604482132,90.0,11370.0,3302.0,2023-06-29
Magdeburg,342.0,5735.0,106.39922616953922,60.0,2070.0,8529.0,2023-06-29
Mecklenburg-Vorpommern,557.0,6174.0,91.63004329004329,30.0,1800.0,11550.0,2023-06-29
Mittelfranken,417.0,10482.0,106.47843185449183,30.0,3930.0,16274.0,2023-06-29
Munster,217.0,6170.0,198.01028628082787,75.0,6600.0,8069.0,2023-06-29
Niederbayern,143.0,2384.0,139.3125,60.0,2730.0,3472.0,2023-06-29
Oberbayern,850.0,40905.0,126.1530523126281,60.0,3120.0,56105.0,2023-06-29
Oberfranken,276.0,3695.0,165.1099217785097,90.0,2700.0,4858.0,2023-06-29
Oberpfalz,153.0,1380.0,630.5399325084364,120.0,6120.0,1778.0,2023-06-29
Rheinhessen-Pfalz,709.0,17028.0,185.87591112672345,60.0,5400.0,22774.0,2023-06-29
Saarland,245.0,5552.0,137.24884845693228,30.0,3480.0,8684.0,2023-06-29
Schleswig-Holstein,195.0,3399.0,186.72915181753385,30.0,3180.0,5612.0,2023-06-29
Schwaben,355.0,6730.0,213.17587608480721,90.0,4440.0,9103.0,2023-06-29
Stuttgart,473.0,9760.0,151.12239074936176,75.0,3480.0,13318.0,2023-06-29
Thüringen,916.0,9476.0,91.21552558192477,30.0,2850.0,17571.0,2023-06-29
Trier,151.0,2968.0,89.03241954707985,60.0,1890.0,4195.0,2023-06-29
Tübingen,385.0,6212.0,218.11269896595795,60.0,8640.0,8607.0,2023-06-29
Unterfranken,353.0,5952.0,181.70816820783796,60.0,5790.0,9084.0,2023-06-29
Weser-Ems,24.0,559.0,166.01002865329514,67.5,1890.0,698.0,2023-06-29
