region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,475.0,12649.0,158.69079939668174,30.0,6630.0,20553.0,2023-07-07
Berlin,81.0,6740.0,125.79868708971554,60.0,9540.0,9597.0,2023-07-07
Brandenburg,946.0,15309.0,140.15392943063353,30.0,3690.0,24940.0,2023-07-07
Braunschweig,136.0,2023.0,118.77958579881657,30.0,2820.0,3380.0,2023-07-07
Bremen,9.0,85.0,270.54545454545456,120.0,4200.0,99.0,2023-07-07
Chemnitz,244.0,3330.0,62.03612479474548,30.0,3720.0,6090.0,2023-07-07
Darmstadt,501.0,18494.0,204.27573936422584,90.0,7770.0,25292.0,2023-07-07
Dessau,203.0,3777.0,252.3041301627034,90.0,5850.0,4794.0,2023-07-07
Detmold,115.0,1852.0,150.00843119542307,30.0,6780.0,3321.0,2023-07-07
Dresden,348.0,6686.0,77.68647540983606,30.0,7260.0,12200.0,2023-07-07
Düsseldorf,342.0,18870.0,331.5243902439024,105.0,6120.0,24272.0,2023-07-07
Freiburg,389.0,5676.0,179.11966019417477,60.0,3300.0,8240.0,2023-07-07
Gießen,158.0,3057.0,211.59305520859357,90.0,2610.0,4003.0,2023-07-07
Halle,260.0,4310.0,182.52949021932423,60.0,4950.0,6748.0,2023-07-07
Hamburg,38.0,5367.0,119.44037331489803,30.0,4410.0,8679.0,2023-07-07
Hannover,234.0,5942.0,310.92816128620643,90.0,7920.0,7837.0,2023-07-07
Karlsruhe,691.0,22108.0,233.9134666057689,90.0,4560.0,28463.0,2023-07-07
Kassel,247.0,4619.0,358.0660524943508,120.0,6420.0,5753.0,2023-07-07
Koblenz,375.0,8121.0,318.3133079140705,120.0,7620.0,10753.0,2023-07-07
Köln,432.0,20750.0,680.7404398580159,120.0,10320.0,27327.0,2023-07-07
Leipzig,300.0,10549.0,110.59624902318312,60.0,2580.0,15356.0,2023-07-07
Luneburg,121.0,2487.0,314.34375,120.0,4170.0,3040.0,2023-07-07
Magdeburg,337.0,6076.0,196.71029343269677,60.0,5760.0,8588.0,2023-07-07
Mecklenburg-Vorpommern,586.0,7032.0,183.83203288866517,60.0,4230.0,11919.0,2023-07-07
Mittelfranken,414.0,11614.0,190.60862425495682,60.0,4920.0,16442.0,2023-07-07
Munster,221.0,5871.0,227.02745562130178,60.0,6780.0,8450.0,2023-07-07
Niederbayern,143.0,2596.0,239.51518592109,120.0,2640.0,3523.0,2023-07-07
Oberbayern,850.0,43247.0,167.97417295921036,90.0,4890.0,57343.0,2023-07-07
Oberfranken,274.0,3885.0,281.18902814875696,90.0,3180.0,4867.0,2023-07-07
Oberpfalz,154.0,1334.0,161.1487414187643,150.0,1140.0,1748.0,2023-07-07
Rheinhessen-Pfalz,713.0,18236.0,214.96385909843926,90.0,5850.0,22938.0,2023-07-07
Saarland,245.0,5972.0,131.46670487106016,30.0,4200.0,8725.0,2023-07-07
Schleswig-Holstein,195.0,3253.0,173.941525571653,30.0,3630.0,5729.0,2023-07-07
Schwaben,355.0,6739.0,220.0276297182639,60.0,8070.0,9193.0,2023-07-07
Stuttgart,489.0,10195.0,212.7508341796025,90.0,4530.0,13786.0,2023-07-07
Thüringen,907.0,10345.0,129.4615822100893,30.0,3750.0,17583.0,2023-07-07
Trier,151.0,3140.0,97.96346381969158,60.0,1710.0,4215.0,2023-07-07
Tübingen,382.0,6276.0,166.96790266512167,75.0,2520.0,8630.0,2023-07-07
Unterfranken,353.0,6250.0,200.9932336570992,60.0,8490.0,9163.0,2023-07-07
Weser-Ems,24.0,536.0,198.96423658872078,75.0,4350.0,727.0,2023-07-07
