region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,197.0,0.0,0.0,0.0,0.0,306.0,2023-06-16
Berlin,47.0,0.0,0.0,0.0,0.0,257.0,2023-06-16
Brandenburg,471.0,0.0,0.0,0.0,0.0,664.0,2023-06-16
Braunschweig,7.0,0.0,0.0,0.0,0.0,11.0,2023-06-16
Bremen,4.0,0.0,0.0,0.0,0.0,5.0,2023-06-16
Chemnitz,140.0,0.0,0.0,0.0,0.0,159.0,2023-06-16
Darmstadt,234.0,0.0,0.0,0.0,0.0,633.0,2023-06-16
Dessau,128.0,0.0,0.0,0.0,0.0,180.0,2023-06-16
Detmold,3.0,0.0,0.0,0.0,0.0,3.0,2023-06-16
Dresden,152.0,0.0,0.0,0.0,0.0,247.0,2023-06-16
Düsseldorf,238.0,0.0,0.0,0.0,0.0,534.0,2023-06-16
Freiburg,88.0,0.0,0.0,0.0,0.0,94.0,2023-06-16
Gießen,62.0,0.0,0.0,0.0,0.0,80.0,2023-06-16
Halle,153.0,0.0,0.0,0.0,0.0,227.0,2023-06-16
Hamburg,33.0,0.0,0.0,0.0,0.0,110.0,2023-06-16
Hannover,101.0,0.0,0.0,0.0,0.0,177.0,2023-06-16
Karlsruhe,272.0,0.0,0.0,0.0,0.0,379.0,2023-06-16
Kassel,106.0,0.0,0.0,0.0,0.0,145.0,2023-06-16
Koblenz,114.0,0.0,-0.6870229007633588,0.0,0.0,131.0,2023-06-16
Köln,234.0,0.0,-0.08529411764705883,0.0,0.0,680.0,2023-06-16
Leipzig,195.0,0.0,0.0,0.0,0.0,407.0,2023-06-16
Luneburg,55.0,0.0,0.0,0.0,0.0,61.0,2023-06-16
Magdeburg,180.0,0.0,0.0,0.0,0.0,301.0,2023-06-16
Mecklenburg-Vorpommern,186.0,0.0,0.0,0.0,0.0,202.0,2023-06-16
Mittelfranken,172.0,0.0,0.0,0.0,0.0,240.0,2023-06-16
Munster,43.0,0.0,0.0,0.0,0.0,72.0,2023-06-16
Niederbayern,41.0,0.0,0.0,0.0,0.0,43.0,2023-06-16
Oberbayern,364.0,0.0,0.0,0.0,0.0,717.0,2023-06-16
Oberfranken,44.0,0.0,0.0,0.0,0.0,54.0,2023-06-16
Oberpfalz,53.0,0.0,0.0,0.0,0.0,68.0,2023-06-16
Rheinhessen-Pfalz,231.0,0.0,0.0,0.0,0.0,318.0,2023-06-16
Saarland,108.0,0.0,0.0,0.0,0.0,148.0,2023-06-16
Schleswig-Holstein,73.0,0.0,0.0,0.0,0.0,92.0,2023-06-16
Schwaben,70.0,0.0,0.0,0.0,0.0,79.0,2023-06-16
Stuttgart,113.0,0.0,0.0,0.0,0.0,138.0,2023-06-16
Thüringen,293.0,0.0,0.0,0.0,0.0,356.0,2023-06-16
Trier,12.0,0.0,0.0,0.0,0.0,14.0,2023-06-16
Tübingen,58.0,0.0,0.0,0.0,0.0,61.0,2023-06-16
Unterfranken,78.0,0.0,0.0,0.0,0.0,82.0,2023-06-16
Weser-Ems,5.0,0.0,0.0,0.0,0.0,5.0,2023-06-16
