region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,458.0,9902.0,114.2595218673527,30.0,3990.0,15937.0,2023-12-26
Berlin,80.0,5386.0,60.47201192934159,30.0,4800.0,8718.0,2023-12-26
Brandenburg,944.0,11198.0,72.87452691571308,0.0,7200.0,22459.0,2023-12-26
Braunschweig,129.0,1370.0,64.60281065088758,0.0,1950.0,2704.0,2023-12-26
Bremen,9.0,84.0,326.608,135.0,4680.0,125.0,2023-12-26
Chemnitz,317.0,2717.0,115.06598730370865,0.0,2610.0,5986.0,2023-12-26
Darmstadt,443.0,12257.0,72.1020584498094,30.0,3120.0,19675.0,2023-12-26
Dessau,191.0,2443.0,74.5385814497272,30.0,2580.0,3849.0,2023-12-26
Detmold,124.0,1957.0,167.14122418879057,60.0,3840.0,2712.0,2023-12-26
Dresden,344.0,4453.0,78.05366031322083,0.0,3660.0,8237.0,2023-12-26
Düsseldorf,407.0,16210.0,132.46911639762106,60.0,4440.0,23540.0,2023-12-26
Freiburg,332.0,3018.0,64.5727082711257,0.0,1380.0,6698.0,2023-12-26
Gießen,91.0,717.0,85.73234524847427,30.0,1440.0,1147.0,2023-12-26
Halle,228.0,2292.0,71.83558282208588,0.0,2550.0,4890.0,2023-12-26
Hamburg,36.0,3210.0,28.753213016133444,0.0,2220.0,7314.0,2023-12-26
Hannover,207.0,4638.0,206.9095831077423,30.0,6630.0,7388.0,2023-12-26
Karlsruhe,681.0,13501.0,73.59969109162768,30.0,2550.0,22013.0,2023-12-26
Kassel,219.0,2049.0,61.81347013943699,30.0,2430.0,3801.0,2023-12-26
Koblenz,363.0,5171.0,83.12484835116356,30.0,3510.0,9067.0,2023-12-26
Köln,483.0,14160.0,110.2333890697879,30.0,4470.0,22726.0,2023-12-26
Leipzig,306.0,6182.0,54.32567780449382,30.0,1800.0,12061.0,2023-12-26
Luneburg,137.0,1688.0,260.89233449477354,30.0,4740.0,2870.0,2023-12-26
Magdeburg,339.0,4300.0,113.85143266475644,30.0,7170.0,6980.0,2023-12-26
Mecklenburg-Vorpommern,555.0,3972.0,55.66824445145682,0.0,5160.0,9507.0,2023-12-26
Mittelfranken,407.0,7651.0,69.72199292452831,30.0,3870.0,13568.0,2023-12-26
Munster,226.0,4781.0,160.6519850187266,60.0,3840.0,6675.0,2023-12-26
Niederbayern,139.0,1551.0,113.17945984363895,30.0,2340.0,2814.0,2023-12-26
Oberbayern,808.0,30959.0,98.10353456365343,30.0,2520.0,47955.0,2023-12-26
Oberfranken,282.0,3092.0,119.52535453373441,30.0,3930.0,4654.0,2023-12-26
Oberpfalz,147.0,1097.0,222.0383912248629,60.0,5400.0,1641.0,2023-12-26
Rheinhessen-Pfalz,624.0,10719.0,77.0120093731693,30.0,2010.0,17070.0,2023-12-26
Saarland,221.0,3166.0,67.9220730797912,30.0,2340.0,5364.0,2023-12-26
Schleswig-Holstein,130.0,2127.0,98.41428571428571,52.5,2370.0,3640.0,2023-12-26
Schwaben,333.0,4013.0,113.86592806679512,30.0,2850.0,6228.0,2023-12-26
Stuttgart,427.0,5842.0,52.624341028903835,30.0,6030.0,11002.0,2023-12-26
Thüringen,946.0,7857.0,82.17935450488325,30.0,2070.0,15461.0,2023-12-26
Trier,133.0,1975.0,117.10498276402382,30.0,3810.0,3191.0,2023-12-26
Tübingen,378.0,3898.0,83.48140495867769,30.0,2880.0,6776.0,2023-12-26
Unterfranken,362.0,3994.0,112.49382716049382,30.0,3300.0,7128.0,2023-12-26
Weser-Ems,33.0,645.0,237.02551020408163,150.0,6240.0,784.0,2023-12-26
