region_name,section_count,delay_count,avg_delay,median_delay,max_delay,total_entries,date
Arnsberg,476.0,10649.0,95.97603891424454,30.0,3780.0,16652.0,2023-04-30
Berlin,82.0,6570.0,72.80329193173786,30.0,3960.0,9903.0,2023-04-30
Brandenburg,919.0,10069.0,87.68503169185763,0.0,5190.0,20510.0,2023-04-30
Braunschweig,129.0,1145.0,48.370248538011694,0.0,1800.0,2736.0,2023-04-30
Bremen,8.0,58.0,64.77777777777777,37.5,540.0,90.0,2023-04-30
Chemnitz,302.0,2979.0,58.4095557122708,30.0,2160.0,5672.0,2023-04-30
Darmstadt,448.0,12147.0,140.9867924528302,30.0,4920.0,18550.0,2023-04-30
Dessau,162.0,2476.0,130.968787515006,45.0,2310.0,3332.0,2023-04-30
Detmold,123.0,1086.0,42.01653986106517,0.0,3030.0,3023.0,2023-04-30
Dresden,352.0,4679.0,62.86118019443816,22.5,3720.0,8846.0,2023-04-30
Düsseldorf,397.0,16730.0,118.17614014647137,60.0,3720.0,24032.0,2023-04-30
Freiburg,319.0,3435.0,73.98860837438424,30.0,2130.0,6496.0,2023-04-30
Gießen,147.0,1784.0,178.26828314430975,60.0,4140.0,2557.0,2023-04-30
Halle,251.0,2976.0,52.661259706643655,30.0,1080.0,5795.0,2023-04-30
Hamburg,36.0,3221.0,32.18201227648786,0.0,870.0,7494.0,2023-04-30
Hannover,240.0,4335.0,62.822129684711484,30.0,3480.0,8405.0,2023-04-30
Karlsruhe,701.0,14708.0,89.59060054477064,30.0,2370.0,23129.0,2023-04-30
Kassel,242.0,2964.0,113.48277425203989,45.0,2580.0,4412.0,2023-04-30
Koblenz,337.0,5825.0,133.225305738476,30.0,4110.0,8504.0,2023-04-30
Köln,457.0,14259.0,145.78837767651527,60.0,3360.0,20409.0,2023-04-30
Leipzig,305.0,7848.0,42.40168644131035,30.0,1110.0,13401.0,2023-04-30
Luneburg,128.0,1384.0,115.22946394138064,30.0,3000.0,2593.0,2023-04-30
Magdeburg,333.0,4379.0,136.1605538370894,45.0,3000.0,6789.0,2023-04-30
Mecklenburg-Vorpommern,513.0,3421.0,69.0671599955152,0.0,5070.0,8919.0,2023-04-30
Mittelfranken,398.0,7980.0,79.7665304887275,30.0,5610.0,13218.0,2023-04-30
Munster,219.0,4334.0,114.17932020330369,60.0,3030.0,6296.0,2023-04-30
Niederbayern,140.0,1573.0,66.92993197278912,30.0,1020.0,2940.0,2023-04-30
Oberbayern,775.0,27847.0,62.299574025974024,30.0,1920.0,48125.0,2023-04-30
Oberfranken,266.0,2922.0,89.18835220707187,30.0,2400.0,4327.0,2023-04-30
Oberpfalz,138.0,837.0,119.99348534201954,60.0,1170.0,1228.0,2023-04-30
Rheinhessen-Pfalz,676.0,12501.0,100.10900087070091,30.0,4320.0,18376.0,2023-04-30
Saarland,239.0,3810.0,81.36734693877551,30.0,3300.0,5929.0,2023-04-30
Schleswig-Holstein,183.0,2504.0,85.59244737928188,60.0,2460.0,4846.0,2023-04-30
Schwaben,339.0,4192.0,110.60667655786351,30.0,1890.0,6740.0,2023-04-30
Stuttgart,439.0,6497.0,101.49068609369236,30.0,5490.0,10844.0,2023-04-30
Thüringen,925.0,6071.0,53.90572367041722,0.0,2640.0,14309.0,2023-04-30
Trier,156.0,2683.0,89.89168765743074,30.0,3210.0,3970.0,2023-04-30
Tübingen,362.0,3912.0,82.60708672667523,30.0,1770.0,6999.0,2023-04-30
Unterfranken,364.0,3879.0,62.96515824541921,15.0,4320.0,7204.0,2023-04-30
Weser-Ems,29.0,513.0,134.51209677419354,60.0,1080.0,744.0,2023-04-30
