from_stop_id,to_stop_id,avg_delay,median_delay,max_delay,region_name
8000023,8000023,117,30,1710,Schleswig-Holstein
8000023,8000446,198,90,1590,Schleswig-Holstein
8000023,8003478,87,30,570,Schleswig-Holstein
8000023,8005019,96,30,1140,Schleswig-Holstein
8000092,8000092,220,90,4770,Schleswig-Holstein
8000092,8001718,146,90,420,Schleswig-Holstein
8000092,8002293,174,60,630,Schleswig-Holstein
8000092,8003798,105,45,630,Schleswig-Holstein
8000092,8004466,150,60,1080,Schleswig-Holstein
8000092,8004819,784,210,4770,Schleswig-Holstein
8000092,8006460,150,150,150,Schleswig-Holstein
8000092,8006572,280,135,1470,Schleswig-Holstein
8000334,8000334,109,60,720,Schleswig-Holstein
8000334,8004741,125,90,750,Schleswig-Holstein
8000334,8005825,135,60,660,Schleswig-Holstein
8000416,8000416,23,30,180,Schleswig-Holstein
8000416,8001977,17,30,30,Schleswig-Holstein
8000416,8003960,16,0,150,Schleswig-Holstein
8000446,8000023,42,0,330,Schleswig-Holstein
8000446,8000446,111,30,1590,Schleswig-Holstein
8000446,8000480,87,30,870,Schleswig-Holstein
8000446,8002558,131,30,870,Schleswig-Holstein
8000480,8000446,92,30,690,Schleswig-Holstein
8000480,8000480,86,30,900,Schleswig-Holstein
8000480,8000804,103,60,960,Schleswig-Holstein
8000749,8000749,58,60,330,Schleswig-Holstein
8000749,8005874,38,0,330,Schleswig-Holstein
8000754,8000754,30,0,630,Schleswig-Holstein
8000754,8000755,53,0,660,Schleswig-Holstein
8000754,8005826,15,0,300,Schleswig-Holstein
8000755,8000754,15,0,300,Schleswig-Holstein
8000804,8000480,86,0,630,Schleswig-Holstein
8000804,8000804,121,60,660,Schleswig-Holstein
8000804,8003478,101,60,630,Schleswig-Holstein
8001092,8001092,144,60,1740,Schleswig-Holstein
8001092,8001190,56,60,150,Schleswig-Holstein
8001092,8001718,94,90,300,Schleswig-Holstein
8001092,8002011,183,90,1740,Schleswig-Holstein
8001136,8001136,53,0,270,Schleswig-Holstein
