from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,15,52,44,0,720
8000001,8000085,7,16,56,0,300
8000001,8000086,5,12,72,0,480
8000001,8000207,2,4,210,75,690
8000001,8000208,11,25,23,0,150
8000002,8000002,6,10,372,75,2520
8000002,8000078,4,10,516,0,2640
8000002,8000329,6,10,354,60,2520
8000002,8001751,4,5,90,60,240
8000004,8000004,18,71,47,0,690
8000004,8000036,1,7,4,0,30
8000004,8000149,0,1,0,0,0
8000004,8000152,1,10,51,0,510
8000004,8000162,3,10,15,0,90
8000004,8000196,6,11,98,30,330
8000004,8000297,15,31,68,0,660
8000009,8000009,28,64,115,0,2520
8000009,8000067,5,12,372,0,2580
8000009,8000091,3,14,9,0,60
8000009,8000122,6,13,51,0,300
8000009,8000260,1,1,60,60,60
8000009,8000284,20,34,59,30,210
8000013,8000009,1,1,60,60,60
8000013,8000013,57,117,194,0,2610
8000013,8000057,9,28,13,0,90
8000013,8000078,8,21,57,0,540
8000013,8000139,10,18,222,75,2580
8000013,8000170,10,16,309,90,1380
8000013,8000261,2,5,816,0,3390
8000013,8004158,37,55,218,90,1710
8000025,8000025,29,64,96,0,1860
8000025,8000228,14,31,59,0,960
8000025,8000260,12,22,101,30,1020
8000025,8000284,2,3,470,60,1350
8000025,8001844,21,30,84,60,300
8000025,8010101,2,8,15,0,90
8000029,8000029,19,44,59,0,480
8000029,8000115,8,17,95,0,690
8000029,8000128,3,3,540,510,660
8000029,8003200,10,21,83,0,360
8000029,8010097,4,12,82,0,630
8000031,8000031,43,79,104,30,1050
8000031,8000068,27,40,130,60,1020
8000031,8000377,23,38,74,30,360
8000036,8000004,3,9,23,0,150
8000036,8000036,41,84,340,0,2340
8000036,8000149,13,20,592,150,2310
8000036,8000152,13,19,483,300,1410
8000036,8000162,20,47,130,0,1410
8000036,8000732,0,1,0,0,0
8000036,8002461,15,44,63,0,1140
8000039,8000039,25,47,255,30,1950
8000039,8000045,12,24,126,45,780
8000039,8000105,0,1,0,0,0
8000039,8000189,9,16,152,45,900
8000039,8000206,1,1,420,420,420
8000039,8000240,15,23,400,60,2190
8000041,8000041,108,237,138,0,3600
8000041,8000080,47,84,166,30,3540
8000041,8000098,53,120,123,0,2250
8000041,8000192,13,22,71,30,210
8000041,8000251,6,21,161,0,1260
8000041,8000961,6,10,123,60,480
8000044,8000044,24,48,349,30,2970
8000044,8000207,17,24,372,210,1470
8000044,8000310,18,31,309,30,2970
8000045,8000039,12,23,288,30,1800
8000045,8000045,26,53,192,0,1800
8000045,8000206,15,24,235,90,2340
8000046,8000046,12,16,159,90,1020
8000046,8000074,5,10,189,15,870
8000046,8000532,1,2,30,30,60
8000046,8003020,14,26,102,30,1020
8000046,8005556,4,10,39,0,180
8000049,8000049,28,40,438,120,4650
8000049,8000128,5,9,73,30,420
8000049,8000152,7,10,1284,495,4620
8000049,8000159,9,20,156,0,1440
8000049,8004760,1,1,270,270,270
8000049,8006552,5,5,282,300,630
8000049,8010224,5,5,168,120,300
8000049,8010404,1,1,120,120,120
8000050,8000050,44,67,368,60,3630
8000050,8000070,11,15,724,120,3360
8000050,8000147,7,7,1371,1320,3630
8000050,8000152,1,1,540,540,540
8000050,8000263,2,3,250,60,690
8000050,8000294,6,10,342,150,1440
8000050,8000770,0,2,0,0,0
8000050,8001443,8,13,37,30,120
8000050,8002549,1,1,120,120,120
8000050,8006076,13,18,137,60,690
8000055,8000055,60,180,52,0,1260
8000055,8000096,5,8,64,45,150
8000055,8000105,0,1,-90,-90,-90
8000055,8000191,4,5,114,120,180
8000055,8000339,2,6,55,0,210
8000055,8003184,34,78,85,0,1200
8000055,8006053,1,1,60,60,60
8000055,8006421,19,37,82,30,780
8000057,8000013,21,30,83,60,210
8000057,8000057,60,101,87,60,660
8000057,8000194,18,30,72,30,390
8000057,8000249,7,17,79,0,990
8000057,8004158,20,31,142,120,780
8000058,8000058,13,29,26,0,180
8000058,8002549,1,4,15,0,60
8000058,8002554,8,15,46,60,420
8000058,8010216,0,5,-6,0,0
8000058,8010324,5,8,41,45,90
8000059,8000059,17,48,59,0,690
8000059,8000162,9,22,68,0,660
8000059,8000252,1,1,150,150,150
8000059,8000294,8,12,108,90,510
8000059,8000732,2,2,45,45,60
8000064,8000064,8,15,110,60,570
8000064,8000152,16,32,68,15,480
8000064,8000168,4,5,60,60,120
8000067,8000009,8,12,125,105,330
8000067,8000067,13,23,253,150,2490
8000067,8000096,5,7,141,30,540
8000067,8001751,3,5,678,330,2460
8000068,8000031,22,39,87,60,390
8000068,8000068,48,87,114,30,1020
8000068,8000105,29,46,111,30,1020
8000068,8000377,1,1,120,120,120
8000068,8002041,13,26,48,15,240
8000068,8070003,0,1,-60,-60,-60
8000070,8000050,11,17,115,30,1290
8000070,8000070,25,34,393,75,3330
8000070,8000522,12,15,700,90,3300
8000073,8000073,10,43,20,0,210
8000073,8000163,2,10,24,0,120
8000073,8001790,10,23,18,0,90
8000073,8003400,6,9,43,30,120
8000074,8000046,5,8,71,30,240
8000074,8000074,3,12,145,0,840
8000074,8000124,0,1,0,0,0
8000074,8000383,12,19,158,90,840
8000076,8000076,27,65,62,0,540
8000076,8000098,0,1,0,0,0
8000076,8000149,11,24,69,0,360
8000076,8000571,16,32,64,15,390
8000076,8000961,11,29,88,0,690
8000078,8000002,4,9,390,0,1800
8000078,8000013,9,27,49,0,750
8000078,8000078,11,27,71,0,540
8000078,8000122,4,10,75,0,450
8000078,8000284,0,1,0,0,0
8000080,8000041,52,93,135,30,2280
8000080,8000080,56,120,254,0,3630
8000080,8000098,0,2,0,0,0
8000080,8000118,0,1,0,0,0
8000080,8000142,14,24,136,45,960
8000080,8000149,29,57,205,30,2550
8000080,8000192,22,49,56,0,660
8000080,8000251,25,46,46,30,270
8000080,8000263,7,8,1230,960,3840
8000080,8000307,5,10,81,15,270
8000080,8000961,21,53,33,0,270
8000082,8000082,93,196,101,0,2130
8000082,8000085,52,92,137,60,2070
8000082,8000086,49,104,74,0,1080
8000085,8000001,4,10,192,0,960
8000085,8000082,41,104,64,0,840
8000085,8000085,238,568,132,0,3300
8000085,8000086,22,41,325,60,3270
8000085,8000087,20,33,108,60,900
8000085,8000098,16,37,47,0,360
8000085,8000207,22,30,282,120,1800
8000085,8000266,28,74,116,0,1140
8000085,8003368,14,23,403,90,3030
8000085,8073368,15,29,128,30,1950
8000086,8000001,2,9,7,0,60
8000086,8000082,49,92,128,30,2190
8000086,8000085,19,38,186,15,1920
8000086,8000086,145,305,143,0,3420
8000086,8000098,28,60,208,0,3630
8000086,8000118,3,5,618,90,2400
8000086,8000259,48,91,97,30,960
8000087,8000085,18,38,76,0,450
8000087,8000087,42,87,290,0,6090
8000087,8000207,6,7,261,150,1170
8000087,8000266,25,42,484,120,6060
8000087,8003368,14,32,78,0,1290
8000087,8073368,2,4,225,30,840
8000091,8000009,5,13,42,0,180
